,UKF243,UKF260,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
HALLMARK_KRAS_SIGNALING_UP,-0.009788096739223397,0.04010452411375529,-0.003824077512269249,-0.0016772102725840872,0.040366127602153294,-0.0045646611563794764,-0.0019926109539065823,0.05026530476005528,-0.0035038450237147864
HALLMARK_MITOTIC_SPINDLE,0.11675328504981523,0.0004239783952192419,0.06702151114909188,0.04285569353488834,0.08043449825863387,0.0072092101323848875,-0.011108898328378638,0.07826278093280453,0.021885443249123646
HALLMARK_MTORC1_SIGNALING,-0.0062475337568334965,0.06902313100042488,0.024639154877986826,0.0888096244059123,0.029900767755304467,0.0017936235668184494,0.11092480074524567,0.027492214816067576,0.03110935238037835
HALLMARK_MYC_TARGETS_V1,0.031653859319900814,0.049267525695036986,0.09154413980398464,0.07421992980097243,0.08187488424448386,0.03003512347130526,0.01321078260369653,0.01986329127489024,0.00013406555776103538
HALLMARK_MYC_TARGETS_V2,0.019759302633727282,-0.0534906962668482,0.016478642543573445,0.08737856806038467,-0.028688607086569486,0.00928939979644115,-0.0032133148601004823,-0.003464419048864007,0.037349677816185284
HALLMARK_MYOGENESIS,0.09133553810273379,0.007317072050165482,0.09038513838515284,-0.027789971665122034,0.08527538235652962,-0.03713172249700261,-0.030295802139453744,0.007956019481382507,-0.02021099297661852
HALLMARK_NOTCH_SIGNALING,0.10136858535991058,0.0076434334892739285,0.07982141342171675,0.04995494690726357,0.10170272836895435,-0.04021060650086191,-0.04602782978318399,0.022616451149913844,0.008349130935805145
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08138409942362196,-0.03717001526695951,0.05455798946483268,-0.008932648868585991,0.047640520177955434,0.027870342889588107,-0.028561438397053735,0.025225806664068817,0.019625033584274542
HALLMARK_P53_PATHWAY,-0.022460841644565185,0.008973681138154867,0.03979326155573094,0.06291225588939195,0.07254040473543114,-0.02499562176145214,0.034159747340953485,0.07810959672674504,0.04997352955721624
HALLMARK_PANCREAS_BETA_CELLS,0.1047405361236703,-0.02243264462802925,0.05328805360103126,-0.0117653837731179,0.03904308085769504,0.017280302489258676,-0.09968601292756298,0.04471951138157956,0.012449390487201232
HALLMARK_PEROXISOME,0.04900482073396007,-0.06775598043181405,0.03265143511249299,0.005524030398109003,0.03757047830430928,-0.07172361815979578,-0.0405213069405475,0.045942571439058805,-0.031382076231513366
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08045813787349457,0.02113776828502996,0.04772206050162032,0.006564798128229968,-0.023820875849060587,0.02056401230706749,0.009120114066661557,0.029010303756794094,-0.02217289363646469
HALLMARK_PROTEIN_SECRETION,0.07954834683042572,0.0514802810376584,0.06089440538303722,0.04677750969251472,0.07404401696659026,0.0017319040179608605,0.0030973039438939834,0.04014707467672807,0.03256836886793195
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.042272883766815296,0.03611511808566554,-0.003172914949679227,-0.030203365304498832,0.05442459531496968,0.05733558256372604,0.013848820838318374,0.00828133240841897,-0.008270523052442094
HALLMARK_SPERMATOGENESIS,0.07503362640623955,-0.010929035399551186,0.04357906804779086,-0.030271730839549954,0.06231859031655914,-0.08793700996577725,0.030184626374204628,0.02783730125042466,0.03651746942065942
HALLMARK_TGF_BETA_SIGNALING,0.0865581111657805,-0.01993912361325168,0.058219330893404704,0.0585602076131303,0.09708048836128415,0.04595275643664584,-0.08338672995245973,0.036170751459925814,-0.03332621570117854
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0014449739028722423,0.07145614664052326,0.016061726494482554,0.05957911992770219,-0.030659531959820453,0.0380187117456939,0.018833883279900914,0.0058223533981843515,0.03149638205373283
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.02264282774601909,0.10474548796722824,0.07720236459011007,0.08320444167057246,0.05024796856407099,-0.034789517548018165,0.02120910349034438,0.009412306358953527,0.005216833520718183
HALLMARK_UV_RESPONSE_DN,0.12539014885369684,-0.03352138749661387,0.0419521703881925,-0.02701076295710657,0.10830155824263793,-0.039901434210111275,-0.09581494855227479,0.024741685972670964,-0.005848309587713622
HALLMARK_UV_RESPONSE_UP,0.10228055644864278,0.06061845699961076,0.03345386220121557,0.013304595187873214,-0.0048179285620063555,0.016085466826269115,-0.014950515707644484,0.00519690716910362,0.05550003258722548
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05732326574701078,-0.0023181182131884383,0.09987193438719515,0.09887705139566558,0.06463653294211244,0.09958118843955945,0.04086297277110812,0.0007707427762750045,0.021816042781798294
HALLMARK_XENOBIOTIC_METABOLISM,0.034907522420815004,-0.016974566495331928,0.0014383636848426457,-0.026786066419219903,0.06588810225615113,-0.039877966196904424,0.029507868774024348,-0.011931065234481576,0.0295040188601317
