,MGH258,UKF260,UKF304,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.042821583967440714,0.11353320177362086,-0.07531793893267598,0.15548155271914327,0.10423415233787652,0.05043346195588183,0.006957613613065962,0.05725211460869663,0.09756046145404794,0.07445981059944083
HALLMARK_DNA_REPAIR,-0.006834685948575694,0.06134387763385842,-0.0021747308794083224,0.17028721927157747,0.18870713018060659,0.06689553333227927,-0.04317054454468479,0.08493644266544172,0.13430398017055994,0.13439064027218423
HALLMARK_E2F_TARGETS,-0.02450453173206254,0.03799725832547719,0.0639575273380504,0.11568943183228061,0.13788065199716032,0.03878557602832858,0.005722938749881359,0.04115715303713126,0.12866905891994998,0.11490847278213093
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0013418519482679358,-0.07558099674079456,-0.017964651821558687,0.08998095893906276,0.0696578285613808,0.04839442009294464,0.05419324192014385,-0.0703156796687504,-0.03029827091457841,-0.012640170353699572
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.022588027164645485,0.11789568593101775,0.05288124070114712,0.031602204297218384,0.09497340650917106,0.09265909531363924,-0.01923553638773103,0.09369673447433302,0.09450190630849899,0.08578851796716329
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0144576151207443,0.03754558854457677,-0.0035904911714904893,0.06218442535036776,0.12252790945464961,0.07101313536932528,0.030555559454740172,-0.011446449011082532,0.11634917674974818,0.07210731799664506
HALLMARK_FATTY_ACID_METABOLISM,0.024779366307085784,0.028997123046239928,-0.009134515867968955,0.09862275606437167,0.03490949986403423,-0.012289708322902942,-0.045184476960064904,0.06749369385780918,0.08269576876558116,0.02161072192301902
HALLMARK_G2M_CHECKPOINT,-0.03492549453946599,0.000981272282340854,-0.0703205070559448,0.0673851877442222,0.10091723065393332,0.04367499203609866,-0.003619898137527543,0.009372073356583258,0.11335945037658089,0.09788489339866392
HALLMARK_GLYCOLYSIS,-0.018096912088114436,-0.050638055167729186,0.02175823489641701,-0.016751284950168328,0.09861226044600632,0.08957876884809729,-0.04166628218489971,0.044595716909231996,0.11212248892740598,0.09482779292201418
HALLMARK_HEDGEHOG_SIGNALING,0.011551817704524712,0.113227677152405,0.05393415121947849,0.05705010645572145,0.061974433469754696,0.0948738551903624,-0.020303322795176427,0.07832682908075601,0.06446379985230855,0.07825909954112531
HALLMARK_HEME_METABOLISM,-0.009880748636465448,0.06610092785808447,-0.013665610850358046,0.14934190124012345,0.10821887260480288,0.055174516974226,-0.03800340560172872,0.10234348125755549,0.13448610406804626,0.039500925154634985
HALLMARK_HYPOXIA,-0.026609971732706468,-0.07077455624785715,-0.021087708197382985,-0.09670417904384143,0.046912975227117584,0.01725633592128511,0.00793002608914548,-0.02830833297746731,0.043279063256093944,0.02076334643710953
HALLMARK_IL2_STAT5_SIGNALING,0.062025516526173774,0.043217935875605275,-0.004231688693285299,0.12276065306115973,0.13276715500025776,0.11345964117944538,-0.017774182072079377,0.0207853673884165,0.12404746731884668,0.08521980001154399
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09504333771134835,-0.1131897530066315,-0.05559248487248391,0.11288259562502524,0.035624575322579115,0.1036282505984338,-0.06628600872344483,-0.09671972619635165,0.06274124659598514,-0.013508878931065636
HALLMARK_INFLAMMATORY_RESPONSE,-0.012377815184974427,0.019773889203953038,0.010259405061662676,0.050464682878937836,0.13035578003313214,0.02855656169114408,0.047591638685912575,0.02135566577938834,0.06760120739561963,-0.04478747522057185
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02159868507116009,0.12022560258224817,-0.0720213413951469,0.1109363238222556,0.05259672251467632,0.03966385912960509,-0.03942295147778447,0.04507429418548301,0.06875753369716998,0.06237328694793777
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.011185355189599433,-0.10771787531070146,-0.04567057864616683,0.06719066486896925,0.10058435338473148,0.03848128889037046,0.0008383780583516863,-0.0395625909666136,0.035447752120335865,-0.026319977954612248
HALLMARK_KRAS_SIGNALING_DN,0.014306647337999941,0.13191059174000958,0.013530939363844358,0.11762955922989973,0.16738817119159496,0.07901472363989498,-0.050456899685036,0.0786359721100537,0.11671191972099072,0.06216036724142864
HALLMARK_KRAS_SIGNALING_UP,0.040182298774841585,0.11922038464298144,0.011147560935813733,0.05331559095611185,0.09600113177866071,0.03509750393179247,-0.06322813925025329,0.0344026525987192,0.04106677307063419,0.04334646065821833
HALLMARK_MITOTIC_SPINDLE,0.0023813415437957323,0.12276961348651273,0.016127667797373395,0.042207735325007635,0.0704172054277947,0.06686654082452043,-0.05560727971615341,0.09849699742441236,0.11904470185561519,0.0485082157730659
HALLMARK_MTORC1_SIGNALING,-0.014184766747929609,-0.08002918467098402,-0.016861654515712934,-0.0005527147200908274,0.04495555299715501,0.01566485960655414,-0.007388480911773705,-0.010162810072731053,0.05308794681619118,0.07050619623041735
HALLMARK_MYC_TARGETS_V1,-0.018882134971158804,0.08708863308651982,-0.024643866803973534,0.09183209736647757,0.1972152670603316,0.060179319271264464,-0.0474127920308278,0.050990950527280664,0.1457030308964259,0.11768731928616463
HALLMARK_MYC_TARGETS_V2,-0.03331384738872048,-0.057393463809098294,-0.002094524557978624,0.15979336055944576,0.04677187575168171,0.05190358037016522,0.00445236582149004,-0.030776338197576112,0.09083861498268668,0.025079384286443247
HALLMARK_MYOGENESIS,0.015175848820209269,0.13094380582769233,0.05817606825250906,0.1263120592927423,0.06646415036779882,0.038260080954233666,0.0189745077032778,0.07390257793557596,0.012072345066224151,0.019400966330748972
HALLMARK_NOTCH_SIGNALING,-0.02186465560326913,0.09252182599056327,0.06443156938325137,0.15699654123122112,0.1477988267767832,0.07543972299458589,-0.03338319922788771,0.05926368643135981,0.14522114720899132,0.1316724880773026
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.012784609095159343,0.13038390210072126,0.01118266070886786,0.13336800043505687,0.22975554123730157,0.056392955461169916,-0.02502601365289577,0.12581199394415366,0.13656374818466413,0.17345428295425414
HALLMARK_P53_PATHWAY,0.019012616965834773,0.039353819527327215,0.020568341346314304,0.05467716715929992,0.11525625106283721,0.08837178209978272,-0.02082676472711336,0.06313274978029725,0.13616363694784328,0.08613947926197063
HALLMARK_PANCREAS_BETA_CELLS,0.03372106808615682,0.13829594663519487,0.043299931905177697,0.05044834775304987,0.20715695312099633,0.054415808677137655,-0.028120726583000057,0.09650529515503316,0.11519226168362785,0.05710382018600756
HALLMARK_PEROXISOME,0.011224422637999082,0.008977606281610076,-0.059717597770970965,0.012068061306235714,0.09347981709499215,0.04222972961463931,-0.023440655458468324,0.05960335709820469,0.11617034591123858,0.053605684724201956
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.03617087615401765,0.12924869126907676,0.00014970810494944583,0.14925028666069381,0.16743059067972674,0.06050981943391289,0.001536663816660585,0.08216476691793387,0.0883540376397743,0.08075312421921124
HALLMARK_PROTEIN_SECRETION,0.01016180445642292,0.08911823677684232,0.027286111845408828,0.08550316823611376,0.12686548013555687,0.08180294102847911,-0.02781206960078891,0.09200470538743043,0.13403290711147517,0.07660826941494098
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04356320889126262,0.08670847344545508,-0.08516443388852704,0.16290831021092694,0.036482142622851974,0.06242778352535388,-0.03808684144846618,0.10174565811986691,0.06729870674203665,0.024362137980784994
HALLMARK_SPERMATOGENESIS,0.005348596324220483,0.07905689083433949,-0.005199869007622603,0.09769719284520588,0.07169056572785547,0.06617890476497788,0.004311834350122815,0.09119024748613809,0.1213697112008394,0.13209677828787517
HALLMARK_TGF_BETA_SIGNALING,-0.008164604268698021,-0.010789265462298256,0.039156022406913,0.06829250957326798,0.14537852540657945,0.048269230967796686,0.04177668851488222,0.0398354183951976,0.047129334872863984,0.09866465480449695
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05188559312383351,-0.13568628150807951,-0.08297698785673573,0.011991822726036423,-0.029527352466800796,0.0858841363663584,0.0029167915520084036,-0.08699989134250184,0.03798922386808921,0.02653213836066341
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.007806086562606958,-0.049845016346228926,-0.010136992370957509,0.11535084813304988,0.1433162433717972,0.06396564785556273,-0.012341676370671427,0.04819697617472654,0.104140486974044,0.03627002902731576
HALLMARK_UV_RESPONSE_DN,0.03847214584348839,0.09805688081296043,0.058044181202486,0.1220155555171708,0.07313105448782628,0.04430466656398772,0.0025764404804748554,0.05006096920751119,0.02768403737397762,0.08782680745021933
HALLMARK_UV_RESPONSE_UP,-0.023384165952389752,0.08979734092120197,0.010005469083421353,0.06280414106203647,0.1629767256242448,0.07970055144189504,-0.044887121096439095,0.09258078573278272,0.11315685502528951,0.10203874122750194
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01051874633266257,-0.06425282232476673,0.012606056706243225,0.02842596645231393,0.0601644049738087,-0.028280976867480198,-0.03221004857955869,-0.04912115751375743,0.04784568765066915,-0.039895841721797984
HALLMARK_XENOBIOTIC_METABOLISM,-0.07705637258515863,0.13742928385359418,0.02586284151143803,0.11493578007741387,0.14558592122681357,0.05918489671964669,-0.05647483752418377,0.05342158710691983,0.09027915882046814,0.12193117003931352
