,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916bulk
HALLMARK_MITOTIC_SPINDLE,0.08309056649488376,0.018366284694068907,0.0229826584502412,0.07725776617895856,0.0636384472226032,0.03145848649228631,0.1255613524150277,-0.010424928129949199,0.10264569832053386,0.06261305838644891,0.06828871092872167
HALLMARK_MTORC1_SIGNALING,-0.053506269055822016,0.03218731030748544,-0.03786392302749375,-0.11343158573105147,0.04152562769192669,-0.014062309487944196,-0.04703331046947996,0.019788141827178998,0.024414261598059452,0.0452284152447643,0.10022557097036319
HALLMARK_MYC_TARGETS_V1,0.04650488868913061,0.02223735203692415,-0.024177392751585442,0.022936060998958833,0.06887976271750476,0.00045525040518557626,0.18407154207666843,0.05553311629680182,0.09553804627437941,0.10928547921485758,0.14614917104527622
HALLMARK_MYC_TARGETS_V2,0.015917552779987396,-0.06048874950915731,-0.047910799222676666,0.08356894550563111,0.0847301088735968,0.024690134819411857,0.10577369008566764,-0.04670865286454715,0.049243450741210185,0.07112946830329453,0.05139586594623703
HALLMARK_MYOGENESIS,0.0828152286514296,0.0851541499477799,-0.00432970940995712,0.06023399915483462,0.019019274549534976,0.04662429136590051,0.13091596183412674,0.03633922163641837,0.09015033635956032,0.02764601319461833,-0.0066770647653431985
HALLMARK_NOTCH_SIGNALING,0.09301939602914391,-0.00731730034780134,0.016491015352658345,0.1136938397851476,0.06993625414704262,0.07163956531128356,0.15664768166108223,-0.011919333641063203,0.08256875826582333,0.12108765624802459,0.1362273860471355
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.00328239118200324,0.02213911526537763,-0.014541169810538166,0.08171353862898416,-0.01565455683511495,0.022896841992592638,0.184264203411488,0.004509187586638076,0.0932694161562034,0.12983613630797938,0.11728115845865661
HALLMARK_P53_PATHWAY,0.04044487015353541,-0.014525481537281094,0.0070456164262974,0.08048948909746624,0.061390306815556545,0.02460412095652823,0.10121191872275768,-0.05550025782775096,0.07081377505911014,0.0815354554516915,0.14120488784017915
HALLMARK_PANCREAS_BETA_CELLS,0.058033643481650785,0.0066461957387003575,0.03344184022436206,0.07671174695802355,-0.04164162903017699,0.03337311412009164,0.1427020033097248,0.0017517305893820232,0.08263956064409685,0.026807254996134643,0.007524267346063139
HALLMARK_PEROXISOME,0.09719302261496934,0.03045523906682452,0.040150345778783146,0.09661097583072017,0.010709565431444894,0.05557847634138418,0.0899964204186579,-0.06115974908608683,0.08175754581865956,0.04872377804885934,0.07842694062588774
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06670994810842569,-0.02668137188106398,-0.01100432797941538,0.10918189450534455,-0.0011412645158792307,0.03842731738437994,0.06764032963761453,0.02276573887367043,0.09560344513928822,0.1547946272410644,0.025729608504076608
HALLMARK_PROTEIN_SECRETION,0.08234222091357067,-0.0014049987314219644,-0.012944289419629301,0.06926204457783425,0.03691617754397115,0.04100167932294465,0.16757575616175974,0.06961755409999323,0.10459423551066233,0.12487418577844404,0.09304695553350326
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05716254963345678,-0.009750265440754339,-0.04230326689420326,-0.05443973007616207,-0.012899775830924018,0.06400112199430057,0.012617770862202032,-0.007456685807742708,0.0846624857376259,-0.1212118332891209,-0.059376956742497905
HALLMARK_SPERMATOGENESIS,0.05365721885657608,0.005961821638628489,0.015676995071459657,0.09810985849608386,0.019450221377732602,0.0258055575808013,0.21924682533772452,0.034666982816647623,0.08251289122632514,0.02756157536786433,0.05777425393387683
HALLMARK_TGF_BETA_SIGNALING,0.099493383847563,0.07279713162071594,0.026462853636533994,0.07763236681591254,0.08166566814107319,0.03657482488282211,0.1783589074623372,0.056065961392072074,0.08088468356367036,0.09401769576601181,0.07754636229400945
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03137149460452499,0.02620125832228795,0.02672361293521181,-0.028116997453206453,-0.12419739310226305,0.041731136918933646,-0.04802108104496774,-0.11728770891335737,0.04705048894685859,-0.002131842663062532,0.043222490722872396
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05539554902462986,0.007890907444267658,-0.051004624598821414,-0.031448395544524735,0.04992895228970668,-0.007200869581376608,0.12505816608608333,0.0384493550999672,0.10758120932183737,0.0960869056553343,0.07433621796780575
HALLMARK_UV_RESPONSE_DN,0.08972413927233626,-0.008000121591164507,0.021541212396750095,0.036475715619478134,-0.03581416483059336,0.02071581709084234,0.13504259588115428,0.04034450530604272,0.06583549523212781,0.023128205284555624,0.06209524450983935
HALLMARK_UV_RESPONSE_UP,0.05149818224831046,0.034082565725546646,-0.0006577808731944551,0.01922645677256395,-0.061456038690398535,0.09777498205239879,0.0223100830725937,0.07481130871639796,0.05635045909774939,0.05629828942169156,0.06594430015466445
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.056274580730186353,-0.02693436775637847,-0.014770325611660575,0.06829763707629241,0.09698286314622419,-0.030220178307948303,0.0419410769335471,0.03615081748931965,0.09839429020410173,0.11619147886225091,0.08827734256948552
HALLMARK_XENOBIOTIC_METABOLISM,0.049319141120826804,0.015431121198590485,-0.026275367699988724,0.04418295859206935,0.020404983718140098,-0.016350209062290292,0.17012705339337153,0.06784789752020019,0.059924185568147624,0.10509205202804872,0.1281860064903276
