,UKF260,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.009823129261129751,0.07833488379199602,0.08202189768123702,0.06566271301363671,0.08765808395742071,0.08072599457761212,0.09356305134856001,-0.09019793173139157
HALLMARK_DNA_REPAIR,4.204786877746195e-05,0.01859338327924454,0.05088040051127793,0.027716402437324823,0.11446100989840871,0.09616825679150819,0.09474533491008504,-0.05805352559178445
HALLMARK_E2F_TARGETS,-0.058162221435535406,-0.04532672351205704,-0.04436187006792844,0.02253838641038895,0.07182940137832435,0.12742524397284394,0.06651207302765265,-0.055572215974059265
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07490457117708044,0.11141869645169454,0.10199405216712706,0.061273197841787155,0.036672417701574374,-0.016220452129235532,-0.033362927281966985,-0.020989846364988084
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.004677147965870562,-0.07058456403287663,0.04328930236610186,0.08814739830815391,0.06736426781216767,0.09848785074132452,0.055439974308445654,-0.057851254975987594
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.032386346113455394,0.09830310208040424,0.018510637506296085,-0.016481749930254135,0.08061533615588856,0.10241801559720225,0.11055678587433691,-0.029736926889578595
HALLMARK_FATTY_ACID_METABOLISM,-0.0009281856161686726,0.02294642513042049,0.053819556023064714,-0.013246436702700676,0.019363229539546115,0.009835924133891779,-0.004397011189708808,-0.0012913903129576848
HALLMARK_G2M_CHECKPOINT,-0.05196341757534667,0.06659446153373771,0.01983140714145628,0.07609771729673162,0.06814912655128884,0.07882602007571406,0.08480700745810392,-0.05644633740671436
HALLMARK_GLYCOLYSIS,0.008111004956087197,-0.09686950908302319,0.09717999238502438,-0.017554150684582447,0.05991006380816918,0.09633578950930145,0.06566232944236194,-0.04470487347024215
HALLMARK_HEDGEHOG_SIGNALING,-0.07691972109483135,-0.14085907482292429,0.08821470009398902,-0.020853954389457963,0.026395299492688293,0.1500345218044695,0.011511161022790399,-0.01703162133894454
HALLMARK_HEME_METABOLISM,-0.03929315576953411,-0.007990177001081348,0.08056269531520484,0.02524478225525105,0.11258365657780338,0.08589174631644515,0.12303040012185694,0.003957758995050279
HALLMARK_HYPOXIA,0.0756097541547617,0.034763918740535374,0.06494855445446979,0.01086517479036562,-0.050289584349553634,-0.09745344378138894,0.001091368718534138,-0.02930902355062165
HALLMARK_IL2_STAT5_SIGNALING,0.011483899871217836,0.08443696946508815,0.0018686063682989702,0.0560157041633611,0.09928255002702853,0.09138326476843307,0.05553381728614839,-0.025391006204229166
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01586447161524229,0.12396661574829394,0.04861931911664654,0.010262339401121385,0.09193624302396802,0.11944857771896067,0.0618188105094466,-0.043710916248729845
HALLMARK_INFLAMMATORY_RESPONSE,0.018111262749037346,-0.00930990336739323,0.00963936966268004,0.04705477094180778,0.030645135841117943,-0.012524998913703305,0.04841877405340306,-0.022593903980278517
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03825431690202457,0.11624114759993491,0.06385395755263959,0.034170897498409084,0.12707770595957876,0.12616204250545265,0.11873617144695132,-0.020401659959667556
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05617556659931961,0.09504308032425662,0.06100692904343369,0.022637098187041047,0.0571331472992572,0.023743210707244333,0.07234825965801173,-0.014115718072918337
HALLMARK_KRAS_SIGNALING_DN,-0.026938972181882126,-0.08211128595747016,0.03406870281638044,-0.042366431874331485,0.0857761978578076,0.09411341431238802,0.13211387152628554,-0.043946954364462845
HALLMARK_KRAS_SIGNALING_UP,0.005958351906256797,-0.06305846146415231,0.04848363162511527,0.012706884393140602,0.09480062064041694,0.14180703140166775,0.076706663516205,0.0036727955238542304
HALLMARK_MITOTIC_SPINDLE,-0.04725425491880673,0.00024216993129138364,0.05748625378836206,0.0039268712839222765,0.1277173531865478,0.10929620246336487,0.08566220424413284,-0.01708918538191561
HALLMARK_MTORC1_SIGNALING,0.08215589912304493,0.0007405897600967542,-0.05676063589380112,0.010009740583666599,-0.0050613678801312845,0.042878485319355585,-0.02249304853781145,-0.008287781967759205
HALLMARK_MYC_TARGETS_V1,-0.00471120820650857,-0.011560146165122522,0.015000875923309339,0.01674353760531364,0.09782008222492398,0.08426437776010777,0.038564887413361136,-0.0785924777554809
HALLMARK_MYC_TARGETS_V2,-0.08196826575493144,0.04897908713322492,-0.002372021360929491,-0.06684296526394588,0.018968710665746805,0.08201539492944313,0.045528623370962314,0.008266133906591562
HALLMARK_MYOGENESIS,-0.03016550636683704,-0.020959903392682996,0.11145675760399906,-0.035308581962228545,0.11400528420664256,0.08729661640234032,0.05992134320314819,-0.0022852580143921932
HALLMARK_NOTCH_SIGNALING,-0.050625071685562864,-0.003534079361498256,0.007762527576358939,0.007914800385603049,0.09453958917285393,0.10095231712567651,0.06053937631378936,-0.06363683228668492
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04320446734879301,-0.06921611047833724,0.0006645497762857332,0.008768956997127082,0.08961550081796277,0.0919216148615892,0.08293610251669171,-0.0625229629209549
HALLMARK_P53_PATHWAY,0.003529410048736288,0.04680026331783856,0.059711176074618504,0.013572265590844885,0.07039385476087474,0.056100138392887154,0.10122259466659955,-0.03075033103152197
HALLMARK_PANCREAS_BETA_CELLS,-0.016442990430797378,-0.13691830316312595,-0.03963537534656106,0.05075149258063578,0.08072441941715806,0.12693027840184526,0.0718641686262599,-0.03230038960929268
HALLMARK_PEROXISOME,-0.01598112806676499,-0.014476400371792873,0.006624625869634579,-0.010945122765354299,0.09971267025943124,0.087873185204927,0.13303696668675893,-0.05570039819369993
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.04333099398639443,-0.04393261086539818,0.0387183981214859,0.015681469928444568,0.11394140077589732,0.09268818072508064,0.0602473703650896,-0.05936882566434604
HALLMARK_PROTEIN_SECRETION,-0.02476728064432079,-0.039714802542807924,0.08168284716560373,0.025948681038639808,0.12791998692469547,0.09280188440259587,0.07420911004413848,-0.02949118374423431
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08455435434017143,0.13138877273119115,0.00724705506191824,0.02481949749656161,0.0761768663498733,0.06445856482512884,0.06554671521517903,-0.04042561628047817
HALLMARK_SPERMATOGENESIS,-0.041391943009757334,-0.07618982916063187,0.026865356271024095,-0.023518379126895597,0.10171695795172593,0.10035750772286349,0.07937028544204594,-0.009088070399774184
HALLMARK_TGF_BETA_SIGNALING,-0.013956299478569882,-0.034421746554714194,-0.032364259069244825,0.055956682074178136,0.07613521325709145,0.08986615731207655,0.033016951682882587,-0.060763938152156326
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03216723796576983,0.09831465768742657,0.02392838080224317,0.11409101810436974,-0.00015683174501861385,-0.013161408615488777,0.014282873227018192,-0.03754155056682842
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08365187052963448,-0.05052401848266242,0.04941842599179385,0.01006598987013462,0.12553434363314284,0.10557257798576296,0.08091116023697685,-0.052326420689553566
HALLMARK_UV_RESPONSE_DN,-0.04857775427211503,-0.13039646829655357,0.06957700106879595,0.10465912960649801,0.07779893584497861,0.10499088229895528,0.012549687575166703,-0.023203040716748516
HALLMARK_UV_RESPONSE_UP,-0.002235183045203162,-0.04994663795241269,0.02195113562415227,-0.04135412723150357,0.1015614359103728,0.09207300392800481,0.07478925608345816,-0.048602480238895455
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.08086732590553067,-0.04216465394854212,0.0427753908701098,-0.052572332455634724,0.037205909682939874,0.04603649028545065,0.03514835811508472,-0.031577894124888886
HALLMARK_XENOBIOTIC_METABOLISM,0.008598619042060312,0.10255358595935073,0.002439818007000558,-0.0712044575789902,0.1043360958149232,0.08133579794326323,0.1260715090302709,-0.04574622630706445
