,UKF266,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_MYC_TARGETS_V2,0.0235978996721184,0.09522974355540838,0.11483845344931572,-0.04977017660306597,-0.09753791237590244
HALLMARK_MYOGENESIS,0.035751104821485136,0.14752756864930508,0.08183445393053818,0.10897927390146928,0.04445859876375409
HALLMARK_NOTCH_SIGNALING,0.047718984272667464,0.11429743155135869,0.13760780062878,-0.028376521428892663,0.08053618622527423
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.034531697793100766,0.10541954795662127,0.08645400054255484,0.019844988282704153,0.20491148792882696
HALLMARK_P53_PATHWAY,0.06869765653463666,0.08837683153480574,0.07184741985234819,0.009359752913795517,0.025682814379914782
HALLMARK_PANCREAS_BETA_CELLS,0.031648949910498984,0.09800808865668616,0.09031009123638364,0.0585990498151665,0.16595243667805423
HALLMARK_PEROXISOME,0.061576062346783055,0.057722178094804316,0.0005707019893911424,-0.07777200664258344,-0.02162675346705263
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01848324290874488,0.10721095176454025,0.10323489891765812,-0.025404327872904642,0.006757425079025486
HALLMARK_PROTEIN_SECRETION,0.02407770127967184,0.07121170792739732,0.12089490271431987,-0.07212383470794353,0.002006099746202821
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.007438597204671173,0.12918814558447045,-0.1466206330119838,0.09119762627204249,0.09708595470337991
HALLMARK_SPERMATOGENESIS,0.061967996389916756,0.09844393296271352,0.02245562324839779,-0.05708440524154381,0.154096512011485
HALLMARK_TGF_BETA_SIGNALING,0.04883014133802138,0.09778102822014048,0.04671761498971865,-0.08742771938497561,-0.0010105491810509918
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.005417326881947457,0.03341810018124492,0.05885727909464882,-0.21932928498448873,-0.13124975411078585
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05105447614957055,0.09170155436382509,0.09124453188499883,-0.14876897285471807,-0.08020643984150726
HALLMARK_UV_RESPONSE_DN,0.041971727590809804,0.12863067470553455,0.09819718963124115,-0.07670932256724287,0.06140509829970214
HALLMARK_UV_RESPONSE_UP,0.05690743673659857,0.04841439485986604,0.055785814196811695,-0.05081388265712818,0.09855919677211498
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0336059054459751,0.08895896621621668,0.12273953599070513,-0.11220337092342175,-0.03980062191512962
HALLMARK_XENOBIOTIC_METABOLISM,0.04923630794214313,0.07499318035940213,0.1043259293913456,0.11206240294354355,0.03898926699929368
