,UKF248,UKF259,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
HALLMARK_NOTCH_SIGNALING,0.07516652117683234,0.006509981561938023,0.061322595930382175,0.12707627646376096,0.08712010302438383,0.0905479853169533,0.03264930300113107,0.0747970669924072,0.09072891909128492
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08531964422693665,0.031711863172768175,-0.0013269964865478242,0.08621931062518838,0.08853923393865658,0.050887649153567104,0.03964040185156555,0.07519346973433236,0.07183872363092719
HALLMARK_P53_PATHWAY,0.01337995724160648,0.017736993616088933,0.04398697909303534,0.10700758313492877,0.029007597772373765,0.05199353034385273,0.06083310157369976,0.05632187741201542,0.042815126175978165
HALLMARK_PANCREAS_BETA_CELLS,0.08957113004813423,-0.008101273083774058,-0.013353619516651642,0.04262152878206612,0.026648922955538796,0.03777522419646014,0.02270430159184,0.07938745876860637,0.05952742523583812
HALLMARK_PEROXISOME,0.06227681834110829,-0.03379371569174181,-0.03326724391979583,-0.012234284255618177,0.011613146415560202,0.020670493616198823,0.033777876756365385,0.10155759817242085,0.07572522523038434
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10821553071707284,0.04754727314193575,0.01822888419667715,0.026590875825585364,0.003848220518570104,0.05437633988900202,0.031577371155173686,0.07490579606306594,0.1197818034546899
HALLMARK_PROTEIN_SECRETION,0.08842673629951026,0.01584457840030006,0.028781663310311168,0.0349978630364451,0.04210343864664467,0.04733168105032789,0.0530837121875692,0.11904684054230237,0.1109281612988218
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.017176735739285923,0.0069019617021238155,-0.043511549305325393,0.09388737831632872,0.11337015129800705,0.09280248225250194,0.03916732743399909,-0.04450865228955883,0.11524553815288736
HALLMARK_SPERMATOGENESIS,0.07458093937620473,-0.007325122597071093,-0.01819870296214904,0.036087609665655426,-0.006102458681173432,0.0504336040900283,0.04725630954344185,-0.001560805780889179,0.047324726973405604
HALLMARK_TGF_BETA_SIGNALING,0.05535857214413233,0.01774855276981495,-0.011398933063573351,0.07350241509097018,0.0018664054236707914,0.05380386390079689,0.021387936546985918,0.05158397874648078,0.07838597472130727
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03619941965251941,-0.0018459544082272403,0.014390447019125827,-0.01903098145815308,0.045780750289929145,0.007397415622889019,0.0670125198166738,0.05686962333634461,0.055646455294481
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04827671271458238,0.05010405658508433,0.002125221347566769,0.05926027561383641,0.04482813802039072,0.027047783642885327,0.027886425756789148,0.07316921133377527,0.09499156873908672
HALLMARK_UV_RESPONSE_DN,0.057042917482429956,-0.024512830221254816,-0.0029315161946124866,0.012123332075292837,-0.04042782035266842,-0.00022092364782564703,0.020762686557581612,0.04479805087185682,0.09374600987743485
HALLMARK_UV_RESPONSE_UP,0.060523992783655355,0.03515611999170692,0.023535165623798315,0.00813866792423127,0.0334977811408532,0.005620862983164248,0.05226425844132662,0.04421693203952972,0.08328098897683549
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0893591008302361,0.03374128706537528,0.023755995842200756,0.03623472944331211,-0.010084726457630078,0.003298626673717004,-0.005372553035424836,0.0589390221186751,0.05811271895974158
HALLMARK_XENOBIOTIC_METABOLISM,0.04139223624585249,0.03133730065501973,0.035835826401445975,0.04779950662060631,0.022915450418730065,0.05315347028216114,0.04297603886314708,0.06866640070748208,0.056116044318359676
