,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0004087304592180157,0.056049073415556455,-0.09677957892607893,-0.035044091449657554,0.11962779098224671,0.16661618803882836,0.044322906152662336,0.014741330872548522,-0.06829415639851982
HALLMARK_ESTROGEN_RESPONSE_LATE,0.035837444323694186,0.019213299526336915,0.08629198277833325,0.06986316673774738,-0.015515866651562758,-0.10086012202965262,0.10075635233050843,-0.011964189371259114,0.06974738565136906
HALLMARK_FATTY_ACID_METABOLISM,-0.007460644188485652,0.07469876257603163,-0.1362874129376736,0.03616916324210452,0.024391051639620995,0.13218064624327408,0.07005236807720475,-0.01767571592135927,0.0018056190044022803
HALLMARK_G2M_CHECKPOINT,0.02548327590374651,-0.0765553907409861,-0.1156333742988889,-0.003269578026694302,-0.026195635261587146,-0.16003846932007004,0.07574235693499663,0.009836211196517883,-0.07512517578016854
HALLMARK_GLYCOLYSIS,-0.03168864224071813,0.03452837904910222,-0.03848471485346746,0.04503959539485524,0.14513012031157468,0.026862086969415194,0.09079245755759079,0.019116303319635247,-0.0007163369479343943
HALLMARK_HEDGEHOG_SIGNALING,0.03650287027544857,0.1170384766203817,0.17536814897395592,0.058920948503110394,0.14125460017132047,0.17807826495009904,0.07937518924611225,0.015026567358344787,0.023204770699655732
HALLMARK_HEME_METABOLISM,0.01640388439434332,0.050663813802674616,-0.09477717454813948,0.04242784945996876,0.044796125605348826,0.008031954370254214,0.09694745844719763,0.029196889742310186,0.04716586590409918
HALLMARK_HYPOXIA,-0.05855138538135753,-0.0004540274463777323,0.08166604161254466,0.03954130537260753,0.014681851938904474,-0.10498546878749354,-0.011397341881126928,-0.025092194325467783,-0.09838002663153178
HALLMARK_IL2_STAT5_SIGNALING,-0.005036624351050786,0.004844015815765106,-0.11914368240363903,0.01702758955854897,-0.055305396850663074,0.013242207439267182,0.07376108337594,0.020526694563678685,-0.04876361225655643
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04130963865059884,-0.10895747845175226,-0.1548782927901628,-0.0629098180489644,-0.12903015169624232,-0.1506014504648558,-0.004533619923069388,-0.018726963498207107,-0.03015153537602093
HALLMARK_INFLAMMATORY_RESPONSE,-0.02003056275557608,0.04573649945791842,-0.06806026384652673,0.05586485244609499,0.05987388843073011,-0.015003030430281767,-0.003351132418041584,0.03682360598839336,-0.0510524798889268
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.029405880319427296,-0.0878183977713102,-0.13328740455958188,-0.026222489162286037,-0.13958697713869575,-0.11318721696747261,0.07955052989433804,0.004012655075655313,0.061874702910791765
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.021050752856517602,-0.03770350467468424,-0.13313505739380613,-0.038499178188347694,-0.1418579057528278,-0.17994653445436556,0.003938625758759274,0.032838653337987155,0.0016307734990662981
HALLMARK_KRAS_SIGNALING_DN,0.04800638890406391,0.06032316028214901,0.06233251252347301,0.083574778553124,0.11982593555439168,0.056773021088150535,0.11228154341939305,0.03320010833737104,0.04057668281256467
HALLMARK_KRAS_SIGNALING_UP,0.024918887929834044,0.12139118211036609,0.08318562386219559,0.09977556353955115,0.12920491618421664,0.14262747066662396,0.07574763529233944,-0.010642086931119895,0.016562672671150608
HALLMARK_MITOTIC_SPINDLE,0.002759714054700684,-0.025628785944903733,-0.10178343118649308,0.05965139907369583,0.04241252305435854,0.012765952195709371,0.0736295905174198,0.014023781880384122,-0.03210683167508049
HALLMARK_MTORC1_SIGNALING,-0.005588890676150407,-0.049696988424803884,-0.11083633693766187,0.029507653799409814,0.042990560388727034,-0.12651756538151276,0.005134379183198478,0.02070112134847858,-0.04800053931765462
HALLMARK_MYC_TARGETS_V1,0.057682447090123504,-0.09322569226877374,-0.1115420785634575,0.03193978408330023,0.07255431575823493,-0.1302417256627851,0.10864096002763828,0.04204849788900329,-0.01525323916630224
HALLMARK_MYC_TARGETS_V2,0.02267003897036104,-0.06644706552193388,-0.01740103450467777,-0.01891100203731933,0.029855776653465227,-0.0839062079802344,0.003374730050390213,-0.021178729545369885,-0.030349375545745703
HALLMARK_MYOGENESIS,-0.029117474717566576,0.024155323274011143,0.07058337174591824,-0.007409360219993843,0.0017133547148459416,0.12730108745559163,0.06258986136415724,0.0006043185209026509,0.08683706894798718
HALLMARK_NOTCH_SIGNALING,0.02447562465852948,-0.017850455893076534,-0.09454810683358153,0.015369105090850325,0.11537335967442464,-0.028784894619884805,0.09535581674236591,0.05860985548321458,0.002618234245129076
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07637673663637895,0.05929633323913782,0.11936606180093248,0.05920142735402639,0.13424454506411554,0.1194293400764201,0.11437435355944756,0.047821569495313944,0.05243679158888929
HALLMARK_P53_PATHWAY,0.007545599435893612,-0.02526692168164331,-0.12012729185800092,0.01683771539358066,-0.05052307706664411,-0.03999329255868569,0.13624943910439327,-0.01259028898785274,-0.034769900453651165
HALLMARK_PANCREAS_BETA_CELLS,0.059485409142827586,0.09097335621003956,0.12055262306481768,0.11036973707065176,0.16437625922923457,0.14242095736298158,0.11116632914120383,0.04660952382220067,0.12092469417038113
HALLMARK_PEROXISOME,0.03262973348727141,-0.07642664279465712,-0.01877497621429927,0.00469052044785637,-0.01253275672768492,0.07369137777311559,0.07434291493796809,0.036377831139367975,0.04560966687315452
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0029164992200763204,0.06009419475560398,0.049866183720499654,0.058987777097036946,0.09564878089287047,0.15131357702036405,0.06816860522484967,0.0020900615289631075,0.06257996331496928
HALLMARK_PROTEIN_SECRETION,0.0030325566467373803,0.055762698888414064,-0.07678113841422814,0.028861450060247908,0.11501846318884619,0.050429544901439964,0.08612606364359697,0.03931397595245843,0.02574611772216837
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.029006537015721243,-2.004398987772751e-05,0.051209802007108514,0.023975863082695642,-0.1499018926421919,0.07770491928277466,0.1076408088884629,0.05139256897116577,0.0752997871626145
HALLMARK_SPERMATOGENESIS,0.04341817496558762,-0.0022006114929163842,-0.012653297307868717,0.06214195861163805,0.15109138529458768,0.1624951430585833,0.12685582044656749,0.0019239812215097927,0.017910742780500335
HALLMARK_TGF_BETA_SIGNALING,-0.00499642229304488,-0.07009947044346497,-0.11172174770550769,-0.04102938341186689,-0.0019325848155015584,-0.11024207513388552,0.07666048116125906,0.04317977826121916,-0.03878510801774162
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.023812828302338187,-0.11672878627600795,0.12160227350166077,0.014589296753619857,-0.08466439282544207,-0.08065288300252453,-0.016138275660058526,-0.04884119092705517,-0.08558882694065444
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.019543858708611507,-0.07145784344803863,-0.09718131049983107,0.05870912486463755,0.10684529656714038,-0.05580252607300468,0.08363171951601381,0.017536391034994575,-0.02535778694317221
HALLMARK_UV_RESPONSE_DN,0.042336122615807444,0.046784730395876856,0.03042277742207166,0.03575796021074785,0.15282032985831168,0.14677195708719915,0.03959688218346727,0.008492653056570255,-0.02005912085973586
HALLMARK_UV_RESPONSE_UP,0.02034684969933202,0.10719431098677294,0.15407881517029448,0.07044859421590143,0.1311460446245395,0.12734874575539576,0.09588597366815442,0.016182513613963903,0.004922566643533073
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.013215762018432045,-0.07214529283461255,-0.14862791784362628,-0.01086227675357502,-0.0028895176869497678,-0.16890501450948822,0.09066375655749985,-0.0008224096392897897,-0.10631518221787421
HALLMARK_XENOBIOTIC_METABOLISM,-0.038722003374634884,-0.011592303857369729,-0.03479215954357103,0.06542342343220518,-0.081438166288922,0.04799775452313391,0.10711975534974019,0.03434655536789816,-0.002521459232151061
