,MGH258,UKF259,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_KRAS_SIGNALING_UP,0.07396864378060203,0.012873394338224887,-0.018873428596707504,-0.10994234102052776,0.018354878964390007,-0.02841584306887374,0.005102120600030962,-0.08961339267631244
HALLMARK_MITOTIC_SPINDLE,0.04333911053617566,0.018093677756661732,0.0735922886932366,0.04429694982070848,0.047841589199717836,0.0012758451065640972,0.03461647992881877,-0.0565123769578175
HALLMARK_MTORC1_SIGNALING,0.026377704670170077,0.0691419123152385,0.13333899191701978,0.12826020323267237,-0.04219475440804308,0.08530805635781348,0.012939547948253468,0.11018993009838544
HALLMARK_MYC_TARGETS_V1,0.06039451327351466,0.031255082976658355,0.11757415178680411,-0.0489111011268936,0.04698735250624897,-0.034303163411939674,0.0956787197524682,0.07481854788364704
HALLMARK_MYC_TARGETS_V2,-0.021964914468495345,0.041767406039510784,0.036777396444691024,-0.06632289696590742,0.0935270479339962,-0.07239903323125964,-0.012039208555069085,0.04635700146686269
HALLMARK_MYOGENESIS,0.005749777078239928,-0.05240893951339422,-0.06204210609328161,0.09501067471573155,-0.009098837854729903,-0.016070806596185462,0.00973285010362617,-0.12150285081037186
HALLMARK_NOTCH_SIGNALING,0.013018728256838807,-0.054644649665567965,0.06196538910165294,-0.004599155921396063,0.03764245323765562,-0.033202637449022354,0.02659067666518001,-0.10063853841756065
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03377371961402058,0.0020626909092698246,0.035894602220103496,-0.06272189812200539,0.07675476974332411,-0.0196878406341465,0.07517331807925505,-0.06422651533745377
HALLMARK_P53_PATHWAY,0.04738197367835464,0.03426152312483202,0.08535241658909529,0.021879646934713393,0.014677657578234722,0.003369256797903683,0.09656332113673455,0.09262750569757258
HALLMARK_PANCREAS_BETA_CELLS,-0.048712761634373776,-0.03627869377681282,0.028748853053007093,-0.08129916858990155,0.08454939629734268,-0.030326007187480863,0.0682526487054408,-0.0935278767041426
HALLMARK_PEROXISOME,0.056410030780235064,-0.037461915778352506,0.0532864775721867,0.0266236630336113,0.05348075267790266,-0.035822910914394455,0.047143016164715515,-0.05705266963982733
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04514711791500193,-0.007369558701798441,0.03435510800717711,-0.02368649559300168,0.09144446967026866,-0.0767146116637364,0.049117421412225484,-0.06523694272007824
HALLMARK_PROTEIN_SECRETION,0.051980916156021795,0.04276528439034921,0.10672185886091451,0.09585811627499657,0.035602448563611756,0.01642657729651034,0.052893241980589006,-0.021808236303804712
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.002518374948575751,0.06325625659608143,-0.01941430107695702,0.0040810296736372475,0.054803936911690956,-0.011469413189261722,0.08451794771581833,0.12459210104416102
HALLMARK_SPERMATOGENESIS,0.010703837940502997,-0.00210255772218767,-0.01937371736202875,-0.005652200867657625,-0.002209616975269459,-0.0026147112233887377,0.04305527865773005,-0.0851323028814499
HALLMARK_TGF_BETA_SIGNALING,0.05482165549072691,-0.09102834850706425,0.05338394815651351,-0.07056136627873066,0.09628864011690792,-0.05485418356856451,0.014998058935094944,-0.07028813603816465
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02735399746777978,0.08478726007161781,0.11062495305811595,0.0033544913795087047,-0.011643308397230673,0.05457945477649445,0.0012480396321932923,0.08045665424043315
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0627698308827696,0.04538561169871283,0.14710270238592407,0.05321559773718482,0.006277466631419954,-0.005354934628639857,0.04683268782988435,0.129841145033429
HALLMARK_UV_RESPONSE_DN,0.08130848629673235,-0.04930777736198481,-0.01259659619720518,0.024597024878272068,0.07670085786429487,-0.0173138868205538,-0.007182521825016546,-0.07688641335271791
HALLMARK_UV_RESPONSE_UP,0.02251166079948742,0.03299234694234126,0.06257329392646209,0.02243733243567761,-0.017192792313890575,0.05413089209131487,0.020955761821737074,-0.05590947812829873
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08320915945886416,-0.006535319872333581,0.11748755964830455,-0.02926195817405629,-0.046507939416837625,-0.027322656116132625,0.028081483840307453,0.06484620216725208
HALLMARK_XENOBIOTIC_METABOLISM,-0.006721571362553072,-0.03113525165633376,0.0036441686808176984,0.027806429959397187,0.00031354843751019027,0.05544887745810789,0.042318381321373236,-0.013741153423967215
