,UKF243,UKF259,UKF296,UKF313,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_G2M_CHECKPOINT,0.04380554498256314,-0.002743135828601523,-0.012886080948610818,0.13476520859138377,0.07907890828890142,0.08830406501508618,0.03682274769559335,0.14762459576681097
HALLMARK_GLYCOLYSIS,0.05047848134142087,0.03904062645746701,0.03552564820222579,-0.009794605011156178,0.10893583948855808,0.10356841020964697,0.05872286876933896,0.14847515800465827
HALLMARK_HEDGEHOG_SIGNALING,-0.04484933242973583,-0.0589538200483444,-0.025168899467709047,0.13055206012311682,-0.05917565217275528,0.036093251160778196,0.0741083763963738,-0.0048729844643115505
HALLMARK_HEME_METABOLISM,0.06773780062497214,-0.029630013795247018,0.02029249451555106,0.10380599646540438,0.09195382761005234,0.10238315432851083,0.055250578934591905,0.06824615771760308
HALLMARK_HYPOXIA,0.02449718734337683,0.10655159238597842,-0.019521031617786372,-0.15719831366401085,0.03425627600408333,-0.0021810288341606574,0.028910940963859537,0.11577926551384968
HALLMARK_IL2_STAT5_SIGNALING,0.038098189025735044,0.028652496247268944,0.010922825138223532,-0.03734700649318363,0.13392455517046467,0.11031275176681066,0.05648318073088826,0.13477733367061845
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08505407997950022,0.045471484400730025,0.022802239671712955,0.020774520218271718,0.009328063354563702,0.097704799177956,0.03803430697674455,0.18497670650459405
HALLMARK_INFLAMMATORY_RESPONSE,0.07523227134838327,0.061746854640712875,0.04741890146969271,0.06782210396944578,0.14081004478764728,-0.019286106546958254,0.06363741217668545,0.11305370904344134
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.027519151640943405,-0.03932823419674788,0.014612388794313131,0.2023179493574784,0.017670405229240495,0.07341885341864902,0.01094156139965228,0.07714637254926701
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03440485615402211,0.057674318074551936,0.0008804863118227156,0.09568804650141736,0.21270226358074398,0.08339248655847128,0.03992082302719632,0.20683976529503972
HALLMARK_KRAS_SIGNALING_DN,0.040300115612503254,-0.08482964737118492,0.036638068977791295,0.06713237183454288,0.09365106178679129,0.07011545681923144,0.011462332091314724,0.0030467522011574225
HALLMARK_KRAS_SIGNALING_UP,0.015564110994028333,0.03190618047523463,0.017496746549145233,0.1536238357178006,0.07575752152230858,0.0733110456992615,0.03244643344452135,-0.014114540771773277
HALLMARK_MITOTIC_SPINDLE,0.07612157750045655,-0.06500863921388482,0.018319612437148414,0.14172555173965853,0.06757421777777328,0.08641039315308292,0.03430851627308198,0.09383095402141105
HALLMARK_MTORC1_SIGNALING,0.039690541392781636,0.08033627677396513,0.009734752645764943,-0.007311080230849381,0.07766510840350375,0.04451881778566871,0.06676809709512739,0.16729817791980872
HALLMARK_MYC_TARGETS_V1,0.03650644266573037,-0.014912158360358573,0.01973142122659547,0.17908835453586572,0.12318534102224592,0.08054668315367072,0.07367795317918453,0.1615439406294299
HALLMARK_MYC_TARGETS_V2,0.0019894247083686732,-0.04633935048305862,0.00781542220086172,0.17543434764149438,0.0413437264476844,0.04299965990985201,0.038253025138569194,0.14599880780330485
HALLMARK_MYOGENESIS,0.04647476268115316,-0.0905108649036616,0.055533767077454596,0.030411830557743495,0.07028542423794785,0.06520686249102467,0.007842591253827923,-0.020153033198272847
HALLMARK_NOTCH_SIGNALING,0.005654440523759777,-0.13109728916412844,0.03323227034054537,0.21551501169429607,0.06747968410530829,0.08534485969851975,0.010830799377871445,0.08521543842044808
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05570497530145839,-0.03174003320051222,0.045088396004530795,0.20450929604955703,0.147280219804988,0.07971337494086027,0.04441422371913524,0.039294051747692196
HALLMARK_P53_PATHWAY,0.037413681117089176,0.009735009876188676,0.0046646720626475876,0.07982342546816894,0.10014995073560777,0.12368931116265325,0.056077960914973544,0.15200589447628643
HALLMARK_PANCREAS_BETA_CELLS,0.009342948293949646,-0.06964762740565036,0.012509075631191422,0.16339285436216514,0.18336557324407668,0.05453042601432267,0.04903952641883497,-0.06901136728411468
HALLMARK_PEROXISOME,0.03914350067243738,-0.09340373556971526,-0.006882750905170601,0.07298525957038407,0.0699929311643539,0.07506493152598488,0.059344238949839485,0.12443845618266418
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06098569311885924,-0.04594575881593627,0.01598507280230303,0.19208630567007037,0.12814253267733666,0.06602191367539552,0.04495348510752938,0.11864953722030534
HALLMARK_PROTEIN_SECRETION,0.08060556592336025,-0.031770449197571535,-0.009272754098173382,0.1468247107837085,0.14963859688523537,0.1156778590317959,0.059428758946695956,0.143246869038851
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.025266862196222803,0.043470095245079485,0.011797305202348654,0.18324700808733446,0.13850235242773387,0.1160014801254009,0.08481321788952641,0.04065780083901331
HALLMARK_SPERMATOGENESIS,0.06487366443412276,-0.09328293450131818,0.07323490001701703,0.15131665219376325,0.15231564302951237,0.08136374556342738,0.022409732153761477,0.0246729355564772
HALLMARK_TGF_BETA_SIGNALING,0.07605241006035529,-0.08771157966740005,-0.02244464051939934,0.15795039678841524,0.11452412630725163,0.04921336338445022,0.06735180997785087,0.10467651458809922
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0504003890703388,0.0489243340226638,0.02140526063196696,0.05490184747417519,0.07720385151330071,0.035810039090979705,0.04444204445200731,0.15327095460145335
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05828545887803346,0.01703296040901108,0.026069123437233287,0.14353790073110123,0.10906944263294718,0.07419130822483212,0.08569597928291593,0.19496789254099942
HALLMARK_UV_RESPONSE_DN,0.06680821795942425,-0.05108543889920698,0.012768951545243504,-0.07128267090411967,0.08009619656829454,0.07328526209175092,0.03283720680440848,0.10695764965542466
HALLMARK_UV_RESPONSE_UP,0.03221021542464411,-0.04288812288317109,0.04474436987280853,0.10763011123292994,0.12580862727675346,0.06730263147204966,0.05699930158436463,0.0715703709845499
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08970135516346073,-0.03833101185623074,-0.06402300596873597,-0.1017826986445858,0.010121679370319298,0.016407148955543505,0.04000287109976625,0.14886111656711412
HALLMARK_XENOBIOTIC_METABOLISM,0.008318631118479433,0.009382468832292008,0.009410267699631315,0.14964697078991415,0.12678608655442217,0.08992637577255427,0.021041880785786837,0.12524872308543936
