,MGH258,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_NOTCH_SIGNALING,-0.03333922102456137,0.07330569537647386,-0.009570641464796933,-0.036149453160035684,0.0975614261858656,0.022396221397044804,0.040199067886635936,0.06376572577392924,-0.0554429675757112,0.1622076533766625,0.13335119108814927
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.01007157985703587,0.01023979728803831,0.03216088885779493,0.08008687464211482,-0.019191306985409634,0.07571021295925238,0.09407513367477831,0.06711436318699807,0.08460832807149102,0.19433631235982682,0.09445119330712973
HALLMARK_P53_PATHWAY,0.043557084804690206,0.03768157803782162,0.011112013048103232,0.06521360289262688,0.06777122256330127,-0.02053446530450402,0.07134673107172933,0.08832100734651623,0.016883291833100438,0.17789535824921904,0.15987072071763045
HALLMARK_PANCREAS_BETA_CELLS,0.029823946002776207,0.03987790282393221,0.07119696622777157,-0.002783365935305603,-0.06467007621054795,0.06775308655872017,0.1075074632554014,0.06195987088798774,0.0436820929879586,0.18663622388267365,0.10127150810200397
HALLMARK_PEROXISOME,0.06120349535740874,0.01629686275990649,-0.012892780469511174,-0.01924250676635191,0.05904368500873413,0.027452630667722563,0.014236797871050165,0.004859514709875455,0.059592368195418674,0.11586581531995284,0.12451001624611366
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.006048140767176995,0.0074230017380024285,-0.004023296659320156,0.037581807742677886,0.04333455913351431,0.09878857625522067,0.050803160466187984,0.07058595914400988,0.014328195441443647,0.17428462022903238,0.14332331530727355
HALLMARK_PROTEIN_SECRETION,-0.001751642833348988,0.05673071344508983,0.09314073239879105,0.050857643120809724,0.08301518066703316,0.04481987634709981,0.12035253581524229,0.06231240512777135,-0.04243303789912735,0.18604180332137218,0.15652971954972592
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.015066218591780514,0.019557894285174685,0.09710013097894861,0.09022161328626548,-0.01824176704827339,0.010534442256799491,0.02352161024751963,0.08248059382952232,0.01064711580053359,0.1791931198269486,0.07881485160305422
HALLMARK_SPERMATOGENESIS,-0.023008240746804926,-0.00667277879099798,-0.003626967100914235,0.013707468756405349,0.07411661460190785,0.013430987935685635,0.04533205733576752,0.065653806971037,0.0367089105732737,0.15979646152904226,0.14399797251218635
HALLMARK_TGF_BETA_SIGNALING,0.07850442471344818,0.05415816321119654,0.025435339613292376,-0.023624258828296024,0.11580300541275122,0.018067290618427094,0.06316776736932843,0.057288783375016604,0.006568419447140806,0.12761864943009155,0.12154040925370926
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.034885315638523734,0.06597822246600678,0.09545465777865837,0.05023788794445403,-0.11774889942518715,-0.01884241855645313,0.02735141803609406,0.06834361188281281,-0.009670146905212968,0.017822824505451723,0.024682479345007245
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.008838172079310605,0.01503033763233475,-0.043984813018414955,0.06665493894485276,0.08878472055647214,0.03959939485592944,0.025344967699854764,0.07880665913909181,0.0053359317213296665,0.10114963959001369,0.1314377949317406
HALLMARK_UV_RESPONSE_DN,-0.01229513580028831,0.01702132228518259,0.11799636782233214,-0.005473541693162579,-0.021856884572237698,0.07342350628138873,0.07064917367605036,-0.04950177773973039,-0.07911062903301629,0.07517046726239687,0.15163873363680525
HALLMARK_UV_RESPONSE_UP,-0.0008751981682349966,0.040122112175673366,0.07550063408760274,-0.006350881175028269,-0.04805012765229544,0.04294325978532333,0.05122785006620431,0.04991402850174578,-0.05306443653418832,0.12540646893137633,0.13970313295600797
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.029731602685051164,-0.06356140177900135,0.024445299379666063,-0.016564078657226127,0.12480594533111868,-0.04440283883690682,-0.027959538158430476,0.04357498604933172,0.06900210188966499,0.14744705818969642,0.05423895984889468
HALLMARK_XENOBIOTIC_METABOLISM,0.024743783437487066,-0.023248425602726556,0.1320178494170297,0.023506530378878603,0.07103531151022513,0.03807653511144854,0.07394154039672612,0.0971626380236481,-0.011074650275363316,0.18218264972818524,0.08787591680199285
