,UKF248,ZH1019T1,ZH8812bulk,ZH916T1
HALLMARK_INFLAMMATORY_RESPONSE,-0.030374032460152266,0.12417668610100727,0.015349537549157462,-0.017944034661668776
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08767880537466823,0.040456844333934455,-0.0075276046882363015,0.0643479216464477
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06778559807386494,-0.009620092643672628,0.04806080141876221,-0.030479327216854032
HALLMARK_KRAS_SIGNALING_DN,-0.012019750267750836,0.07809261427928617,0.045206881246649774,0.05040630495963708
HALLMARK_KRAS_SIGNALING_UP,0.0022466061500833975,0.057391730990736134,0.048606681932968236,0.04157152818851493
HALLMARK_MITOTIC_SPINDLE,0.026244221747129426,0.0652768382484918,0.020342227526398506,0.05178417854669048
HALLMARK_MTORC1_SIGNALING,-0.019051999286260328,-0.03230947251748514,0.01738270248175168,0.020279731660495317
HALLMARK_MYC_TARGETS_V1,-0.032858958996859,0.0694744856377099,0.03756215810400756,0.05186168068867926
HALLMARK_MYC_TARGETS_V2,0.02568536980626474,0.05181182961269651,0.11334456952025858,-0.005343827350711672
HALLMARK_MYOGENESIS,0.038938878399294594,0.05886936761181851,0.050686168444881455,0.05440977172239085
HALLMARK_NOTCH_SIGNALING,0.02456096310608514,-0.008678381897910238,0.0017339143540565955,0.06758334731980123
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03276502495966266,0.09808457980531989,0.024974133744362928,0.0678065826925466
HALLMARK_P53_PATHWAY,-0.020888093733964355,0.01514959554080331,0.034381162086939795,0.039055559422744725
HALLMARK_PANCREAS_BETA_CELLS,0.02493660958916647,-0.009357758521858339,0.0471687054777529,0.052841281418174665
HALLMARK_PEROXISOME,-0.018448888108229297,0.06433370145875614,0.030492048155189213,-0.006781244277077003
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0050636999015004095,0.04628375275953909,0.028325148540856555,0.06925254057669177
HALLMARK_PROTEIN_SECRETION,0.018802352770091554,0.08100094400886747,0.034320259744829655,0.04398672060577278
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.030302981601942103,0.07048821740104909,-0.0010863320871085259,-0.005543013997695621
HALLMARK_SPERMATOGENESIS,0.019873512781647926,0.021505009775525566,0.036049459900856805,0.028257801306974792
HALLMARK_TGF_BETA_SIGNALING,0.027153810301518838,0.06540833573422203,0.06881861486808222,0.06337941720877618
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.007477129708071484,-0.033055745675789026,0.02500335742153426,-0.04718284280787749
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0334441235228145,0.02964212103167941,0.08267177522137346,0.03557000073348838
HALLMARK_UV_RESPONSE_DN,0.04792660867967447,0.04694272420143066,0.025707522495153495,0.07671302470506715
HALLMARK_UV_RESPONSE_UP,0.007373576874598133,0.0964855207571477,0.04207503159862334,0.017602666756193555
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.016038788215680312,0.004043634640105039,0.026350549050624193,0.02459960788086559
HALLMARK_XENOBIOTIC_METABOLISM,0.0091806061229275,0.0669859809350883,0.036355049941477535,0.04299839929184136
