,UKF248,UKF251,UKF266,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_P53_PATHWAY,-0.01938071999083227,0.04991264968045594,0.10648128702931911,0.03315888980600655,-0.0018312149185007016,0.0011042401034136457,0.139995440840046,0.04458911199371732,0.03138726519871429,-0.06857427466814861,0.11632831026857057,-0.04844699923459407,0.06792720164967785
HALLMARK_PANCREAS_BETA_CELLS,-0.04001691195936981,0.05149162332677916,-0.011197567676585862,0.003360285539471154,0.10669571403422663,-0.014369058601289564,0.12062567997417566,0.11329881736935836,0.05812444170973522,-0.019773940562385125,0.13354297805542575,0.13255437775349682,0.0690389601307701
HALLMARK_PEROXISOME,-0.0016077516120505968,0.037136193074597035,0.1146145488508862,-0.014389383268070832,0.051511474949033235,-0.019577152456371757,0.07675164467053121,0.041011554069405175,0.01716438302509378,-0.04162011084677329,0.09990293910545886,0.038416066010809706,-0.0057068443199575014
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.007910906398009173,0.047664623942266685,0.078509744211358,0.032311296103992505,0.10678725924599947,0.02455765563124287,0.08811956444656235,0.062353836933377406,0.040009579281469386,0.0289891782388846,0.0995898118238851,0.0769406174374479,0.019141699859011773
HALLMARK_PROTEIN_SECRETION,-0.012057916535484992,0.062029380561992184,0.11074719859751904,0.04816196048094884,0.12223284771785456,0.020415451272133685,0.14752038123824704,0.08739784817046525,0.023051705714152146,-0.042098287453906584,0.16430565655104296,0.05782388550371573,0.01062221144421788
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.029009704460333186,-0.0004907569590904196,0.020883583363663825,0.027644870914826303,-0.1330339263484205,-0.026079130144917,0.13897922775661556,0.059207940343840255,0.025056703042715383,-0.038278511513802765,0.10031598735222755,0.016037173848519527,-0.06238091804405425
HALLMARK_SPERMATOGENESIS,-0.009908758353154797,0.03292597171089228,0.09055112422778935,0.017760760027747204,0.13050743548018678,0.006758527216839827,0.1482815180860413,0.08748703379432224,0.07413258592457093,-0.012922158751938867,0.10591892075010828,0.062187322693451084,-0.008220024012710662
HALLMARK_TGF_BETA_SIGNALING,-0.045104576468773326,0.02924566471138904,0.12046188339287528,0.02273674480898686,0.03951601623388712,0.02553561195067633,0.12117180149521789,0.06509287963017056,0.005000823830951561,-0.03833332215599846,0.049890826652759845,-0.01819537075150229,-0.0065000329186174835
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.048388731302480524,0.05190298775776879,0.041648358334258506,0.0211326848111772,-0.0924477078625402,0.015222466071557502,0.130095756948298,-0.007250271019448149,-0.04887688935619142,-0.019268322219961723,0.030368096801902195,-0.12095341795107958,-0.06515083929765411
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.044065661549611855,0.06933072781017925,0.18499717887432376,0.04474689598315486,0.1193587515782327,0.023457082477188876,0.1386611386774556,0.06470043714850361,0.015548578451716014,-0.04144558490609064,0.1333103411820778,-0.039712087835589466,0.08693628333727661
HALLMARK_UV_RESPONSE_DN,-0.013843458784676061,0.015978391219526284,0.009842861108902036,0.015026320216798197,0.09701766194905964,0.011915757880318487,0.10586085983205434,0.05379320821939959,-0.007387812271180568,-0.03034745674168374,0.021378822989683473,0.05066524532170196,0.06354352075135222
HALLMARK_UV_RESPONSE_UP,-0.015979985186685766,0.04850751434436275,0.09377281073615208,0.03591118803611715,0.11000576116671083,0.04051022453810382,0.11058852442141326,0.07516592187964213,0.08091034411310677,-0.011310393773951911,0.10273956373256476,0.02976861928140421,0.01728871719649552
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.052276598350245645,0.06110485423879416,0.13045774200594817,-0.0034849724893197312,0.11967250329894828,-0.007938424566603477,0.11915992396583114,0.04161816799870937,0.011952778882176619,-0.0565959135169837,0.05264866786393905,-0.01475861891074103,-0.01848134724668734
HALLMARK_XENOBIOTIC_METABOLISM,0.023596903049482875,0.003551630384484774,0.09160965201533897,0.02921979068459283,-0.03873194761514247,-0.03212425643998399,0.16126635143451423,0.03683530479080765,0.007214684889510232,-0.03644964512153814,0.08428855230295942,-0.0292966579464475,-0.0042283477421328165
