,UKF248,UKF259,UKF313,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.029177485883186752,-0.008480510909724565,-0.0006892133927338613,0.06062010506824096,0.00529919982996808,0.08223700434767299,0.0004168641890574606
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07517873696161444,-0.028300411073826363,0.02999497793073813,0.01062293990671,0.023553876322254468,0.03996188716287634,-0.0528437407125904
HALLMARK_FATTY_ACID_METABOLISM,-0.036148322529965214,0.061014042285026215,0.02278887581226714,0.02735251060812589,0.04058120164615733,0.05924357454259681,0.013725884223715139
HALLMARK_G2M_CHECKPOINT,0.0044819854880345,-0.0015773233221616993,0.007930232157055784,0.06652508073334307,0.019928541490026774,0.07489994347870502,-0.06858496837247549
HALLMARK_GLYCOLYSIS,-0.04123108924553076,0.05951968582224455,0.03948534468478697,0.03824986859605999,-0.009659318904838314,0.060051468467355894,-0.0675401442968605
HALLMARK_HEDGEHOG_SIGNALING,-0.022600610293394652,-0.040598323864799626,0.006823797210761899,-0.03320346825045522,0.02793081763988932,0.05542056422131822,0.01405556187365253
HALLMARK_HEME_METABOLISM,-0.004464115866156942,0.0486787972886205,0.038126475113565546,0.06972361175098475,0.020811155779739462,0.12308428708745014,-0.01927086035739024
HALLMARK_HYPOXIA,-0.023100870934869025,0.06750149710935956,-0.008251117031845388,0.06062727996165479,0.0016043650072680611,-0.0011394488559089387,-0.016783801094229733
HALLMARK_IL2_STAT5_SIGNALING,0.018274666640116097,0.03558317837878958,0.05249477588161444,0.05384526554201985,0.02072612260725076,0.09586540385470464,-0.007125558653071239
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.02490647251673145,0.055248761683953845,0.022463097210541207,0.11828646037996665,-0.0010521594057788443,0.07599457422748476,-0.10354066388847094
HALLMARK_INFLAMMATORY_RESPONSE,0.012863647233752813,0.012782450105704446,0.04297452480772663,0.07799029171000503,0.006067648174281686,0.011944837816331334,-0.028901617616337673
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0033577984576574713,0.03400948362133456,0.03668310728887404,-0.020598025003791622,-0.021493590144473305,0.12072096601184623,0.02308773889005675
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.019925278958804325,-0.03319636601658476,0.0133550766490325,0.09188121163609887,0.011069360806614132,0.11291717764523108,-0.08078394477387979
HALLMARK_KRAS_SIGNALING_DN,-0.0008698235964592805,-0.005446997354820061,-0.011805183639053531,0.10567731612943333,0.03202035866024357,0.06556914565372339,0.00711043393077273
HALLMARK_KRAS_SIGNALING_UP,-0.03553251489198585,0.026922920914847104,0.048937086530482655,0.08200179285079943,0.007879176453016917,0.16325332835304138,0.05951462595186854
HALLMARK_MITOTIC_SPINDLE,0.0054703197674885766,-0.008387776791896565,0.04038566806103693,0.09107566591223885,0.03344430560426461,0.13806033638808338,-0.010799751175016171
HALLMARK_MTORC1_SIGNALING,-0.020992222581195326,0.09226285364929782,0.0035565731862354914,0.034100336324770636,-0.011054784612088031,0.04599210638583233,-0.026536493038424334
HALLMARK_MYC_TARGETS_V1,0.0025991441744499474,0.01652360937350836,0.039308362511957316,0.03556941094552064,0.01694975188991815,0.08651560694416915,-0.05757951065015709
HALLMARK_MYC_TARGETS_V2,-0.018752643199862244,-0.019414276696157348,0.044053969795729,0.027200241648569424,0.049741906248961805,0.06163638631653124,-0.06914341906172566
HALLMARK_MYOGENESIS,0.05373965716289518,0.004579821819377025,0.020140518777301244,0.039691580738761896,-0.029851071186974238,0.17651592010073575,0.041034316245744794
HALLMARK_NOTCH_SIGNALING,0.025429549866517583,-0.017546236933623675,0.016655161924607417,0.041069064310417736,0.0258490629960379,0.12166871708962788,-0.05083484464097704
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.005441377853466177,0.016743160464644313,0.030491949982198806,0.051024937454827286,-0.03755318533814854,0.09291957242504345,-0.013058548438968864
HALLMARK_P53_PATHWAY,-0.00585104759019118,0.05477713749908726,0.030302809426628264,0.0015058287559817972,0.014815095313881067,0.08082056683382755,-0.016433446968126243
HALLMARK_PANCREAS_BETA_CELLS,-0.03073057427442995,-0.02098476237973672,-0.0009653499340523282,0.07954221187891589,-0.041364170138877554,0.056252923067223126,0.0024253343939166796
HALLMARK_PEROXISOME,0.009331479514231706,-0.0536398836046734,0.023639412631201,0.026962577702577113,-0.009728077685380398,0.08270728429920288,-0.020320048921982498
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01066241823459269,-0.00788292422401084,0.04938116534109156,0.05586226786791556,-0.008816777590560258,0.14012241906735035,-0.01656287948925689
HALLMARK_PROTEIN_SECRETION,0.004958438989383443,0.04586400637693309,0.03856709337065847,0.059891602281461676,0.006884418081665713,0.11120997396199242,-0.04630886440953107
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.005201708572461302,0.06741606783260515,0.020134566389340428,-0.10508263805993491,-0.010523911564829312,0.0901200807709335,0.0012107933832401286
HALLMARK_SPERMATOGENESIS,-0.014377139911144402,0.030637856119209102,0.06557458149632203,0.00288481256170411,0.007057524928625397,0.060424735895201066,0.03836920854520539
HALLMARK_TGF_BETA_SIGNALING,0.01938521716179613,-0.08112331986485329,0.029043857993269872,0.05770998365379935,0.03246816435265466,0.15514746993785702,-0.044835427384465644
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03782308819605817,0.016434964826558783,0.0005147849815955944,-0.01248545650927939,0.0567285132202918,0.008811576399660341,-0.07035361365049937
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04575600443619808,0.05317770261074427,0.05791832137587169,0.06625698986530335,-0.005677581194168156,0.13333970675295584,-0.032473625346384954
HALLMARK_UV_RESPONSE_DN,0.039624011541095225,-0.019809953832019913,0.03812089281462582,0.05678251912139062,-0.0019755822762444553,0.14454591137909528,0.004396462536964496
HALLMARK_UV_RESPONSE_UP,-0.009935355048581382,0.012618879043574597,-0.0025974675828777582,-0.0005710805711864077,-0.025307545389535235,0.06472302674361141,0.025668664347850735
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01815354862317905,-0.05659889447265231,0.05172469877500013,0.01882524415019155,0.01836721009445535,0.1353467608068943,-0.014006736895543163
HALLMARK_XENOBIOTIC_METABOLISM,0.007917946896825553,0.08060524373149536,0.05136120648012041,0.07298901034416043,-0.019412926998798936,0.09342373299676872,-0.005474772644507962
