,UKF266,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
HALLMARK_INFLAMMATORY_RESPONSE,0.09629408313721255,0.015847689569393916,0.028515371824857146,-0.017149162526686208,0.0017903850992031887,0.031572801459009654,-0.11134200517380292,-0.07928212849852644,-0.008454199217546175,-0.07354299268876247
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.022409736427363325,0.0680238877903985,-0.017949978813411864,0.011938347118445084,0.05744558583338693,0.01087445517230531,0.08028675668617488,0.000935144243971324,-0.01890143345076032,0.07598762494329248
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.033333481185179,-0.04427406112921753,-0.10810602715879011,-0.09067135210492776,0.03538255386039284,-0.018811157849318166,-0.15122818788538958,-0.04238895382277336,0.008936799863196272,-0.011130049401104215
HALLMARK_KRAS_SIGNALING_DN,0.02640271833135454,0.11082698542980544,0.06466596508371482,-0.1129647103749071,-0.06378413378784005,-0.09062802198563237,-0.0665617935060484,0.1070450273646359,0.06453868516158921,-0.13990851181244227
HALLMARK_KRAS_SIGNALING_UP,0.059686138962617735,0.09218112596926359,0.08932184165916128,-0.03598701783151788,0.014620728091520863,-0.08881931562711058,-0.09619348628639092,0.023318429941801538,-0.015698070286151455,-0.12296008546766413
HALLMARK_MITOTIC_SPINDLE,-0.023401234247772164,0.07040624878115982,-0.007936450575851666,-0.04656217062494471,-0.008769552277227002,-0.0515281961075438,-0.014693236593985458,0.0466522450661538,0.038325249069499544,-0.013096616656883466
HALLMARK_MTORC1_SIGNALING,-0.04854509687628749,0.07056855818632793,-0.015175390812321159,-0.08886720852799339,0.00809058623798816,-0.0918157896962553,0.04343073222457668,0.03422591661939375,-0.003104258319509025,-0.09298309798702326
HALLMARK_MYC_TARGETS_V1,-0.04531674354103664,0.04122137624945185,0.06139623150678649,-0.09791641613756352,0.016739895860073763,-0.05816672632670427,-0.08519023224358473,0.08175250879001027,0.0348528973537297,-0.14965132583304652
HALLMARK_MYC_TARGETS_V2,-0.03152845944466203,0.03497624616784817,0.021664409157657414,-0.10054943866727309,-0.03794487499994095,-0.07090635160402851,-0.05492420693807268,-0.0076663389073413695,0.011314798721073332,0.1225025938749801
HALLMARK_MYOGENESIS,0.005900253404772486,0.055562620920111536,-0.03679535441012965,-0.039255906079799514,0.035043756161605835,-0.006047063744337239,0.02108056121115041,0.01119895658822937,-0.025210727539719015,0.009222600752916737
HALLMARK_NOTCH_SIGNALING,0.017847631837715462,0.029974925961598866,-0.010449465010987837,-0.1369606031135979,0.0503735888335182,-0.07195895673786384,-0.04977605348279339,0.056762246160434716,-0.05994726454229337,0.13672875583732763
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06107953132521446,0.10596436831962376,0.04371103194959626,-0.13632780933625754,-0.050203909625602346,-0.08588052754167123,-0.10029493722703448,0.08230854086024054,-0.03200761602259353,-0.14600498895621836
HALLMARK_P53_PATHWAY,-0.013044725194820058,0.008948826483024669,-0.009791712280467935,-0.1642215417256184,-0.04047029784285306,-0.06436001299143278,-0.07026446272609357,0.09587256571553486,-0.023978114037071844,-0.205148796249072
HALLMARK_PANCREAS_BETA_CELLS,0.07295718641124344,0.06198815236077434,0.05212147759507311,-0.09936253981764001,-0.008307552583340452,-0.08660654848511443,-0.09060284921795654,0.05672864962144881,-0.051262486519283,-0.18294770720045497
HALLMARK_PEROXISOME,0.040447355619428034,0.05355093892937654,0.004597039614234893,-0.043179672783883426,0.03117448146822742,-0.016013571276232277,-0.021285782632358058,0.04063541613045232,7.441286572333787e-05,-0.07945194704613022
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03890505037119175,0.05992065822682826,0.03496807571013652,-0.07722774725383268,0.017396760302467312,-0.08254445817569588,-0.11180160174259501,0.0848786981445812,0.03111018531016685,-0.15756344416111223
HALLMARK_PROTEIN_SECRETION,0.044303960275192344,0.03816541101301211,0.03653734086710483,-0.1355368644505522,0.02011017911008884,-0.08572738663826383,-0.09646684828533932,0.05662382009300832,0.023652377252606972,-0.09314922007696214
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.045868425949666364,0.13638098304827737,-0.042992081701408086,-0.056906072513979944,-0.047791798352140195,-0.08106888069645961,0.1613086488174879,-0.015870539104008017,0.018208373390249104,0.21765568547364247
HALLMARK_SPERMATOGENESIS,0.04654054498833106,0.05412872598237553,0.0726043876785213,-0.03364377631708597,0.030281414970753647,-0.027905921249833356,0.10852553989616018,0.05257587730150096,0.03778250684835054,-0.05351987625001047
HALLMARK_TGF_BETA_SIGNALING,-0.048139937609182594,-0.007552796494583891,-0.027897432357544428,-0.04022409642484158,0.07252960638309186,0.0037221337602110845,0.007291689097283974,-0.00952353649434173,-0.02002447328664218,-0.06940913140055284
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.015374076214151518,-0.01440335148185918,-0.09612762041886953,-0.05905785471984771,-0.02289600829384409,-0.06670315611622367,-0.005369503600757271,0.04964089219419478,-0.10282516349154144,-0.0987682418043894
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.012699601910111704,0.051980555766664126,-0.009356461910627577,-0.09410574975651202,0.04658957428188124,-0.07330500717739091,-0.08071233575835739,0.022836923653507313,0.003176613520284321,-0.09553930559191522
HALLMARK_UV_RESPONSE_DN,0.027068731924445744,0.019448204012166487,0.061283230924871576,-0.021424073986040282,0.011313198424091888,0.052271051411746844,0.00012520855260677447,0.04463003120831047,-0.030843302556467323,0.014605833830179138
HALLMARK_UV_RESPONSE_UP,0.03554645436335118,0.10335661865584499,0.006249879045816862,-0.09705675901057705,-0.01571728814980064,-0.02200509246763328,-0.05778187405042571,0.08665086000525313,0.016376762791411432,-0.15100269382043016
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.05199115212427097,0.014049415950910332,0.07551753644700146,0.09151890428176834,0.025680887373718042,-0.01378658885320821,-0.09472786754194928,0.00700757400508862,-0.036055584466167634,0.1741584977645441
HALLMARK_XENOBIOTIC_METABOLISM,0.031814046273621756,0.07307442595348347,-0.024123203274832798,-0.08098185857654348,0.023080125965660992,-0.07876871456276455,-0.0806375185663459,-0.01791155619178105,-0.0036466515799358445,0.006430517414659637
