,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_DNA_REPAIR,0.07866660300389412,0.0644207000913115,0.05539145477088896,0.08033587728300294,0.08351088964864645,0.11474513159967298,-0.035845477696028624,0.1121011130949773,0.0910333075955096,0.09364957720807894,0.06604965563670577,0.14964301423379878,0.05210741077153537
HALLMARK_E2F_TARGETS,0.11501436177296381,0.025309353990481686,0.05182274857129493,-0.029679151097436258,0.0603950905359716,0.03219469295836917,-0.02686791536981082,0.06474455671632429,0.03553277984682073,0.06545574411035777,0.05433336897450489,0.10848188414819639,0.08012899755410563
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06908194496271321,0.09679717020124366,0.016938339589355974,0.10793370942646334,0.1010023536356632,-0.0025035760306266613,-0.07886169943944625,0.05035667822874686,-0.09848660481550313,0.09945751798989841,-0.024544516461321143,0.008130907022036837,0.03967252710176812
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04120761393403584,0.030825393217058083,0.02206211252327955,-0.017284209497578612,0.038101370719895424,0.031161701144180903,-0.029734925348046153,0.01591375443379268,0.02793271510466462,0.09166345522291014,0.04183864605545982,0.17085445066359692,0.019144596991125983
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12089917239355052,0.008368782854944423,-0.007310474895816607,0.007712190324804211,-0.0045928296217812165,0.06446074881717985,-0.0012817561201578038,0.09439988814131164,0.058377528239060394,0.06513538629713665,0.033197944029616726,0.13620110605469588,0.024242022989001934
HALLMARK_FATTY_ACID_METABOLISM,0.012332495336904538,0.08923057830158593,-0.02198718951083064,0.09793370578490179,0.0915904812167988,-0.009670156129092156,0.037136563060258414,0.019514539984107397,-0.03688421567085997,0.01570019726933932,0.04377645678946466,0.11891327042308092,0.01528373983396208
HALLMARK_G2M_CHECKPOINT,0.061276441872563696,0.020158148559869846,0.020470398581246326,0.03579141688360129,0.0609153424007869,0.02269366836971138,-0.03754296953663369,0.03439082192221005,-0.006981587671782012,0.05579506564654311,0.053104103305309625,0.1127171066432318,0.027649309868650666
HALLMARK_GLYCOLYSIS,0.0022094520122976427,0.06180929180446365,-0.02916469313811732,0.055847944137351065,0.08047954296822812,0.04263982402073173,-0.04135840481990989,0.03133106070861289,0.03162886883099219,0.08563128927198073,0.05404879841834501,0.14631636369568904,-0.013737438564974464
HALLMARK_HEDGEHOG_SIGNALING,0.03982145882371299,-0.014807940856989369,-0.029340075866568074,-0.025265036897003452,-0.04360105780317951,-0.007395510510509203,0.029145624680193775,0.014536929713295026,0.013183762017158668,0.03307709575240775,0.028820282489016594,0.09754555428029736,0.02978923573073885
HALLMARK_HEME_METABOLISM,0.09987849320398301,0.08279903900526407,-0.0070406476924647216,0.04342654507295146,0.07970844919936294,0.053393378064884686,-0.014519317839473151,0.10024614998802375,0.0813682950169271,0.08846726420590686,0.07100493116036838,0.17252504992378695,0.04320123340731841
HALLMARK_HYPOXIA,-0.10006982178113932,0.02006480583638175,0.004183109058808893,0.07207596073247044,-0.03802397040424214,0.014847168980939343,-0.027842647092751353,-0.05520822721044528,-0.07419410304465797,0.06862336177627809,0.026261520486881188,0.06564580415355124,-0.04883921588344295
HALLMARK_IL2_STAT5_SIGNALING,0.06597393433723533,0.08007129177356255,-0.008494430033032099,0.07391119187637699,0.07449413725882983,0.01591786525126036,-0.0770811875785171,0.08463955714948955,0.03622210058653827,0.04582342731914408,0.07563485544162532,0.15302956174861457,0.036848366934182905
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05699228827644094,0.09708073430536703,-0.008184366292227957,-0.04207758855939565,0.09562107829909172,0.007813045665132438,-0.03985116804687387,0.060952408548502736,0.008275860486543052,0.07816215152144425,0.04689860224853599,0.08233679120656341,-0.02903923238687164
HALLMARK_INFLAMMATORY_RESPONSE,0.08474675853208397,0.07331866451927363,-0.000942312287068092,0.05237778160403489,0.0831656450734498,-0.03735261766936486,-0.001100420219998227,0.027439214775694384,-0.04529663142436932,0.0756297045335546,0.003677320822475248,0.06182584501886104,0.0040952016909426405
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11291297891796619,0.06280485926219835,-0.023953503418032724,-0.052610432392899614,0.07532725764849114,0.04308793820490465,-0.012727077785996375,0.010861854465325246,0.0780177315950971,0.018300482906023166,0.019534791752384366,0.08195276100463389,0.06121887004543643
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10981541583561268,0.07234089770085841,0.002410568948966463,0.022031644291462652,0.10649479210217823,0.05704900119692454,-0.04692084870078858,0.06954758973637531,-0.03596542565417273,0.06526134148698247,0.04027217411893406,0.11920305414111082,0.02906208922662386
HALLMARK_KRAS_SIGNALING_DN,0.08337465422337179,-0.013888175941444609,-0.00021381988319257232,-0.08497955874808763,-0.030682642584091212,0.04273431282765716,-0.006007746128692551,0.015911701971520215,0.09763627971643293,0.0628331706273256,0.0833026298598665,0.1749667609734521,0.02204211518521048
HALLMARK_KRAS_SIGNALING_UP,0.03300463711609776,0.08679113341151881,0.029107003437584267,-0.008489430285458432,-0.013345056375914672,0.0715342053912211,-0.011543822080172201,0.04052348482625225,0.0426551419484812,0.07392916583960546,0.05961162773306608,0.11243240605724163,0.0420652153711939
HALLMARK_MITOTIC_SPINDLE,0.12363289533813107,0.04882166305010464,0.024557705371907986,0.004973499306469459,0.061589884594288276,0.04911358169025235,-0.060765938995604646,0.02261032544931437,0.08880900122999798,0.059433845801544136,0.11213476112906237,0.1283452144585653,0.04460048104266856
HALLMARK_MTORC1_SIGNALING,-0.08906791066596219,0.04693862685426946,0.032674265979314124,0.0843710360036279,0.0702867402004396,-0.03513859195624831,-0.0905326452849949,0.06670277086489795,-0.08932867659608196,0.07159908838528518,0.01353223118707813,0.09841974848517657,-0.04214669506176548
HALLMARK_MYC_TARGETS_V1,0.026033898441042203,0.03461554748331557,0.04895503073434584,0.10114184507973555,0.06543211870701386,0.08190189109052859,-0.016822595429763276,0.13714689735425406,0.08569703941623728,0.02852139091049576,0.054481764111616884,0.15554289044747377,0.007982887740571052
HALLMARK_MYC_TARGETS_V2,0.06117318976981857,-0.006291530765881634,0.05862501060769535,-0.01466733411556705,0.028687410699401537,0.024611265365951988,-0.011617984444586173,-0.06734103944859364,0.05661113239163642,0.043065861750779685,0.01375081351716314,0.06394741760700798,0.028057867932924058
HALLMARK_MYOGENESIS,0.15316388641668807,0.07074635270958304,-0.030002008094367344,-0.00664362569568626,0.02170340240736449,0.1079065054084841,-0.07094730186843812,0.04290253631100242,0.08115534403841478,0.06859695211466563,-0.008581952708793113,0.06139198242283421,0.10632687727371079
HALLMARK_NOTCH_SIGNALING,0.11718352020425174,-0.010356945956734562,0.02491255930562353,-0.022949005994715693,0.0733719983645261,0.01871215933183052,-0.08020724298445665,0.010554763644627896,0.10338611666552404,0.08922057865406283,0.10365670474964356,0.10610710398512231,0.08591008572405813
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0774617006923677,0.020316948951388396,0.051706402013816564,0.06817028882889342,-0.021286215103631642,0.060247649074146384,-0.052307841281614656,0.08519138640253798,0.10232266546511498,0.08781580392420124,0.055639019122142724,0.15500901659305588,0.055505854792110496
HALLMARK_P53_PATHWAY,-0.06926177425198418,0.0798321042849196,0.020869462414025916,0.08526564810335532,0.0704580892167266,0.023490469537967077,-0.006481630719882977,0.12797478553565597,0.06789656945573774,0.04297148693964879,0.06345365247009413,0.1321573921362619,0.01061690013308898
HALLMARK_PANCREAS_BETA_CELLS,0.08162171663192648,0.026595561740051607,0.0353265589252099,-0.02168758595298698,-0.0584515831237192,0.06359205770928184,-0.033712033355514814,0.022385922907524933,0.11411564577504332,0.031074971425625243,0.07933533427844484,0.17078574223425885,-0.016484095478864525
HALLMARK_PEROXISOME,0.04391245043867007,0.030347976132779474,0.002254204761633534,-0.0009789277780444658,-0.005874071926305662,0.08232376302486144,0.013452277859802806,0.05423140851363463,0.06695734844262735,0.009669657379802467,0.016722641706446623,0.11891891374470459,0.014741523949585878
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.058474142627584755,0.0329859283014349,0.043279492708302364,0.030432667319552274,0.030310297294725105,0.05368781514722963,-0.009134806222455237,0.07402128513201711,0.06703611804137685,0.08948399796422662,0.007525303046744283,0.11552384005027184,0.07323874435339592
HALLMARK_PROTEIN_SECRETION,0.12610720909150955,0.10826986894537428,0.04215196572223143,0.07224979348247425,0.06957428318496268,0.04518354000224705,-0.06981711008274204,0.08273521423768797,0.08886012898779308,0.11402618472912097,0.09823001713234449,0.15782988749050317,0.025371953613215828
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.005506474834476347,0.09170528562798463,0.011993789702515302,0.09000784334406504,0.007533907413644474,0.05531934064321562,-0.01115445428912399,0.04755309733488176,0.09819160230675236,-0.020389173259647793,0.0304613641473037,0.13849449773243797,-0.030417922676561848
HALLMARK_SPERMATOGENESIS,0.04406030795819734,0.00456343006078422,-0.007485691556434626,-0.024394764392661153,-0.02253553367149183,0.0514773546571151,0.024550018546502395,0.070018193384779,0.08701030170711829,0.01473825413719692,0.07710612248561326,0.1544615315439911,0.026034249561348307
HALLMARK_TGF_BETA_SIGNALING,0.16026683036144407,0.05177404545000688,0.03973035326238765,-0.02626946231450403,0.08573923539180223,0.10212460679761406,-0.012514083967491435,0.11248768374781179,0.09150021748106933,0.059714709034491394,-0.01012034452254342,0.03278658296183489,0.0897273620975725
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.037544367866619674,0.06250598183113917,0.02907456642686747,0.08206732329827293,-0.04735029423379149,0.021870356054064177,-0.05802090632063134,0.06911792917157925,-0.028653990895692556,0.07052131275666625,0.027029445588039835,0.1607348536716922,-0.009052314707548833
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.016043066741088994,0.11361659934851044,0.0364953056457883,0.10589533138263682,0.07913673629755406,0.09958539467082032,-0.09450284350070037,0.19067662327742999,0.08664116711150452,0.08096537858038819,0.08009440183253579,0.1287751095942448,-0.004556257928729589
HALLMARK_UV_RESPONSE_DN,0.1207423480350035,0.04193434813883943,-0.0036165224126168184,-0.05913411493267588,0.02249818879789766,0.04767512571179,-0.0577064390319896,-0.019836764765124124,0.061607292583784716,0.052130961627812486,-0.018281132858177868,0.12397956853044953,0.009424714378064398
HALLMARK_UV_RESPONSE_UP,0.010200920099070043,0.07280223551411483,0.037159176904248276,0.027615995680465973,-0.06960236308370599,0.03038299032759584,-0.0641285266204769,0.14042766393070696,0.06919144384983791,0.09248007537724244,0.0750388094676399,0.14973848748581245,0.021852714910129332
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.013786635736974565,0.012939702626839278,0.01747029354388359,0.007263105604047018,0.05291274688257546,-0.00981858004835521,-0.0916878107394375,0.08222978950521352,0.10947948136137857,0.04119712189595911,0.04637573594958427,0.03987020096353816,-0.012229608336329368
HALLMARK_XENOBIOTIC_METABOLISM,0.09533752641505618,0.05598690642048694,0.011975136321916057,0.058650461668904155,0.041756464601150955,0.07033154710973614,-0.06907462527761103,-0.07342361755488362,0.09407006226283363,0.07975607645919428,0.044575902868188896,0.1537237571544781,0.051035872829523404
