,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.023814887759762732,-0.02166814679543365,0.019911042653493104,-0.03572070739598189,-0.021569124034089702,0.12693058948604166,0.0985737933370937,-0.02196342230329563,-0.01539048988672558,0.04703287028762311,0.04429918875897647,0.14444614000119904,-0.04875258741266522,0.011693993887960484,0.18147169855540107,0.0566297359845399,0.01681995339833683,0.003931989345211835,-0.011307887675906514
HALLMARK_DNA_REPAIR,0.030026780427700253,0.04424369777323752,-0.002162271155563106,0.08372088325776247,0.004376349278532882,0.14344592860193614,0.05449121178167316,-0.0025469376376286773,0.017247865476101378,0.09992799293113637,-0.021893197886369724,0.17238125313571345,0.014728717651060435,-0.01109801514802361,0.17133326707667146,0.0853284426894337,0.036172471642047115,0.04486574641012623,-0.08781549024272985
HALLMARK_E2F_TARGETS,0.007346907110949361,0.030925684568621336,0.03870460394952988,0.07108853586004464,0.04345147890792721,0.14971487662067082,0.07330013191236825,0.04658336889635379,0.03828859557989918,0.2521223058057661,-0.04666373208669378,0.11376342656976472,0.04583349870050494,-0.030213682003333214,0.13282054076109906,0.06796559502924616,2.6590780419584287e-05,-0.015420260189575303,-0.07301396320812865
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.023990540867996745,0.03433698768798023,0.007561489569739324,0.02126391193166367,0.042980020509994485,0.13584678709557216,0.06927173156289868,-0.008267635350394997,-0.05625030252313586,0.06601279331234758,-0.11249928133675245,0.13154456154521255,0.12935802647836012,0.07557895887090708,0.1905051964078511,0.11401241874995136,-0.00630227897973219,0.06611172069145611,0.018839322121632248
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04524678548313952,-0.02226283226875525,-0.034656191850777125,0.0046894392685026915,-0.03265056985331509,0.05069919500427011,0.02065617221478285,0.009250488176398106,-0.03653435108368263,0.03346498882840137,0.07714412173202331,0.10536592124210942,0.011621493024337742,-0.01237001567826729,0.13697304608649816,0.026784560532359943,-0.012544531556790079,0.03615878763592298,-0.04759557013273931
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01048898780532662,0.013325683268441831,0.02679189522864817,0.034678726409574125,-0.026927000596504873,-0.03734153959648838,0.0018657442175507885,0.018064603950687517,0.02007211822537249,0.09085323231818779,-0.07323452031882695,0.09842966434726401,0.004523042006115018,0.05577008777371587,0.029816909802306012,0.015101801356317354,-0.0009986034823740097,-0.006450674783791478,0.023490996649058973
HALLMARK_FATTY_ACID_METABOLISM,0.010231249500490994,0.012255225993169756,-0.05252340642356031,-0.011809386450368475,-0.015047751759925636,0.09925181136390097,0.03608738396258996,0.004221189956168026,-0.02774768225988801,-0.09238448251849539,0.0649546443087178,0.10379277413896157,-0.011951696213542275,-0.05564344229147929,0.09763161955121603,0.021814038317435138,-0.03048523487743554,-0.003717523068733323,-0.07847314588548787
HALLMARK_G2M_CHECKPOINT,0.0006877572872730127,0.02354023008060888,0.028438288229528878,0.03278372834261365,0.019424122368979346,0.16879951141424296,0.0260202940535211,-0.020051553841400827,0.005875935723497525,0.1499658907760955,-0.07601202428224706,0.1302036894694174,0.04816439983990711,0.0048781987491101535,0.10584335820161134,0.0779574580009529,0.01890514744093275,0.005439112034838864,-0.08861359347945595
HALLMARK_GLYCOLYSIS,0.0138335247935552,-0.038851898430650476,-0.0009093249700628638,0.040629434373680606,-0.03579733922125563,0.05948882414737849,0.10700888319052611,-0.011228488004725274,0.0353925964056801,0.164327455471751,-0.023322646506270712,0.14467395053413695,0.005207801682141696,-0.014109916825009486,0.13767760919440228,0.06621721441199492,-0.01956896508879531,-0.0002673833820772622,-0.08431156228770871
HALLMARK_HEDGEHOG_SIGNALING,0.02191103668675125,0.03287024662090403,0.03513550528344633,0.057776798209166993,-0.06595865862445152,-0.08570749773541508,0.003672515432745151,0.007709486043849354,0.04284249688070457,-0.13745485565531038,0.08324081976187912,-0.022942410797905786,0.12228610793823255,0.13669429566835703,0.18370783540109512,-0.010440113717167767,0.003031609514172129,-0.03703838094838944,0.023949980919029203
HALLMARK_HEME_METABOLISM,0.0026545705826320027,0.03391066884613152,0.010510594552369069,0.04173508161324397,-0.014999944449454895,0.10949122972595805,0.05017820893742688,0.012804714080901407,-0.006159927995549802,0.20560053381367935,-0.02876371919120759,0.13449513134582103,0.022949503962079603,0.011709410955860837,0.16894247671918236,0.09379168502723993,0.026449852641513318,0.051635788067179104,-0.010847288270821886
HALLMARK_HYPOXIA,-0.025285920850418354,-0.036802667618241955,-0.06417219164318383,0.0008815036297029208,-0.04281565762042402,-0.0647306779327864,0.06843018823575771,0.05091353700678682,0.05727726228228296,-0.0866530583610926,-0.08570541107820165,0.17002597513820558,-0.11035155843423736,0.0022208526624465253,0.12781465558084704,0.06353975765775352,-0.03238938742752792,-0.04968202703148107,-0.06272225171302681
HALLMARK_IL2_STAT5_SIGNALING,-0.010612033345823372,0.03149686370252839,-0.02890112861634932,0.01650516852014306,-0.042777725218437694,0.12348184633018261,0.012667308427583467,-0.002245342089826737,-0.1207773752418227,-0.05822787497398173,0.022775246436356738,0.17693117468060018,-0.0013829385160467303,0.03186696843587026,0.11514669641805422,-0.002726480862222891,0.005685631799160132,-0.005058955604015105,-0.018883820022272596
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0018293191809757652,-0.050442329484987496,-0.025256663780498057,0.020591538560070014,0.02572956690345948,0.09455409069258416,0.029363007110143956,0.001577713904202794,-0.08652481796377569,0.18023245671594423,-0.07748360955037857,0.04675681985111481,-0.06369706304662201,0.06627466596457995,0.10309326639731452,0.053127790668378895,-0.04823014167687449,-0.05033082627727439,-0.07290297186565779
HALLMARK_INFLAMMATORY_RESPONSE,0.0003287802599452829,-0.012261700759245776,-0.013982760890475895,-0.021807104331440685,0.0033308944237287535,0.11721019318930605,0.030583345293292007,0.00817266804326439,-0.05395879365479356,-0.205864521313896,0.0346355882839808,0.0013677415383763962,0.02129974964685973,0.011927810174936028,0.06043619626394457,0.08084169781155465,-0.04492067280841679,0.004742904705963802,-0.01757268118355809
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.002755839856760497,0.029248522121635718,0.02648918278097267,0.000545721952648376,0.05575841030040493,0.12952286911609176,0.00010925139034042256,-0.029146918450393834,-0.08319049087812252,0.054916872801548375,0.012042886339596034,0.09687296308278115,0.052887467675119974,-0.10177700304275404,0.10904733112091865,0.06694452143752194,-0.0025921072108481104,0.08633755632280178,0.039124385100754416
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.013978978784280892,0.01697380439954538,-0.006887192442498029,0.027916167910951598,0.001515765895248094,0.10099409598841616,0.00188557175468937,0.008176039100463082,-0.00966441723181428,-0.025621948852064532,-0.1011200829445572,0.19354989603906192,-0.013570292071056731,0.09111721897408258,0.14966308200281347,0.05107062637096479,0.02076163506468141,0.006373052267936067,-0.02561659985756076
HALLMARK_KRAS_SIGNALING_DN,0.003204657496081081,0.014309555275730008,0.031908006670657456,0.051560711419861086,-0.0351265044451426,-0.045409891344297536,0.07561859132671697,0.009124149462463616,0.02134135714451622,0.011746059708979779,0.05224971840113253,0.03387544323235527,0.011190588758328212,0.003980515014926703,0.12369903479005628,0.01712059763281692,0.019933905977650983,0.02513971731991935,0.024153582623778164
HALLMARK_KRAS_SIGNALING_UP,0.00996660417570541,0.052902227410814316,0.033347677559185794,-0.0529921636678412,-0.07755442596188421,-0.004792354892865233,0.02650430413099306,-0.014444878971671933,0.009649498013517591,0.04032382289622956,0.07275385336700069,0.1769853697606268,0.047484361721581804,0.09265483118313467,0.10608264065235132,0.012464579764883776,-0.00839444176842248,0.04916578010844132,0.08537973839328855
HALLMARK_MITOTIC_SPINDLE,0.011300446318215826,0.018822896657756317,0.008071598188355402,0.0815068349994711,0.030917743455461194,0.1068268358724029,0.06294562802953345,-0.017512700582588688,-0.03650452542586295,0.1928132122437158,0.005455489745630397,0.1454616571938042,0.05900813570555753,-0.02467003528026997,0.15947910902332282,0.06320641757170915,-0.00420489136844672,0.058953713920369924,-0.005105740989445171
HALLMARK_MTORC1_SIGNALING,0.002808487376637653,0.027565599673914858,-0.011068221767399257,0.01843279571702257,0.0038164152481821494,0.10835024716642616,0.028630283063936574,-0.0055205911416060065,0.0430632438070139,0.18178208362375234,-0.08232448152807247,0.1792600781920815,0.014395742697213394,0.011911394879617667,0.09207433029736946,0.059600099896209846,-0.007758506052839795,-0.0004631773702633839,-0.10656306897690977
HALLMARK_MYC_TARGETS_V1,0.01539039388171074,0.033382398346167394,0.01722069947134355,0.019545943326097024,0.03269235522095836,0.1434639125836878,0.029023417960681207,0.0025299112444139077,0.009962622694916226,0.25233315559087166,-0.05572118525101325,0.1495966816262162,0.12423138971119828,0.012615579623097358,0.15590832905916926,0.13652387382685713,0.024814043135403488,0.010801116685788547,-0.09314107711192514
HALLMARK_MYC_TARGETS_V2,0.008255275414466834,0.06491782459705624,-0.008736483498036176,0.12468169326183418,-0.0036200880118212667,0.07011468003939014,-0.025221702466546467,-0.01750339605882178,-0.0470127027223439,-0.08191551349806851,-0.022133399314250617,-0.010571767487488259,0.005267289486055353,0.0016188106152298977,0.04055246391170865,0.004062479053280787,0.0034137510933710726,-0.017389208152602708,-0.0841374303011276
HALLMARK_MYOGENESIS,0.03478408148561159,-0.003582212952635161,0.03169857852560685,0.050010479497245054,-0.0026598003133888127,-0.021347413867395294,0.03281388623634384,-0.015434205179258578,-0.05009304529128972,0.4424514243722253,0.11460170003270533,0.059870738396349654,0.1302197776635245,-0.015691497254686253,0.13039788067123087,0.04712937048719313,0.02353844415460738,0.10474023231588404,0.1477592138795878
HALLMARK_NOTCH_SIGNALING,0.008923209389974655,-0.028479847716678088,0.02899825420824207,0.07789335540929804,-0.027751440943737066,0.11700741830716643,-0.02870067879868394,0.0583765912113015,-0.02740692667505296,0.0959408541963628,-0.007989664317690484,0.11332785690706494,0.06688275728615498,-0.01124379332243869,0.17746840435295386,0.10620097179886033,0.005919695050747928,0.04440955869313772,-0.03426745103449004
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.027614171754897384,0.02648620179861061,0.013875244997979288,0.017913278810990016,-0.06126417922233431,-0.03431635031691005,0.01586608150992274,0.01443913830690115,0.038504020146961776,0.15910904069452436,0.07686841593995287,0.12385617807010132,0.03885272342807027,-0.029549481813652637,0.16840879465777048,0.09781844408560902,0.06763580210997708,0.020915271515651077,-0.04809335106204377
HALLMARK_P53_PATHWAY,-0.04167175049910558,0.024334421679211855,-0.047872234917277295,0.02732101387052956,-0.010342253459812224,0.12007230348079725,0.05378383207559668,-0.01061682027837214,-0.037143815527222776,0.009647028809119603,-0.01695888112931549,0.16922816028085785,-0.014257078002615171,0.06754084350155191,0.14959226037530438,0.06159042516715756,0.02655055553871354,0.022391816091329057,-0.11358946923713337
HALLMARK_PANCREAS_BETA_CELLS,0.0004813903839638022,0.06337321669564136,0.000986460247984902,0.04001380286702239,-0.06027446438643099,-0.06461902789864409,0.017942655391302124,0.041634214989165585,0.020827864486168968,0.22344169793598279,0.11889554022123569,0.14751769274773738,0.10243843799853641,-0.023187843178610282,0.14847652499786537,0.1023943333556095,0.02274206747709924,0.01779525469756678,-0.014565152938847017
HALLMARK_PEROXISOME,0.03782430067413957,0.057202443797059285,0.04303309229085747,0.05513935184971171,0.043590797520727496,0.0461779035110013,0.01739100374740466,-0.0131404208505234,0.0011808641149164676,0.1153365353153912,0.04386885189444498,0.021753724601830865,-0.015258430547670766,0.007135847183326045,0.07630072237983863,0.06985259639047012,0.014111278913171035,0.05287871381965731,-0.08131666180052426
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.00830467506038317,0.027449266113778802,0.08295461255838324,0.02424044170034243,-0.022867682358404175,0.054725543086746514,0.06290713935758885,0.01232163535588621,0.05631390567454245,0.07945286489824951,0.08080933090853602,0.18168495862805842,0.10065674768633323,-0.03711673885564111,0.15032132461131859,0.09718811501402516,0.0217743740544622,0.08130452172091722,0.00905023881765521
HALLMARK_PROTEIN_SECRETION,0.013997669335373787,0.049068461775422435,0.038517106866585674,0.0003659933672488749,-0.05142469736503047,0.09875377652188694,0.05875938693828302,-0.007697075346659903,-0.00318837432181965,0.34282661427296685,0.010072918684855226,0.17531009734774036,0.02261660547070546,-0.007310777295485555,0.1572317179318974,0.06637932420815003,0.022045240344995047,0.023129469124783107,-0.08118308455713177
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.006010157862730168,-0.009735246610505557,-0.009928878274128274,-0.05378450791625395,-0.04603009974968021,-0.06193490064876997,-0.005430378180283027,-0.0008909437542800779,-0.06578409513017178,0.07055839816392867,0.1133620387595351,0.07159094369222113,-0.005162497666950383,0.007378675245603053,-0.012284011291452786,-0.07946005207285498,0.0643859670877088,0.02609743333440572,-0.023508271168874505
HALLMARK_SPERMATOGENESIS,0.016354173453135702,-0.027177961206689326,-0.019958886284675063,0.07943958909682154,-0.06674746689796984,0.0475647205156111,0.033955697082553284,0.03148304184389799,-0.011644609615236735,0.2884172722898064,0.047970330001524335,0.03759897715563954,0.011543329261419056,-0.05870884156379325,0.03600049305707797,0.044935131218261586,0.025538857576307097,0.02191473115436422,-0.007490991091165674
HALLMARK_TGF_BETA_SIGNALING,0.01150070759449884,-0.00284115035157176,0.0035712036209730592,0.06916432671272371,0.036201947766913066,0.12219776261763025,0.04989502357915249,0.0230037619069732,0.029769689985555726,0.1572394422751166,-0.022536132890429474,0.1670558731745323,0.16193400285319237,0.013587141429059896,0.13664200271814617,0.01542863989142336,0.027033160312480344,0.07478142954581887,0.04752494974221995
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.022990778519282298,0.05775117631811961,-0.033081278117409095,0.021589711334423094,0.04183789461213838,-0.09656890151484901,0.03146305198921445,-0.030245362777252687,0.0036066491426224013,-0.00645455320524203,-0.05874092749330686,0.09056213332833626,-0.05854404672631082,0.1634509220233514,-0.005821288701666808,-0.017386876205860897,-0.047953755277895,-0.0570533452667656,-0.03839674631046769
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.003542560944677516,0.002123286747924339,-0.007148269693356679,0.0552848550942667,0.013420651772544735,0.12871442102900899,0.031956470133741886,0.025636494944809907,0.003293348753085366,0.22925584833170465,-0.03486562807062895,0.19911545609433678,0.05248145194403834,0.05078848005837722,0.16748813425678394,0.09609392187726985,0.016118547598559463,0.042319580624102404,-0.042917360977507826
HALLMARK_UV_RESPONSE_DN,-0.011695671687057048,0.02883530754763347,0.01217756982243179,0.00655951318154786,-0.057688070253824636,-0.05260819356483909,0.002723977648420405,-0.0013525896377409679,0.014442483780894194,0.2672969143612728,0.09629878961149567,0.18796550746386378,0.0881025080707465,-0.12798616635889604,0.029225478640057128,0.060560566992740726,0.016169036847223588,0.10222370006914006,0.068626912789141
HALLMARK_UV_RESPONSE_UP,0.026140515923764002,0.00543790774033953,-0.016577579665519433,0.006831097469414537,-0.05582316190302613,-0.09463516671159032,0.07864921002654966,-0.003638926778354938,0.018784969854885886,-0.028132980467052645,0.10417872403348363,0.1867509029366264,0.04940368448499911,-0.01450896747820481,0.12390539722285095,0.05669563271509753,-0.03794938725572252,-0.0033043673040805527,0.007115726514435768
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.009823039686184133,-0.0011275526171257027,0.03540328527830145,0.0711618354353264,0.045058507997867855,0.14205792582975388,0.0471243475056862,-0.038006826576092646,0.0757952132712858,-0.018417264764804882,-0.12758802312369524,0.07964463442282349,-0.10250251355082388,0.04764874057196102,0.06298598657191583,0.17142247172152741,0.03224178618921403,0.06718788118825143,-0.0638630587738719
HALLMARK_XENOBIOTIC_METABOLISM,0.012344633096366837,0.0327284469724896,-0.0005339317750051729,-0.03658536742681452,-0.00037494003650351943,0.05464800328162458,0.007719810067235728,-0.026626639597776225,-0.10356879171608023,0.030660245801013706,0.058517753396701615,0.1058407493393915,0.004136409511912697,-0.06264315158925121,0.15220265589664056,0.044970243374145694,0.028834769929223625,0.03843974116666726,0.013062731977704436
