,UKF251,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.018584752136210997,0.15607980571205723,0.02045099357338116,0.008239091921952215,0.06040790774037628,-0.058423157323299627
HALLMARK_KRAS_SIGNALING_DN,-0.01354944171322585,-0.1376332171495845,0.10478595736500175,-0.038864941462424404,-0.031583423054571125,-0.019964312877477065
HALLMARK_KRAS_SIGNALING_UP,-0.012891864081146603,-0.09990048561670209,-0.004483058358604017,0.06240650619444375,0.05814869978317934,-0.037212820354626
HALLMARK_MITOTIC_SPINDLE,-0.014227658933892513,0.005498664764013945,0.13159892198267029,0.015617728780107193,0.07285207262204048,-0.01667200085922916
HALLMARK_MTORC1_SIGNALING,-0.054986041749936355,-0.009111806978033906,0.04358601538490973,-0.027657992910023705,0.05595000536092676,0.0066441345618087145
HALLMARK_MYC_TARGETS_V1,-0.05412229374453998,0.021701145102214315,0.09110941530442918,0.01638080900367864,0.07279855094374148,0.04288136338867441
HALLMARK_MYC_TARGETS_V2,-0.050059957720628205,0.011731866752088002,0.10537767292534143,0.02426513283360375,-0.03047871605506273,0.014661873016348784
HALLMARK_MYOGENESIS,0.036870868089320996,-0.011067327191055841,0.009007094056859512,0.10103231408176651,0.009006825904492222,-0.019193638315191774
HALLMARK_NOTCH_SIGNALING,-0.010347151137079616,0.025887368731243292,0.09625866319613152,0.011188954057727785,-0.004173827244738016,-0.004617788897605241
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.038162034101388125,-0.10586592811137756,0.02922136976229974,0.0025301320238219297,0.05551527190918095,0.01774923860360329
HALLMARK_P53_PATHWAY,-0.037500856760501126,0.05057850079909598,0.02329849329204269,-0.005938471153975255,0.0511927168872998,-0.04010941831833746
HALLMARK_PANCREAS_BETA_CELLS,-0.036468407434672605,-0.1438729776568702,-0.06130919152307849,0.07436192722905616,0.011291156282115215,-0.016978752620635706
HALLMARK_PEROXISOME,0.016628167448763827,-0.013418284545781582,0.059958094729829874,-0.03515755277238065,0.04907628632606823,0.06883012894472275
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.031942345882408844,-0.08268601278629804,-0.001955425463249707,0.0370728564788479,0.020049755399546357,0.02818210255822164
HALLMARK_PROTEIN_SECRETION,-0.02889130063378686,-0.04755834690210267,0.04437834364799599,0.01942042389056802,0.0198961758708346,-0.03438431327518327
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03204027588975648,0.23794426757361098,0.006353301613224453,-0.04142200840353567,0.06354202494542911,0.08216659579895835
HALLMARK_SPERMATOGENESIS,-0.006343271930931223,-0.11367694205006096,0.06934834183220719,0.10088589571984904,-0.03003738447520199,-0.016352282305362124
HALLMARK_TGF_BETA_SIGNALING,0.02873667922287751,-0.012194348624453196,0.12366808231152299,-0.008886787657366292,0.01496804731775828,0.0018256403034906618
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03256357353228358,0.11234334889125795,0.02058539092012088,0.024716555986069724,0.03282858318162325,0.0334676213543212
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.041463868184766994,-0.037077092147620075,0.04718079743865082,0.06183389485574906,0.07733049968875415,0.018468727631705446
HALLMARK_UV_RESPONSE_DN,0.005777534523592714,-0.12442337013106061,-0.020937123610266308,0.09182811111499942,-0.011742959770793593,-0.031938492562411824
HALLMARK_UV_RESPONSE_UP,-0.005755472979258694,-0.09178054605041189,0.0065405239900452865,0.017359542828039583,0.020454019343404354,-0.02922931493935406
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.053821335442598636,-0.07990919744394702,0.15175459141812023,0.08876507686683258,-0.010545402693163525,0.03801504266526994
HALLMARK_XENOBIOTIC_METABOLISM,0.025354135233262846,0.18144567718312288,0.04491031556561572,0.017318432037262653,0.03433662060734489,0.026608455296757354
