,UKF255,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_COMPLEMENT,0.03678691508812328,-0.07162502128283346,0.0081683961446537,-0.07654776164097207,-0.12137948664573946,-0.12449361933892406,-0.025425663816337728,-0.03136592397610621,-0.085565565296524,-0.09036534448536032,-0.09420323801141632
HALLMARK_DNA_REPAIR,-0.04426005012445907,0.109570372086634,0.0480707394010172,-0.0759612403638145,-0.22314995432410523,-0.12254008669235002,-0.001269297282842125,-0.05639819659700799,-0.10999370801581211,-0.11991691552828718,-0.03770031529307353
HALLMARK_E2F_TARGETS,0.05250775399553292,0.12648975951391017,0.06554398204331108,0.009234728443359524,-0.10637307823484025,-0.09200816829634159,0.014298598871602413,-0.03343190346554987,-0.0785152769470989,-0.10335845569163904,-0.013040343498498669
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06156028065433896,-0.05634414717390763,0.05614357012786902,-0.04467279188904579,-0.10996334942278091,-0.13751945768113724,0.033628695452242556,-0.036419205209271076,-0.0359016796744325,-0.10064424503729208,0.009897582944280482
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03924265325329083,0.15957735185382005,0.06456469099539001,-0.1137904788421408,-0.20804057942889698,-0.12989965639694534,-0.03320987526493722,-0.04783163811870752,-0.06738507249575892,-0.11547440564365011,-0.06303260061188899
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05227209867047577,-0.054510158249862564,0.04322319695423879,-0.08284934691373409,-0.17858600766798813,-0.05352560405559929,-0.01600718732099725,0.009393865337996818,-0.010127481243872622,-0.046543285162428484,0.028443670721908204
HALLMARK_FATTY_ACID_METABOLISM,-0.13716546931464063,0.05655079435618403,0.0045382100084736705,-0.13216301252166932,0.02317345789333253,-0.09800163399955308,-0.03777496684623199,-0.02371120914750752,-0.03498038461523486,-0.07638165328712977,0.02609845129946799
HALLMARK_G2M_CHECKPOINT,-0.02454641512213763,-0.014289487278072024,0.018103237113479373,-0.06073116238159226,-0.055722225150699176,-0.025270378985108765,0.04094752265404274,-0.04611477036049066,-0.06135140322926532,-0.055699876134597266,-0.0597858477140089
HALLMARK_GLYCOLYSIS,-0.11275748681207196,0.14754928773422218,0.05982395154397772,-0.10110425762185038,-0.21655824059606507,-0.11542098525758537,0.004920448045733969,-0.032975097618771446,-0.06270312414401927,-0.12315375912072835,-0.06212929265618036
HALLMARK_HEDGEHOG_SIGNALING,-0.08666367076927356,0.14242412073882105,0.04617619539431413,-0.04520966057131172,-0.18534373436871546,-0.10560888609343028,-0.013958841015931861,-0.027747792282801494,-0.020722293295290677,-0.1531733906839393,-0.18222258778429423
HALLMARK_HEME_METABOLISM,-0.09030695761425421,0.1436824111058326,0.11648223608045542,-0.06487846246801825,-0.0696516549579621,0.002576671539829034,0.032475534411903074,-0.020479166945385034,-0.023181857316145787,-0.009106835121940299,-0.07787402208338376
HALLMARK_HYPOXIA,-0.10742003144167482,-0.03740576134195007,0.046315900222456595,-0.18472288426589895,-0.00494356601628726,-0.06309278112906241,-0.04271747839014097,-0.03854934714518095,-0.01117124601104112,-0.04053941640522002,-0.043409871305927356
HALLMARK_IL2_STAT5_SIGNALING,-0.054494566457742304,-0.00290306023083877,-0.04162984763136074,-0.11529830737241793,-0.16062928610338564,-0.0808817198374095,-0.072958993187651,-0.05212268595360575,-0.08493018195620293,-0.08282778457478905,0.0327969583157265
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.033117108476242316,-0.05647048853032159,0.03603437365960475,-0.11339916271591365,-0.10751513463306467,-0.062019683833875155,-0.038230546654561694,-0.05034453185690373,-0.08980745813404645,-0.058322463471788495,-0.03935106943758853
HALLMARK_INFLAMMATORY_RESPONSE,-0.07830199319754534,0.029191984945383914,-0.04235934124760191,-0.0638934958913805,-0.03693705838458823,-0.06331078168628644,-0.0088175156867807,0.023198655933222005,-0.038585793919234695,-0.06151360969429876,-0.04631067855053427
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07074054818290758,-0.010247581573383565,0.03332825111108512,-0.06077987560306704,-0.20238698243873934,-0.04329084858978244,-0.07493662603373974,-0.054295864236391274,-0.09035389204127912,0.024493977749235264,0.10755163908448293
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.003727859114371724,-0.12772148943832415,0.030170330785764747,-0.11647532548922945,-0.07376531126904312,-0.12437890580118847,0.03740947585119704,-0.012444697891142878,-0.11158729532484944,-0.018919490616411586,-0.06265832177366537
HALLMARK_KRAS_SIGNALING_DN,-0.07077264809204623,0.17428507165710777,0.026934403038703703,-0.07191158478916698,-0.24607073862377513,-0.11365868980784473,-0.026790245351842722,-0.06250157171212789,-0.06873427246422006,-0.09476370770789493,-0.08104269784943895
HALLMARK_KRAS_SIGNALING_UP,-0.06550897107953875,0.16927116554621324,0.06664291245974226,-0.046615130948200745,-0.1519460315240492,-0.09177862467228716,-0.02292947555400561,-0.055513798116613965,-0.10193862864975485,-0.07262871998718759,-0.0728318851491941
HALLMARK_MITOTIC_SPINDLE,-0.02981986090637924,0.14802968480186576,0.08638658860188062,-0.09347919585187177,-0.21854678329810748,-0.12568790575384683,-0.05110801815596817,-0.07438162522819834,-0.06405968907488373,-0.10743136760311442,0.004348685644989457
HALLMARK_MTORC1_SIGNALING,-0.15958620957131742,0.11636041624173882,-0.03580854665949483,-0.04577078521716324,-0.06966333615610515,-0.12277350615143437,-0.013867696961319018,-0.03970269613792474,-0.05000604273963378,-0.09669457575381601,-0.05678997902643334
HALLMARK_MYC_TARGETS_V1,-0.018760653097090983,0.1479294644264447,0.07999705957798986,0.04158284045593236,-0.19729882953467542,-0.114535089961853,-0.014922279850971092,-0.06115709717864943,-0.07390844151592603,-0.1359283356340628,-0.07913480006422084
HALLMARK_MYC_TARGETS_V2,-0.04101082207407239,0.05416312235952846,-0.01915008590124028,0.11838887946296751,-0.16619710909102267,-0.08852876494758029,0.0021119540042844106,-0.01549948762336001,-0.10650590164787797,-0.007053946267655727,-0.0625614663506448
HALLMARK_MYOGENESIS,0.10555667962648836,0.1344173307580507,0.053797803450688866,-0.08141108233988115,-0.24791929852101727,-0.11542660932136459,-0.09466993892548903,0.0008984834465556019,-0.10724968963631956,-0.07577160680074603,0.04510483145889569
HALLMARK_NOTCH_SIGNALING,0.04634794982248207,-0.05544884052756781,0.01316740434389333,-0.032050934522336205,-0.23802091751679644,-0.07349448292626742,0.02544592234267413,-0.04672970546085178,-0.052559653491575924,-0.14097335553214854,0.009668616490262464
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.01003331415916725,0.13373309674944472,0.05590303190799999,-0.06304685205037673,-0.21809735640332922,-0.11657369712787005,-0.02474951223538842,-0.04709518711873377,-0.10557737321413295,-0.12893424701747352,-0.0956598523146604
HALLMARK_P53_PATHWAY,-0.13225326376117214,0.10184503798901783,0.0877870300106148,-0.10589630336275452,-0.20488561098709895,-0.11374037728274487,-0.015488588009524337,-0.030856349443338378,-0.08091072701125583,-0.1026211015191946,-0.04322253688898381
HALLMARK_PANCREAS_BETA_CELLS,0.01250086432996933,0.14398828794745638,0.060523367099491694,-0.047308623373204274,-0.21211054761561385,-0.10269348988170356,0.008931334261163729,-0.032248499076921434,-0.07041095997774172,-0.07249447111582052,-0.14553175676630659
HALLMARK_PEROXISOME,0.04635679913896103,-0.001124967738965625,-0.06376660444792641,0.008368122917247277,-0.1906165698969307,-0.07385938940491057,0.01802965651034535,-0.006380129314164394,-0.04735925393433029,-0.10378937322388361,-0.02676009844231294
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.02005023665050942,0.1406894231529451,0.01870624759595893,0.015645482326781947,-0.22839304538640653,-0.1269862974068836,-0.013234381856971322,-0.06544241034305891,-0.07600811077201058,-0.10100168072508876,-0.1398577683579604
HALLMARK_PROTEIN_SECRETION,-0.08293577290391409,0.15275127570205926,0.060146402157525036,-0.0971831452345862,-0.20554307973582014,-0.12268627905101434,-0.01165042601070851,-0.07148402809121622,-0.062004327329721894,-0.13573880065750749,-0.0562884836027887
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03292420605914243,-0.07608581485021827,-0.006114030090606697,-0.13416547147950386,-0.17462506663601834,-0.09269604635979858,-0.09073415569198973,0.012568647212946912,-0.07733488144201879,-0.023474240174562056,0.07442745490732937
HALLMARK_SPERMATOGENESIS,0.03866483022907565,0.16663619231392368,0.007849442177554202,0.0008792535181893749,-0.1694236798892884,-0.08400155296766242,-0.06612487993592953,-0.04607251681165773,-0.07687245302414404,-0.09767824744928073,0.047269521888719745
HALLMARK_TGF_BETA_SIGNALING,0.039450059108266454,0.07704262299165263,0.05389436380243067,-0.006724085241524135,-0.13965012814026986,-0.12461194231492774,0.0012470283549928726,-0.06252174090859383,-0.04310364034202418,-0.06846379667048916,-0.025809152516312536
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03378125813274926,-0.02622512182841567,-0.013719736457132342,-0.15650826690542918,-0.029173086233957105,-0.10103887105166472,-0.019216690621414775,0.0022336791239243627,0.04024446181155107,-0.032888546290068196,0.0921984458036113
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.13496632257637517,0.11076072323153532,0.06787795328979306,-0.03638520346776973,-0.1990374075790843,-0.1316073535925012,0.006023305153022829,-0.05978347556494623,-0.08607058464689994,-0.12003208230671536,-0.06239655668435026
HALLMARK_UV_RESPONSE_DN,0.03239889766898453,0.1625733774886766,0.04349881665985082,-0.10761319280186091,-0.2125925688213396,-0.12261305205184378,0.009350054367345718,-0.044283881319094186,-0.04854534234559913,-0.1438119911675474,-0.12447048945610233
HALLMARK_UV_RESPONSE_UP,-0.07674136057597099,0.1519637296670942,0.051436738945299466,-0.14551655790749335,-0.19759722889190123,-0.1442937441858918,-0.038718280596432605,-0.02888020142790281,-0.07014580154357396,-0.07568202587926681,-0.05022307604680978
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04479424658208371,0.10816935692619262,-0.005165829290542462,-0.20101863106598317,-0.06316908871145929,-0.0705640269726003,0.03193262065488443,-0.019601648989856064,-0.0996851737547496,-0.06343726522215452,0.14316918253684238
HALLMARK_XENOBIOTIC_METABOLISM,-0.09748558162075022,-0.03646208307968657,0.008467882762697448,-0.02298841335571913,-0.19228777602149946,-0.11919358321740205,-0.015778721430297515,-0.04263341103072064,-0.09153235627196224,-0.09117860111935072,0.06655488544600435
