,MGH258,UKF248,UKF251,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_E2F_TARGETS,0.08660951461790076,0.10335632006176262,0.09582939400535052,0.08364178570916148,0.0969967832072803,0.022698439658122228,0.12665492252799382,-0.019413554465969773,0.03129800744468877,0.1730862499652072,0.2910372516571491,0.18953194920725897,0.09410457413929525
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08421157879605157,-0.028053561796920132,0.04171886252924078,0.09095334007687789,0.08226277614263987,-0.07195820429787454,-0.04324982985748327,-0.05013778627486229,-0.030891643653967144,0.030782629213209137,-0.0114855584255784,-0.06981953150167389,0.06620834913327978
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.014196303768888037,0.05193676022489773,0.03660612975769022,-0.004941992619793134,0.05010560084603806,-0.03473488257000382,-0.05885706432709767,0.09263512019482362,-0.01402091422564155,0.17543420223245426,0.16884728593408635,0.07741954558282638,0.07377223575172276
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0023181310951128882,0.07966381586513833,0.023209834746137244,0.013469853064969048,-0.02720635904169374,0.03731124561191883,0.13000352589645375,-0.0543077081242509,0.051585866542776616,0.1939972945989764,0.27092931405524684,0.08216125885236228,0.06724747146578187
HALLMARK_FATTY_ACID_METABOLISM,-0.0837769860398887,0.00558535496574328,0.01882759150755561,0.010613712943550627,0.050287123509414326,-0.037437681908975576,-0.07840493371845779,0.04443759118879828,0.02887448441205583,0.05764594383884752,0.05607380139930653,0.08199133623801484,0.016122091609962485
HALLMARK_G2M_CHECKPOINT,0.13595849889424275,0.05918884910154409,0.12255298670396397,0.03318696780543938,0.09239733991793268,-0.0419405113995295,0.14906482643913396,-0.03129841090308739,0.03373780638841394,0.1532231180905758,0.23815379338266213,0.1766278030842623,0.06852291604905501
HALLMARK_GLYCOLYSIS,0.11492582386409986,0.05932433178013055,0.0781275539845024,0.018689440417821234,0.09014199654370252,0.05654174105473827,-0.050329525971021014,-0.050152928937078546,0.02440362833558293,0.1900821309227938,0.23191503355232307,0.1813679471679036,0.05826833008545628
HALLMARK_HEDGEHOG_SIGNALING,0.02288089138962789,0.09778039508229112,0.10714193591977884,-0.009899623569042148,-0.05627979161790256,0.0924781281367659,-0.011017480312376007,0.041014951825693174,-0.014901486582586975,0.1804053124093477,0.19450709127229604,0.19215201248891828,0.06148090093192382
HALLMARK_HEME_METABOLISM,0.0740369329772945,0.09832561997663128,0.08806292745431185,0.031221649841177708,0.08786791164676723,-0.04924328963446877,0.10301977149158599,-0.011059062734631623,0.02110720811317755,0.19430621109041704,0.279751092421972,0.09292232345255881,0.08190770205679228
HALLMARK_HYPOXIA,0.14264626231084399,-0.09495116029350247,-0.04896649932134953,0.00683535892432608,-0.023237609427617757,-0.0006209468169324393,-0.19295268459502768,-0.06987842284425459,-0.010707655626275046,-0.05519961953632655,-0.13200282418164863,-0.03799608295963316,0.005782166101074333
HALLMARK_IL2_STAT5_SIGNALING,-0.08067130751101684,0.045484018209983254,0.052106775813020964,0.0680799896046902,0.07305613423099801,0.0017750068654901496,-0.06807943680132261,0.04706250283553778,0.014486707163295344,0.14553620693653072,0.26334516996123847,0.08942230090768116,0.10386156913825512
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03620836613126834,-0.03943059683098861,0.0436705751144658,-0.04870794026184927,0.03500922398776188,-0.03620475795004354,0.06548630308927825,-0.025368335935264268,-0.0647439866048224,0.09911388189688165,0.19499481842446736,0.02703267990890349,0.043470203317267524
HALLMARK_INFLAMMATORY_RESPONSE,0.043674862214045214,-0.0021716489856064254,0.03332194091694873,-0.02271075596051264,-0.005234780589902122,0.004698536961739697,-0.0526055062273835,-0.01175020525465972,-0.020952501519947764,0.05843698843443457,0.011772589344500714,-0.03690650176055763,0.04621296092356916
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1119530693342799,0.08120234178062152,0.007994919365584099,0.07704272715355906,0.06530418001380407,-0.05699988526168153,0.17706393271221313,-0.04987859833695937,0.038962430807592194,0.1422801180004516,0.28430405334548886,-6.511622251767482e-05,0.050600399981813086
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.16697476920448012,0.019660273749856055,0.024359361375503992,0.052230544299514514,0.05833579102045447,-0.04855387981713867,0.08196049736324656,-0.049937253420068314,-0.006156153335916834,0.05453750243683767,0.16833599294489054,-0.022424167724525896,0.003207563509390238
HALLMARK_KRAS_SIGNALING_DN,0.11571720126569415,0.05032307656956743,0.080165811622292,0.06600166457080572,0.011616837689032707,-0.022175667137313,0.08952877648858813,-0.03003030037700975,0.08672901170416993,0.1829509252950403,0.25867612099163945,0.16650114511531983,0.0997285075294672
HALLMARK_KRAS_SIGNALING_UP,-0.05676747769616004,0.049485698070126184,0.11431804743248425,-0.010482389496536196,0.02671582731791478,0.08890649387724779,0.08596347504718235,0.06639855133264502,0.04535044111845165,0.14261488621441448,0.26434117849057537,0.1273723811776511,0.05386893442567988
HALLMARK_MITOTIC_SPINDLE,0.04846753447905911,0.09137770285331068,0.11564127531484787,0.06481859314015491,0.11167188697563528,-0.04628818959340944,0.12801377346665288,0.0419852653217,0.040325670078258165,0.215063618386583,0.2827062830883266,0.1680776640003037,0.12293511754759961
HALLMARK_MTORC1_SIGNALING,0.10007973617011597,-0.022714838328201935,0.08430705226012292,0.027237617584758563,0.05917918081881904,0.024378485357687437,-0.04242330578213897,-0.09291341482694834,-0.0016323186704512082,0.0962530156597378,0.028220375598319292,0.03993889983669456,0.04000320561389964
HALLMARK_MYC_TARGETS_V1,0.06565793395168863,0.11321673800339048,0.1092202759140642,0.08082750656980042,0.11792106405112225,-0.025569772567174482,0.16889695262591103,-0.032383901162657235,0.01532572824415401,0.16967156346472032,0.31178263430572306,0.2518440498435881,0.08374666002436452
HALLMARK_MYC_TARGETS_V2,0.0901075603952136,0.08398201401727304,-0.042310327791929975,-0.009169517853536875,0.06887422572704835,-0.05819773267469748,0.05903377002765778,-0.058714082933929594,-0.0011847524748779658,0.11797211500371445,0.22216237100412825,0.0755594537566353,0.070296948338453
HALLMARK_MYOGENESIS,0.047780142876056045,0.06042786238336596,0.013466129834975308,0.05643030206816501,0.02445737755517926,-0.046811147226637595,0.05709289616103685,0.08235490731100463,0.013898930330303249,0.1384280265859643,0.2507295060191628,-0.002873793818267255,0.08516671590094799
HALLMARK_NOTCH_SIGNALING,0.12513925166455095,0.09384633667966362,0.026647959423470476,0.05659373491833143,0.10033060722366192,0.022890490030300154,0.1565542011253238,-0.010849169887955654,0.07159964100682821,0.17723959654507151,0.2949870871142278,0.1214572459220693,0.10142110990612858
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11592784949663558,0.13967553605841276,0.12182550929634856,0.07425931309606207,0.046909360053157004,0.03146902392695481,0.17540872495335433,0.004785657828646848,0.014823795094468632,0.1782349494484018,0.30008551582856186,0.1913343156265748,0.061450442316557476
HALLMARK_P53_PATHWAY,-0.056425807718474406,0.024910668324689505,0.0710220104518303,0.07460719879544177,0.10109183836521803,-0.044616094697983534,0.04560380577222543,-0.007769584669507414,0.03375135540801522,0.18593258674875346,0.27708324012574986,0.08560376857095645,0.031246773659352037
HALLMARK_PANCREAS_BETA_CELLS,0.010431837819942585,0.09514554688361207,0.10867874756020952,0.06264056096912947,0.015913569801522753,0.022197897182352103,0.19075426466497522,0.043124663218939326,0.046129385148655756,0.19589282723120768,0.29252712334905245,0.14378567375460283,0.05739438972831176
HALLMARK_PEROXISOME,0.01675714128875499,0.08756153062503431,0.08789749408791583,0.007428490199992796,0.04695715481904073,0.0029487354848024496,-0.024453353648965226,0.02718747189140762,0.030688557876191517,0.17502381700556993,0.272953606984082,0.07542498675613307,0.07612169506395725
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.13818353046617582,0.10444610878806823,0.08663002916989544,0.054838067109569545,0.08637326749825322,0.0637671498234657,0.16135921495415362,0.028239663083028735,0.006316591385152421,0.17624438058051803,0.2987176610566943,0.1742988936755591,0.10481356036857269
HALLMARK_PROTEIN_SECRETION,0.1655431041609639,0.06488556439143398,0.1418745319887223,0.06936137120805592,0.09476323987183506,0.004586014195681972,0.172975420301153,0.004305040681702462,0.011558210817356562,0.20684522900158547,0.32108302202550393,0.1596993112509491,0.09698307762487117
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.20047343084551986,-0.0005958685232235571,0.04360480356864645,0.13478270175225343,0.002929162658142357,0.0005472178949592689,0.15714254238671074,0.06510404656875686,0.01268858921830126,0.1633981097304569,0.28983576540466705,0.04677771773192447,-0.022951424864368807
HALLMARK_SPERMATOGENESIS,0.05066036556271557,0.12828563000290039,0.023951997369002546,-0.0049105529284197555,0.040750722500452925,-0.02218761968065472,0.11963633640449509,0.038165390381267414,-0.006428308498428164,0.20232914609281766,0.27460445188753857,0.19578525192729573,0.04337417457880065
HALLMARK_TGF_BETA_SIGNALING,0.07871420592987086,0.08504036760069283,0.07153102209542174,0.05261091981112332,0.10468228411475643,-0.07693483278709178,0.15774337186069368,-0.028948952016271002,-0.022266941536621513,0.13438479399807784,0.2718487130090586,0.03462750344593965,0.08999423351045864
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.11069421567481913,-0.02984929278223056,0.06435619526301282,-0.04905957410948878,-0.046788399199655176,-0.002657294793456739,0.10794617375605672,-0.03037873349426198,0.05984375547575119,-0.01585907609415816,0.04589242660627023,0.04672680572021933,0.029286503230704714
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08395059726861526,0.052072668911944606,0.09041551053093423,0.09360271667638172,0.08930414505306361,-0.009413156129239863,0.14589306920093398,-0.04428133318404248,0.019602846867988702,0.19525460558600086,0.2903682660204589,0.14150125609092631,0.07631741083992258
HALLMARK_UV_RESPONSE_DN,0.10230393644281217,0.027419037822593424,0.0020914153566153615,0.041002980572454106,0.020304014846696857,-0.04175853836683989,0.001978779854894236,0.03586173120278022,0.01435212118456541,0.12676911346883346,0.18147168702139843,-0.001395800837453892,0.10708031591526627
HALLMARK_UV_RESPONSE_UP,0.043188880186681225,0.0969536351113187,0.04102185583911735,0.0673711843999672,-0.0058573295698323095,0.07006879193757817,0.11249941518825843,0.043185338789246464,0.01910297846642963,0.1884752311785275,0.25788229986103284,0.10647236554298045,0.07467855087381448
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03524343142306015,0.08629370889570813,0.06260015654608338,0.04556673548375037,0.09573259585175548,-0.06770906159508154,-0.06214957405501199,-0.03395776476186796,0.008304281687426467,0.10258132315545627,0.11637459982809585,0.1050323171577746,0.0982855201542565
HALLMARK_XENOBIOTIC_METABOLISM,0.11105093741111914,0.07064707792297203,0.03521864246501738,0.06814189878445455,0.04148147911970607,-0.03725171315699961,0.09870350317178418,0.046928401241585815,0.05665826918629778,0.13651741329923253,0.2841002744665085,-0.03575907284796504,0.0562349602688196
