,MGH258,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HALLMARK_HEME_METABOLISM,-0.0840212525477515,-0.08742194202964569,-0.017659069608882343,0.058070881377256585,0.014826249945112982,0.03390241987620119,-0.025417725632442593,0.019564999453463548
HALLMARK_HYPOXIA,-0.22873635648415183,0.18217193599728243,-0.025670441790646464,-0.03200597520385782,0.030995834599189823,0.05348449476508928,-0.05223759180128382,0.05827671021380075
HALLMARK_IL2_STAT5_SIGNALING,0.04263920075533398,0.006722629485128835,0.03110064172129393,-0.018006629235051246,0.00443605727785906,0.012884456355550218,-0.015843439238271924,-0.0741689854907801
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04018257042053567,-0.0061271813530629285,0.041337514276823806,-0.04602540569664764,0.021005823366048563,0.04494504352525124,-0.04493939715037831,-0.15741670770677618
HALLMARK_INFLAMMATORY_RESPONSE,-0.05896879647611278,-0.022086047578459857,-0.03693773661218102,-0.02027069170105172,0.015469488938853332,0.04422373541063636,-0.034976603118581494,-0.016603732841529655
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.23616688953081408,-0.1481122024725888,0.06203056208589621,0.10822571473097582,-0.08548219184897031,-0.03158726167205881,0.015496478626303387,-0.020166166291384176
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.24310586059898465,-0.034397339191017416,-0.038107751554454936,-0.09744376092592795,0.04413631230060402,0.04545138486563452,0.027161941551062142,0.015739840551107113
HALLMARK_KRAS_SIGNALING_DN,-0.12682522079779276,-0.03973018194607313,0.039592906238113075,0.09839094794248227,-0.0008626637685318734,-0.04732998737208296,-0.044466544452943686,0.007134262743166234
HALLMARK_KRAS_SIGNALING_UP,-0.002907803276045519,-0.02642859397080745,-0.0010695429299423962,0.019155356299605422,-0.012147328742021029,0.037532085247465034,0.046125069259881205,0.053815308249791506
HALLMARK_MITOTIC_SPINDLE,-0.09229584658403149,0.00046810303007541047,0.06419740053770172,0.089377350644914,-0.017610485584656256,0.045160020844306474,0.002269026455981825,-0.07364075284305006
HALLMARK_MTORC1_SIGNALING,-0.1608747086879673,0.06972752830279824,0.009537345110584001,-0.041131489508362123,0.03841521724016876,-0.010590725232995132,-0.021584957568573614,-0.02868966478068693
HALLMARK_MYC_TARGETS_V1,-0.19449264361263996,-0.0596008638709397,0.04509435689530338,0.034325913229098705,0.006713866093718729,0.0032496510177978015,-0.03586060041074616,-0.041559451228135834
HALLMARK_MYC_TARGETS_V2,-0.06188766400300946,-0.1011944716388612,-0.019064275846467856,-0.07724546871676408,-0.0017144070775852408,-0.010501083687437254,-0.011560047935579151,-0.05811405586658244
HALLMARK_MYOGENESIS,-0.16462682950742163,-0.13251405849976372,-0.03737905050858622,0.03274019510244677,-0.06642514227878595,-0.019348781211212227,0.06848329026626962,-0.03881904066209092
HALLMARK_NOTCH_SIGNALING,-0.23017826546114853,-0.14015122028507404,0.09630301034361324,0.015377994432284943,-0.009656875933731759,0.027190260031097136,0.01172120824339152,-0.23085635129565035
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.2564976264205169,-0.03880692995664203,0.04648947301527648,-0.013044869476944937,-0.017647679934216266,-0.006798511405693801,-0.04777889773578945,-0.001863361707020299
HALLMARK_P53_PATHWAY,0.021573083386950524,0.0015807887001645386,0.004527086719470839,-0.026092323447938475,0.020702261149515972,-0.03630028113196226,-0.05582807646812426,0.1092181916959792
HALLMARK_PANCREAS_BETA_CELLS,-0.08266549453038523,-0.017439723522866463,0.05285252243944036,-0.029970372395031267,-0.033754689363242836,-0.004109866093903557,-0.05306651145456235,-0.044283111643773576
HALLMARK_PEROXISOME,-0.01443167073537574,-0.11478489147907256,-0.013792637631722043,-0.006934502863309975,-0.01920978716711824,-0.037927516133057365,-0.018865260352077844,-0.06856494390084823
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.20318439804503993,-0.0525445494430705,0.013765867348037693,0.04685017664997737,0.031665630562800404,-0.02331336072533735,0.010889188987872825,0.04757993044911012
HALLMARK_PROTEIN_SECRETION,-0.24660233195491982,-0.0590977879864999,0.0891844609789768,0.027473914628361476,0.08855476322259585,0.04573810916457162,-0.0222721746700725,-0.03929513652662201
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.2609954832519423,0.01261473993502236,0.07167613276799782,0.032132223530815886,0.0758839863902134,0.0013334034910409663,-0.027564181769099957,-0.053943351986866984
HALLMARK_SPERMATOGENESIS,-0.15782231326802476,-0.12019302780982487,0.0686866826955321,-0.012484611271721917,0.02113562712257307,-0.013746379693081732,-0.07319383146893563,0.006788765521047135
HALLMARK_TGF_BETA_SIGNALING,-0.13157304162481587,-0.14873363716056587,0.06984274504606032,0.03306701699683952,0.011407585805459938,-0.003495798835461317,0.0438973427167682,0.04927341482887195
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.18835845622993727,0.068788577736139,0.025358248973971348,-0.130680111568651,0.032466660273620815,0.07464871498929133,-0.03767615589062184,0.06926318520274655
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.19057742044070847,-0.10319126479412424,0.027179105113165285,-0.004306882624719027,0.058022868672819784,0.06704680401713368,-0.007582317331986095,0.009775402104196447
HALLMARK_UV_RESPONSE_DN,-0.11303787557049563,-0.09481280395944361,-0.006816217778217693,0.08836511612047239,-0.05844453936491478,0.009554190161209659,0.07428231934599322,0.02827271378081522
HALLMARK_UV_RESPONSE_UP,-0.1113311096994785,0.033774304847818355,0.01880955283010691,0.022109966725224833,0.010991334486227453,-0.001691906404330784,-0.050150838352006635,0.01948086665950822
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.16558858381146394,-0.006130082688514682,-0.15117156307814356,0.11349460854927586,-0.015484931379080621,-0.03834903491227518,0.022891272992865305,-0.07705686423774402
HALLMARK_XENOBIOTIC_METABOLISM,-0.1504779301980282,-0.07312067932086028,0.008323927403419647,0.041802993954158804,0.035496537670244535,-0.005092443303247005,-0.04840584782983761,0.009747381717164638
