,UKF260,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.05673767891082756,-0.046437490933810804,-0.14459200158015795,-0.06874495149532638,0.04931908228737087,-0.009452722412713969
HALLMARK_FATTY_ACID_METABOLISM,0.08640182811670483,-0.019238680594640484,0.0522049185439988,0.02348303693478484,-0.07474163473359893,-0.05378832223932601
HALLMARK_G2M_CHECKPOINT,0.07867382267123722,-0.04390499832475864,-0.09449751803597187,-0.059867647459044444,0.03335764427608193,-0.08881159631770602
HALLMARK_GLYCOLYSIS,0.1460258571852864,-0.0068746558602688235,-0.11187193906219312,-0.03868470688744695,0.004441174976918922,-0.06659782989222832
HALLMARK_HEDGEHOG_SIGNALING,0.04719063345667126,-0.055436502847832164,-0.09117534649325057,-0.018177870810055573,0.004624676531448176,0.0037426902347347584
HALLMARK_HEME_METABOLISM,-0.03373506584995242,0.0031675263743735473,-0.07051383122530368,0.004573136317721177,0.000624563834913697,0.011258547279948867
HALLMARK_HYPOXIA,0.09300667705193051,0.040224090654675804,0.07878172946291966,0.08528574580213108,0.041469285187349145,-0.08901824236787666
HALLMARK_IL2_STAT5_SIGNALING,0.035996439870274725,0.0012554487620290557,-0.11511260961391367,-0.07177315241172401,-0.05958234773386364,-0.03997834768690023
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03876208621151345,-0.036971725659002426,-0.08141867279068017,-0.04409819964428019,2.8264844609019364e-05,-0.10126869533446413
HALLMARK_INFLAMMATORY_RESPONSE,0.09577558168149382,-0.009458680297969747,-0.04943356759623321,0.007759596206345305,0.0855354598421701,-0.10425435961007426
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.07020346282803515,-0.0477752224341859,-0.11624064099978205,-0.05878933956882783,-0.06406776115143341,0.04314336898529726
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.1297832450418758,0.03933516464199817,-0.16528139032987432,-0.010168517364931545,0.08045340307825195,-0.06397490862007955
HALLMARK_KRAS_SIGNALING_DN,-0.09933382872996825,-0.049761012781774444,-0.13049495620071372,-0.08682384067075832,0.006263532295670684,0.054449711423582715
HALLMARK_KRAS_SIGNALING_UP,0.04146315397886567,0.03377733652959142,-0.10930900056768197,-0.1061911070561362,0.03853304163622559,0.020916225180747382
HALLMARK_MITOTIC_SPINDLE,-0.04900464098648958,-0.04887024111609506,-0.14288478944036045,-0.08447740420249568,0.005261008796994103,0.019112256060290968
HALLMARK_MTORC1_SIGNALING,0.0852025678011005,0.008724354495606136,0.04918480079940033,0.06470930607620702,0.01077769064547244,-0.07647128287846243
HALLMARK_MYC_TARGETS_V1,0.07774282248870132,-0.0344290410139201,-0.10064065502502585,-0.09053279469556072,0.008255918552935308,-0.08240835883511072
HALLMARK_MYC_TARGETS_V2,-0.006595079675909207,-0.0452235016483834,-0.10210394886887153,-0.0463906079147544,0.07421208551772174,-0.07191778616217845
HALLMARK_MYOGENESIS,-0.027241983912039493,0.01633838493257613,-0.1595660891114404,-0.07870146557507955,-0.009768850601264294,0.07268975617394204
HALLMARK_NOTCH_SIGNALING,-0.1122604619263357,-0.02182596169651174,-0.1357975684383646,-0.09195072165880523,0.0583682890824431,-0.07200659616343145
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.027742929275328974,-0.047632634716275775,-0.12497990687204379,-0.10628582222922578,0.0284005058089516,-0.06945280984706646
HALLMARK_P53_PATHWAY,-0.057977222881438646,-0.06885407733877581,-0.11137025957671537,-0.03372692026449881,0.036983004595800714,-0.05009658373915883
HALLMARK_PANCREAS_BETA_CELLS,-0.06216906336407945,-0.05772064804247958,-0.12043077060687378,-0.12165266538768171,0.12500606736220068,-0.010776509956457405
HALLMARK_PEROXISOME,-0.06090789276747898,-0.010626775500265691,-0.10294573100813585,-0.08385001734887103,0.00544520409070629,-0.05110021753895658
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.01759087783798851,-0.01897824667273706,-0.13641902034642941,-0.09960750515006432,0.042077443096005564,0.009504159377315424
HALLMARK_PROTEIN_SECRETION,0.007034722972023136,-0.02097377079268382,-0.12446513527147715,-0.08250587041685087,0.022545362186277843,-0.047424236109836204
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05583792326084951,-0.08485042277048024,-0.1403930968342671,-0.09170275780788824,-0.1025617070657338,-0.008575563305043298
HALLMARK_SPERMATOGENESIS,-0.043673851455486454,-0.049276508396554175,-0.11542186058720527,-0.10965439424050201,-0.06915876614539228,0.015999962231904627
HALLMARK_TGF_BETA_SIGNALING,-0.010969019937001223,-0.025261599090385584,-0.12502550171588933,-0.05687757445992609,-0.0009500179994291107,-0.058134545719810464
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09745469046901618,-0.015688409566844655,-0.01508526420462,-0.0510783641000669,0.010485010630255117,-0.0964564548646385
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09039141087712618,-0.010676187662583084,-0.12175677829284974,-0.0618572625250485,0.016883688848566364,-0.05979309036671054
HALLMARK_UV_RESPONSE_DN,-0.061678059634069436,0.05506369196500293,-0.14438135174057712,-0.050181573266210394,0.027998682522714907,-0.02935726103990995
HALLMARK_UV_RESPONSE_UP,-0.01078181620754863,-0.028847351694787627,-0.12968438286002915,-0.051074950657873486,-0.002598518246423056,0.025543476862180208
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.030971420728381466,0.016851416625071773,0.007107656461516141,-0.03619902354202155,0.0745081236327521,-0.04901225205511053
HALLMARK_XENOBIOTIC_METABOLISM,0.06628732679140052,0.021456668892868434,-0.1478089129826484,-0.04741738115331907,0.022946991929336694,-0.0756988869999138
