,MGH258,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1
HALLMARK_MITOTIC_SPINDLE,-0.019702790981475263,0.004808359200627836,0.01907727032809012,0.15034538275951279,-0.053784705504110415,0.10776311109383437
HALLMARK_MTORC1_SIGNALING,0.033771341828453746,0.04498652508434455,0.04069990174121221,0.14612727278152227,0.0023158483792195617,0.06038135989246885
HALLMARK_MYC_TARGETS_V1,0.017364956710381723,0.02167183830438567,0.07252649646142964,0.19513461113418185,-0.0366296713373506,0.15676273270118507
HALLMARK_MYC_TARGETS_V2,0.007608186861309314,-0.07882515955040971,-0.01797487323691266,0.026355775489978705,-0.035424938048857164,0.06416076539324014
HALLMARK_MYOGENESIS,0.012832694607029821,-0.05168832930920599,0.01990317087433767,0.1483458706918817,-0.03298212367148311,0.03294823157708423
HALLMARK_NOTCH_SIGNALING,0.07501401011317152,-0.009948956028904582,0.06667090875941246,0.14685855871448106,-0.05523254563480215,0.16321205922352042
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03249643546542563,-0.009936411032188957,0.068249800081808,0.15778688013149705,-0.014917048335698305,0.15066433625131112
HALLMARK_P53_PATHWAY,0.007949811724895756,0.0566871388529592,0.07157277650856682,0.15866705456926317,0.007457780002271445,0.12456464164496184
HALLMARK_PANCREAS_BETA_CELLS,0.018732282383121062,-0.06013991028273428,0.053781555223267385,0.1671242324931251,-0.050151176463830174,0.1230785118952089
HALLMARK_PEROXISOME,0.011433645847462518,0.06312196370394516,-0.04823910695110594,0.06502870563429373,-0.007355447351389327,0.07279412384217404
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05488827752497097,-0.023747269212050188,0.07230367900837238,0.19251879406242386,0.030759203526744595,0.10120127356220633
HALLMARK_PROTEIN_SECRETION,0.04312643183518279,-0.0045424265072522094,0.08296937684732854,0.18490410838340443,0.03273486557143487,0.12784035390697768
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.020459983144333893,-0.04283905525358147,0.06653911059178474,0.027631697628299125,0.07262772911166993,0.07230455504515708
HALLMARK_SPERMATOGENESIS,0.015731843568345855,-0.0680695010724882,0.09964318839680554,0.11277933363280097,-0.007961502939823747,0.13714540016447754
HALLMARK_TGF_BETA_SIGNALING,-0.029469767299558854,-0.06304249183236939,0.04558322928441154,0.09247947002865901,-0.002282203422740529,0.07238374125693235
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.02584236437185569,0.03778933759740063,0.023839778896421214,0.032077033525248266,-0.019466751693697965,-0.04209959687859099
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.012755747367136593,-0.03220129244007815,0.028494013208883843,0.17637180692662124,0.00885512400291388,0.10379177282224522
HALLMARK_UV_RESPONSE_DN,0.0062122991064418095,-0.0202304379018276,-0.012575270688729719,0.17335102576656605,-0.0191427125406243,0.051963073010768565
HALLMARK_UV_RESPONSE_UP,-0.015324252770530051,0.04139088935098087,0.07848745296668587,0.14178318919662833,-0.02477112694650791,0.0944932694777463
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.036849673307154635,-0.019188232340343798,0.0532261010441215,0.11994352649387277,-0.009481382379551337,0.011611472519166435
HALLMARK_XENOBIOTIC_METABOLISM,0.019152525420814612,-0.026715730956045586,-0.0028352774029300415,0.17824781036651252,0.05985421815769581,0.09377274964305078
