,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_COMPLEMENT,0.017014042880385653,-0.06715429116764216,0.1077930752399459,-0.009239927773313145,-0.07902317508752425,0.08906097498503503,0.09759462390972153,-0.03842310419386575,-0.034110077154891595,0.05103660458211275,0.172192807887065
HALLMARK_DNA_REPAIR,-0.04049444918988813,-0.060500128771979175,0.0745973485789452,-0.004636295407006737,0.12081199881239661,0.05945384638189148,0.11259286324304962,0.020379211081374242,-0.00494362151662757,0.08463033890842576,0.07401708915616882
HALLMARK_E2F_TARGETS,-0.04193303767397936,-0.12257785967045538,0.01851774195956105,0.03773943780354225,0.11466109071476546,0.04763264153762236,-0.00451131668014509,-0.06296513672929843,-0.00896033403047444,0.036724450077816474,0.043100343527689634
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.048804588957309956,-0.08052701676351257,0.04898459671028771,-0.040106372378572286,-0.11319426433491545,0.043580900229895525,-0.05720867913004437,-0.04461295470583336,0.14475900567729327,0.04743055140555578,0.025769405748517476
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02711437559641846,0.015902321725532027,0.033987123505614836,-0.024642849667265716,0.10044953828327381,0.0594158630020769,0.11262032251768456,-0.054309708361740185,0.037653143836950974,0.0744756544241948,0.08260163168293337
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03405294823726728,0.08923744316298986,0.03928219694410336,0.05864761916749951,0.006093930703288396,0.05145863549298776,0.08238252344351235,0.023123807500261682,-0.047830121891500245,-0.0012137121988014437,0.0850331256070605
HALLMARK_FATTY_ACID_METABOLISM,-0.016685289513229333,-0.07481261837946405,0.009184044542670283,0.025957324258810695,-0.07216143853574908,-0.0606399483967626,0.03349896927012812,0.014678283353126606,-0.028135686214942692,0.040526262944631124,0.029200237327393186
HALLMARK_G2M_CHECKPOINT,-0.020799540568664815,-0.11190068927224972,0.06126506554821828,0.003989737228931986,0.0753713927667075,0.07097030419968096,0.013789647445492582,-0.03748804508175004,-0.0029875196806306045,0.013616573520427583,0.061027125659641294
HALLMARK_GLYCOLYSIS,-0.017136109881507124,0.009648190138561514,0.028769737646275145,0.0032335341726797266,0.16431285041794227,0.11201584288316027,0.07721825420374442,0.02264666910927743,0.003421498801795816,0.05085040250124871,0.04782965395070055
HALLMARK_HEDGEHOG_SIGNALING,0.031005394768435404,0.13553509085373222,0.025732622429715662,-0.0012534070620453697,0.14546484667736237,0.013541874641382649,0.10650940343281935,-0.036815755517212806,-0.08106025797820998,-0.027767661467603268,0.20215966638802776
HALLMARK_HEME_METABOLISM,-0.02749854277068006,-0.06264844085822383,0.07609694940012814,0.013979982037868599,0.0833870375741997,0.10632479469055274,0.12177032111936929,-0.014176356700119583,0.02276104237833403,0.09390818160491646,0.04712589244732886
HALLMARK_HYPOXIA,0.0650303979398846,0.13216262382764957,0.04776833211405186,0.04586286283941834,-0.008756053529859014,-0.007667578640868896,-0.022081081667653116,0.007181989275931453,-0.07009934782024363,0.05570091046055472,0.07835539541036744
HALLMARK_IL2_STAT5_SIGNALING,-0.02267659930355749,-0.09105996180337746,0.0075625563168978715,-0.025700098819266298,-0.03722210877235661,0.0877059706264103,0.08294944627689894,0.011106873101112651,-0.008651729948992192,0.0414966499226117,-0.017661336301818556
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.032854058113226434,-0.07662389262300545,0.03989566765411347,-0.016172925696445538,-0.10425604916654112,0.06368956605356935,0.04603095887616249,0.012164473599186633,0.00027916204863888514,0.037575955017446885,-0.12965725838110212
HALLMARK_INFLAMMATORY_RESPONSE,0.008402220163305772,-0.03582101403878096,-0.012631377582415206,0.047766137492934624,0.07528027599750504,0.0421762069911928,0.0032258289399695827,-0.010259639584253391,-0.04997952367859277,-0.02560452298296704,0.04758375832900806
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.08758862747748934,-0.12667327926203767,0.014718713705489129,-0.056928502526672406,-0.0963256057282422,-0.0478185791200572,0.11990563046827851,0.025836042678638236,0.06313732600056499,0.09738420573083714,-0.11245351195802009
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05422249241330236,-0.08039132676302305,0.04812598313011231,0.035067601912346716,-0.09023667533545882,0.07590871916518613,-0.05044294776623641,-0.0011851012827039592,0.0981193723467617,0.08157159308589837,0.06993645464921752
HALLMARK_KRAS_SIGNALING_DN,0.023604420209143166,0.0041895756618110635,0.1059036354170812,-0.01192841968337086,0.12412384172329248,0.05706683752321087,0.12198700559938438,0.004402295798017059,-0.0025288005074524133,0.05296222446449541,0.1416134758560256
HALLMARK_KRAS_SIGNALING_UP,0.037995991824149054,0.10044338781273204,0.05988250003126682,0.02522434995318622,0.12081777694898019,0.11327997049742317,0.12271624289011812,0.0004213859021609376,0.07102619568615774,0.02208658277076442,0.15151406941427667
HALLMARK_MITOTIC_SPINDLE,-0.043778405227420276,-0.09512391130220581,0.097293072787282,-0.002874896531492724,0.08026072252392381,0.06889954862518573,0.10437238661977624,-0.059777116516969514,0.009613055302397807,0.07995212928668075,0.002986443840897916
HALLMARK_MTORC1_SIGNALING,-0.06432715469051868,-0.025432080003873155,0.04706052247390266,0.03449741428883789,0.05662947731325387,0.03900241694483051,-0.03551273561490431,-0.048291943744878864,0.007749775903573694,0.08243495497110692,0.077143765492199
HALLMARK_MYC_TARGETS_V1,-0.03465023735878005,-0.10451741084344138,0.049321397463538405,-0.007922120720858636,0.10475988110666161,0.09302767846224302,0.11127651799887076,0.016921279088872764,0.004181657927271426,0.05790429615843574,0.09353574126033626
HALLMARK_MYC_TARGETS_V2,-0.004014385145494457,0.00571478723616667,0.01625550221343414,-0.062092618989554434,0.040210666902307776,-0.06841825608905945,0.06346919278511028,0.027793814781857516,-0.019872979411217333,0.01415610692830959,0.06887600534290811
HALLMARK_MYOGENESIS,0.00784785537009631,-0.00979787773815211,0.0674173371414656,-0.013457862098708064,0.015186240407813946,-0.014486051915112215,0.10573712739417554,-0.015334670244927854,0.12483972157384796,0.07639174671923846,0.005481418441843994
HALLMARK_NOTCH_SIGNALING,-0.06758818266995537,-0.0644534439188513,0.027695691911702184,-0.014519697705868004,0.047770881468097284,0.09297969421293625,0.14351738303101477,-0.028536150031741942,-0.03008104648874322,0.05576797266659938,0.04565337074758172
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.006133897226643399,0.069337302650381,0.041190744459342746,-0.00721369149315928,0.15521883799330358,0.0464388963568582,0.10952547448244629,0.03128944577142145,-0.01003642069299672,0.021676382608252436,0.09828050784813787
HALLMARK_P53_PATHWAY,-0.017435031604899925,-0.07210815405196745,0.02691018918491226,0.018511819828626003,2.4991747994664012e-05,0.14311664866507046,0.13719610811239405,0.049841287248100566,-0.010839949941104038,0.06082571227304055,0.11920921298602338
HALLMARK_PANCREAS_BETA_CELLS,0.003995501685871871,0.091108112682563,0.03187535945299728,-0.005979268772632939,0.16066320875292997,0.07414305375713096,0.11441588728634852,-0.012676202631727846,-0.016383544582214995,-0.014812364318614362,0.16547248123621663
HALLMARK_PEROXISOME,0.03480526123339274,0.025497812169132397,-0.020197225176468526,-0.025994431802940348,0.08496519766494107,0.11910987968369928,0.1389619634942965,0.027803946041702682,-0.05514639109515055,-0.029545366218799243,0.05858914566636092
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0036963823605994507,-0.00018622785001812651,0.09818876280288324,0.030192792503804102,0.15535577133307452,0.08644105157643218,0.13197160801617586,0.017971623846988694,0.04615545157873524,0.07956433087493708,0.18946665905759058
HALLMARK_PROTEIN_SECRETION,-0.009907808164707481,-0.029068942772945517,0.025129739322121272,0.0010384926665795808,0.1563224195944672,0.10764531901766869,0.10460824482245185,-0.007796608368238891,0.0009070784264180428,0.031908515163429,0.10662713583830274
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.035748343244144574,0.0674576410602195,-0.003728231648780025,0.01904847593922639,-0.13330565044950415,0.05395418726947739,0.10017977707314289,0.07062910737707663,0.009293572563927375,0.04341452058289176,-0.103869015431746
HALLMARK_SPERMATOGENESIS,-0.003615242868787205,-0.05187897247816564,0.06771173020713772,0.0322850934334005,0.14056269259438023,-0.013135259322776115,0.13500845718759313,0.013296473808671687,-0.04004270049916634,0.02070546406330448,0.11345521863802678
HALLMARK_TGF_BETA_SIGNALING,-0.003473374079307851,-0.1011217354856749,-0.018078303587386397,0.0016348166940498602,-0.020034740832259583,0.06454675181281175,0.07139803280392712,0.0007030209557193933,0.09975977081422283,0.06588509073046424,0.0017379215293897865
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.006353239473063069,0.16646732788183802,0.06752419239768147,-0.03312947784720329,-0.06516654338840772,0.11167577457881724,0.012511374559720257,0.016715158447248416,-0.061210308639373455,0.05262323308357432,-0.04202597907301954
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.026300472174434694,-0.08271495837407639,0.07957378937844073,-0.005678280819475148,0.11510647131280612,0.07279241059671313,0.13627583531377124,0.04355361958240238,0.02956706885133026,0.06002486866760732,0.09523642539270798
HALLMARK_UV_RESPONSE_DN,0.014284274834381192,0.10543857996830851,0.039531820709673045,-0.024217602617229397,0.13033035131283327,0.037737984932215606,0.09626649440335079,0.019394546340760706,0.12756929925644298,0.08077817199197314,0.184475950847606
HALLMARK_UV_RESPONSE_UP,0.0014513920458808294,0.12433856051842969,0.08525003743236444,0.030285160651679976,0.1488049070267551,0.04107486608106598,0.142325304594182,0.027517110022518453,-0.04070193006843295,0.07221465640346669,0.0808423889262207
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0558955604878022,-0.1367116162562827,0.025734698754159447,-0.0021067794822528436,0.11066336861142181,-0.05188609379693331,0.06660700873749624,-0.027578610640670756,-0.0158754657261117,0.010678286777120365,-0.14222962942533815
HALLMARK_XENOBIOTIC_METABOLISM,-0.04510081316638298,-0.0654239100133575,0.036768565527509005,-0.023786805830736547,-0.03632695514665523,0.0488484196245561,0.11453340046286058,-0.027291987083988306,-0.005268117478158292,0.02777680583224484,0.01923469107662881
