,UKF243,UKF259,UKF260,UKF266,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.018461517567502507,-0.014400988487787213,-0.0243712790406814,0.08446366887086358,0.08194782832235706,0.14173187660382022,0.1571741368799092,0.11076178403151338,0.08055232353771635,0.0636219526213427,0.11869716515757557,-0.017569922831845906
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.054692439699779015,-0.03938620067412207,0.059271738192060386,0.09794481872027147,0.0676472111925749,0.13926448264836896,0.12333498528911986,0.08091230844415584,0.11844991855377249,0.004647541087192382,0.10407445088049369,0.13288635255021103
HALLMARK_KRAS_SIGNALING_DN,0.03080128043364492,-0.01427160629849867,-0.052907759617318084,-0.05578094832608621,0.06857096025304796,0.054783090097430064,0.016468598277914415,0.15512793002005007,-0.007635752382519629,-0.012043463549182723,0.06360253289465,-0.018308574721184474
HALLMARK_KRAS_SIGNALING_UP,0.019358455410357352,0.018241063484497843,-0.003379977553294429,-0.09186087166721149,0.06644399972055266,0.06400150768027828,0.07328533643769863,0.13575424374301218,0.07828565623840565,-0.010001153002121121,0.13235225304402456,0.01193688218164221
HALLMARK_MITOTIC_SPINDLE,0.039718673024728715,0.0009519053000662954,-0.0006235041502890641,0.09820041439636099,0.09504956158298211,0.07193192480654374,0.15541821502177408,0.1620410582232742,0.02490385162704052,-0.007585647864988384,0.10925047257053964,0.08531821346665426
HALLMARK_MTORC1_SIGNALING,-0.045926837267262016,0.050724435414288296,0.019517216136039756,0.06617219649082037,-0.02046596271981065,0.07540391385063187,-0.013190214394057974,0.05362178242822079,0.0569758407149566,0.019101819935567067,0.11264298190651056,0.19701747399424296
HALLMARK_MYC_TARGETS_V1,0.026531051814215754,0.006527543725968968,-0.051627910820161174,0.13867401550283395,0.06451269298365193,0.017464270685725404,0.15581369508032186,0.1548936958413224,0.041373592449540184,-0.03215803283963254,0.03920114829931721,0.12288218102339601
HALLMARK_MYC_TARGETS_V2,0.05669218506648817,-0.009088406577307319,-0.018026995254417883,0.07289765396319164,0.049916777454723074,0.13773558342462064,0.06824108446564359,0.06482356568117462,0.06021862698394677,0.035721564444341304,0.048444535245383745,0.1164642381478633
HALLMARK_MYOGENESIS,0.07579610362920058,-0.0024786657962873257,0.05439271972512488,0.0028486028956058716,0.011715504705925844,0.07659729402525997,0.004969984004445565,0.12880530600680393,0.0666270104447528,0.028746370179301137,0.15708715804440954,-0.0371700543544595
HALLMARK_NOTCH_SIGNALING,0.09595098799428511,0.008209018395087333,-0.04354812073351838,0.06587842815614968,0.080646066809536,0.010474170202834995,0.10561274455289801,0.11249915191189368,0.0490530309506202,0.027680515807815196,0.06535221999538632,0.0376074217679089
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.029333515196999466,-0.005064274295889477,-0.05021045435363813,0.022076373038789992,0.059746963942101806,0.04126779894625064,0.17278376912772306,0.10830887406930415,0.042716489666764224,-0.02754420993648542,0.011452941489712005,-0.0559238288804825
HALLMARK_P53_PATHWAY,-0.046638265814867096,0.009425716925060239,-0.008634048325172233,0.08699581038557265,0.048662447932472645,0.041831491410242144,0.088758174102677,0.13670331976907216,0.02218031591781185,-0.026037565025302342,0.06021454747336736,0.1561355615054253
HALLMARK_PANCREAS_BETA_CELLS,0.024349352013158455,0.0029398023330839355,0.014549757348040834,-0.03236634935462761,0.07146384740316673,0.05229189917260029,0.12193917331777474,0.14523939064838562,0.035752446978403615,-0.01927224991678964,-0.03210357333953537,-0.09913154665073673
HALLMARK_PEROXISOME,0.06437409135571888,-0.05951839897217564,-0.039492480727377925,0.1062689646367705,0.0024330413595868862,0.08308149868827959,-0.0017064725002748356,0.02664918583223382,0.05456369028939676,0.014310060521688614,0.06129205940475579,0.08848105370766175
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04023930001794891,-0.00670053359328874,0.021611701475463648,0.002773037462765715,0.0728062850063769,0.13983325544298453,0.12886641467264803,0.1487598941950118,0.05846386690453323,0.0012988589066404144,0.10123384809486,0.088984085478556
HALLMARK_PROTEIN_SECRETION,0.08028297860254273,-0.011073574584064872,0.02539172085838168,-0.027524857248803332,0.07727857556132511,0.08732153561979424,0.07816825700962617,0.1714223408380753,0.06190002284826879,-0.01626281019263386,0.07044075646283858,0.07808128968272858
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05561280439623339,0.01156212837775366,0.07040359671706638,0.05263433833521859,0.07596121160514437,0.08938335101498092,0.04022879555786553,-0.00010933415512332218,0.027612208135540182,-0.06816220843663331,0.0780117603566497,0.06947772706733567
HALLMARK_SPERMATOGENESIS,0.07729060638382129,-0.06587402012327308,-0.02367330443136424,-0.0453080752456164,0.08255554982223513,0.07812430126381034,0.019792820401475862,0.14868378100108612,0.03757023821526646,-0.01609396982942491,0.03732133003543203,-0.047891860637593334
HALLMARK_TGF_BETA_SIGNALING,0.11326968183345949,-0.022705019553323186,-0.0180440862598593,0.0864800310116303,0.06364176431393594,0.11379002313455096,0.18103596730609148,0.1240128838934397,0.05443742207106992,0.03516445135996126,0.14835235343639702,0.11326794814925936
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03203339201957449,-0.020181199180456216,0.08612778021539913,0.016818985293203893,0.0893494952042479,0.02547244840362611,0.07982174209118918,0.0013027805412300735,0.013089981004142185,0.04976780105316887,0.018665933059584975,0.15465879425852583
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.01792084644304977,0.016858080115585764,0.08649420947016939,0.11478684632087376,0.10925330850220633,0.09935283066258974,0.15165467845743327,0.1359472673997289,0.07821126415340042,0.017783910402127935,0.12556762556135842,0.14394173733523682
HALLMARK_UV_RESPONSE_DN,0.08097665686497003,-0.00850636539566872,-0.022421107810064244,-0.06860680285428877,-0.07414786159107163,0.10012880386578986,-0.025540154991009867,0.12279619201789783,0.03945328107214864,0.045638466142405215,0.2002740999601963,0.07529323552926995
HALLMARK_UV_RESPONSE_UP,-0.039278855065472955,0.00948180246771432,0.03593793989885995,-0.00027873522097336624,0.0812646101303629,0.02144926801255805,0.09464269987183814,0.10973527469731287,-0.005898701645161167,0.03608431496518259,0.07386853987210679,0.07435862472854605
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.007737138739523358,-0.029694269939396566,-0.08095587464746466,0.10567519385394748,0.03387368395258933,0.03843558119316887,0.040955663546083945,0.09944797473836336,-0.027764795753676914,0.03147146504460132,0.11714272015112578,0.13895162060701502
HALLMARK_XENOBIOTIC_METABOLISM,0.04852179365135622,-0.02122853190892256,0.03002161728885819,0.012646036619870469,0.06522075690600966,0.060930297159934046,0.06659228548827628,0.1161868737521501,0.059865433420982994,-0.008362139080595217,0.073337064285856,0.04657790728156499
