,MGH258,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8812bulk,ZH916T1
HALLMARK_FATTY_ACID_METABOLISM,-0.04452299013269364,0.024668734962065723,-0.0373527246645853,0.007634042064933922,0.06390604501868023,-0.012686177603116076,0.014792569494021648,0.11896746689777446,0.017233190388511357,0.0452937685764205
HALLMARK_G2M_CHECKPOINT,0.11828320342972583,-0.0017979218906988663,-0.007581484109646138,0.05754370184364013,0.1286481829937029,-0.026572313034185537,0.02143854523714874,-0.046132162793382954,-0.04308747059661054,0.050691624103451585
HALLMARK_GLYCOLYSIS,0.12150008996318157,0.005149901114204643,-0.016214627353904772,0.0230029800977797,0.06849199570872778,0.02343085770913018,-0.011148370389559818,0.11285630667052517,-0.04934966212510199,0.07875814304599528
HALLMARK_HEDGEHOG_SIGNALING,0.03483141135343798,0.011484565699679799,-0.002417373041051203,-0.01730173028061277,-0.026828811821579413,0.04705482513601163,-0.06575410741047741,0.09526845399413827,0.05432048174781373,0.016010292135830266
HALLMARK_HEME_METABOLISM,0.09348044434002523,0.04036521550109371,-0.026354410226347092,0.0895478849627926,0.0975789071179054,0.04625568813110474,0.034715693118172006,0.0639121011859252,0.009506192342378114,0.10169268513672514
HALLMARK_HYPOXIA,0.07609150722537528,0.0005685437355649336,-0.024903330896726472,-0.04502056908313455,-0.07360423017730852,-0.03877594957219311,-0.042881734640792965,0.12142173094004421,0.0037049443334599523,0.013376269503171664
HALLMARK_IL2_STAT5_SIGNALING,0.0044206424503020455,0.03443224207298857,-0.02897944741729724,0.09768215925873384,0.09033747345260104,0.07051944079668461,-0.03281728583283918,0.018319857650870193,0.025447943398067628,0.027861057015734225
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03372578581735288,-4.6554722070808014e-05,-0.0033743064504379514,0.04119780860509944,0.048907065411601836,-0.027092186664384944,0.03219085939752828,-0.003660456415511282,0.027464532985381332,-0.021384481390730285
HALLMARK_INFLAMMATORY_RESPONSE,0.050520432485855866,0.04039182159186867,-0.04189063581434636,-0.062342433928136834,0.03340623548470702,-0.04525375518805879,-0.0007743647478451865,-0.03994722831252525,0.028990109657190122,-0.018567681928651793
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07186306927597598,-0.04160060271549693,0.012839753813743667,0.10862130216771054,0.08542066627179853,0.05401933700351438,-0.022319070041587133,0.010306475077522723,-0.03999717585502712,0.11466407105542416
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07752609569471765,-0.0001464186792261128,-0.031064268536319082,0.00673089713342202,0.062517750194357,0.02024257888766935,0.037619718069823414,-0.019411328215489326,0.02425671290933717,-0.0404176084387931
HALLMARK_KRAS_SIGNALING_DN,0.11449936040646018,0.023096682458467677,-0.004608077481289497,0.07782445047970386,-0.010150274219458879,0.054158956338246016,-0.0027515417395806018,0.0037085734705768016,-0.03465823829571848,0.1606715753772389
HALLMARK_KRAS_SIGNALING_UP,0.015016209833537039,0.011448080798064891,0.0038252726251701546,0.007360786674579475,-0.02150347108247698,0.10043682448466396,-0.04457705241837573,-0.009589456417784652,-0.01690557771505098,0.041330545147818414
HALLMARK_MITOTIC_SPINDLE,0.07412671092362927,4.2329795862918314e-05,0.022371854451155467,0.0983889292206352,0.11984303528773117,0.01386719062630662,0.034700940520886146,0.09164499259120489,-0.009826961171060657,0.13144217319159862
HALLMARK_MTORC1_SIGNALING,0.08186447820406038,-0.0059423390941930575,-0.07317266016113297,-0.04577109398365017,0.07188717159770859,-0.03376741012201477,-0.004670726057579543,0.0349807165285264,-0.056184508457675114,0.020931851987820743
HALLMARK_MYC_TARGETS_V1,0.09448483081188244,0.0002742195995615445,-0.014037109108570997,0.10621387431567915,0.10748727916918616,0.05854749533279166,0.03116754105796105,0.010299903853125273,-0.01694174006370018,0.14261935880009075
HALLMARK_MYC_TARGETS_V2,-0.003805865819510104,0.018586293928270173,-0.050154828914504526,0.055493368252848084,0.04715550401381593,0.013905054354147888,0.01977798341811163,-0.03714720998117582,0.008180687028944708,0.032548862528276726
HALLMARK_MYOGENESIS,0.09566465498807417,-0.04528946095247051,-0.003316187906861806,0.10094891784078021,0.01299462479007253,0.051667624808367854,0.04337733486011077,0.019244066035080158,0.025317662093179063,0.022596421965206163
HALLMARK_NOTCH_SIGNALING,0.12675703524652032,-0.05276950592386091,0.00986153145221085,0.06862078240442991,0.1163688865455035,0.07740019071015801,0.055717844004696336,0.00848712862121331,0.01335827167639762,0.18283129164651465
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1082406487710428,-0.014112981913254812,-0.010691471791517332,0.08530566344736094,-0.008168403837946252,0.06847527712797737,-0.05848440346070243,-0.018706314300023612,-0.01589456438564942,0.1711718909835602
HALLMARK_P53_PATHWAY,-0.00935279138183602,-0.004762998231046651,-0.014316896321311496,0.06473788244691156,0.08162180265922345,0.03704996356713333,0.04505636308244614,-0.0015161187776586416,-0.019843738660359378,0.14187739249261477
HALLMARK_PANCREAS_BETA_CELLS,0.07519627139746841,0.009990241719959703,0.055741225549788456,0.06575611507348657,-0.055553993547026975,0.0702993553051443,-0.05140349732551803,-0.0757267605328416,-0.03208745665440892,0.14216607153216831
HALLMARK_PEROXISOME,0.026305943476856032,0.05578237906502537,0.013594938561877148,0.07768651529717759,0.051330562364258314,0.0361076737893537,0.004281542156327462,0.051485964889331916,-0.06690485954797894,0.043616242313086404
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08649975574458796,0.03104182138990993,-0.0280424690437278,0.070502846447721,0.03689896586516257,0.031631386473160564,-0.028796728423660066,0.04787747018554853,0.010660953995904162,0.06321013321701398
HALLMARK_PROTEIN_SECRETION,0.09151362680302143,0.01836284055468999,0.02491800517371603,0.05426373998519068,0.07956435032105329,0.04027793489272654,0.011130094273385974,-0.004130347998917126,0.009128003257577023,0.09571280181355091
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.08143459337896951,0.056446970695364286,-0.023825826602686527,-0.02222824466349935,-0.064165333994274,0.05614825377711958,-0.05915181951414505,-0.05006524655900761,-0.0213311485614479,0.053010052864500744
HALLMARK_SPERMATOGENESIS,0.13436644029797773,0.07345730932896462,-0.008484153253000053,0.12427986284677232,0.046663789564925465,0.06821611735162984,-0.020572963622557422,0.03406156896788224,-0.01329215946157332,0.16659870158118342
HALLMARK_TGF_BETA_SIGNALING,0.04717823724647668,0.030499690670535182,0.06831241255544175,0.14815342292203293,0.09346020891312151,0.04846460401475916,-0.004627192150930399,-0.061417340747331434,0.08746060631934278,0.02093968311172441
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.07694007143097,0.004677526074089727,-0.05705328515890613,-0.014287633237190588,-0.0716729607619231,-0.05394279015723245,0.035719301315804385,-0.029471882575785622,-0.008178532428461584,-0.04674706689174355
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10634338260906458,0.014100505371637964,-0.02923135000096696,0.014588668103799874,0.08891591696138285,0.018261531823919312,0.014377551748495488,0.001612656929515534,0.018387188890514928,0.06606171237171939
HALLMARK_UV_RESPONSE_DN,0.07863707770123736,-0.005062729487907987,0.034682727344210317,0.07579302174848576,-0.03660567053189923,0.08731753630432834,0.03583772191085829,0.007272707505778572,0.017450115442557725,0.010279473976293363
HALLMARK_UV_RESPONSE_UP,0.09590823353678649,0.016971112485875465,-0.01084052157178826,0.018142603091960644,-0.01898261442189764,0.010972081879159039,-0.054300339014582095,0.06497044101022405,-0.0010221204021623636,0.09633545558563013
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.11585719118637833,-0.016196480732031057,0.003908053230444613,0.05376445678340179,0.1397592021410792,-0.045433376430695435,0.03202363824913787,-0.027157105031098777,-0.03708351544494219,0.027087337475829608
HALLMARK_XENOBIOTIC_METABOLISM,0.09244673025678134,0.06940452924684264,-0.025585071788382048,0.026917654014464453,0.058549436768680595,0.004222583281273734,-0.015338887493449542,0.0036841128233421087,0.04550061087824796,0.11542848911500735
