,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk
HALLMARK_NOTCH_SIGNALING,0.2523135311959718,0.07375005523554883,0.11059671079293598,0.12658631178435323
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.1749386940650316e-05,0.09838244541331027,0.13859811014199355,0.10021496986838858
HALLMARK_P53_PATHWAY,0.2994698106059275,0.15082706575895913,0.1315640575889991,0.09885415719075494
HALLMARK_PANCREAS_BETA_CELLS,-0.1155755178904846,0.10990490295913005,0.06861556642891253,0.1171741978730865
HALLMARK_PEROXISOME,0.17591220793973572,0.09953066615739994,0.12998069449758742,0.11723705928183471
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10783142698468112,0.043814091783676706,0.08922448086716273,0.11587984695297913
HALLMARK_PROTEIN_SECRETION,0.23842651783823382,0.1351985582829676,0.12523221815995164,0.1413308975895261
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.17636355899163306,0.13321737728370722,0.1202104256606893,0.07068103434714192
HALLMARK_SPERMATOGENESIS,0.07355147418410769,0.09979920171988967,0.09104231447953201,0.10193250433692254
HALLMARK_TGF_BETA_SIGNALING,0.2840065060859429,0.09071206547723593,-0.00909378160116966,0.12422746199792566
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.15695190225897696,0.13493374421094623,0.04468850800551883,0.03161149210039414
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.26868091803587124,0.09392325830967214,0.09548937892192812,0.13956089420836224
HALLMARK_UV_RESPONSE_DN,0.00858359575540269,0.025123422666540607,-0.012403896946592427,0.0742227668085589
HALLMARK_UV_RESPONSE_UP,-0.1642252913470058,0.1066677904153637,0.07462879230926706,0.12040324898016341
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.2139639398326845,-0.09414740560056009,0.0456219747880437,0.08150488501816816
HALLMARK_XENOBIOTIC_METABOLISM,0.14546266171357422,0.07041979104836862,0.06104062144436201,0.10056776361919176
