,UKF255,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0839391248532213,0.08823520258946152,0.22018864316903336,0.12624422320188247,0.03302204152283702,0.06969424215879626,0.009462319562166513,0.10207002640012304,0.2381415494659399,0.22960858985366253,0.07110021056584154
HALLMARK_P53_PATHWAY,0.014085736812665086,0.1001786650355698,0.028558858622604766,0.06257285388012629,0.08720683324916582,0.06785588838733732,0.061716670671318724,0.05530295626353298,0.17519623133028314,0.20388275080410304,0.13916326566579806
HALLMARK_PANCREAS_BETA_CELLS,0.12361129149108747,-0.009230360098526418,0.21605249564303575,0.06562185498043195,-0.050197918969839425,0.07017856307803595,0.05668680527338845,0.050125363432928095,0.02262032069286982,0.23349863359938627,-0.0549341363404557
HALLMARK_PEROXISOME,0.07776590372025584,0.04868518552413687,0.1167204097252137,0.012912193145983429,-0.08036532911187964,0.0664922716841904,0.03382888940390118,0.049662034844371386,0.030233784385233248,0.18215708700667213,0.072620517167356
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01818016648562759,0.06395099139436955,0.04709101273291612,0.10058358995549575,0.01042588467953321,0.03529752940820451,0.015129561467665606,0.10702910675465602,0.02766791300859112,0.19839385490558525,0.03958591715219676
HALLMARK_PROTEIN_SECRETION,0.03366846127657907,0.07562804432423212,0.07797128168108687,0.1257818742818364,0.06550902532407164,0.06602456799959262,0.018828318493628506,0.0838058823348667,0.12031155698770647,0.1865301026273415,0.061960548355740844
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.037299698076144853,0.07186225097460261,0.11046016650260544,0.01362989904497312,0.07378256552808109,0.07705873061022324,-0.024080557737820522,0.027553686662843635,0.12121358223984006,0.24206371206876975,-0.05683163091618379
HALLMARK_SPERMATOGENESIS,0.03346541337150866,0.0859212093412262,0.08442178860028812,0.044144667246582295,0.0029510006221303187,0.0681732399391537,-0.004604862972407691,0.055613950117526866,0.0484959849419227,0.16736079093189501,3.005778595089432e-05
HALLMARK_TGF_BETA_SIGNALING,0.06491457334928355,0.012023332179484843,0.1385190592110978,0.09932478487086877,0.0030082354040106432,0.06463561648124624,0.023501878281510978,0.05476632285689429,0.09972480379342767,0.0941061168666995,0.08291768978872636
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06041323506256662,0.10220160455926926,0.1638121656394065,-0.039337675177183236,0.05936057051701682,0.031070553337611596,-0.024953026497311386,0.05632203288622809,0.014566177418977684,0.0173008177585905,0.14627433989647248
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.014970143643415423,0.0558583271093261,0.11184687773650615,0.07858783813998388,0.06648361926699717,0.06745434267245638,0.027960501814474775,0.08314333744450005,0.03953319422923757,0.1643268898541377,0.12807892243333097
HALLMARK_UV_RESPONSE_DN,-0.008772981459698268,0.010210941272174761,-0.039053730180135166,0.07974650338311132,-0.03949583359900988,0.04642568823365971,0.02898967918334212,-0.0023097648099314728,0.05564362733883925,0.03723942355712985,0.028908586372370638
HALLMARK_UV_RESPONSE_UP,0.03760018041596132,0.0332543488693948,0.08695876794491762,0.05601800435914727,0.045536420363034444,0.07504080408673998,-0.02202629963179858,0.0519117149621556,0.0676007240477489,0.16262548969356097,0.0682624956435669
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.003286152259886681,-0.02263228887312346,0.12752484415377421,-0.046320251085970564,-0.020756225088882814,0.00918638308585303,0.04244464642361449,0.0613564587901739,-0.009280455790061856,0.12460397193683778,0.13633879244104602
HALLMARK_XENOBIOTIC_METABOLISM,0.08424610643448134,-0.020572705932363673,0.08512432715088829,0.08913863436551973,0.11752368665228272,0.06352271645418815,0.046647963031938244,0.05282236809391985,0.09688423333789187,0.23614945714187704,0.11586932953696939
