,UKF248,UKF259,UKF275,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.050781162929112805,-0.002105503232718016,0.005063452579151396,0.09457844795604398,-0.040323392885168306,0.007643881990259029
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10814238642467798,-0.015001461931992578,0.04296315712849016,0.03666605852388203,-0.058199919137666915,0.030151703223780812
HALLMARK_FATTY_ACID_METABOLISM,0.032478541582936955,0.04369812511336828,0.08280407794496968,0.05391715704771472,0.0030088189163144687,0.06084282655180124
HALLMARK_G2M_CHECKPOINT,0.039608978311822834,0.056729094638162,0.05025285036822956,0.11982637327610436,-0.03795791659378531,-0.0449485087982658
HALLMARK_GLYCOLYSIS,0.02204767356019993,0.008037774253260205,-0.09555748694172524,0.17092176221002794,-0.03464962864006969,0.0600793365652852
HALLMARK_HEDGEHOG_SIGNALING,0.02608272871776099,-0.051438257105130024,0.013796030856152929,0.08933253843678741,-0.060232130008964574,-0.0061339028947565615
HALLMARK_HEME_METABOLISM,0.08997157493292299,0.015764346396876416,-0.019690307242779762,0.05878411745723501,-0.043707408100722475,0.02909414762760574
HALLMARK_HYPOXIA,-0.006917927489601557,0.02924438664640616,0.02098584491424705,0.06256646348763772,0.05396961247066829,0.006652259744165801
HALLMARK_IL2_STAT5_SIGNALING,0.11505912507393243,0.002659533840117233,-0.022618213874633447,0.0652550999368778,-0.004654366788528881,0.009148065261201151
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.12142397868931008,0.06820252977287984,0.04643256505023535,0.07100212224729309,-0.01816375238268219,0.03932162675609146
HALLMARK_INFLAMMATORY_RESPONSE,0.07995645200447514,0.0028125978936134758,-0.0403822726984703,0.12777276526349854,0.01091377949732907,0.09372483703556025
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06807486047035032,0.037182960357761155,0.09550446596000484,0.03646235286841027,-0.07625905993562261,-0.09155148388591493
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08284113068652815,0.05241074640802337,0.10112257125363344,0.15116022235705798,-0.029057385770439984,0.06267635233121911
HALLMARK_KRAS_SIGNALING_DN,0.050254028756554936,0.014215129838961728,-0.05752578521784255,0.02117623732641979,-0.02756222807694284,-0.04915056266499796
HALLMARK_KRAS_SIGNALING_UP,0.07815723288618438,0.03939383451971479,0.08710468495860241,0.019459012425233495,-0.017637795442114884,-0.1093260806115024
HALLMARK_MITOTIC_SPINDLE,0.07222677315699084,-0.022656290038117678,0.059344491123916356,0.07494735409098417,-0.05072753931822017,-0.0005814967305260066
HALLMARK_MTORC1_SIGNALING,0.01652098245957644,-0.005529206253622226,0.016208799045734797,0.1063468726477599,0.04471540550151613,-0.0006668128892639253
HALLMARK_MYC_TARGETS_V1,-0.007082392329058392,0.05915751246346577,0.03712325521799162,-0.016754631044013917,-0.023168355307064844,-0.005086860219731296
HALLMARK_MYC_TARGETS_V2,0.03632477409804842,0.01395016734288503,0.06835077408711372,0.06438842977781815,-0.03266347861998972,0.07174070705479507
HALLMARK_MYOGENESIS,0.09340167681292812,0.029669651054066007,0.023996843514835605,0.023792078232105954,-0.04700373932468671,-0.040082787812566315
HALLMARK_NOTCH_SIGNALING,0.08834492238089907,0.019956811223484115,-0.004815783101989777,0.04523968968006317,-0.05006715933345276,0.01752951970727685
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.010603613935289281,0.04731101427287012,-0.03876266870207594,-0.019101098175493957,-0.048854778298575985,-0.06479908944442701
HALLMARK_P53_PATHWAY,0.07403590357389365,0.04661812338098649,0.10100321786974473,0.02598682431114879,-0.032242842827455466,-0.03704535173426429
HALLMARK_PANCREAS_BETA_CELLS,0.07503397853945838,0.04076509526278123,-0.023256173258175337,-0.028392267761708754,-0.04893567635600211,-0.023422835087416646
HALLMARK_PEROXISOME,0.08839907636765948,-0.004016677555939029,-0.014028440139736122,0.061176612933651175,-0.04256343328086107,-9.564825265560418e-05
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04088850559143606,0.03657772944546062,0.0008559731570666854,0.03764711760869174,-0.03203471144463714,-0.015039600428417899
HALLMARK_PROTEIN_SECRETION,0.10533315883229749,0.005909092995185071,-0.047558113588524645,0.03468746259490257,-0.05169749863744734,0.04091296563520163
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08013222962100201,0.09172223954696089,0.08193518041626882,-0.014176207761542617,0.0038932601761443738,0.02352567901682603
HALLMARK_SPERMATOGENESIS,0.09581278142597505,0.017875840281731576,0.08373336097081327,0.044060444215627305,-0.042065374723007115,-0.04943521278774345
HALLMARK_TGF_BETA_SIGNALING,0.050845999296119646,0.04199184656609332,0.05493163466032108,0.049207449180266906,-0.051573276055808935,0.001474053712818855
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09153932243251746,0.011064426603102456,0.0794448030573332,0.0640361257288029,0.04855120477066674,0.02359145648136294
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07031254474289739,0.0472730065311542,0.08272609584408415,0.08434005283950845,0.005824713057910822,0.026564368414909258
HALLMARK_UV_RESPONSE_DN,0.10225821522000249,-0.048944056199092534,-0.060200723097818966,0.012842480928202876,-0.00255954969620509,0.013563479673273326
HALLMARK_UV_RESPONSE_UP,0.05752225605521226,0.025896672539383474,0.10653724180846111,0.07894472524571236,0.017597248407420253,-0.06162958089704201
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.034548436129202734,-0.032337481626995665,0.007066304311108424,-0.0054916414679140975,-0.01652600774672028,-0.08414124626810167
HALLMARK_XENOBIOTIC_METABOLISM,0.08969780873483144,0.028095032443141932,-0.014756786597465595,0.09715721865297716,-0.05778073187354025,-0.025975092995691444
