,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_COMPLEMENT,-0.04249947083120506,0.0691647340491309,-0.023271528484338732,-0.06921758645087871,-0.05572907338432242,0.007913669103264381,-0.001954256935916619,-0.037884030076834954,0.059178659361871076,0.04195856541245194,-0.009971327703834278,-0.029866283928371786,0.036104349385447085,0.0605157396503359,-0.0037116181903696414,0.09545327292460146
HALLMARK_DNA_REPAIR,-0.11408428236921211,0.10822412037360468,-0.09108167532701457,-0.07514560120998233,-0.027249561531605276,-0.03637251903034032,0.05155016124719459,0.038237688480685705,-0.05863980917959964,-0.0526318249229853,-0.006639989618630211,-0.06094003344760543,0.09847382767079006,-0.0037326069193131515,0.10029763394015456,0.11404805972765952
HALLMARK_E2F_TARGETS,-0.11017419597071733,0.05288459441163442,-0.09014666094794799,-0.14270165154976927,-0.05892463629540827,0.0023773882776777742,0.06635671692099339,0.053225533068951655,-0.10338045883308011,-0.050166319654543934,-0.0070925759028477335,-0.012886675239692027,0.03542734337959825,-0.0018634258066027136,0.09505882287051598,0.06395677609457111
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.047059961689286854,-0.12397870731826315,-0.09852864971314945,-0.10071898883269767,-0.04537500818695245,-0.046934198595547504,-0.010747777560312364,0.09393611306085334,-0.16768486105543431,-0.022786742961028235,0.06477149019588602,0.03124615806957637,-0.028562116108536643,0.06961054239879212,-0.0035177062624013027,0.10086706519897476
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.008399125275484283,0.10711602357420778,0.023208281986698758,-0.1109264812634062,0.0572661360256716,-0.054326514158011756,0.08093895995819315,0.055436591000544995,0.17656629014571862,-0.014569120660262364,0.04566107273585218,-0.047689576685894644,0.04620644998902521,-0.009469979691156883,0.06448897053191807,0.06199831306388813
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06393434155042953,0.032818119834681796,0.04320858286024423,0.13284357424637902,0.015109583600417502,0.02781262832028656,0.016520352085078578,-0.029303136757495383,-0.1316558308709702,0.04760378559562088,-0.032606747255195453,0.015346602212814853,0.08355303446533488,0.011356572510795127,-0.005490091428773836,-0.012811713784005179
HALLMARK_FATTY_ACID_METABOLISM,0.01980453573261638,0.03191068145284003,-0.0275931816369359,-0.12761949323180857,-0.07576419204379528,-0.009966765354424503,0.00018133105023516595,0.04294837017604167,0.13638462677819446,-0.060912201241898035,0.049275551570202566,0.058327338272678476,0.04097582949362415,-0.014845529221480407,0.046006096569016976,0.00880826299836788
HALLMARK_G2M_CHECKPOINT,-0.08948039848445438,0.006671388827624023,-0.04310138131320596,-0.09198962956383337,-0.03744904792311666,-0.04175011707426836,0.057872451690490274,0.0030580632990794957,-0.17296085012479454,-0.017945513246568005,0.0066106076675459865,-0.060380850312388316,0.03685918815154153,0.0388628843875187,0.053863277984187385,0.05293692534924065
HALLMARK_GLYCOLYSIS,-0.05713702414598029,-0.0023769567037726642,-0.05515268835744186,-0.0938030780318063,-0.01811786292329382,0.02628742509032783,0.07992641239879152,0.050869375908314945,-0.01788911684823036,-0.09343967216877819,-0.008848146084091886,0.04433926801589606,0.09572983970826124,0.028043581672595293,0.06506068820947236,0.1284452374885437
HALLMARK_HEDGEHOG_SIGNALING,-0.06475950061984685,0.1259701214188967,0.08737286877879609,0.16247163996499694,0.08465565662957815,0.07004979630401514,0.08116095121174861,0.05633334513155497,0.2072900042850651,0.023753983586543116,-0.04469932153041009,0.011265468164486335,0.09600441077974287,0.06506597320227331,-0.043233090594953526,0.11818591258071887
HALLMARK_HEME_METABOLISM,-0.10120815355131889,0.09439086641386046,-0.06409020898155893,-0.08576616164524618,-0.033736769332212334,-0.008559612152959088,-0.012545250519952892,0.05355741939977993,-0.03653178339437831,-0.010492088788299958,0.0003995610298281479,-0.050849370032961326,0.04396107406270884,0.0176072883597188,0.05180623508299108,0.03866783182080607
HALLMARK_HYPOXIA,0.04954861110492937,-0.054256013283255876,-0.01489387572983978,0.12735231180435974,-0.07407193825172648,0.05309045275156458,0.039565029421121486,-0.012124753885297232,-0.13808761339040096,-0.10205880199681389,0.05467433477514693,0.12861222397932667,0.015325366728868986,0.02698983501339906,0.0096903933882073,0.09317554534277091
HALLMARK_IL2_STAT5_SIGNALING,-0.027074332251721994,0.03082101585347768,-0.04401402114662332,-0.1157667203351811,-0.0012842009941943055,0.0008836183646818804,-0.022245026670743705,0.05460580006854041,0.03451651424706417,-0.01871207486646823,-0.00712711388842694,-0.0011824985898092422,0.019691320029582952,0.004525898892554664,0.03213849112971,0.06774704930797346
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.07019781800116598,-0.1017745222306887,-0.098737101027286,-0.17726176308856845,-0.06971883927264515,-0.022394368874124986,-0.050092881386372766,-0.013192740442399112,-0.1960145654229978,-0.017251174994047158,-0.04218974738341719,0.019747525786929922,-0.02532930609520864,0.04003272960138903,0.006969063431886806,-0.07114686715792133
HALLMARK_INFLAMMATORY_RESPONSE,-0.030182224253222707,-0.06401612858701171,0.07083297658780553,-0.0738475285547874,-0.057346348232136066,0.01166670498164169,0.10654966183467986,0.0324612854567513,-0.0023027486210478658,0.06745067296996214,0.08676323561276958,0.0005726372595183194,-0.06980114650854471,0.037822051388668745,-0.04685129140955699,0.01880449285659719
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0351780218101892,0.08275217877386486,-0.10068478625858085,-0.15828042062875597,-0.020405589785567415,-0.04985388596822297,-0.057671683091754494,0.008301827708629304,-0.13861478049800943,-0.02606442648134928,-0.04054531859699648,-0.09732472377892037,0.04929755471591612,0.022414569959298965,0.04609248638526293,0.02461050093281572
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.019841836402841553,-0.1354657350007069,0.04147843447889297,-0.10672234300318933,0.005365792126882228,-0.03957856574086492,-0.05457725963258022,-0.04099471121590376,-0.17634846824922068,0.01645023180464033,0.07761515350904467,-0.03336970885941818,-0.030803155451508545,0.01884118292138848,0.03025125535668993,0.032437113869641716
HALLMARK_KRAS_SIGNALING_DN,-0.1083206713174243,0.13327319282758252,0.0610120684453759,0.0762793666646728,0.02588107912041295,-0.026054856802327893,0.01921448469361323,0.012832684125828785,0.03483147194229148,-0.07602464183395136,-0.010873051127172139,-0.01239411660495395,0.0467415606116328,-0.027303855642720788,0.06212545747408346,0.17090171370592325
HALLMARK_KRAS_SIGNALING_UP,-0.07213473734191543,0.11617796594673536,0.08389150516556179,0.05656166727956039,0.05970132119666152,0.028945065606007066,0.07527380464066001,-0.0360959244966671,0.1602998543061841,0.06936867185747818,-0.024799474238739957,-0.0876999049713159,-0.019702369406323667,0.04536315688982314,0.015340406902353394,0.08719426670415222
HALLMARK_MITOTIC_SPINDLE,-0.10640175351842547,0.09656231159907597,-0.02996375072903656,-0.11868085654877715,-0.005669917774822476,-0.003502575145348745,0.01624289839750149,0.04675010736037192,0.001209312981009709,0.02538080354506522,0.018833439754285676,-0.04331921309797192,0.03314119168879356,0.03370349522003359,0.1083431679334161,0.0404408236180396
HALLMARK_MTORC1_SIGNALING,-0.05139430431961755,-0.07273083279556755,-0.05315165800113284,-0.08913004233383814,-0.13009778019905968,0.0417520854856367,0.033375229121929376,0.0321030358915632,-0.1497156182176993,-0.04806695069007382,-0.012179551179130544,0.060491840828563084,0.06171250373023054,0.07450979387022433,0.023823740262273296,0.04428823704201322
HALLMARK_MYC_TARGETS_V1,-0.13347611189605466,0.1344738634656982,-0.05325635902304787,-0.07561863064370145,-0.017384591383962207,0.004657898188321773,0.021045065292703977,0.027441347351062805,-0.12102868971358761,-0.007906657415744022,-0.019338785114938504,-0.0495222614808031,0.022145933132007637,0.031375351517281984,0.11398847686182434,0.07562096374361672
HALLMARK_MYC_TARGETS_V2,-0.002020803295195152,-0.053957039330021814,-0.0972094451115091,0.021455420530693943,0.000244298759763652,-0.020253832140532585,0.007966311294087366,0.07057885452392322,-0.05464805027457979,-0.020876191396292054,-0.007477633026255338,0.025352467050117098,-0.034386836641080415,0.026398187405508824,0.03602216499666462,0.08200653446238741
HALLMARK_MYOGENESIS,-0.008251224931472467,0.07379495622227766,-0.006938563141284762,0.053381628943830334,0.024473333574238657,-0.04762660338191537,0.020904228100694002,0.08425746411986028,0.15805073679447307,-0.031240016781265964,-0.010900070981587002,-0.08665831845476378,0.046068380303967316,0.013753223482623563,0.028185227283116038,0.07923831913003836
HALLMARK_NOTCH_SIGNALING,-0.07488173952024313,0.09846194013159879,-0.055556738463297124,-0.1054893467098573,-0.004970513081384933,-0.12987303045035686,-0.013316632450135474,0.0024335167914376946,-0.08083331943883795,-0.005295552003088513,0.002857811227676597,-0.025383085687176468,0.040310847110637246,0.018990043786801296,0.08338199596283874,-0.11121220736517555
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.09204625074754841,0.1582839299730545,0.00894626922226319,0.1134357402304469,0.044555272260955875,0.0507078111162739,0.06912476633805535,0.025859901540403085,0.12887752241908815,-0.024051634424147823,-0.02513392032318779,-0.0803440776429369,0.1032723818924784,-0.006357164267979078,0.09503481730455533,0.10686578369454867
HALLMARK_P53_PATHWAY,-0.050934452726771454,0.04059495731345035,-0.011032997198602519,-0.08318411730032618,-0.04242870194146536,-0.008547934792727821,-0.07371866917419209,-0.030534085579852918,-0.02439521420907268,0.006520195172064215,-0.03052455997184495,-0.027272350300467582,0.05881149580748097,0.02270573789046672,0.09793961708339533,0.13259399847854766
HALLMARK_PANCREAS_BETA_CELLS,-0.05886865164986081,0.13073885210891986,0.05502099167807743,0.18358948409179635,0.08106723770968131,-0.02202508282473994,0.06097459902415496,0.0028172222215911763,0.1265810920382008,-0.005328979517860415,-0.03416068670553708,-0.05773052820253652,0.05220259031470343,-0.012650870367638158,0.009120917493118705,0.03343656574743414
HALLMARK_PEROXISOME,-0.028286485675763768,0.06311710209990996,-0.06559919784406017,0.013245815090828368,0.09830420527288276,0.000597872998403745,0.00035566815818827293,0.08098509231067307,0.002144886959744658,0.0772021376114852,-0.0066837582089244426,-0.04695112092591286,0.0036949472252458407,0.019748687560014785,-0.01746389136435392,-0.032345982390702965
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.08823171550029671,0.11600648787386943,0.023148899669225672,0.005700545577587655,0.051699390904436725,0.06982501615503864,0.09321960756985613,0.04315271679258652,0.15449110288078607,0.005630282818740522,-0.02003469155409614,-0.06899646268949024,0.031144866338002845,0.07240329565937173,0.07158756117765784,0.08199485304876646
HALLMARK_PROTEIN_SECRETION,-0.0855252464794388,0.10563738446522786,0.003061804950148288,-0.07288394503538366,-0.023631073596239068,0.01829007338087983,0.06955696068827767,0.03944866718895901,0.045085003267214915,-0.030962479411016017,-0.00829055911183755,-0.06521901994618252,0.05365845857027008,0.03784167399984849,0.04778729873778685,0.14843131355924885
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.008342260259241814,0.08642811393409748,-0.016164807531986836,0.011430983188038167,-0.003408120138775089,0.006054182814791234,-0.03711682686326108,-0.014146821788354032,0.11769189237430343,0.08147309178799336,-0.05410935252309166,-0.015759820646803514,0.018530565181395463,0.017794127825393947,-0.01513300368393255,-0.07501033841244996
HALLMARK_SPERMATOGENESIS,-0.012266106302191937,0.11776243727531786,0.030200581972481093,0.025882227716795346,0.0486874355242615,0.01765141512811659,0.05743186808539715,0.031687692343704076,0.1799759799286295,0.0057607391239941005,-0.025724507777594302,-0.07573256572702076,0.10820136628390822,0.009055540138464989,0.06668833504528514,0.15730458115651313
HALLMARK_TGF_BETA_SIGNALING,-0.13657180784906087,0.0018660085154721322,-0.016204551449675825,-0.09031216621599934,0.040503636820175395,-0.010785153316670099,-0.014203184772430284,-0.01621679975392585,-0.1377449053312467,0.03790687294945082,0.060489632498071176,-0.10729836525298167,-0.007717633221881597,0.061111905367459675,0.06671462298936978,0.09372802684895672
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.07811758513146036,-0.14283555253407818,-0.015413182077794574,0.18357861342946058,-0.07511890730371742,0.049869531885543474,0.00584559257322747,-0.027017519579869437,-0.10465363275749563,-0.03745232282685604,0.0640446419656056,0.021041596594136135,0.0031861531289615664,0.007887996779535715,0.008469914239526652,0.04089516479711408
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.09443521082658721,-0.05944980594455056,-0.10359561780741941,-0.06565586542917706,-0.04755319888000867,-0.015748267659583454,0.07734238286387507,0.03890500275844695,-0.08910638137653892,-0.023748978359091646,0.0022010385319205872,-0.04411563322139416,0.038020715267995844,0.030079712137774293,0.06530105735777357,0.15556472508749455
HALLMARK_UV_RESPONSE_DN,-0.016511217084043812,0.08378189170796353,0.03214074324443575,0.09860843257600561,0.03959824219827664,0.023504208215540463,0.06641751232910868,0.09370644956021865,0.14623454093881805,0.05778972249144124,0.012788110298897731,-0.0532071233497566,0.06383442366330737,0.03787987997683365,0.009080418813303313,0.06380569099417492
HALLMARK_UV_RESPONSE_UP,-0.05555934948794481,0.11546501542217877,0.0065832700355473745,0.14157807247782753,0.024639973386913785,0.0588245470192873,0.037910312828991106,0.022558343747349073,0.14097156753490267,-0.004583072470985386,0.022214688997954892,0.03483467867825827,0.07182056862103861,0.029565723043299505,0.0753127586157397,0.13485973204554766
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.10100548776396998,-0.045907820730656655,-0.03222898792468581,-0.15704223731306935,0.0007421227059593575,0.04845633549369038,0.044730245727762,0.07204323211040609,-0.18120589499898393,-0.09479375350996969,-0.0022664196552549783,-0.0701627957542601,-0.048082717326950415,0.0375038804654004,0.0005792391509175651,-0.10717305423086573
HALLMARK_XENOBIOTIC_METABOLISM,-0.02880967755136559,0.11167947647066523,-0.026401311196624005,0.048571117128562886,-0.06637628576105256,0.03219262305345101,0.0068223362129806965,0.01722024646788581,0.0548261684043374,-0.047319142653540834,0.008094168177723248,-0.053431883087117965,-0.008151778679389621,-0.013381687242508352,0.06515549485887927,0.08361287690952696
