,UKF266,UKF275,ZH8811Bbulk,ZH8812bulk,ZH916bulk
HALLMARK_INFLAMMATORY_RESPONSE,0.11807524163944759,0.02584257950536584,0.025574717839237184,0.12787129404966888,0.035599051641379664
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.061480631902033324,0.013629136843777001,0.10448887284614926,-0.07414846302452822,0.10485609195105915
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03630735947762846,0.04188457057757481,0.10568246076075788,0.14919724803335493,0.050723859760495454
HALLMARK_KRAS_SIGNALING_DN,0.12446153934140974,-0.010502870754441942,0.09787912119948412,0.14995060943198235,0.0385254645556714
HALLMARK_KRAS_SIGNALING_UP,0.12756708355599314,-0.015246137565154737,0.11359806532190661,0.13914278656294443,0.037580047380065415
HALLMARK_MITOTIC_SPINDLE,0.036892311627364845,-0.014751876517175577,0.11351764063647288,0.10829981781985122,0.08980417310109999
HALLMARK_MTORC1_SIGNALING,0.013287222698447206,0.03662045585251703,-0.02134136160181798,0.06943434743113307,0.10926512676424437
HALLMARK_MYC_TARGETS_V1,0.01005687505089356,0.0037709664813770686,0.10150515169739895,0.0952258944792368,0.10971621265910969
HALLMARK_MYC_TARGETS_V2,-0.02926170116055325,-0.007279104434621022,0.10523244657940523,0.06216023194788216,0.06105515989704897
HALLMARK_MYOGENESIS,0.11319564496366347,-0.042015931969719186,0.08718605474181935,0.053603310374583546,0.034359920117841794
HALLMARK_NOTCH_SIGNALING,0.06977704586836338,-0.021913484119744465,0.1287227486563474,0.12045195511820198,0.08486066967273756
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11672769051287012,0.01230097983923968,0.10275226921394856,0.10262459286155,0.10838851910441055
HALLMARK_P53_PATHWAY,0.010357350913722438,0.042663550230966275,0.09876369181617436,0.12899061033378822,0.07271422565232148
HALLMARK_PANCREAS_BETA_CELLS,0.13750991215979344,0.004084231518770848,0.09664988541784862,0.07048158027981595,0.020469875512799815
HALLMARK_PEROXISOME,0.05499755611831898,-0.0450241493763144,0.11025992066380126,0.03385183065648242,0.031372194670492924
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.12398323399798644,0.02373471365551037,0.11721031890183936,0.07581668366866175,0.06703543443178818
HALLMARK_PROTEIN_SECRETION,0.12876805416984327,0.02451808057694406,0.14294974871348265,0.13658157160914422,0.11060257685737916
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03989980136021428,0.03948963882926209,0.09332812149320438,-0.12466559488485776,0.03360322001317844
HALLMARK_SPERMATOGENESIS,0.07936001665515748,0.022469615230154828,0.12013935809056492,0.0786259581219568,0.044283674975422314
HALLMARK_TGF_BETA_SIGNALING,0.0002519770124143241,-0.023275241230824566,0.11729059679006495,0.11596982661836626,0.08417895334309945
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.08606628086941458,0.050160703980132566,0.03277070413653004,0.09867313965498115,0.02871895553381676
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.032983895515902355,0.028645604286491558,0.11012083948393296,0.13999301745844311,0.06926049705798872
HALLMARK_UV_RESPONSE_DN,0.07333945864745992,-0.0002372748672464795,0.10451230718546053,0.08816893050061732,0.07006472222145092
HALLMARK_UV_RESPONSE_UP,0.12889005365430165,0.008978183307684934,0.06306089327402475,0.03125248258334089,0.06321678526392832
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.023744352429824443,0.04570198944857691,0.03431906236889788,0.13862430230766765,0.020359154957843285
HALLMARK_XENOBIOTIC_METABOLISM,0.03967776103732123,0.07502942233296012,0.13005285430457755,0.12058315094839933,0.108429000486426
