,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH881T1,ZH916bulk
HALLMARK_MTORC1_SIGNALING,0.027949389818310726,-0.13189344857559904,-0.009476390654485259,-0.023112383997859257,0.05801801569512912,-0.045589508245893265,-0.143065779260487,-0.08919922288124686,-0.21535091117633043,-0.13188338533884697,0.056575407726666735,0.12382961126965336,-0.11236411477879692,-0.06015592318297617,0.0658502164302531,-0.05388196104946445,0.0415757538979527
HALLMARK_MYC_TARGETS_V1,0.03126548721956772,0.0863244250601621,0.10437928951734872,-0.04515703849103155,0.03555612196193624,0.02485331876210849,0.1541037649794189,-0.1365262024148368,-0.24282101303528256,0.02765208212704075,0.017571832568797737,0.16464020936796925,-0.05061827461268726,0.12211102928866303,0.07806031429729646,-0.012870649276018263,0.028209898181382795
HALLMARK_MYC_TARGETS_V2,0.05175353525594483,0.018929064636452837,0.07873226542020098,0.04283959682255724,-0.03525376258954347,-0.04390744224673533,-0.050398513575861004,-0.17334754603910388,-0.08103876622250508,0.015265473098742696,-0.06162738601514484,0.06787713923426537,-0.03376886799384462,0.1308968261748742,-0.0731795796072659,0.015195072237452418,-0.007694967356965881
HALLMARK_MYOGENESIS,0.05525801508680272,0.14943629696451843,0.07208175409815754,0.022119777251702177,-0.02921560713627011,0.08426685355103075,0.18706167603335427,0.1256616673855825,0.09904634080263698,0.12788181925354705,-0.053614160268614694,0.15069989864631606,0.1309217792445459,0.026355328855155586,0.06563164835935745,0.10561451433823556,0.1123230804219959
HALLMARK_NOTCH_SIGNALING,0.04742250577032525,0.1404124203400121,0.096457931894447,-0.006748836214622902,-0.010226830954131735,0.05296241382475938,0.14653525968607137,-0.001130690227303621,-0.2773282250975108,0.08087847473362443,0.03141779962791924,0.07628518620393623,0.012452714756399816,0.07275668169545926,0.11024614964236558,0.012907066645914293,-0.008954108789219517
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03346598141210491,0.17263922107123772,0.13207801182328863,-0.024421949772510776,0.032835740429782184,0.04800589534102629,0.23814357325803434,0.11697477447508667,0.21623761917948986,0.18735160134913603,0.146700601374265,0.19712361029834186,0.10406586208525499,0.11780510569743308,0.10448646123456386,0.03753685428052932,0.06876906468256626
HALLMARK_P53_PATHWAY,0.009335103790258436,-0.013912571391955418,0.024424524897868363,-0.009353507784554158,0.030148394267596745,-0.014474769374515799,0.15063200487571554,-0.030171623668849176,-0.23764872966151315,-0.03059477150176662,-0.004565270088479159,0.06690569713646484,0.01333304610394434,-0.0249887921138711,0.06886249537308514,-0.014181365980672985,0.025200447086366463
HALLMARK_PANCREAS_BETA_CELLS,0.028428924568853365,0.18899161974442671,0.1069265310616511,0.01850439060095191,-0.004121761046373442,0.052296979243067664,0.23085648188534896,0.19660936848930047,0.2897239626797262,0.21314572521608585,0.07283712628490184,0.21912017107971624,0.08571715502886608,0.08267225377389405,0.03138003626092953,0.05608518010635527,0.12149621865044409
HALLMARK_PEROXISOME,-0.005850397400062547,0.06337760469959668,0.04233679660637488,0.01472537308604814,-0.028790378039193806,-0.0023505302125146634,0.13229570458629616,-0.0188607596288391,-0.056301981634208846,0.19157069429832707,0.02329915091822944,0.07611534392931844,-0.010420689300685985,0.002267571465074414,0.04928149382504109,-0.0039201418804112155,-0.008601941598204734
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04598996462331675,0.1728336313309639,0.14169900726189325,0.05969619569016796,0.08413475945100918,0.05278099325828354,0.24311389776310183,0.06850209324972018,-0.005628431916222245,0.05870555191871053,0.09945407623411225,0.1625239747361192,0.10973564881211507,0.06353830513761147,0.05100201480699433,0.005033557303674207,0.0752973235201091
HALLMARK_PROTEIN_SECRETION,0.07409665742911424,0.10458325478769573,0.08688395282106179,-0.031806220879775284,0.033745914190264875,0.05685143932589326,0.19671510080317542,0.08144686118719137,-0.1510758309927784,0.10483544788609132,0.04600255041180276,0.18655504399400585,0.047784608439559784,0.1055798747590574,0.05756545055926044,-0.017534761266202438,0.08934715326085048
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.026446747709714422,0.05086412690001814,-0.0025629660593749905,0.0406814825205469,0.03393278785773835,-0.019682038358677517,0.1267025291620375,0.0047471137836043445,0.10005399685956874,0.11546107219305965,0.11861109407546169,-0.1569310035794962,0.06548920486306813,0.09495772927970032,-0.0072964775467253325,0.05426276254942551,0.01819253702049038
HALLMARK_SPERMATOGENESIS,0.016284965604649315,0.18281654676470913,0.11038880696106652,0.04076564808965977,-0.03407044686656126,0.08242637587497342,0.17592790256900614,0.028430175798757448,0.003959144546503593,0.12832968849059065,0.09243826162730893,0.21072629961045017,0.09685472921784434,0.021718918119343487,0.010058111925147571,0.044009060406661304,0.11964575996917473
HALLMARK_TGF_BETA_SIGNALING,0.051270757200101796,0.1425604029685829,0.05909171818892644,-0.010511273587265457,0.028629917492973153,0.01947672780236933,0.07634708550361438,-0.09808728520153752,-0.2330024888105671,0.13833780676226856,0.04946457616335789,0.08720684883909235,-0.04423435421343522,0.12992547730150647,0.07949172782036483,-0.027335679753795788,0.012788557647208475
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.01699211605725721,-0.10539108615343545,-0.03714734218656364,-0.012614509953622493,-0.03852140529879855,-0.022707234618780846,-0.20474929604962636,-0.08604987828151021,0.3373709427725309,-0.18311107711025557,-0.025948547944474626,-0.09663075996887886,-0.08456530559044642,0.07080235803749955,0.0826750958441432,-0.1304569461742529,-0.0795494423205282
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07826006699989067,-0.03457036648114065,0.10751166048101346,-0.016553088358120662,0.08715148813066784,0.011964870870596939,-0.02138408225134375,-0.1100370802101396,-0.20170843761161947,-0.020665438706231835,0.02067771302999526,0.12221407948737367,-0.06499756184975473,0.10471181558895712,0.07108818500570867,-0.019182427803529557,0.03537805239250339
HALLMARK_UV_RESPONSE_DN,0.07190882552933661,0.04572892364936452,0.07507558962453212,0.03264780630102586,-0.05301849105969192,0.041933239105851144,0.20550742838209782,0.1609291567121647,0.16703276614694249,0.18891511850143722,-0.03986916215178485,0.17344946420694665,0.11910638369212222,0.01022026672660539,0.07016864440943243,0.06330603715169915,0.058224269594487135
HALLMARK_UV_RESPONSE_UP,0.021833202208671992,0.09381963825633856,0.1544497117842416,0.004962441050499957,0.045281410141650255,0.049604132670446645,0.2315762042838859,0.12297448315917972,0.3327398380708861,0.08594885747966528,0.08513883951382858,0.17906500902380734,0.06232928254413792,0.05444741454449202,-0.0002666755867313868,0.04520638456269888,0.038785584682659406
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.02088822634334661,0.024896632815004857,0.06871716231012813,-0.01377890312857973,-0.053909957422794114,0.04109492220277586,-0.04484820826238389,-0.15022798114526237,-0.3342791756453712,-0.035791394722548685,-0.07209891444506777,0.00696197560259883,-0.12065389506109149,0.020493049583088434,-0.06175641782333393,-0.08296383129441924,0.026315621228394377
HALLMARK_XENOBIOTIC_METABOLISM,0.06758230986696154,0.11998739725598626,0.09253475048906408,-0.02950935054068213,0.04719511862274198,-0.012765925418591381,0.19145339159093164,0.013109270263684919,-0.08684128137986448,-0.03956814919425136,0.08378121343277117,-0.07707689614311562,0.08803349827603306,0.07609725559634446,0.03679288674595642,0.02097602559993224,0.04051282541219707
