,UKF248,UKF251,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_MTORC1_SIGNALING,-0.02796223885517956,-0.013831380628429054,-0.009639389421599438,-0.056798081639465564,-0.007987036497157532
HALLMARK_MYC_TARGETS_V1,0.019467196011426203,-0.013906861751194379,0.07764580749274609,0.0661417378850203,0.03340382109632868
HALLMARK_MYC_TARGETS_V2,0.02077285135366015,0.02146885679789706,0.07485529777677474,0.022267851540862478,0.03856275881956819
HALLMARK_MYOGENESIS,0.05888769492827045,0.016135283183708844,0.0749986626155581,0.0972365294010673,0.04184626198768345
HALLMARK_NOTCH_SIGNALING,0.09411695014720986,0.023956286752037474,0.07848801441412692,0.05018342197319382,0.031922932856625404
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.01678204004402551,-0.011025177749248919,0.0739925056314819,0.09672365160508972,0.06036507024495341
HALLMARK_P53_PATHWAY,0.0019588887365623105,-0.038884013977009045,0.07091135998179093,0.060506949504057383,0.06425800479239778
HALLMARK_PANCREAS_BETA_CELLS,0.08208740692638146,0.09391722161628914,0.1012775508951789,0.08805176572267263,0.07069260514908234
HALLMARK_PEROXISOME,0.10722632295130544,-0.04243487295825401,0.030482373860005893,0.0322306678434777,0.06670393327495605
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.060096445714339995,-0.02223324473846022,0.07077939169691985,0.03800052037481887,0.04623463699263643
HALLMARK_PROTEIN_SECRETION,0.0988986853825388,0.04157690165621893,0.07828565574257791,0.053053905945619054,0.03531678821238526
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.029137339858077642,0.003107404354393343,0.1035020169523787,0.056828878794503525,0.06009253637925488
HALLMARK_SPERMATOGENESIS,0.08224706431483003,0.03702745215052842,0.07781116545841084,0.003352355217784719,0.044703753610676494
HALLMARK_TGF_BETA_SIGNALING,0.08214364989498353,-0.03202893100743956,0.07458749621973784,0.049655815798926674,0.016419285270781736
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.038788279716620654,0.008204639240870159,-0.018103167165651864,-0.04882799104566422,0.014148571992625663
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.028179917955470764,-0.0069712720492999605,0.07916643793550888,0.0019002208766661546,0.04215231182439373
HALLMARK_UV_RESPONSE_DN,0.05842127493910392,0.04262869402466195,0.08752359917172182,0.04054594238308176,0.0050823611783959765
HALLMARK_UV_RESPONSE_UP,0.03396226760358064,-0.0011350941847890336,0.03959487742018977,-0.024966523105460176,0.061171342827958844
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07687941720227551,0.04424147828612474,0.010445263875145732,0.0030994867144967415,0.06454377026741205
HALLMARK_XENOBIOTIC_METABOLISM,0.03346151150415107,-0.04529528037885924,0.08059959585883553,0.08176491683770123,0.07569770731190646
