,MGH258,UKF260,UKF266,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_DNA_REPAIR,0.019693425548262877,-0.02664638288112127,0.03964362421402422,0.0410031289382807,0.017366306765034527,0.0692287427143491,0.11110345759634904,0.046102732499807876,0.08342741198644431,0.11550204516037112,0.15723245443117279
HALLMARK_E2F_TARGETS,-0.003038558829074928,-0.009141439208492013,0.019661638777089,0.02898358639474522,0.02481855826807532,0.07882216448635905,0.09142809254944907,0.039028127355192434,0.05180619514241506,0.07894057921709048,0.12914228088397123
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.014722224087886891,0.002416885663102725,-0.0035952066813979204,-0.01728944286310096,0.014621608190610948,0.02551492402293037,-0.0004734652527038871,0.022258969269544963,0.04418246118635004,-0.024337620174793146,0.06480615200866813
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.015738353385497495,-0.03143660806881408,0.06214967643316439,0.017164364067095695,-0.0020869579045723475,-0.015482727101726003,-0.023381689654665933,0.10096758855058195,0.1423938034686554,0.09884055064196222,0.1139236181523729
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0010903634138383891,0.056514584411210225,0.014638117643789023,-0.016725116411717436,-0.0037244148487637478,0.12749870259444518,0.052668813005740014,-0.011737993419069412,0.03201387995189807,0.10699887073355613,0.038674017051365674
HALLMARK_FATTY_ACID_METABOLISM,0.006035631247224348,0.039485262445895654,0.03509545723443387,0.025384013991974114,0.019132803477642034,0.025384458358575217,-0.026256331961396148,0.02284532919197194,-0.010934874624413293,0.017741417530366673,0.017976173107875918
HALLMARK_G2M_CHECKPOINT,0.012455715380116465,-0.022058072027118885,-0.01542745531933984,-0.015714166403388786,0.02187394605810082,0.08742725261567855,0.09711193575718839,0.028904674182280765,0.04894651134407683,0.032578747260985585,0.13101491385732444
HALLMARK_GLYCOLYSIS,0.038003025579286843,-0.05743445997534791,0.03584504474469653,-0.021914247523919045,0.038060787453845515,0.11854250703322253,-0.01705073130442186,0.10406996299506388,0.12294126350081001,0.09344297939002334,0.06915434051714106
HALLMARK_HEDGEHOG_SIGNALING,-0.0020773804132896718,-0.045079222410447914,0.04773334163428791,-0.01133594199974664,-0.07068863435485007,-0.07273835195842929,0.015434654131294254,0.06937490171555713,0.07917238705117899,0.0657962871753278,-0.15572505651652171
HALLMARK_HEME_METABOLISM,-0.0009423624777258128,-0.035723941433357956,0.04129430363165468,0.0090473175833971,-3.680437778747197e-05,0.0652841467977164,0.04532509913663388,0.08007945705583334,0.10396821538563393,0.1270829655008261,0.07041290439174183
HALLMARK_HYPOXIA,-0.05060676829643922,0.01905745537329528,0.037238654942703175,-0.04288025751008507,-0.0209596849934253,0.06294713026924932,-0.09378272865444465,0.076916277226476,0.03420913067613943,-0.029680643753930293,0.08195292357950336
HALLMARK_IL2_STAT5_SIGNALING,-0.055778355405005156,0.024987216564824166,0.041370215297602236,-0.021761395847376158,-0.048415607049538505,0.027593968970063627,0.038117358657266745,-0.06867927927383506,0.08389240614658848,0.1471018070044966,0.09133005113693246
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05182700049224506,0.04572979804812196,-0.016614255753285637,-0.005720263749065923,-0.04289930990860994,0.046277485274608066,0.10320295265423153,-0.007744972164616085,0.016489796225791074,0.09585845289626159,0.048003196197708264
HALLMARK_INFLAMMATORY_RESPONSE,-0.011076209053934841,-0.02869009020334557,0.02306783770093526,0.04364585231405872,0.009722191336051358,0.0835701246333892,0.09949009634722532,0.06494989316661023,0.05580072985820671,0.022597655026152297,-0.011224317733567845
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.048460814124884365,-0.03244006396638895,0.012110958749900699,-0.018399891541148013,-0.00946792818267912,-0.010064931727188215,0.0925830524917698,-0.01798406345350549,0.0032704152233892967,0.08665631512240385,0.12298272993225104
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.053482230141439754,0.014097455881540624,-0.0619362442345213,0.015921867035778293,0.00867077689408858,0.03846353021965273,0.05660958414512386,0.006825904881359112,0.07435556656788374,0.06367194921722995,0.07374636542606756
HALLMARK_KRAS_SIGNALING_DN,-0.023986234162858246,0.014315898492436925,0.05125734417909774,-0.06467565083071064,-0.021054489134411256,0.1336923439481476,0.10284410317152878,0.06975823040417617,0.10281312827174215,0.11020664536329391,0.09958150539233307
HALLMARK_KRAS_SIGNALING_UP,-0.004893997240273234,-0.050848123692633154,0.05839859491085227,-0.05145228620351441,-0.026166703313347486,0.06579671584837488,0.10151057901331213,-0.021502898892302807,0.052613218083538395,0.12754265182834557,0.009406579093315937
HALLMARK_MITOTIC_SPINDLE,-0.006035222032912686,0.005522344904201698,0.04307676923817541,-0.01860325783431847,0.013218803716093751,0.09386263873572324,0.06653549644719976,0.03996184356293734,0.10735189233747387,0.09035759578247232,0.10826889374266821
HALLMARK_MTORC1_SIGNALING,0.03177047776519851,0.01328102008922274,-0.0068151878788634355,-0.0261475876092911,0.04545548489104459,0.06548288643467846,-0.023162037940216016,0.05162071719198186,0.06765818256122322,0.02445971839200638,0.0015557477899933948
HALLMARK_MYC_TARGETS_V1,0.029405863226322573,-0.016235845539239162,0.0036507091137523225,-0.008969039116105292,0.013545854519516266,0.10907259551923304,0.08927409365667077,-0.019884875139700733,0.07484044026050778,0.10303210045349993,0.10557745080396541
HALLMARK_MYC_TARGETS_V2,0.0067599669797890815,-0.013541261275321886,0.02844315687241562,0.0524972532498181,0.020851680862263657,0.03148819738571712,0.11280652041491394,0.019763030403099225,0.049501070001060674,0.05721895005596814,0.12610657349004828
HALLMARK_MYOGENESIS,-0.03326562541576342,-0.02367154103434959,0.03197229867538599,0.01662134661189359,0.018152010500726724,-0.03480654035496083,0.0754958058782621,0.057788531813924945,0.07097667768024635,0.05337594741849653,0.025477455977904996
HALLMARK_NOTCH_SIGNALING,0.025445627042953254,0.002605661740153754,0.028544512015003104,0.04647190770395025,0.007158362819436412,0.10237323693004867,0.010304844167998217,0.05489839129937998,0.08832801661940833,0.11751311129595479,0.1336725570480164
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.011252472178475416,-0.010640552829933406,0.0417141553530099,0.021771917154834623,0.020597337834813143,0.06046972552334743,0.09395159899924595,0.0030894152805826885,0.06422508473696692,0.10806281620845182,0.153115450295208
HALLMARK_P53_PATHWAY,0.03779806993126794,-0.010694475038009575,-0.01929583224132419,0.0038916993412405542,0.017486662623660595,0.13319756297922178,0.030538669499937585,-0.014472000055221233,0.062075166201103725,0.11364935009692825,0.12921970739843208
HALLMARK_PANCREAS_BETA_CELLS,0.010496460618095725,0.017787680356923127,0.09291750750231556,0.024504411016750507,-0.016790446610304377,0.04602368693707508,0.10369383577157604,0.027780963893577437,0.06833721096211319,0.11623599214641328,-0.00023699084450270805
HALLMARK_PEROXISOME,0.010440715068478053,-0.055228735175781654,0.029359058503791464,-0.0006826870215992754,0.047695340951213736,-0.01767054276494483,0.004647241802762118,-0.053220952964848585,0.04836234758600191,0.1154020238554642,0.007698369348277566
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01678346033655842,-0.00957654463445186,0.09752793288657984,-0.0072075516176525025,-0.0024616951302064973,0.07528071575987641,0.07018120066535048,0.057243928475275686,0.1279257539027829,0.10540411645740083,0.09647054411403974
HALLMARK_PROTEIN_SECRETION,-0.005135526087385367,-0.048169787423113446,0.061388245551737115,0.03805771367218682,0.004535074441472125,0.1086713573661408,0.02448943474247873,0.015787855620093934,0.0918556722359232,0.11010501727288559,0.06767913944542055
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04030410365606953,0.0062994682298264226,0.013119612063431787,-0.019576360633383003,0.046933140961794684,-0.11177255846910918,0.01011936464512891,-0.11542902760212399,0.047910779133971335,0.13276820380019919,-0.04135947344954743
HALLMARK_SPERMATOGENESIS,-0.028445785729040305,-0.023405092985460486,0.07791233351325952,0.032602160661050955,0.016842618760751927,-0.012182497786426333,0.11855316124534857,0.047636125243234316,0.06766130088018994,0.06946521652767612,0.08246520672968266
HALLMARK_TGF_BETA_SIGNALING,-0.04703724201756759,-0.04753647440360303,0.03846513293889551,-0.05582451928617355,-0.02335800962741012,0.002391875446090107,0.1116867798096076,-0.035980618137208764,0.03936511865860158,0.09797279469650752,0.08868153240223191
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.011450434221903399,0.008407035187095423,-0.05567655000600666,-0.02199258468538778,-0.060358856880177794,0.07133866522598747,-0.056099800571088994,0.008652126635722932,0.06589801404547847,0.04311399403093668,0.1222262738601096
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.015281324361587252,-0.03466019109806005,0.025604061603163274,-0.015130008845099213,0.03406241569897008,0.12304603644316625,0.04918670193411554,-0.006193472986574123,0.11535417427581014,0.08552484678117875,0.0823110267437781
HALLMARK_UV_RESPONSE_DN,-0.017411300694340968,0.019048362998993797,0.03366925086370463,0.002407335646647937,0.01036924165926629,0.06130913207742194,0.059993014719338045,0.02029325127950722,0.08444677352010854,0.025919091885035606,0.06680533478090568
HALLMARK_UV_RESPONSE_UP,-0.0029070584700454888,-0.038789590705779024,0.0445370510686003,-0.02309984882809195,-0.01876015735537712,0.14697715524873256,0.017515736451443168,0.07472758232860484,0.07619500813160994,0.07709561070876954,0.0728381765288164
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03951548167518889,0.0013660297384009929,-0.004876414406144532,0.010616667436218787,-0.0036012697873243254,0.06827446836459349,0.11428062125566749,0.001300251275744247,0.02447650051704628,0.06388808153317528,0.018570570458091733
HALLMARK_XENOBIOTIC_METABOLISM,-0.01537587662841213,-0.0013317469467029044,-0.02565099817308914,-0.0320211409837585,-0.02173318716492023,0.03556112054922548,0.08722056888664968,0.11109615649881394,0.07328542724473203,0.09689546905404116,0.1800457345683991
