,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916inf
HALLMARK_MYC_TARGETS_V1,0.08426282393794361,-0.05769350965119089,0.051597238733695934,-0.02979264615031252,0.026585017830322057,0.0290223950739505,0.025939432547387856,0.08079669199895449,-0.00403124704898293,0.09077563634084426,0.01303647873160599,0.09147960779294093
HALLMARK_MYC_TARGETS_V2,0.06701916185988334,0.02804324255718528,0.006988841328006219,-0.10753051199563617,0.048897848592677456,0.026887380239374505,-0.0024512697287810154,0.026683562444975165,0.03666473050239621,0.10123761359282742,0.020966932505664646,0.1312444558367664
HALLMARK_MYOGENESIS,0.059750143394897856,0.05742608033287534,-0.007955230372264805,0.00432760019992074,0.0006992628406216823,0.040889483157878014,0.030817538697221904,0.02655945206072287,0.07927529475971813,0.0998738982101765,0.13605397733248661,0.049722992171317634
HALLMARK_NOTCH_SIGNALING,0.09131777316660634,0.012530455720607118,0.033511798693185435,-0.009294648441314043,-0.025429843395215073,0.06175108000397159,0.015106712496867864,0.09600748108914618,0.010372425848080279,0.12490522948907552,0.05392506521653555,0.03931730683812965
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07107452833337413,0.006794753414102954,0.003751135286481264,-0.012779624898961632,0.006284019499485059,0.04599450263200627,0.022373637656506528,0.07047707663385457,-0.007983579055531277,0.08818035934836312,0.02367760484449803,0.06664236083960642
HALLMARK_P53_PATHWAY,0.009823674109835133,0.004412775051185125,-0.0059403892791367015,-0.013448137846493948,0.03838123707994465,0.015789208614520597,0.03834752664469308,0.055390170771727774,0.14192525409973425,0.12194589749283265,0.03778434548506116,0.0814020499677802
HALLMARK_PANCREAS_BETA_CELLS,0.006951827086330249,0.010336961746177513,0.022746292417344195,-0.02640748371627219,-0.04735122817856175,-0.01744912725270337,0.006017565519461939,0.01517550469006944,-0.031079715552756234,0.10787843322355771,0.01975312970783225,0.10546889645875937
HALLMARK_PEROXISOME,0.002120338768879437,0.00934939324476819,0.010296918675910212,-0.0423981774900973,-0.031024158568503588,0.08849163539671705,-0.006345100296289835,0.02324662838500213,0.06275234699584556,0.11296689305916803,0.004416177367511886,0.022979310304314483
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06918647342116278,0.006992669673974733,0.026428334695653567,-0.030701667030228003,0.022828843653220063,0.056079864517081024,0.018314143145779452,0.06320774304685879,0.019186929607736845,0.09562684098385744,0.06866555865042437,0.025072540501046403
HALLMARK_PROTEIN_SECRETION,0.07206953851695583,0.006706313401055641,0.017044758988659245,-0.012868675312862838,0.02070753892860583,0.054494472907783774,0.04289772896940726,0.09132708693588379,0.08806663093375292,0.14316625584274717,0.04284483892967804,0.07447174117369296
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05019216371047746,-0.040276156836763416,-0.010802411911170911,0.06901039385311634,-0.0010375037947281266,-0.0075462287269350645,-0.00975923604893323,0.014139571165368028,0.006564401028461358,0.06858475634887208,0.012114665921171906,0.058165614308645544
HALLMARK_SPERMATOGENESIS,0.026691771849642876,-0.01771428209872468,0.01341575838535451,-0.03344416411751934,-0.006463153263137841,0.07179370506425699,0.01019272030860975,0.0010179842284705441,-0.022441314494089332,0.1103241158444493,-0.0012426566056753352,0.07992537862144711
HALLMARK_TGF_BETA_SIGNALING,0.005813541550598181,0.027307263818656884,0.04024360307395043,-0.04485655492294585,-0.005739121106658621,0.025049262477442373,0.009018376020510033,0.088347976278089,0.019049115154834345,0.10866203580751338,0.1404284272622058,0.021691840726237355
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05465445588206064,-0.021927617152086114,0.021002314133649506,0.09514979273463597,-0.0062905190901238585,-0.026429779217417633,-0.05200219858722283,-0.006495094279504226,0.053862588527031324,0.01581569429757941,-0.04878673454217632,-0.07739262883632826
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06994202366982713,-0.01575068291952444,3.1867248248180576e-05,0.030274555391811866,0.05077319625979094,-0.0061580061852900365,0.042547155520385654,0.09498146487116374,0.14039529289050923,0.13091830005880162,0.06029104375289141,0.06874731994164675
HALLMARK_UV_RESPONSE_DN,0.049462237549657416,0.02985874638443923,0.044784623244498764,0.061131394204559715,0.037051572868571844,0.034265354039879334,0.05882449123832095,0.0657634005374531,0.024565266453419218,0.03272628356441524,0.12102705711589556,0.0703001966524143
HALLMARK_UV_RESPONSE_UP,0.05165923058112225,-0.011112966884923041,0.009284950930000885,-0.10346268047084722,0.005972248277632845,0.048747127039438225,0.0473695741180083,0.02778649913011507,0.061440872822935845,0.144727475247517,0.02057049887927543,0.0028153275148596465
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.045092267496994416,0.03037376315830787,0.023248188376238852,-0.04628037911821819,0.061015254839865724,-0.001484943276514574,0.04861514336716419,0.04055074247371539,0.018472249535417914,0.07708171848646633,0.06090377715966643,0.04558375091974235
HALLMARK_XENOBIOTIC_METABOLISM,0.0704477781739442,0.056073972497695565,-0.021317079115931864,0.04864440620124142,0.022899482717976774,0.060942742327263336,0.025913246430184757,0.06919766491861025,0.07458440336375856,0.14667971044366007,0.06075672651810368,0.02065876481708599
