,MGH258,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_HEDGEHOG_SIGNALING,-0.05824383676577063,0.01775694995019732,0.0457712881070618,0.07921490580185787,0.043825876583706645,0.0493592379943179,0.021867422185403326,-0.020770130434506023,-0.08178525726598714,0.1822936469473306,-0.02715973013078543,0.06649078323019812,0.051504300570430685
HALLMARK_HEME_METABOLISM,-0.04775066483840496,0.01810764474938297,0.08602870775160797,0.08218184053069497,0.003024193925804366,0.07439871938460584,0.12953522626529468,0.03545019218203255,0.0020484641000948008,0.07183287722139595,0.029723475698923384,0.18116456375297768,0.147036886155113
HALLMARK_HYPOXIA,-0.0012689369878514482,-0.009921333327170054,-0.022461402139265677,0.07043153401666462,-0.020127448464423252,-0.04689791106661743,0.07842900868985735,0.05939656651180854,0.15672247130338807,0.09056793281588213,0.003081449907998535,0.02446871435804725,0.03276742679997508
HALLMARK_IL2_STAT5_SIGNALING,-0.035185801933046504,0.03317766394864086,0.054118224217802026,0.06248610470775246,0.02565085034569881,0.05746433803898328,0.0308077907341561,0.009850109108326396,-0.0019307349630626781,0.04424543240750615,0.025706271063909773,0.2171862545252301,0.14348895408458456
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.020483719791707263,-0.0329088143807775,0.0614666446960469,0.09358191539865415,0.1385102916403954,0.14363937212806085,0.07600618576693717,0.023004449167069205,-0.12423622107101255,0.026712176157095965,0.05275270039064671,0.0826646916508211,0.12041481975393226
HALLMARK_INFLAMMATORY_RESPONSE,-0.04237705221529328,0.04181722407770953,0.024387316938216552,-0.07770351535627054,0.02244180641100011,0.0574709886135196,0.045051079565324344,0.11312558666208217,0.12308031385673177,0.056213479828649694,-0.017475782258511686,-0.018896022720771864,0.1356576231247383
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.01960901931991227,-0.008408104609353276,0.05384530497661108,0.0917342195156689,0.003379559855665845,0.12247072014942467,0.04224432193835675,0.031338696780889935,-0.0836895237541954,0.023843986178390408,0.13448179985883346,0.27134665091213567,0.14581393949310778
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.011006613405723899,-0.01852107930203459,0.006218256833992447,0.07575537900339298,-0.04590700697463492,0.14384569596389593,0.1335435768314438,0.12546678801371713,0.14544000453035075,0.10710154653686313,0.11125685919557758,0.18841021706686045,0.10931104612013665
HALLMARK_KRAS_SIGNALING_DN,-0.03910681131614554,-0.03221933813369651,-0.026313884910745544,0.03841687620861822,-0.04611395536908366,0.04512812687178783,0.08684329035287303,-0.009316080101077973,-0.01732265758491188,0.1000638601306304,0.03441203193878475,0.13512609038071227,0.09865555393169065
HALLMARK_KRAS_SIGNALING_UP,-0.025619628330669657,0.07281034846936016,0.11267272392414196,0.10519725944775557,0.049498890507722194,0.08305271611475593,0.09081608876112038,-0.006202435623249514,-0.08493725705029692,0.1328637829055504,0.0456977734042428,0.25606115948349384,0.11430156811246503
HALLMARK_MITOTIC_SPINDLE,-0.010494550778485644,0.04630859787245199,0.07628541861020542,0.16656072257482815,0.04471936806450121,0.11475379132175773,0.1293785250582585,0.06295635389269662,-0.01813834860508507,0.06999198808491235,0.029562504327549744,0.27625618973082894,0.16462052987675674
HALLMARK_MTORC1_SIGNALING,0.038102400349705995,0.03134543839347938,0.041660289964812476,0.11046414939370398,0.006682372615554883,0.007268990204021771,0.07354105551268098,0.023583050051220113,0.05344087160701016,0.08420889053025014,0.04885749087429893,0.12278531341530645,0.09505593172055593
HALLMARK_MYC_TARGETS_V1,0.056602921858513955,0.014168390526798547,0.07201019529500717,0.008623676982456663,-0.06664664044428172,0.04286151940499836,0.11044384918853185,0.011756137033606253,-0.03454397131451083,0.06337253453903971,0.02343865232438191,0.15312264359903388,0.1635210773693465
HALLMARK_MYC_TARGETS_V2,0.026636678765709083,-0.0027035493228024375,0.03139152938697541,0.02835831052174019,0.025816588237356893,-0.019790061989230553,0.018894634061737404,0.10011531940276995,0.01777477411565767,0.04206009927243206,-0.01617555982639628,0.07604528315670955,0.0560519659840569
HALLMARK_MYOGENESIS,-0.025635600022809513,0.02316431649138346,0.09517445967032782,0.15813446944054171,0.0014755151760046778,0.10525057863340267,0.16677565442304151,0.04728991957967972,-0.010811983391337078,0.04423933504522483,0.07044282970653032,0.39110996990842994,0.1897766975421352
HALLMARK_NOTCH_SIGNALING,0.0602569758158468,-0.07571117540237052,0.06722011435605121,0.10483723270877685,0.10564640879900401,0.08413526777311504,0.0894590967263279,0.02159563449278864,-0.03831634492460858,0.1233330698310396,0.040227336389449565,0.22450039318758525,0.19551513256709913
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05367931428199452,-0.010934746127781128,0.05986803796313455,0.02375568768387666,-0.06760105179876684,0.06335767347784495,0.08796052077234633,0.00023453321280439556,-0.025031353468730238,0.05132435145629734,0.0272461315332208,0.15426055494799398,0.08747314497035026
HALLMARK_P53_PATHWAY,0.051168672615911376,-0.01878014407077148,0.03560753059922205,0.0021462505322349594,-0.11173361813874891,0.10149932304134683,0.12785032042436156,0.023438861075945203,0.030620065240074185,0.04570157952377637,0.0029266965828796928,0.15981017908601258,0.09964338839742376
HALLMARK_PANCREAS_BETA_CELLS,0.023493078775974487,-0.023036087749538373,0.020895279699263948,0.07848854150100051,0.010020423341598254,0.11050116822352803,0.16733187427462165,-0.04297785027146068,-0.06883096125874186,0.07478071784424614,-0.01888159813341065,0.10815878975500644,0.01013806522059008
HALLMARK_PEROXISOME,0.029584678875136865,-0.011515938980916421,0.06648707302420011,0.05424095751436182,0.019548112410699498,0.01190010120471236,0.0366998900931865,-0.011268418852802898,-0.021155012485895613,0.08201420656660675,0.028868968124524684,0.12330701214909089,0.06774381456170334
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.040311188524771856,0.044130121801423075,0.06631990599047521,0.13247524514702086,0.09799290172638231,0.09679065776017622,0.16051161032239353,0.0318324542615363,-0.045266431910352345,0.06663397359013146,0.06740904460262567,0.2382218380726122,0.13710650890071524
HALLMARK_PROTEIN_SECRETION,0.005633345495392208,0.010652474643380252,0.09189353679952608,0.07174052153244835,-0.027127261402198937,0.11506132676039708,0.13489863451573755,0.03234787945917671,-0.008705171847656,0.11521720810098464,0.05475027476514721,0.18087857407564772,0.13318567143745583
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.005727895286477072,0.005879873809087502,0.04835601668440212,-0.01925059179215493,-0.05088541488784559,0.10315219559671016,-0.03905959448193413,-0.007744279937537807,-0.024367734327693395,-0.09878627488466385,0.00018761286838809812,0.11928170614831358,-0.0767582435143169
HALLMARK_SPERMATOGENESIS,-0.01411638229833594,0.03758244275819691,0.07706365687080016,0.033635914190286165,-0.02880882909215691,0.11123891392143277,0.03972641853810117,-0.019266264556940454,-0.0642720874391626,0.09201061338404315,-0.014983358598230575,0.11749891636428669,0.062272662845127634
HALLMARK_TGF_BETA_SIGNALING,-0.014316972306505563,-0.0048747017548890865,0.02459736951235182,0.092682381247714,0.0034569042051062846,0.04323782295453238,0.08574088368167693,0.10855390306711525,-0.0015193368195683679,0.10942743157121142,0.08789348139515486,0.3430574635600346,0.22487110015509035
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.02487291478961923,0.06470126334114899,0.024582595200675114,-0.03069050474885971,0.07279805455286711,0.03797333736922483,0.09407133345420679,0.014312143912967902,0.086309971120377,-0.006387508960848422,-0.021734015790530446,-0.056396251044569475,0.06959181156770813
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.002939382289927858,0.009648137588396158,0.11011270140522288,0.06886945586776817,-0.056361335102862356,0.09882136486243749,0.13144442644421275,0.04512622469608993,0.01122924971399151,0.07489351750671262,0.07590720428231264,0.2574952149408023,0.1605780639537811
HALLMARK_UV_RESPONSE_DN,0.0067122144223110795,0.004815658264611841,0.042719207127431304,0.10367785137617563,0.05943420520225279,0.07588017874466199,0.11995771879020753,0.08194140744224447,0.0009442857246955183,0.04362818071844096,0.13274192885016642,0.32597407139395485,0.17080363075906393
HALLMARK_UV_RESPONSE_UP,0.008971068024947914,0.012215285614543351,0.0587582681934441,0.054994848091847334,0.04005212931004319,0.007161313306616952,0.03240721258369108,0.0816972417766981,0.007300334363295364,0.08245302880283197,0.00814661025744456,0.14365134920032302,0.07209743187180254
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.025877440660318766,0.02975737356691185,0.0021728598137466656,0.08105254024368225,0.010875093334256701,0.027661309500236715,0.1093634504584186,0.016823503308925215,-0.027968947015988063,0.058484853520360196,0.011858723837900308,0.21078534350442238,0.06909828133043712
HALLMARK_XENOBIOTIC_METABOLISM,-0.05376370325351661,-0.041170470565429225,0.07355561120390004,0.031860507397521616,-0.02633171952224013,0.10084659157923044,0.08192194140463492,0.0765581037244203,0.062326676827230504,0.08826883922186088,0.03402088431512826,0.1379530031052692,0.16029522856919665
