,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_HYPOXIA,-0.05052083111859255,0.024083943134069166,0.01861233382154299,0.003759639872585892,-0.05024837699039313,-0.00810295481244981,-0.014545437317904041,-0.09940957330640093,0.019532165286737506
HALLMARK_IL2_STAT5_SIGNALING,-0.014238771018797476,0.046967648846837046,-0.006540518824514791,0.013457892296323081,-0.05885604635854008,0.03284223402421105,0.04388226316532472,0.008545296700338574,-0.01194673072009935
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04395055097555949,0.015775362303954658,-0.017118641719011393,-0.04626907641269592,-0.010646237114160831,0.0038399225070188787,0.036879159873709474,-0.022518014814957136,-0.032420086679830706
HALLMARK_INFLAMMATORY_RESPONSE,-0.0010946811431634229,0.07018554839967237,0.0559120741585483,0.03683563945899633,-0.023944176250158104,-0.0260377087572915,0.05934403781415838,-0.049167224757342164,0.025748911824650316
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06279858831854374,-0.008431333232830282,0.004932183739099209,-0.01141221287329004,0.006858761771067864,0.02825341176456152,0.01185428535296551,0.055487204265968086,0.04968044807253796
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03814845767812432,0.01140369094931718,0.025739740330448103,0.04557891218626917,-0.06398643220606272,-0.04175198950561743,0.015559625888432706,-0.018534460067225547,-0.08280487648307573
HALLMARK_KRAS_SIGNALING_DN,-0.003608112042044095,0.05741214851862514,0.02155452634771542,-0.013171377837329665,-0.017948090604567438,-0.022079968563588046,0.032437313044522006,0.047070224221642025,-0.022622366488387818
HALLMARK_KRAS_SIGNALING_UP,0.04965932076281322,0.05078353087693711,0.003539509797194671,0.0009052877974341495,-0.017657372530472774,-0.012938888842189413,0.028350192766501667,-0.01349619330588837,-0.008169473412740448
HALLMARK_MITOTIC_SPINDLE,0.07812922261887426,0.0786281574062647,0.010825109238165645,0.015451649205361375,0.015335065894279224,0.01149048774020516,0.052732449395609456,0.013150837454042101,-0.03470723446809036
HALLMARK_MTORC1_SIGNALING,-0.009175741821759585,0.04768854180737224,-0.017735734544973274,0.023370984326683577,-0.005133308650972235,-0.00987471087665274,0.01884331720304987,-0.09155053158964332,0.03287284764132921
HALLMARK_MYC_TARGETS_V1,0.08820983210036518,0.03739588680125373,-0.023795378079558845,0.04441154207599435,0.005385276163308962,0.04378305225886086,0.03466676311919676,-0.06602042865607607,-0.040425969275277904
HALLMARK_MYC_TARGETS_V2,0.03688437076075914,0.0187917437562193,0.0004622293831187106,-0.006309143104102602,-0.004803567428273674,0.014101537645298,0.004670098233277268,-0.022372461409713086,-0.020753260671245107
HALLMARK_MYOGENESIS,-0.08805461730973498,0.027865275580044115,0.04504166008488812,-0.019525816997069175,0.00017204432860809367,0.056285159421327204,0.01866882352767099,0.06897502201164676,0.07037855936878794
HALLMARK_NOTCH_SIGNALING,-0.017376213018208155,-0.0009729727787938189,0.033076308190827554,-0.01624492239420304,0.013536675979308624,0.05562962764062784,0.05391175225633398,0.014354244092170381,-0.08041414157944059
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0717389951189866,0.06003763849796584,-0.023615223176819546,0.05636416719502159,-0.056127389587702796,0.005801208768199065,0.035207330558084275,-0.020520294635342558,-0.030862881920352764
HALLMARK_P53_PATHWAY,0.029204114586434876,0.05681420769270812,-0.004524258018337289,0.034525686340079555,-0.04239458557149302,0.02186221641015272,0.0395583725053417,-0.03410583749546787,0.051257682207014134
HALLMARK_PANCREAS_BETA_CELLS,0.1093929326060389,-0.0008126727959231684,0.010872157452521597,0.011216004692999607,-0.0039978727610096056,0.02327750561272825,0.020791626825381257,0.106822872319199,0.0512592651397063
HALLMARK_PEROXISOME,-0.011403958643453805,-0.004333851412797529,-0.028703618648464428,-0.019955277632467506,0.0032545380386681103,0.03588936704574829,0.046502555624385204,0.009473772885183744,0.07037915033032634
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.040349076885912744,0.06814187543449232,-0.005880896376713474,0.0420053063490014,0.00048215209345904683,0.03806796636344578,0.01922485347869932,0.010394549701836155,-0.08854608893449206
HALLMARK_PROTEIN_SECRETION,0.0731891625793766,0.04776245471621938,0.005842896854841782,0.04207311031845146,-0.052276622460953936,0.04390897327957795,0.06134286209149324,-0.025568255531322436,-0.0002565406249773561
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.08220164272729348,0.05844922313312155,-0.0045175894503492065,-0.04903160710970058,-0.012228948391177252,0.021184370522437726,0.024149962019787263,0.022724782039333723,0.00015888423075520664
HALLMARK_SPERMATOGENESIS,0.06502153254347594,0.040565674459515706,-0.01846181635944788,-0.013918336808762496,-0.02152504604578655,0.05364704517892378,0.053489553462133375,0.0354465971738349,0.006322423124441943
HALLMARK_TGF_BETA_SIGNALING,-0.007633935758142376,0.02547595949655373,0.01976168078926979,0.01330222563642267,-0.0013998847577041292,-0.00493073904612987,0.019250721246277556,-0.04780429520162009,0.03212177773754934
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02540100361455639,0.06857843490077425,0.051311176515015794,-0.011057188270259808,-0.05010706052434544,-0.05284148196491799,0.008233736303282797,-0.06370422818368808,0.00812658648966731
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.021763594526592298,0.07124231980773452,-0.010024280774223241,0.0466339631735133,-0.0328491057767027,0.06034820303955172,0.06282936936391613,-0.05246245291504093,-0.025902456295790605
HALLMARK_UV_RESPONSE_DN,0.05559028039212852,0.06871176704183468,0.061626904588645705,0.0005799187906746526,-0.039214969288300615,0.06838732912728235,0.050259101031709066,0.0006553191988064585,0.056897418119977866
HALLMARK_UV_RESPONSE_UP,0.06892074131198642,0.06130166706089934,0.04017789581498848,0.005589427899862421,-0.013510758614126673,0.0006539949414862835,0.03749554834304641,-0.004975168825357469,-0.0016644220671607798
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.21149814878291368,0.008334332123064742,-0.015167248415420295,-7.467516027049724e-05,0.04152699687867303,0.04404894540167162,0.08013646713481927,-0.1299929421696809,0.03526812028534855
HALLMARK_XENOBIOTIC_METABOLISM,0.003406562310172064,0.04912231424241957,0.009107012247096351,0.02952758811548431,-0.05370096558376143,-0.036667207277066495,0.053384947788774124,0.004097053577773127,-0.0018940317306020513
