,UKF251,UKF260,UKF296,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.05729092267879122,-0.05775456593616276,0.020769077477773838,0.018596556552866614,-0.006602422788917031,0.07542242419661348,-0.008596156917580344,-0.06855450534136205
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02303744798446089,0.06448889001362823,-0.006852280279664431,0.09476516913849434,0.019660780252326863,0.023552994523348594,-0.037853786178233984,0.038027757891448674
HALLMARK_KRAS_SIGNALING_DN,0.0016964424754448279,-0.05040020218037978,0.028619349897476637,0.014679110097649896,0.023631158860420557,0.0982875720747984,-0.04760568680741309,-0.07282533813426278
HALLMARK_KRAS_SIGNALING_UP,0.0005442315296934612,-0.050361090283964925,0.00885185844934362,0.03354686881927675,0.015438386437012005,0.047816103432172595,-0.05222104202279037,-0.06855845026360209
HALLMARK_MITOTIC_SPINDLE,-0.00416295272044537,-0.00420709806636821,0.007606300290952768,0.023658531561841934,0.0054445696024256265,0.11130913905326119,-0.012856509836421948,-0.009214269016115856
HALLMARK_MTORC1_SIGNALING,-0.016457726578772116,0.10185557797168157,0.03005025975165877,0.10796257761528176,-0.007679490128055209,0.009467787885946844,0.021726990513330144,0.10412370493546412
HALLMARK_MYC_TARGETS_V1,-0.019057149677523883,-0.005187759341474429,0.032042206173358866,0.0669404919487283,0.0032746441198876312,0.11854448499285969,-0.015349037089718248,0.09083171137069027
HALLMARK_MYC_TARGETS_V2,-0.03837970519249272,-0.04577698716064189,-0.05058945922803897,-0.009229739678809863,-0.001276318999960877,0.06901744923620257,-0.06327156451583078,0.022882176243583876
HALLMARK_MYOGENESIS,0.007663117416005096,0.003569713658523639,-0.006654127233387998,0.010006702713102424,-0.02053596412993207,0.07811691384354684,-0.004340439609963863,-0.10167716505177751
HALLMARK_NOTCH_SIGNALING,0.006682843679508988,-0.0916606253619781,0.004042064792648072,0.06653691539552034,-0.027450921948570826,0.10107376468037067,-0.03144328431858687,0.026265276001656502
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.005901935857947873,-0.03213425751198229,0.029199708889033962,0.02026986335131734,-0.014890890732425112,0.10416608426973856,-0.04539723947784457,0.02116983590370268
HALLMARK_P53_PATHWAY,0.03825834339314887,0.003694540069178277,-0.05409161886184085,0.06250953009182914,0.00911956046383942,0.11397619375708207,0.04808040314410343,0.1289313496042628
HALLMARK_PANCREAS_BETA_CELLS,-0.03608011054451673,-0.033430322831552624,0.013371486155070564,-0.002356939655866536,-0.04031952310261925,0.11179763888605135,-0.03871442334675696,-0.057045888612527774
HALLMARK_PEROXISOME,0.001206984214814747,-0.03318110577239141,-0.00014718091606463296,0.008718746440853508,-0.03772193580157975,0.05950076836899952,-0.05650239153365164,-0.013328330087775644
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03593724870567571,0.0024412153381435796,0.029011846888444975,0.016558084127281644,-0.04596028359323537,0.0787598266718481,-0.01868099111124611,-0.07347620846026243
HALLMARK_PROTEIN_SECRETION,-0.014215649921557993,0.04051208096711558,0.006587319715237715,0.09406098203807517,-0.01408037727051111,0.09296544812062707,-0.0016331651877272866,-0.004516584943476937
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04684228885488476,0.05553890487509019,0.023266901485492805,0.017618537183833743,-0.08032627929880222,0.1006121190387932,0.03282439589262464,0.040487834181855226
HALLMARK_SPERMATOGENESIS,0.006898773005429489,0.012381967046086297,0.05805119124628969,-0.037555656222272985,0.029126834090735538,0.09789110652705152,-0.030037501129191863,0.007100776344854525
HALLMARK_TGF_BETA_SIGNALING,-0.006308980105248688,0.014723071764425976,-0.0160032246898903,0.057167757656701436,-0.013035900203604553,0.09453170621222784,-0.030926274226808503,0.013530878714585725
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03803796714687996,0.11825589525248148,-0.03951129001351412,0.09434236477609814,0.08030190905610181,0.007208050600308106,0.019183493227251734,0.11976146038218617
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.01152243761246842,0.11098953251575637,0.0058053221462819726,0.1060771990943429,-0.04048977858028603,0.1009970495880688,0.005721337375729888,0.026303672159958623
HALLMARK_UV_RESPONSE_DN,-0.01234051192763588,-0.05206699638537203,0.017423077464127176,0.02937625396107908,0.004413228351398976,0.06358300190818099,-0.0243994947527077,0.03926549409793533
HALLMARK_UV_RESPONSE_UP,-0.00907490818662008,0.043588083092060956,0.020127277722807594,0.026178163005179795,-0.04814849255471653,0.0943517754994273,-0.009532135163193985,0.06777740447761563
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.001254856132752746,-0.03790137708822724,-0.013576989518272634,0.0023384235505181,-0.01482772751537856,0.030159724927409728,-0.010495951865523198,0.05740281225178123
HALLMARK_XENOBIOTIC_METABOLISM,0.03362041834976844,0.018723119988921153,-0.0032500380443326966,0.026656083939111848,0.02419121068910095,0.07260585193797527,-0.010995067134557527,0.052602434670081674
