,UKF243,UKF248,UKF260,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.03529637131486165,0.06712341790612482,0.07505095636786094,-0.028199660874122835,0.012638168741974707,0.13092665439175627,0.05593891440888659,0.008579577324060414,0.085598927085979,0.14829205953023225,0.003685590680135192,0.05074081958791727,0.060055360255174765,0.026434596051336832,0.0874317449502402,-0.02323323684341203
HALLMARK_DNA_REPAIR,0.09282270642677473,-0.003310959031860004,0.0681113129599477,0.06735572779188587,0.03702227899970278,0.04251205484787629,0.03230685242690392,0.11204219986388363,0.10694028323368605,0.17309567077003193,0.034491626724381816,0.008790359300537294,0.1111960107405979,0.047824040648211726,0.13483376204183378,0.0350255865635666
HALLMARK_E2F_TARGETS,0.06402698228801028,-0.04551889696816739,0.036135334747725144,0.09556646340089976,0.03147712439438424,-0.026686876442066656,0.032334151318562925,0.07937376574099736,0.04384948817023696,0.13924687914747774,0.04525608223925136,-0.0037126856753832474,0.09558784466121993,0.01625105926352052,0.07093030406111839,0.020589087003502142
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.036970284888195294,0.06577510501400431,-0.043867908930826954,0.061349046141886326,-0.002948173400087926,0.09251787162886906,0.04197636556025578,0.06300462916016517,0.10318949911742994,0.007508598672685567,-0.044814036353673446,0.025159759826848063,-0.02019582835371236,0.1080290416643756,0.09844171300124314,-0.0009072514719214842
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.031252154873377964,-0.023848516001116777,0.12950922124139497,-0.039356774899839825,-0.0018761081202803888,-0.057667635651537034,0.009113585771479936,-0.03392023276234239,0.002823829676802665,0.038869243816585,0.08194736806657432,0.04380990717625334,0.06530571027562422,-0.0075535530579130495,0.1469746329510985,0.06245297598902349
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07940966852309625,0.033533545205045846,-0.017829250786022523,-0.003764317047419697,-0.022584019558352708,0.018304544109288463,-0.0038632637463633583,0.0823590118134535,0.07556263591069459,0.17323799377307222,0.0344435744822008,0.06594201165429331,0.0668927841841059,0.07965506831134224,0.08012125278013411,-0.013915459082833351
HALLMARK_FATTY_ACID_METABOLISM,0.08688523495251664,0.023853154245991975,0.04998182187312148,0.010101812682411514,-0.04387692441015938,0.021619595569011565,0.016494336837306285,-0.021432241013923256,-0.023963071051678126,0.143896804088334,0.0030557139941655214,0.03574838202055062,-0.01334692469509881,-0.02924951911478083,0.05449261483214647,-0.006765044756144413
HALLMARK_G2M_CHECKPOINT,0.06460513169128379,-0.003469110481543261,-0.034941224697759454,0.09183699599427929,0.04277394237660664,0.0716817477225285,0.006479652012268169,0.07634546399366296,-0.005445465441830733,0.1258438003571949,0.021525922560905516,-0.010801372544384739,0.023319041802929104,0.07504934687140821,0.0815857533419217,-0.006761988209007561
HALLMARK_GLYCOLYSIS,0.005631914898706191,-0.050314842169122104,-0.012532807927939012,0.020629581060633374,0.026347209892069644,-0.07530033168317221,0.12143139895599633,0.0750309882005426,0.11358722393304317,0.05979601280541757,0.02722671894380994,0.007861040459605947,0.08092723666475152,0.023653153523177588,0.1185475268703102,0.024661391691505708
HALLMARK_HEDGEHOG_SIGNALING,0.0019171489719944335,-0.047083057418457044,0.058424083610129095,-0.07995166771741719,0.03302938172216142,-0.05236455087369344,0.006369949775587873,0.033784069859556974,0.04563242768009859,-0.006737498811012121,0.07576103619762808,0.0458797771615379,0.10255683154837933,0.012833534830979652,0.14172576948129148,-0.017443047822511482
HALLMARK_HEME_METABOLISM,0.007923913285465147,0.010807984357807728,0.1130146260076399,-0.0012110602113676256,0.023461274694654685,0.000400609134752811,0.06728242178396146,0.11858849577911407,0.055456705627064395,0.20274565841008962,0.07101036229668634,0.036806640784770285,0.07630513264159665,0.059164658943545785,0.12689290018519517,0.0071368870222099255
HALLMARK_HYPOXIA,-0.04469079847126843,0.040437321230670356,-0.03473789827091462,-0.02856159325323566,0.012468093959667808,-0.0031064400351447806,0.07434367925042543,0.03000948516907764,0.05873022104087187,-0.07068011489221902,-0.024424522110524788,0.016517102760985874,-0.03553803826069827,0.08057490619881721,0.01601535512920574,0.021481708985961225
HALLMARK_IL2_STAT5_SIGNALING,0.07046357991324396,0.029861551897996635,0.02554094737423907,-0.027701688198952155,0.0017591136803055936,0.06256464279224572,0.12532430971003028,0.026115021679635652,0.04798536238317029,0.06801808539475686,0.040878936196942425,0.016924104613711115,0.06986099483161987,0.07891899528404146,0.14474980564405696,0.04413308355885168
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.02326022425545389,0.08684378826755816,-0.056735824477657494,0.05485266267428969,-0.02593903237273558,0.050453842056780926,0.09877699359885665,0.08505005091113879,-0.003464051550515884,-0.04341540074748468,0.07712822994342472,-0.005690651072193122,0.004605649800827252,-0.04996508950675325,0.09354843801729414,0.041361093702149354
HALLMARK_INFLAMMATORY_RESPONSE,0.02593584687868363,0.040362797386889165,0.029798130679929053,-0.06721371401806474,-0.005720733568475348,-0.05978136491578841,-0.018725892860398833,0.05478870505722128,-0.018971564849774643,0.052948398180230394,-0.023111821802594704,0.04747751353912263,-0.021057225322930744,0.027319473245311667,0.040582494942381205,-0.03760613764167909
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0972838847796208,-0.02143821776020546,0.07535858593688892,0.0536525770593375,0.02228963155424122,0.03915642440603118,-0.023903519992309996,0.09743072868272491,0.09958410541470168,0.22001251206261227,0.0725027043240018,0.06067598307430569,-0.017860614642609338,0.04753714737324882,0.10433701957291328,0.023488462561723242
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.013482359826106998,0.07403386629847342,-0.07795266603558372,-0.029517962136471915,-0.014980836557179899,0.07789036872965262,0.025703398585755977,0.10273530249046198,0.11186254286045749,0.06113647352745413,-0.06667065666509847,-0.009826905388791244,0.005970167638787423,0.05710939490679105,0.11392810534532537,0.00852835792814927
HALLMARK_KRAS_SIGNALING_DN,0.04965787936439074,-0.04376627949757179,0.05968536560283557,-0.015234034368388034,-0.06632338187498486,-0.023455187494020435,-0.025122780593339993,0.05749842039185735,0.05586905604580241,0.16131816687563946,0.0391980085656358,0.027594375167497385,0.0736693008687832,0.06388872868600488,0.08842152570421122,0.018201808094610375
HALLMARK_KRAS_SIGNALING_UP,0.09273229086334113,0.023011418977833455,0.08930072964643146,-0.09141820527896392,-0.012854117681427453,-0.013327435349980684,0.04957463606895547,0.04799809315613674,0.1533878420267677,0.021482098585641308,0.10621320770878216,0.023569136943450093,0.0867050032149341,0.004587991718702023,0.11332758322583107,0.02761720449738826
HALLMARK_MITOTIC_SPINDLE,0.09274034275939547,-0.012578289137666726,0.07139635421141098,0.07282649008958247,0.017661335098876223,-0.00014783633847406693,0.05110530534089961,0.06599119693833516,0.06525576260165464,0.12820270499117709,0.027711416613229185,0.018577053164723693,0.08252219808781507,0.0725332709693839,0.14516526159714843,0.020807416407430515
HALLMARK_MTORC1_SIGNALING,-0.054015027054025076,-0.0016076939091993479,-0.02855940520083049,0.05883986039408436,0.01610887052800153,0.02307483876255,0.0866302698299036,0.04542657816494044,0.03789576199835346,-0.053711539189760134,-0.002085447018583911,-0.00832866592695696,-0.015341328491736764,0.035768747264994814,0.07988282583932123,-0.03231393461406449
HALLMARK_MYC_TARGETS_V1,0.1149691640015372,-0.029239573928703824,0.0734862357721687,0.11032818376439282,0.028732697068526505,-0.0003805722480851578,0.05619339624869862,0.10195020022500144,0.08378411893252913,0.1680570288810499,0.036392548090718096,0.03580514778779997,0.10665696794575172,0.11369594001267676,0.10632188769200523,0.045508387292863994
HALLMARK_MYC_TARGETS_V2,0.01998734871086096,0.026438363596874914,-0.07310567073247722,-0.011793935228109752,0.07640112415682798,0.0035654911099687247,-0.00961213956092039,0.10203406821289772,0.04669775351759612,-0.020289358565676745,-0.017539472700240376,-0.03114035374381296,0.033577257085446954,-0.004178792326855549,0.05662989689544199,-0.026400182591758265
HALLMARK_MYOGENESIS,0.027507329365679074,-0.009029435389795965,0.09217508154881454,-0.12310765139266135,-0.015634515555306178,-0.011992073608718939,0.04168865869608963,-0.014509097498984418,0.024220491770450353,0.1362355138733967,0.007533099799212171,-0.0065285044292292095,0.07430984486993632,0.050039757053248465,0.15401246906516014,0.006111833481612992
HALLMARK_NOTCH_SIGNALING,0.12530168690521476,0.0025129888808437134,0.05620768931947021,0.009113795687031473,0.034809208289371264,0.0524451638248221,-0.015352286213343882,0.11700043960320787,0.05587944759778046,0.15360267935613883,0.07029090226050692,0.03326340974853743,0.0536818849852344,-0.01640443261425074,0.11510854371766299,0.05160533590068916
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09862045382244296,-0.044051287198602934,0.0704957143427844,-0.005526921115852045,0.028774795158525386,-0.03905948555641353,0.024316302170547817,0.055668918426993876,0.07714112300510041,0.1858294348803822,0.030016649834284863,0.03543665122474236,0.10159756335619653,0.10465796524018028,0.1082902287934674,0.05884197335215153
HALLMARK_P53_PATHWAY,0.08814722632032582,0.016609184041702942,0.1073597124776706,0.07310283164640008,0.02357865424778708,0.03169514280509234,0.05724791008840096,0.06416966421485562,0.04956871956637659,0.1454354925533822,0.043059025748313925,0.034229201452225896,0.052750619005681135,-0.001084248070115499,0.10436179358037657,0.04353258092083059
HALLMARK_PANCREAS_BETA_CELLS,0.048943400309295414,-0.026300273953338598,0.07168729715159593,-0.08081397319255113,0.0473017210341675,0.014290810330659733,-0.0034144398941705063,0.02710079098528485,0.10007351890109653,0.15316199578519246,0.061513248158983784,0.01554445475293573,0.10138118999128518,0.04830018502195146,0.0853227523122268,-0.006737452495974978
HALLMARK_PEROXISOME,0.012511865376343077,-0.001994597703067068,0.057739588700133286,-0.027892205277031436,0.05351516446006987,-0.05368393576980974,0.04659127567929864,0.06877160311797133,0.029705124901459073,0.11583411174389074,0.07856318230073243,-0.02512544903140108,0.06652052489572714,-0.004971626203980752,0.10099472246467533,-0.027623648247156983
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0793580333506694,0.0007911209924831668,0.0570998092453481,-0.03571126417169496,0.021690800176199926,-0.012892478141475164,0.01916428775418062,0.048551275529483844,0.10605782923064716,0.14374827097747916,0.013919408503660304,-0.027981477218877695,0.13194062887726285,0.05718309713271103,0.15727047204376898,-0.016930615141175012
HALLMARK_PROTEIN_SECRETION,0.05765253134037239,0.04855332312933667,0.0624410954400834,-0.03435292928833033,0.015331279739582399,-0.037970157432403104,0.054187422804667665,0.10446482199913729,0.0700526478798683,0.10264466892421263,0.06674610935403343,-0.02013328997760392,0.06240687033592284,0.07557560747167943,0.14365657499249468,0.005476913101293656
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.087873407842792,0.03647537106798166,0.06235024263997474,-0.02805561530514412,-0.03447291312000428,0.09226982942395667,0.04783115584430738,-0.039603033025439924,0.06880231954406192,0.07264137985110466,-0.012916694196972585,0.04419465269972404,0.03219767071573477,0.03673553190977922,0.13318399619294904,-0.0065783803203118855
HALLMARK_SPERMATOGENESIS,0.06236128264579088,0.0015925274072821343,0.04876525027101409,0.03209286920121023,-0.02954946332971884,-0.05087810414836558,0.09554848935278422,0.026939756066533045,-0.0054536167529605625,0.16442419842738126,0.08192531734797927,0.019530033469563748,0.11163162526969687,0.006377985661379347,0.06948535036533836,0.02250939164098194
HALLMARK_TGF_BETA_SIGNALING,0.038562919182627574,0.007472633136524092,0.023783791798800243,0.0997235003291986,-0.0010580021222135235,0.06261512386658705,0.0241734321141958,0.10185749848951305,0.1506433643593581,0.10622282013590438,0.03067242658347885,0.017296833308524752,0.048628213434458466,0.03376218365126121,0.16958255281928097,0.0360366692374351
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.006243564011931221,0.06800698475801976,-0.0864053444123585,0.030507778721848663,-0.006607089450878721,0.030537473710662906,0.013499385689378836,0.04223476318724798,0.10515505478208818,-0.04752143866269384,-0.06254588404868422,0.09031330484344602,0.0203513943055259,0.09799963439507345,0.03811273935921085,0.08354396039837457
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06774118316938489,0.02745224226875313,-0.021621869937467193,0.0658931821348891,0.02135931728946752,-0.02401829014580447,0.05873447999826681,0.09357719634188674,0.07339858760175015,0.1652745701087628,0.03603972122041499,0.04530668295615618,0.08116909086566007,0.04212139326127397,0.15469591379237096,0.024034627480063422
HALLMARK_UV_RESPONSE_DN,0.020554006089115746,0.029675938787308592,0.1083913548543209,-0.0941615292955961,-0.007378492319409654,-0.03604046807446784,0.055528438124156664,0.014227185018064066,0.07729955916900254,0.1820492417352916,0.00532266130148653,0.022937819561810156,0.06679782001027394,0.012804800455189851,0.15926524887292834,0.04433730499499271
HALLMARK_UV_RESPONSE_UP,0.06765661748708882,-0.0009136285717465287,0.08524902649364002,-0.010343903978001388,0.03101581594582026,-0.05949007683873454,0.03982923683832907,-0.013404638657372486,0.041717290242047754,0.0731630839860883,0.014980645454394004,-0.015261305483299988,0.06620658748063908,0.08132745403060218,0.11373374122470682,0.0316708768826605
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.005741554467838121,0.020268457482904925,-0.05583197617762578,0.07589523077249903,0.00553489851974434,-0.07661983905414589,-0.0828776208711067,0.12111867412928783,-0.029988472755482942,0.12535544629122863,0.03856727407842687,-0.029237094672783438,-0.006402279544848893,0.05319537392504903,0.16004822001642593,0.04656685316799384
HALLMARK_XENOBIOTIC_METABOLISM,0.08680668118641799,0.021328822240112837,0.06275503171662085,-0.006499883960396691,0.013331320206919458,0.11353561043934957,0.020713094996499617,-0.0005771227546064471,0.06097793747540884,0.17138320944329946,0.0205699476608104,-0.03446190806055608,0.0015289755887197963,0.05695198329832106,0.12416361801095571,0.058448485248314745
