,UKF248,UKF259,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_IL2_STAT5_SIGNALING,0.016544950689093296,0.021009374899533723,0.004226373010891442,0.08247682346015409,0.06578097794061719,-0.040839333129997234,0.013496334473944929,0.15597981779337808,0.09396316751028819
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.024530902286523788,0.032388398996927935,0.06477622196702232,0.07712886002132832,0.05162460105246232,0.02710735099530268,0.021309466544491822,0.1043667296309995,0.12960654784451775
HALLMARK_INFLAMMATORY_RESPONSE,-0.040705470276652916,0.037035755690761396,0.028251249000147017,-0.033938245415793294,-0.0158918573201193,0.007858954059802558,-0.00010546670812830058,0.07856532380719651,0.05394097604823778
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0920989672488454,0.0070522142236347325,0.07802649761217997,0.09961955722409434,0.09753992221513383,-0.002781581051811347,-0.009522414219325643,0.12640841553061166,0.06512391500209129
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.001678551238596569,-0.009249881637634348,0.0796755776102744,-0.021047698569444884,0.07619487558610771,-0.04431725414861413,-0.026803419497134082,0.1444804801647524,0.10685024583077544
HALLMARK_KRAS_SIGNALING_DN,-0.07001458516105537,-0.014227635421054765,0.03309358860647055,0.06486860194810566,0.03745768831423986,-0.05766344595503427,0.09165488355467266,0.0824520849759711,0.01053274642628161
HALLMARK_KRAS_SIGNALING_UP,0.007893907708656838,0.023680824710259316,0.10597691693425511,0.06469918281722568,0.0767230175337925,-0.03143044634362638,-0.00760487618884354,0.16687416946880537,0.023364238681367167
HALLMARK_MITOTIC_SPINDLE,-0.0611761334069293,0.039005528311209035,0.04436547082292946,0.07092179109695763,0.08750257045328166,-0.043615472811920075,0.09202996540264663,0.13554720737709702,0.07956954852698854
HALLMARK_MTORC1_SIGNALING,0.07586744618624658,0.011678719818875475,-0.06868506141640879,0.004178141712130285,0.030199672412798095,-0.0248761251968461,0.020227871455580377,0.11184779391935622,0.05393818521896576
HALLMARK_MYC_TARGETS_V1,-0.05403229614299624,0.052657912462395734,0.08460548914113537,0.06484534606461974,0.09034480399763833,-0.0669243995762581,0.12870833059461928,0.08315413910970933,0.11705853069177843
HALLMARK_MYC_TARGETS_V2,-0.08094169407873908,0.03929758857107753,0.06371138571095311,0.040341814154056986,0.0415562341379704,-0.02041454682948102,0.014591293444127136,0.08247231089497437,0.12664178659266567
HALLMARK_MYOGENESIS,-0.05038394275109599,-0.0024509654530707045,-0.03128727422736466,0.06907750347362271,0.07405728451492768,0.060018036403310306,0.03243514701744736,0.14736283468096045,0.050045420982953635
HALLMARK_NOTCH_SIGNALING,-0.08395641392188558,0.032546033363939804,0.15592627811212492,0.09091836664618393,0.07425801393100512,-0.0055443705766576494,0.07299467834499311,0.09882316480410014,0.1459476216324049
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.058875542159005444,0.0451935328150579,0.07802218365271942,0.08361720820685559,0.06821813716052899,-0.04419535316825068,0.09024069029820711,0.07590929857314843,0.10039047805978694
HALLMARK_P53_PATHWAY,0.06611110417426323,0.05307476566496345,-0.001422560813625755,0.06062445832998254,0.03658879555400182,0.0014367049976947471,0.054419136163273624,0.07007730215315448,0.10987159821539919
HALLMARK_PANCREAS_BETA_CELLS,-0.041860027324197684,0.03356107196411033,0.06967242070358053,0.09409676717919514,0.05541567556684973,-0.08157041065666153,0.06414085074888091,0.055389154874069965,-0.058429825148270165
HALLMARK_PEROXISOME,-0.057630789895640515,0.02131478642832039,-0.009691622218108802,0.09257408358197437,0.07874990324950158,-0.01654033497496362,0.035806573423282737,0.08423175984352714,0.06277565961611342
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.06449367624959094,0.05341802004578449,0.06851976559600138,0.06775601456773814,0.07322293073925147,-0.03386475860978918,0.07656914831239821,0.12471005759704339,0.08830507466849294
HALLMARK_PROTEIN_SECRETION,-0.008336947366828659,0.045728708700363094,0.08389284337341579,0.06123038885846169,0.07102744596124767,-0.040987903348729135,0.07666175175197304,0.13374238245321993,0.0890309546088664
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10103676908325813,0.03817748453949415,0.00962299104487286,0.10013717681259166,0.04958971712094551,0.029932621492723677,-0.01765097492819221,0.07797877839866964,-0.04068245003132484
HALLMARK_SPERMATOGENESIS,-0.05245286702936568,0.030891796888212277,0.04976708549682477,0.063540929977211,0.057571788822005504,-0.05824030574509895,0.04906695772347912,0.07850555996208243,0.023103459045259567
HALLMARK_TGF_BETA_SIGNALING,-0.07657185762721172,0.0524888364625049,0.11504621055611122,0.061940386217511946,0.10180855573343059,-0.014807055119085321,0.022918273242630464,0.13071930173574942,0.11116017757094618
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07186458204329772,0.024162472988765827,0.058246848234421174,0.020732677214261547,-0.039353716972850436,-0.005152918240423861,0.057397410089009476,0.05926715896902426,0.1333076669409155
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.009255673460861726,0.026383047558239767,0.089077815941742,0.055072682092064,0.06605656502123959,-0.03953955425453396,0.09434233023972231,0.12462744845156377,0.0915508705838785
HALLMARK_UV_RESPONSE_DN,-0.043427828034646856,0.013809738006689987,0.028662687436777978,0.013685181920512999,0.04387913870927589,-0.035292725096846306,0.009873547944479399,0.1579653363332789,0.08598012332165665
HALLMARK_UV_RESPONSE_UP,0.008262883342229901,0.02766413437030973,-0.019004995889712384,0.06674712772798967,0.04617345543027716,-0.05722818608520923,0.06357163525439263,0.08796670051991191,0.030391543714747445
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.08265775246003869,-0.022767011462250884,-0.0150732358072325,-0.038011668723166456,0.009316432783713689,-0.11143373936481987,0.071923250155148,0.15297905175802762,0.09766068434687666
HALLMARK_XENOBIOTIC_METABOLISM,-0.020725260617304907,0.023395806522273892,0.02541705026014914,0.06815234686953309,0.05070737272487699,-0.040850113319684966,-0.027841387922530582,0.10810462429036956,0.14460667734480104
