,UKF248,UKF313,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_MYC_TARGETS_V1,0.016131937883270664,0.0670241008649266,0.08930622277502862,0.15503339660704146,0.09076484534117517,0.08185133923519848
HALLMARK_MYC_TARGETS_V2,0.0071779542347399135,0.08027758870929406,0.019644367126900472,0.11296881392097301,0.06995375517348851,0.050144931434438614
HALLMARK_MYOGENESIS,0.11921893802867488,-0.061238439158768046,-0.0035411374690762065,0.060921197838983816,0.06444289224980475,0.06471657835161887
HALLMARK_NOTCH_SIGNALING,0.04176773451196248,0.10611162315329012,0.014876714646779022,0.12259158971482217,0.1190639377482944,0.0325546643221229
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.005893840859576235,0.052775373288161655,0.048683498378767454,0.14152258162637518,0.1129297991960908,0.01657117958003987
HALLMARK_P53_PATHWAY,-0.049962697175911744,0.011451146069858462,0.03456792098952809,0.13715018266989418,0.10178293916380429,0.004402424710815719
HALLMARK_PANCREAS_BETA_CELLS,-0.03647793581585647,0.022360333634415697,0.0199463409427402,0.14183782904431222,0.12261230323421994,-0.028889561653137
HALLMARK_PEROXISOME,-0.001413495427348298,-0.008485259957859568,0.019239370223924458,0.07013381952506831,0.0718882708832023,-0.0013511019836496936
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.009474822011889317,0.08903389415253528,0.06888365222085355,0.11084098946278143,0.10835186600241085,0.022601775583582007
HALLMARK_PROTEIN_SECRETION,-0.013572969445101061,0.06647774762311844,0.02932160418625687,0.12062085219151784,0.09276177528368565,0.06027769488257211
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03386801475836525,0.06202806689143524,0.07805792421537239,0.13729802031639332,0.10993667244269356,-0.06206252776641967
HALLMARK_SPERMATOGENESIS,-0.019816379793878968,0.047112980156295545,0.07550525651481585,0.13048255954829777,0.07911564888166187,-0.004923860796938599
HALLMARK_TGF_BETA_SIGNALING,0.10365898254280818,0.07212422708905157,0.06699517387612232,0.07467788218758135,0.07434381938938323,0.09679452724625356
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.018826531353840575,0.13519060168539035,0.10408935174103291,-0.010018593001386649,0.00909797264517328,0.066984963354087
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04640492230864713,0.08468059039318536,0.07388608047348341,0.1151514111419024,0.09790810303472264,0.075523778504379
HALLMARK_UV_RESPONSE_DN,0.0812802944538548,-0.07804424105526747,-0.01581746406568661,0.08500444931810364,0.05020480319963305,0.08455132361428846
HALLMARK_UV_RESPONSE_UP,-0.07537916993401284,0.09719636806078331,0.1159833358474812,0.11694327708971448,0.06616912801187412,0.016189399624603248
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.050968618952325725,-0.06511039904985144,0.07644616824783777,0.04954546047628247,0.084284456402266,0.018530820761202934
HALLMARK_XENOBIOTIC_METABOLISM,-0.0122975313372468,0.10771061374616543,0.0504705072143138,0.08434787229413633,0.11419167599472614,0.07540072525294633
