,MGH258,UKF243,UKF248,UKF251,UKF259,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH881inf,ZH916T1
HALLMARK_FATTY_ACID_METABOLISM,0.08749668079813501,0.040723992136299715,0.080342681657206,0.052511077305637685,0.12294937786162455,0.046531025381696636,-0.06332133073989069,0.05358484881157419,-0.014922764232985837,0.081323677045334,-0.0005885775421854314
HALLMARK_G2M_CHECKPOINT,-0.0279533689840032,0.04095041230487458,-0.06424355428777209,0.04645687344523011,0.06295781279332874,0.09747296093750935,0.04874624963203907,0.005809422512639588,-0.1117900743343818,0.008852166711175844,0.06681684180869435
HALLMARK_GLYCOLYSIS,-0.008168552156711917,0.07573339951182169,0.008700244880295426,-0.025814843497186782,0.08513283981458707,-0.021460772191438663,-0.0008207365099553069,0.04104451510201796,-0.03252866650808854,-0.07714161093342692,0.05808882625670225
HALLMARK_HEDGEHOG_SIGNALING,0.0613808027814513,-0.001391189697819048,-0.04274888360036814,-0.04420235019092939,-0.0023025366711246797,-0.01370525461791719,-0.0139069810277118,0.08548413925592249,-0.023307418051185948,0.02437822820950215,0.031073063376638597
HALLMARK_HEME_METABOLISM,0.04368287616826037,0.047068306653799324,-0.006081939209487394,-0.005595047043835836,0.06007305398236442,0.07178091008967406,0.022414646676907804,0.05078572534649227,-0.07527590429999045,0.005793531830945922,0.08566708864716215
HALLMARK_HYPOXIA,0.006996639028072003,0.0041257819580360336,0.08964686685562692,0.0363469644208756,0.15680250618346997,-0.003702440898422503,-0.056443647595891294,0.026096841359589725,0.08219944250938514,-0.045834767214465874,0.03414648958333736
HALLMARK_IL2_STAT5_SIGNALING,0.06585672480976458,0.0647147351044004,0.0220997565363873,-0.005196660618344855,0.10243799473365617,-0.00487623687018461,-0.06534810434554021,0.09162278752302358,-0.022935878788158205,-0.027569865765736706,0.04520405558970377
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06644107659747112,0.019867417758035494,0.08081922487810783,0.05156531702580143,-0.003959503225020152,0.07714530556081059,0.04948777398669055,0.0627061645736518,-0.0010496783823261144,0.012047953244692844,0.04542584630422694
HALLMARK_INFLAMMATORY_RESPONSE,-0.0003126335339334286,0.08205545353936204,0.0031372526057640237,-0.01629185206140978,0.07198938384173151,-0.012084964833367153,-0.11596784353166717,0.010535145495085645,0.004611413349563866,0.06869897182032506,-0.024522153985836178
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.059107136574892825,0.08493781437636769,-0.030448299602932535,0.09856819328349649,-0.00037354209101083606,0.06782619701350717,0.048575079005806925,0.021248500085577958,-0.004042635894852897,-0.06444725585574032,0.062179980977529095
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07285063919678425,0.013126486418631624,0.011798553012951664,0.06324478457644894,0.043584860008106706,0.0344887871579233,0.020874398589963154,0.10062742944756564,-0.014805174665598036,-0.002049565352157187,0.030182229704425332
HALLMARK_KRAS_SIGNALING_DN,0.05923945018922083,0.07826735141163382,-0.059157996864820636,0.06371835971819614,-0.05373797684623677,0.019115556351813397,0.04522308681805257,0.009367148756804123,-0.03386377525763873,-0.09522689991880823,0.08317007009519713
HALLMARK_KRAS_SIGNALING_UP,0.06228454643061774,0.022379020026089717,0.08364746666090499,0.018202705733728067,0.0713137783478106,0.05373650137550769,0.06786948029277186,0.15270865908819015,-0.04267255536980827,0.03560369820234911,0.0425725749284677
HALLMARK_MITOTIC_SPINDLE,0.11848623277239897,0.06912056493708006,-0.023416789217510118,0.012314498543604297,-0.005279495825894304,0.08157749284138918,0.05031800089076076,0.0692214565940106,-0.03327978354787741,-0.0010245914111684097,0.06533504258032874
HALLMARK_MTORC1_SIGNALING,0.009249012588832746,0.0418309977800177,0.10663597872407404,-0.003487382232111944,0.14814049915974828,0.009149917358930162,0.001423668538590753,0.07516439010229321,0.04037772804476497,-0.029752683909550298,0.03185239580878152
HALLMARK_MYC_TARGETS_V1,0.0412994393272539,0.07626737671410407,-0.049086133148799685,-0.017338509541227298,0.16106188100745475,0.029375481946545556,0.06075179540029503,0.02348121604658739,-0.1227101006359663,-0.05234842614493863,0.06857143454857383
HALLMARK_MYC_TARGETS_V2,-0.003761257160810405,0.0914480217811578,-0.09147503159105638,0.06813699699682049,-0.011899420366626378,0.07493621723010054,-0.022278199518404537,-0.024598557123127963,0.03364719833789012,0.007619685055323208,0.01473135939900854
HALLMARK_MYOGENESIS,0.0826662857957541,0.030073561802092034,-0.06638530362546242,-0.05416593117577026,-0.027835755770015572,0.025814665234345818,0.036095611532239606,0.046316479011854275,-0.008764105335583226,-0.016892355027880505,0.05074405996035533
HALLMARK_NOTCH_SIGNALING,-0.04003158969535114,0.06595509687890108,-0.06909653795407125,-0.04255206821611803,-0.002282552002267898,0.014963711236166953,0.057511901574666825,0.10898066538477498,-0.035628355281494155,-0.07877735258337366,0.05800950784003209
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.024194908222548994,0.04337698042835915,-0.09886597046142623,-0.014833834613053246,0.11653781891236104,-0.030743750400189458,0.07858274203471655,-0.01975290297828087,-0.027358344978528255,-0.12446533133561628,0.07827089543585838
HALLMARK_P53_PATHWAY,0.08628877109488974,0.049528773620475086,0.08728085333007725,-0.01715277892738304,0.15787965348549235,0.0656852221546461,0.06336067535139557,0.09964906538062744,0.01362921586203101,-0.12251715109854185,0.0822494604168102
HALLMARK_PANCREAS_BETA_CELLS,0.02543763375012711,0.05281516431136085,-0.058389079838832174,-0.0027569945653125997,0.035501266575713286,-0.013285888744602759,0.11470979057698308,0.07958244334935732,-0.10645624691029695,-0.08022483071095814,0.06192245362354477
HALLMARK_PEROXISOME,0.055999521454887846,0.06116126845341078,-0.019499445593810272,0.013980229100186549,-0.03663654800751425,-0.014455311522966063,-0.030328267601784295,0.04991623588853851,-0.023232819802010973,-0.030036285633296456,0.07762157709746982
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.010011814231256409,0.0486070224627147,-0.047897233041008014,-0.01889376930688837,0.018662007344242785,0.044556748739156125,0.05467416940232155,0.08721645933468047,-0.08369744689979952,0.0466276485432895,0.06930849098542317
HALLMARK_PROTEIN_SECRETION,0.04802746310457092,0.0743686813625302,0.013750133500063497,0.0017268038093922326,0.11632121056215633,0.05959992838281525,0.07797692306356244,0.09325029645641204,-0.032897196589273675,-0.09650738906711696,0.0556944964838168
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.09104756653148413,0.010025631901787199,0.04244065831833292,0.005857335835668475,0.13033440499112042,0.034008182372056675,0.06467916324776936,0.11926816243445454,0.052735301537926105,-0.059519080041892235,0.040145598518445715
HALLMARK_SPERMATOGENESIS,0.037531845690763906,0.03649164294081176,-0.057579902350071974,-0.08001914225024778,0.05784359828609679,0.038799841565685965,0.05471788959572229,-0.000135300230428275,-0.01233415237854005,0.008264703895889467,0.06871331349912445
HALLMARK_TGF_BETA_SIGNALING,0.008501473720189133,0.06514497621275601,-0.05419894848447361,0.01009626391834167,-0.0031962150913694928,0.045818861845552554,0.08201554443850785,0.044794908507289836,-0.12971526553324525,-0.04868412885758409,0.04967517404465775
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.047185364187402,0.022734856257946877,0.09142862149904885,0.015011819867370026,0.10593040082709444,0.058889657981625446,0.03653063521785923,0.12180565782850052,0.05143057921201728,0.11811065768356234,-0.008103183236081456
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04118167742714957,0.06851675761540604,0.06948651670994027,-0.0013128013064261943,0.15797750827865822,0.07317220124676169,0.04394816007241103,0.07370703543079098,-0.019823269471736106,0.06812820790296625,0.06044046636258334
HALLMARK_UV_RESPONSE_DN,0.048212849595327144,0.0664673270479844,-0.03374487159142807,-0.037939426141206906,-0.018557811717202423,0.0032753788374929784,0.020331346762189683,0.055102454162127334,-0.04493299805757317,0.03914763101045655,0.009740798808850102
HALLMARK_UV_RESPONSE_UP,0.05630637083463195,0.06980819407486209,0.007120171612972349,-0.008609733750005467,0.06545427025828417,0.041758736923127246,0.027861626507003214,0.058767632803011095,-0.059681208700458475,0.0018634057438069009,0.06495571815702739
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.047374710431834444,0.045705806352458286,-0.030921382390868387,-0.05344128366049288,-0.0785825733622735,-0.03351946235199059,-0.0022162226876873644,-0.05328128186364855,-0.05408255223099504,0.008300705837060189,0.0034561978942568134
HALLMARK_XENOBIOTIC_METABOLISM,0.03453401860115938,0.06179930266009504,-0.016148379236223028,0.02652847421954497,0.12914375918442775,-0.017234703853088947,0.055251532459227135,0.041935770306205614,0.0251116435197369,-0.010385714048342947,0.08333877085091598
