,MGH258,UKF243,UKF248,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.13273890478049988,-0.135116510762908,-0.025214184864998115,-0.005662577493544578,0.2658657549386975,-0.20027499397051407,-0.0384342269397971,0.15653330755939904,0.1157526935830039,0.023929994860362017,0.2156813826694784,-0.24905941042115476,0.024493605123614207,0.076099197936131
HALLMARK_INFLAMMATORY_RESPONSE,0.005308493929290108,0.0919892616609457,-0.0047721942321247305,0.13115937463109348,0.2726342676479496,0.04130806163602394,0.02726011191753133,0.07634529801829537,0.07421018825751456,-0.04423967793627149,0.288143182269441,0.06170845093637612,-0.02604659106625581,0.011722788613831064
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.08969786871534888,0.4917502936440249,0.0360732831474611,0.11777924480212494,0.4538821425455451,-0.13381031271950908,0.21647918421056067,0.1316479734224158,0.05395954257856748,0.06510606640932634,-0.12275256512559826,0.035008859674433485,0.15728690587464786,0.0855900515338412
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04982755548058197,0.05441340882786156,-0.008278701425903893,0.19152352344860651,0.4070382182311784,-0.30535532459664694,0.03936011360467718,0.054279868653166675,0.1850217580363001,0.005884068469913306,0.4581418664165086,-0.09096118658573345,-0.018990149584291193,0.15956546848933403
HALLMARK_KRAS_SIGNALING_DN,0.01161232894208389,0.44094806415942456,0.07663627488321911,0.16007918540031252,0.2619489037640597,-0.17522190739255766,0.1482522109041201,0.06129174390757152,0.09750523147983856,0.13569739419686785,0.27411062621132554,0.06958815570767915,0.22331725906170233,0.04992863309888702
HALLMARK_KRAS_SIGNALING_UP,-0.021274657888846683,0.2486072924414407,0.07582752600467307,0.0411483152977867,-0.03661315784856375,-0.23226381664597562,0.0655845881753855,0.1344734160745336,0.1449346654746903,0.09157182374302156,0.2779587051413601,-0.09154703795866882,0.07049562047107444,-0.0012826178557423945
HALLMARK_MITOTIC_SPINDLE,-0.010011615551058325,0.42008419736138575,0.06957888435483701,0.042724532313757155,0.28384866589749036,-0.291220701100836,0.11741644816183766,0.09756386629016171,0.13648090880009528,0.08205990525505195,0.20244984758755885,-0.0180208874910566,0.17260838887867722,0.10446253142521283
HALLMARK_MTORC1_SIGNALING,-0.03720682254490329,-0.1633668644027408,0.05095633578942506,-0.10902676121346451,0.14479172077013347,-0.1393893548684376,-0.09733466867298854,-0.11106699397036567,0.07577458021092433,-0.07830413208707387,0.1562394786621666,-0.19995963402207906,0.0367574451327327,0.08377223306596576
HALLMARK_MYC_TARGETS_V1,0.010388220471576112,0.2834361697314587,0.08676449792337725,0.08102134772452116,0.44160262934060235,-0.04002258081739728,0.12638128635541715,0.18072315346923964,0.2741724192972766,0.09311956879882197,0.2470700277631793,-0.04894176475156086,0.1900116875039216,0.1686298899407712
HALLMARK_MYC_TARGETS_V2,-0.04202022183674247,0.08252878054083661,0.034595706047917535,0.10759059970176499,0.3305992427581869,0.009402124364487147,0.12997160726130175,0.1013097332006084,0.10578224222808728,0.040537920942617434,0.23785768599320956,-0.027630096616840526,0.08464153546808285,0.11809388844473817
HALLMARK_MYOGENESIS,-0.031584758584351544,0.3887584542355561,0.02168511170778262,-0.1421629212008106,0.002663008405494933,-0.29753720699513764,0.1489956233139422,0.07547832175457007,0.11811450737644355,0.12157769006075911,0.10865571610929659,0.15003545093980128,0.058554546109705,0.016120470046591895
HALLMARK_NOTCH_SIGNALING,-0.035444260732348375,0.39791092167085906,0.08590636220854266,0.13138290971502883,0.4007005811246119,-0.22429728589865314,0.1924055480793758,0.05239872771172357,0.20583014557531154,0.1158917776193148,0.32646286702271315,-0.02414417904204026,0.24012293365980153,0.1597944525606414
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.010675630826301047,0.4951741518534281,0.1239823959808444,0.11589250018845139,0.21537978083988019,-0.013472067057362477,0.15110102189196384,0.17962620617332645,0.2385045425890372,0.13000069241592022,0.26047628048931293,0.07646428385766345,0.2404956559200997,0.12914409330695859
HALLMARK_P53_PATHWAY,0.08647323528323232,-0.06087738496299734,0.03476177050717115,0.02976878171937478,0.19912459129808702,-0.0816542921143636,0.029785059420082523,0.06111227188666314,0.16182752429433694,0.09976860552639195,0.26135080430648194,0.03463342587117936,0.18070882711221686,0.17015319144779587
HALLMARK_PANCREAS_BETA_CELLS,0.041052932623807416,0.45250682676792375,0.09199144966653887,0.09152682487332021,0.0503972354961311,-0.021059018635661942,0.19779586814562303,0.10486084304394923,0.20820599889568905,0.11932147365233758,0.2620618608196389,0.14701498294169918,0.20597830723239996,-0.10343067895950166
HALLMARK_PEROXISOME,0.022579639785587455,0.09849096842158767,0.03369216966861601,-0.0014578154868913114,0.19508415957012717,-0.20569549794687175,0.10422900196728434,0.09408182474046298,0.0924879783589951,0.12162530006475303,0.10681986440221117,0.0006723229598931114,0.10766959457848169,-0.03096837381035784
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.03823342432901381,0.4406615397098186,0.08619225965139334,0.14509929897049648,-0.0018927708313992637,-0.17832931653714906,0.07253200428949479,0.16091241121111424,0.16279094589092374,0.13694433737156078,0.31807763394073074,0.007821939279501266,0.11041153596005301,0.03786828881963738
HALLMARK_PROTEIN_SECRETION,-0.015629861267191784,0.4544806404096896,0.06930377331336725,0.04030549611742077,0.20719696747663613,-0.24498487574677874,0.10826606753281318,0.02899423641558466,0.17827714091062533,0.06175178949418019,0.35229070801273044,-0.020970637238588684,0.17483388899326788,0.04596851659225867
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.1306748370843182,-0.20924659829970577,0.02003446021800818,0.06589377937717251,-0.011242319275275733,-0.1838226537802645,-0.02898215290311505,0.1299562503361655,-0.029798222697864474,0.13995256869992848,-0.35161751125942864,0.1561908258968224,0.04701475050532085,-0.006507236841872955
HALLMARK_SPERMATOGENESIS,-0.04108898399856863,0.4418860793249781,0.11961465428793426,0.025673910551392422,0.018273380147797346,-0.0905122592407323,0.14379086767726462,0.07677249705519536,0.14393379058332792,0.07462314865883475,0.012761586436767277,-0.034196045609086435,0.2195922294528972,0.01369967786705975
HALLMARK_TGF_BETA_SIGNALING,0.030085749682087316,0.4312892906913005,0.00962585592772383,0.16710403446165345,0.4613030189005101,-0.24074863213994088,0.16385454600153682,0.20545984022153319,0.15463237954982195,0.09670692201190158,0.19239799787275305,-0.049128701736658134,0.07660603355507879,0.11640568779599057
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0642562666473988,-0.3438810547725806,-0.04888536332821061,0.09555039531177834,0.15585065938062795,-0.2568984010135648,-0.13255059432808816,0.12097446663807088,0.0667335215214396,0.03387928824188312,0.1649901936070551,-0.26758250620478,-0.0175671827310771,0.21883589469393422
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0412546280936133,-0.0018047292615165132,0.05196790160682163,0.048264896343932995,0.28660324529744896,-0.1983378437677339,0.13952008154627155,0.12167482223979466,0.20967046202335665,0.0896061205179046,0.2960117529843259,-0.11516822606220561,0.08943076610488049,0.12898120892531006
HALLMARK_UV_RESPONSE_DN,-0.027279150062881237,0.3396239031605309,-0.0038360907921429614,-0.18085255542224438,-0.08448386636108256,-0.27342728190019966,0.06246807569951206,0.056986197212536865,0.09174780634731826,0.10949097743774171,0.20852502781855453,-0.029749203840053633,0.017801305147618816,0.04674900193896447
HALLMARK_UV_RESPONSE_UP,0.02584946580816614,0.269943345742067,0.024644346167597357,0.11746121420825839,-0.03390416553669172,-0.15444135018487132,0.03431444147150526,0.09847152610698694,0.13719057086002331,0.05179502735586275,0.17624555495732805,0.007307013529749462,0.11028245152828801,0.0884468876464788
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04361517588569473,0.19120578043484945,0.02890469490618835,-0.1144947023091617,0.4292724682646474,0.1316112337731513,0.014697617777500529,0.05311789472286181,0.08441522489625544,0.11928042103290164,0.23904801233198283,-0.12033572536747414,-0.014418150365080176,0.07174298975999999
HALLMARK_XENOBIOTIC_METABOLISM,-0.05272933471668385,0.35891094822983427,0.04506893096782046,0.10015548039760608,0.1541171130130536,-0.1516812599391661,0.08495751902128099,0.024523136900931133,0.15065742119996936,0.09923547728818397,0.3473814474673824,0.14467074865772778,0.15940723927915496,0.22283086385080134
