,UKF248,UKF251,UKF259,UKF296,UKF304,UKF313,UKF334,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_COMPLEMENT,-0.02933013720903682,-0.03386004789277708,-0.023570253411791448,0.05989540907163831,-0.00034401711707226026,0.06414019997423145,0.024776983805143808,0.04868649209596923,0.08900673214181432,0.031237223445329674,-0.03937016242153697,0.04996087429562365
HALLMARK_DNA_REPAIR,-0.04645169781480175,-0.01233689696332873,0.06175166552116163,0.0792014753751522,0.04225219016971516,0.11129725575730838,-0.0724766695146485,-0.0399869060529467,0.11053399486743454,0.025928391456725704,0.008757812114166872,0.12450812747620058
HALLMARK_E2F_TARGETS,-0.07403037342689214,-0.01946541913756592,-0.08877344504062254,0.06484783146184978,0.01951945014853288,0.0715497866895468,-0.05367425008061872,-0.05377474903297155,0.010588502115890434,0.02660054272417081,-0.04032621576662965,0.07425076774110521
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.008782655477732862,0.008008075598785193,0.058262183247095055,0.09140431330617012,0.01919015541254689,-0.03358886117884541,-0.0865311224964095,0.04018335681344883,0.07153527762409759,0.10704316684538438,-0.03805234819358462,0.1185900404406665
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.036201895916286655,-0.027403161590504183,-0.016254072030729542,0.004881124554547672,0.05331262575887125,-0.07437545978518553,0.09517697043224514,-0.017374972740976595,-0.015275836184998169,0.04033837923083534,-0.060030033970249225,0.08198054123479466
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06690050509251737,-0.005433518532248719,-0.044288278036154885,0.053498251992725676,-0.027043712049750996,0.08219904130902651,-0.08342696557772437,0.024685791097065007,0.09292385704050711,0.008498619391812666,-0.04709128573842082,0.01279003724647468
HALLMARK_FATTY_ACID_METABOLISM,0.023369450856633778,-0.014274982573145294,0.04501610321457646,-0.055513010468541096,0.011478367765230098,-0.012376934415850069,0.03731241967279806,-0.06242378511316422,-0.004596807932337139,0.010806650363866268,0.07228008683501427,0.09155993230979752
HALLMARK_G2M_CHECKPOINT,-0.06864064871132142,0.005158564048230762,0.010522159513746951,0.0717355576489151,-0.04197930726062373,0.09034914391034252,-0.09955008979433386,0.04398646817095474,0.013601030751535848,0.017386624741595292,-0.03295847188368638,0.03186943972771604
HALLMARK_GLYCOLYSIS,0.006071614483294175,0.010248571439726382,0.045993637628530204,0.025444173791659853,0.027219677151039456,0.019999815298086806,-0.009190063243392749,-0.05126141220034278,0.07309331225047853,0.03264801791858698,-0.016972799312241757,0.15482203465891764
HALLMARK_HEDGEHOG_SIGNALING,-0.005409460004458241,-0.014793972719146094,-0.07167134952750323,0.016841571298202896,0.047865070752764305,0.0264613180470501,0.04383345045837229,-0.10005934145817047,0.07198111345495228,0.031602802068837095,-0.053216598187506146,0.04924522142561388
HALLMARK_HEME_METABOLISM,-0.024319117815573527,-0.031936510793791804,-0.030879429027442923,0.1037899285978404,0.062421119636770654,0.08428269225209614,-0.03371276184934311,-0.0364614918546467,0.047881962917883936,0.03393656865334419,-0.023055949420753397,0.1373483830580343
HALLMARK_HYPOXIA,0.04814087569210265,-0.0042340640107017555,0.08028939592325375,0.018752388929274447,0.05300580908281462,-0.07697844188412568,-0.10383506667750997,-0.014537688858970698,0.019473617273802018,0.025119904541378874,0.052163422846361274,-0.010400019991998322
HALLMARK_IL2_STAT5_SIGNALING,-0.021422111590126736,0.03117736161589421,0.054984360267277946,0.027668862985671224,0.025234229197083534,0.024342085108816483,0.05172467710872051,0.0270637238591268,0.025997305305196002,0.03252250990495385,-0.06361712597618484,0.05097080233289102
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.009338231831348928,0.021015873384737226,-0.012412717472032344,0.07661625603458147,0.02237717586234463,0.0686030359083192,-0.02994384100996804,0.010396204561408743,0.017596098725891327,0.04489056906976212,-0.07407032721926497,0.08406561222282921
HALLMARK_INFLAMMATORY_RESPONSE,0.013108794847857944,0.025793122316225454,0.003643645841592957,-0.03420236538019437,0.08066505113778609,0.0063751953797989026,-0.017020513071477474,-0.01832176268950761,-0.06280204001375844,0.05556569606762381,0.0016209513494652567,0.033973975371055405
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02713131585264954,-0.008350443169624227,-0.08475315627837222,0.0745024020214822,-0.018397733355697644,0.09731047706293855,-0.06330845242622414,0.05204172826062066,0.04813939437235012,0.04347199754513115,-0.018696807504342234,-0.0001998989203524223
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.00915093273132492,-0.0013737022112645478,0.048775665755153366,0.082106413373894,-0.028631002768226083,0.007513928358322604,-0.06785699470701544,0.08127553113967087,0.0073981029235839725,0.04604089121356365,0.006484390959083643,0.07408010145326183
HALLMARK_KRAS_SIGNALING_DN,-0.030334022957199086,-0.0038328443044172056,-0.10022520749847223,0.11114979136169219,0.04261982800248219,0.029892844523860693,-0.04382062507299017,-0.004895153012810437,0.07136260207409395,0.019740873811254167,-0.06609475725942869,0.15200384252047158
HALLMARK_KRAS_SIGNALING_UP,0.031193080392973523,0.01096017472057414,-0.011067004102302479,-0.00625900236368328,0.08433978932690875,0.026388722819280855,0.07422300961377994,-0.029390115094738167,-0.006628379099811767,0.0986808814188574,-0.05646184805487749,0.026167888070059864
HALLMARK_MITOTIC_SPINDLE,-0.02326060117238832,-0.03362810026824437,-0.050746939664746984,0.06488984436831291,0.043190500995741954,0.0897535297314212,-0.014306002943074901,-0.025774530425149503,0.1225471691377637,0.049498005924007486,-0.05322673438754781,0.16145194817923061
HALLMARK_MTORC1_SIGNALING,0.051031184700580046,-0.044357376715546584,0.0842738650235835,0.03302572837123001,0.019730584950573615,0.05135677593618396,-0.08217118191488822,0.02175070590752855,0.06520017372710794,0.0033658731726273518,0.05398812631075363,0.10543488048424364
HALLMARK_MYC_TARGETS_V1,-0.05670672967436874,-0.01697422759853858,0.060511996699335956,0.1157834605189713,0.07906459267191916,0.11627848611998183,-0.07273671423826417,-0.009818142752449487,0.14487818387955223,0.007000986786936373,0.04752817431939674,0.13166140018389683
HALLMARK_MYC_TARGETS_V2,-0.017935929447808082,0.001175334546302841,0.011317509642904726,0.05112245829477404,-0.03631111475401883,0.07777008329947173,-0.07455773511531781,-0.057197752760178175,-0.06539292824747948,0.033179384701299566,0.009563722150653852,-0.055330932653900974
HALLMARK_MYOGENESIS,-0.04940353202934995,0.03509880094269173,-0.06586282761774358,0.09452193175781802,0.03157289052037799,0.05289925883695796,0.05481727820911994,-0.05960892886716414,-0.009955016892313685,0.09083770323451756,-0.08734891933782864,0.023778393675677165
HALLMARK_NOTCH_SIGNALING,-0.02388707963217206,0.008868733508375729,-0.10592156761195815,0.1138188547025265,0.05600981611081177,0.10268426095583771,-0.03770290807473586,0.016955894929480863,0.0005859392283904451,0.016221357602055807,-0.025435565872021452,0.08112369237312947
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.02962074147806854,-0.004748282809023361,0.03473547498488146,0.07215980586123176,0.023970294513881715,0.11009237891914818,0.01588627590355472,0.010937731825496339,0.13588066603434387,-0.009728710997215726,0.009009251716649362,0.0578777366373709
HALLMARK_P53_PATHWAY,0.03604698395230847,0.02303047676787938,0.0586014326506688,0.12170619599955311,0.0072906082301135424,0.05083467666024235,-0.05651429312419004,0.03814759757320063,0.04529067921652805,-0.015933435074393675,0.06820702926048443,0.09474545743040588
HALLMARK_PANCREAS_BETA_CELLS,-0.024651358706394174,0.07771916184682193,-0.049343767296790866,0.04947589482375057,0.025626301984942784,0.10762806087848656,0.0685580296387502,-0.050815033007464434,0.058332500756626965,-0.034231357937098035,-0.022350276643324753,0.034321819931545004
HALLMARK_PEROXISOME,-0.04349728943213777,0.029212273371578442,-0.06262977901996286,0.09250533770136034,-0.033987559234321604,0.02868062619928617,0.025590232943328434,0.04642769038655224,0.07766407324632231,0.010587873260078864,0.009788353484885066,0.06583966001264427
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0063405802115291164,-0.008644959172209983,-0.0327740458753593,0.04269881545967882,0.015663620453514382,0.09629810677625028,0.059030962209835544,-0.02359565715082095,0.022245521829461098,0.07525213893234263,-0.017932943855711588,0.09191721211834085
HALLMARK_PROTEIN_SECRETION,0.0058503913115821446,0.008390672376903116,0.004624118535294969,0.07816999541430703,0.01750336036445972,0.10230681556349473,-0.03948622699665612,0.001309614451833314,0.0656046472385208,0.017159471575121158,-0.01589341865697582,0.12449275063617347
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.015557605157167356,0.05383457356769027,0.08683542917565833,0.04805562411968685,-0.04277188283755029,0.10306902850891073,0.052612258736508856,0.03942000860744569,0.10729851236475861,0.00917756506285942,0.14778891573553987,0.02197077126643159
HALLMARK_SPERMATOGENESIS,-0.023196963675234116,-0.017090292033326425,-0.034026709551954644,0.04024112497508071,0.026667809395605948,0.11387389240136274,0.06044568995345479,-0.0013351280514262629,0.0590898212773071,-0.015416458024123218,-0.025291367072725224,0.1229078190940902
HALLMARK_TGF_BETA_SIGNALING,-0.04389586143918504,0.02907532763785028,-0.02373110859886155,0.06415768513938921,0.06609197512824147,0.1013934212004152,-0.02640600895922552,0.08724789686256787,0.055822935049266144,0.08962370921684532,-0.03658884903900868,0.08161881711545522
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.017632137793162424,-0.023006548106847293,0.04082136425121862,-0.0014315452709008486,-0.008841281495208414,0.033483514600255886,-0.07297536016844662,0.031308714045946484,-0.0744232519305763,-0.03558807313057402,-0.003718476097419399,-0.053418286664933916
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03306152827516241,-0.01834718684897217,0.06418566066326144,0.06973441548703192,0.03787862081544016,0.09446734832718023,-0.05574586695626056,-0.009642710173430206,0.044727551280346084,0.048891493508593176,0.013023287425502855,0.10845967365878809
HALLMARK_UV_RESPONSE_DN,-0.009588457695335083,0.0030212304403865677,-0.015027544196203575,0.06987863292731049,0.05085782223281377,-0.04882861038189964,0.04575815809562629,0.02813765155108396,0.039836299718083945,0.08656255276265475,-0.06037778389976246,0.13616051622434808
HALLMARK_UV_RESPONSE_UP,0.007150290466263004,-0.007644978485768018,0.030586039450206173,0.031348097843286446,0.04885339025815673,0.04497584310176547,0.015283203955665995,-0.04824894301204092,0.04194516683236428,-0.013116224294835848,-0.03936558808683753,0.10358062846119095
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.028149083792823576,-0.08511408978054966,-0.07800742159254476,0.02121555088414278,0.01959664354133776,-0.028542687422570392,-0.10825470040415126,-0.03777435670642816,0.018288652433468902,0.09220289544764317,-0.005894848693171414,0.027135916000730953
HALLMARK_XENOBIOTIC_METABOLISM,0.007298039354540871,0.012765214961218506,0.054043709078738775,0.06259319226791772,0.05008888486121104,0.04209873185541812,0.015350554336925995,0.027210176074972076,0.07036478330403856,0.0308441878931517,-0.01223031191463625,0.001332675313261411
