,UKF260,UKF304,UKF313,ZH1007inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_G2M_CHECKPOINT,0.01964307862252736,0.07739740844589446,0.12741898143789285,0.05284679490859757,-0.008598414983267784,0.023146736897606244,0.02441245734348054
HALLMARK_GLYCOLYSIS,0.09431687008753296,-0.06636224085785744,-0.05989398515876209,0.09418805258412373,-0.020580325463958722,-0.020669900183467385,0.06810533558451595
HALLMARK_HEDGEHOG_SIGNALING,-0.07790700468524073,-0.13636597895390537,-0.034275618244163135,0.08806049539231989,-0.07179353515871975,-0.040827546364692865,0.14492369022529425
HALLMARK_HEME_METABOLISM,-0.09611485588446934,0.005079269290856001,0.08384138690418326,0.09829979848328023,0.007606353564558164,-0.0309385219273369,0.1231457710867306
HALLMARK_HYPOXIA,0.13833468111788574,0.03298898438250764,-0.08649472357710927,0.1156131696023092,-0.07719529971281938,0.04170649826912684,0.07105774945973532
HALLMARK_IL2_STAT5_SIGNALING,-0.05243565210556729,0.08936305154170472,0.04028235492330178,0.09680547197429903,-0.012382879012767935,0.019925454614281156,-0.0660154307574467
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.007169714894060445,0.1516832310339384,0.030599327416838854,0.09339797330999305,-0.008710275082633355,-0.033168047187123566,-0.0734092878224398
HALLMARK_INFLAMMATORY_RESPONSE,0.14551821239523768,-0.023942351883074788,0.04213252482604542,0.05910299611207837,-0.024056698096002107,0.05534492514490732,0.029981517734856793
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.12464552518529298,0.17094864725308057,0.11238347126680258,0.12335642094421961,0.1152561080500063,0.027030856273798046,-0.09317501429511349
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.15704613756897493,0.15053607715378034,0.13209135163607996,0.06310068542307548,0.08761688458922862,0.05290329796721364,-0.02006195060657825
HALLMARK_KRAS_SIGNALING_DN,-0.09929076435805334,-0.09770606152781731,0.11403423968245492,0.08093889858348935,-0.008634380731828614,-0.018650860696166078,0.06081379823524302
HALLMARK_KRAS_SIGNALING_UP,0.018023326522513563,-0.08181457210521696,0.14486715061763727,0.10337638140649673,0.12646768478451884,0.0026997411678032876,0.040634229222555614
HALLMARK_MITOTIC_SPINDLE,-0.07667766601193374,-0.01674578481750373,0.09091270572199531,0.2049287313992873,0.03617448232931182,0.031669793393263125,0.04671413622300519
HALLMARK_MTORC1_SIGNALING,0.10356924597157084,-0.03659100598296603,-0.019711341697143236,0.1412163036771817,0.029721136238484134,-0.001763042968176151,0.08154596113077707
HALLMARK_MYC_TARGETS_V1,-0.01178882563858013,-0.02794626473558403,0.10106987083725537,0.10548067447488825,-0.016253381441171753,0.03250471105785188,0.037503831939149884
HALLMARK_MYC_TARGETS_V2,0.006746391756099272,-0.05838174444049964,0.06474749061618451,0.01754425195202083,-0.04910774178212398,0.04102027285080272,-0.049766121235671465
HALLMARK_MYOGENESIS,-0.07757973135014902,0.031780305637042434,-0.035154936749308766,0.17201870624814516,0.19863379784749025,0.021316539195592524,-0.04261662833716265
HALLMARK_NOTCH_SIGNALING,-0.10688054732495504,-0.08163910727184916,0.12945815119072762,0.12708727069492337,0.016441237699250093,-0.027352851502061147,1.5117180503007146e-05
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.08563011284128068,-0.07341973158314666,0.11169384235540661,0.07945093282931825,-0.03320866257750378,-0.04026235787699759,0.07773057146770078
HALLMARK_P53_PATHWAY,-0.08194647116334092,0.04490042075733062,0.08613012911428282,0.07972130305940259,-0.04252532775905538,-0.03813546929727436,0.049848448933951135
HALLMARK_PANCREAS_BETA_CELLS,-0.08187995466907007,-0.12169521035276457,0.10741629555007431,0.10218943126381776,-0.09006021467495356,-0.09280235276306772,0.09631355359340421
HALLMARK_PEROXISOME,-0.016262926884514327,0.060053185220475584,-0.025652072303981123,-0.006593903872977848,-0.0186571664266221,-0.05842635133115693,-0.018180004248864266
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.009796587113712526,-0.10053978540859179,0.14084749858793574,0.14450483472344222,0.07112387718601093,-0.009648431661208486,0.16215273825157314
HALLMARK_PROTEIN_SECRETION,-0.044745142888113376,-0.050545673939560776,0.10977283943570995,0.15880639190813928,-0.003168353954520922,-0.03624154601983897,0.04577057004577718
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07915671815946582,0.14926621796344447,0.14055420369627378,0.00881837150743769,-0.03884878011206254,-0.028676783638692766,-0.1515109951469837
HALLMARK_SPERMATOGENESIS,-0.10647964191581148,-0.11412137967626042,0.1264577675371541,0.1181882278914756,-0.058354807862762585,-0.05284125492279041,0.06198132168177544
HALLMARK_TGF_BETA_SIGNALING,-0.08356912793538643,0.020461433563791515,0.13217741323468538,0.14142500163789148,0.1419783216571142,0.023345966881085638,-0.00043033400965335607
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.11614252620825888,0.13549684188202865,0.14100263795089335,0.06540246015934377,-0.07572922450170677,0.05279260802993583,-0.13074945357990608
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0604463599368899,-0.016542892742039184,0.10998455921494019,0.1454683884981676,0.05957511036369809,0.037002146175768164,0.006053406557097811
HALLMARK_UV_RESPONSE_DN,-0.0784056598608938,-0.12106733189708266,-0.10213069280117613,0.180716306651986,0.20520269285203524,0.02117210478287499,0.05488176993189234
HALLMARK_UV_RESPONSE_UP,-0.006201597363369653,-0.09402069334155409,0.13229906913675057,0.13317742637098462,-0.04498097430523245,0.011735406485164331,-0.019087812978555996
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.13973590803024558,-0.04372271773240393,-0.08147813346460439,0.032531293185351084,0.003924226384921716,-0.013221161477321981,0.034084756147099264
HALLMARK_XENOBIOTIC_METABOLISM,0.008755262190345359,0.08721988431640833,0.10649577022040117,0.07591378436331625,0.011178090352974974,0.048678799136298086,-0.041389621507999186
