,UKF248,UKF251,UKF255,UKF259,UKF266,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_COMPLEMENT,0.07914758422866948,-0.027238939962481765,0.10183718753833507,-0.008280149437451268,0.1279375039106593,0.048944668171467705,0.15459247674054966,0.08200372230550966,0.012907668321556414,0.1803131486576169,0.17469326302441096,0.006901199436872252
HALLMARK_DNA_REPAIR,0.08890244222887435,0.04533650896991422,0.11678240480628761,0.04001628668106424,0.2735632716590341,0.03509443106197146,0.2081176301821791,0.10255372365882706,0.0583006980222132,0.28553790255668204,0.2998467424211288,0.026371029040991357
HALLMARK_E2F_TARGETS,0.05817388103439539,0.028577602189468136,0.14443031917729957,-0.004888271445841385,0.26448556295083164,0.054870742507176495,0.15650396113905657,0.0661108579288863,0.0038502489882324543,0.2725446610211086,0.19014608570404995,0.030566805370113363
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07736637863546875,-0.0652956316700553,-0.035434158773084715,-0.018011029747838036,0.26718243302929107,0.004830209616582901,0.03140078044381106,-0.0982568677489256,0.010785459921826224,0.13036853435582313,-0.002231651759559928,0.059771435682000475
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07302859989185971,-0.08260117099032997,0.011800744489066232,-0.01458165871724784,-0.014386818445971944,0.08500413272515216,-0.05249601063987027,0.011613749061946314,0.08322443259500245,0.25561443974503534,0.2535032531082345,0.055216698843007964
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05182026893377215,0.0784404109880264,0.120141433669345,0.02670847623909769,0.10447580913011793,0.004754919825810002,0.14617397879380797,0.15083531756943916,0.03346717521891524,0.24760842553411966,0.2519427712726447,0.0072732359352589765
HALLMARK_FATTY_ACID_METABOLISM,0.025610518155559193,0.000935227066013262,-0.06498944753578703,-0.009924637432343836,0.04531641841203861,0.01791237643158028,0.01651989681126392,0.032963589765562226,0.044496106051847596,0.17227969427756926,0.08721642725890603,0.05160618408387467
HALLMARK_G2M_CHECKPOINT,0.06152921938062381,0.002237947066910902,0.10260987141602558,-0.004245451085368075,0.2722564345445435,0.02378735815510619,0.08417905062073051,0.08397192854418614,0.06043616978967223,0.22913854782698753,0.13954586149092166,0.056175585802335344
HALLMARK_GLYCOLYSIS,0.016328410818511444,0.014326036218875966,0.09858262918211787,-0.007954383956184585,0.14035293515956443,0.047582556789409106,0.1801445475086583,0.054093441961055706,0.05504158481229354,0.3627273029902572,0.2795028773589396,0.040847365133524896
HALLMARK_HEDGEHOG_SIGNALING,0.054597496275867956,0.04761914647665282,0.10311335829029784,-0.022920470475499846,-0.147128098034296,0.07061368777625052,-0.08617814197288363,-0.04176852234266856,0.06851696932928492,0.26899353415990923,0.21274836740034703,0.037725856099640284
HALLMARK_HEME_METABOLISM,0.13165938498961635,-0.008497184924796666,0.14403077882543258,0.0155947315232189,0.1845005646228203,0.07252977728077219,0.14055286684220408,0.17049115361384193,0.08567720492889731,0.2568199987327326,0.2861224138864386,0.004306518235364044
HALLMARK_HYPOXIA,-0.08865623286839291,-0.00652008318316215,-0.12495310946581345,-0.003879455078709105,0.07094459691564378,-0.012442469651730815,0.24172062049699614,-0.0018200432136278662,0.030292639165972683,0.039910323409915925,-0.034606398637373866,0.005277684630449247
HALLMARK_IL2_STAT5_SIGNALING,0.08399556595156718,-0.0325576262569842,0.12944083854623806,-0.006683523516016627,0.17610615155938333,0.016983663429984024,0.0934166480112863,0.14169714209668188,0.02892754414281221,0.28144087751805674,0.2497763724137994,0.02779792717176133
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.060229531436656214,0.02528375394716341,0.052512811971735705,0.020622624483469725,0.224365487484792,0.007314514894529372,0.03427233085995502,0.08455952166924918,0.05759290489592184,0.17498394601372644,0.12246341060182776,0.006216052679718959
HALLMARK_INFLAMMATORY_RESPONSE,0.022525940659367576,0.03652527588000614,0.010784141416394277,-0.011400118595360591,-0.07093067968084844,0.010810298496811846,0.07558949097828035,0.08715884360113803,0.025188410640867437,0.06581774500685961,0.004672612283173837,-0.01872599924586541
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07247618028823584,-0.053894571214290664,0.133386803245368,0.08449478759327686,0.2531385127933129,0.013590519470230957,0.046043012855458,0.11940989551968335,0.05334055790107115,0.17592600606829936,0.23938326567331997,-0.03792414234505827
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05931706535073374,-0.07130034835997494,0.0179523506180753,0.0461645651844962,0.07900428436190346,-0.02609871140906623,0.0863242567506964,0.137940083960644,0.05299497992738827,0.1377667038981869,0.09883374275293362,0.015650592132814906
HALLMARK_KRAS_SIGNALING_DN,-0.0059939952234532665,0.032881328513944895,0.14910822130348925,0.031136745230004984,0.06540510900518338,0.030723730034274963,0.1552115970604929,0.10746766344240402,0.060634726114605735,0.2620570060622493,0.2990234257164308,-0.023110217198974856
HALLMARK_KRAS_SIGNALING_UP,0.07621314865584264,-0.05757172482349082,0.14280959757558254,-0.03332581062396994,-0.14882353242761773,0.04454629354850432,0.14981352684069857,0.021434373443481,0.04142074381669561,0.1233280750710237,0.18828739898005362,0.05671526324088696
HALLMARK_MITOTIC_SPINDLE,0.11405297051432248,0.031146950457909665,0.15458102335929896,-0.00792980788836284,0.24607483172686712,0.06322334744259474,0.0636923011230356,0.14592001049528616,0.07105037691016755,0.28225264157590013,0.2864977468127223,0.03480503621522413
HALLMARK_MTORC1_SIGNALING,-0.02155029600683124,0.011417816142702266,-0.04772745307148168,-0.030620500662021856,0.22630786229552516,-0.015153755625173413,0.1473376815155361,0.023235257497911787,0.08945215184248052,0.20956770777028316,0.0732063513639547,0.03979895479577979
HALLMARK_MYC_TARGETS_V1,0.0697548168201215,0.079738405879771,0.09783222352400174,0.04141758083830185,0.27789814243761785,0.015051367913957532,0.2629521771536091,0.02630636304307113,0.0641625384595633,0.21280867896983952,0.28417450548064954,0.06996858198187883
HALLMARK_MYC_TARGETS_V2,0.09445118658648909,-0.010113872220966913,0.10606617710130872,-0.04580841401278915,0.22480688668456159,0.03573567866234044,0.017853830113415903,0.017262274253079184,0.07356660240103784,0.09725858175918305,0.22220128848255744,0.025367892763125857
HALLMARK_MYOGENESIS,0.09668334766938225,0.02386546415082861,0.13167754159579487,0.05341044852111728,-0.06272327963673217,0.060648434008213514,-0.027492132746017806,0.06081706773214685,0.03976784298890186,0.18147245041864687,0.24424217831189182,0.004181360108980545
HALLMARK_NOTCH_SIGNALING,0.12160620424573959,0.04886200105032346,0.13366442618493182,-0.0005439719639476711,0.10398973110992625,0.01415726132774671,0.2117841440504908,0.001503361625079491,0.05980226428797512,0.25891412152853643,0.2641078906854734,-0.02658982937982147
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06093379617689814,0.0704323859716501,0.12159269293211285,0.06444851282457596,0.09426993192494458,0.07549210339015289,0.2618056014634549,0.06339366700377475,0.08022200728850612,0.2241326300597083,0.29689825414784465,0.04933511041803607
HALLMARK_P53_PATHWAY,0.030404097168821427,0.06291861158606799,-0.003652773205085791,0.027424838829715224,0.210993315632927,0.023519252615799357,0.2426775067415807,0.03955982678279481,0.12584178956437309,0.28543895097800265,0.31490959530580076,0.016266733217446764
HALLMARK_PANCREAS_BETA_CELLS,0.10556141328387285,0.0665460710191117,0.1263935071529227,0.06811046290788361,-0.07557361457453182,0.11138702147862937,0.1647753012078307,0.01606173330833323,0.03863514674731866,0.16688594924774428,0.2766254306531721,0.039650090344143615
HALLMARK_PEROXISOME,0.10014562157539111,-0.03890126504344332,0.10017158089706092,0.028594257976093492,0.1577306546109111,0.060312837953611025,0.04567443173334046,0.008716374875607965,0.03801959431477779,0.18762832646009628,0.24705834797066523,0.029042890966686583
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08467481157897215,0.042549722092280286,0.10709414353134382,0.0468764659481567,0.04938414601629967,0.07720101117502386,0.1335632041226658,0.07799779164793,0.08999423402913187,0.25180251044367086,0.26287840340790525,0.03816741786618751
HALLMARK_PROTEIN_SECRETION,0.10876570677560335,0.025781650516488615,0.12369513607159749,0.028780763160362696,0.0779012480549363,0.051958613123391784,0.17906736489751185,0.08115242155615458,0.11673372828153904,0.2779859224889356,0.30642134233002216,0.061339825786306375
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07197405680009024,-0.05053088337144682,0.046849605961765906,0.03444090461306955,-0.03927594186542439,0.002311887725064443,-0.01628834203625556,0.047289086227014145,0.0005044369462531868,0.2072282601957662,0.26853394629235716,-0.0017090337461437312
HALLMARK_SPERMATOGENESIS,0.08561199073160013,0.09111302053908946,0.14401463744051074,0.025457560926692095,0.025134028289263012,0.05889976581127195,0.13602351735003937,0.05833416204724368,0.056382077679579375,0.2512772273711866,0.28711161906772137,0.05533943299251669
HALLMARK_TGF_BETA_SIGNALING,0.11687032348233986,0.042355048682500736,0.08211664478394716,0.029522527969516453,0.25528626933704196,0.008981109991218835,0.10357555520146956,0.02492128059838718,0.038654636014060065,0.148015542894314,0.21860435895245084,0.045764828497130025
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.051305690698711943,-0.03233817269760644,-0.056936077645032244,0.036022757917461276,0.091669633343589,0.017990224384709708,0.1499618725069069,0.10650468068968291,0.09122734463076698,0.05396108508216335,0.0897277910107523,0.04698604803571886
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09800021474940748,0.019210880293014602,0.022512569392628357,0.011558009944896171,0.26008550657078516,0.005527009248834037,0.19219883497689408,0.07462615563415201,0.15217102373771352,0.29675952104496706,0.28080321236738875,0.057784541093411676
HALLMARK_UV_RESPONSE_DN,0.09585645664399121,-0.0813655797514253,0.04619698334812621,0.0030835275834747104,-0.04427086246243743,0.08917286371509044,0.03294273820038268,0.059624961261141994,0.021474887960000442,0.16356365889709668,0.19715907315627776,0.03299746955515496
HALLMARK_UV_RESPONSE_UP,0.010399483030239012,0.011617797060389946,0.10925267964863668,0.027544824320371114,0.0867420258099112,0.05857857222250921,0.2140849605345173,0.1347199950160904,0.09697317697590147,0.3236571487401531,0.2862788779376887,0.012833749175960977
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09526915665228454,0.08133666164847847,0.02922458575583083,-0.03782902430866477,0.25455097142550165,0.045977502390919175,-0.10365726695682155,-0.01886943032401405,0.062074033390241944,0.17669026582929687,0.18148038233690572,-0.03158949783100655
HALLMARK_XENOBIOTIC_METABOLISM,0.025690444352194426,0.00578044559871591,0.05830097272751254,0.012509857165914035,0.14094625380270132,0.03073454424477063,0.22827861613669131,0.13237450203408152,0.053099313009723696,0.23509131562400432,0.2812433858509984,-0.013098720674905022
