,UKF243,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_HEDGEHOG_SIGNALING,-0.01679525970286127,-0.014297418686505409,0.0026319206652933367,0.12140358877988594,0.06450494862723496,0.053089245097086735,0.06699198804918831,0.008834132260524303
HALLMARK_HEME_METABOLISM,-0.0034838403917001083,-0.005657192157859179,0.09554947320610156,0.11893985312794637,0.08121112964674984,0.00872940600527653,0.07939159798436299,-0.07547628096939075
HALLMARK_HYPOXIA,-0.03837214447690692,-0.05748966003114683,-0.06957795118652547,-0.0020751423805591834,-0.05076279292673478,0.01645384734594192,-0.0005184054110579173,-0.022900550467282933
HALLMARK_IL2_STAT5_SIGNALING,-0.01317592223990091,0.00800657651722765,0.05789763657628717,0.1382539571848827,0.07512337051136266,0.05226357611631203,0.07451362383110913,-0.08616981978732295
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.13231764391232806,-0.05346951219705488,0.0735820185831547,0.12068319766466484,0.08713569638017186,0.07761424427331409,0.036607625618127644,-0.05290949973537142
HALLMARK_INFLAMMATORY_RESPONSE,-0.1141642029124358,0.018707582206585912,0.06402949387598453,0.017803488788086217,-0.027888758819043822,-0.021056541138721872,0.027598379296538623,-0.03727483667139298
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.006023036371713735,0.027224904170762936,0.09373363401452187,0.0768633846485817,0.1098752421408818,0.034257702458807146,0.07178281465452128,-0.05981869758366829
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.029102718854858677,0.03805255268556789,0.04493723753446712,0.05133504797929562,-0.02931743424094675,0.03307436898737079,0.020805116879685802,-0.08380124718876135
HALLMARK_KRAS_SIGNALING_DN,-0.00990590597049299,-0.03992641233302163,0.148535302132112,0.07409086285646287,0.09970351706074969,0.011207415164347544,0.10324598557396475,-0.05224112515877268
HALLMARK_KRAS_SIGNALING_UP,-0.0010627795070535743,0.020231447170022742,0.0535013030787411,0.14606895647607834,0.09753602030424964,0.051183417438939886,0.049363832466117946,-0.05356364453648614
HALLMARK_MITOTIC_SPINDLE,-5.903552190371085e-05,0.0032406299189091685,0.06923709649975708,0.11163656207725998,0.08390497155624017,0.03912108165013113,0.0799371318845816,-0.09287855342985085
HALLMARK_MTORC1_SIGNALING,0.028517992166627603,-0.056389091250019355,-0.009569442649267876,0.1238655572187942,0.030758439058866542,0.0168530270048951,0.06452981471199254,-0.035756183592792014
HALLMARK_MYC_TARGETS_V1,0.11600449229266091,-0.015380558564612129,0.04970240309299256,0.11978038071927467,0.12778569251152583,0.034559843546904036,0.14385172381326805,-0.10306825868037371
HALLMARK_MYC_TARGETS_V2,0.017987931769703935,0.03996450879549795,-0.0013690082438442986,0.054305887438087765,0.03222556342976393,-0.0244522844355573,0.027589764390637705,-0.06453362224682475
HALLMARK_MYOGENESIS,-0.03032432621378244,0.07238740113509444,0.069491672670863,0.043571342340651006,0.06703606832359131,0.005420320256771804,0.015305264395371988,-0.042943431208605984
HALLMARK_NOTCH_SIGNALING,-0.054905985745418405,-0.01521741875001249,0.017796972663369097,0.1095774384167462,0.11120331149418973,0.09604230396589646,0.11546637537065924,-0.06653161177655394
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05395254625394468,0.02812051411305551,0.05742645993272393,0.09891664012632555,0.12781355248024226,0.052224227956733336,0.13318543890180629,-0.06193151138186492
HALLMARK_P53_PATHWAY,0.10974930504614427,-0.01573199111234988,0.005726110647745119,0.09000612572505198,0.1121034014516128,0.006591149314711427,0.10224356227107274,-0.06118192507049036
HALLMARK_PANCREAS_BETA_CELLS,0.09037838400970453,-0.014147804210412743,0.023717221180238664,0.08942563221640726,0.125717835836545,0.04651131889729785,0.11133037252801385,-0.008555739415233275
HALLMARK_PEROXISOME,-0.006436665331175253,0.03763532655992974,-0.028510289387082454,0.03260489991279071,0.10399088935723001,0.0442434877745021,0.09247222908439447,-0.051433567791757874
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.12209993895258203,0.030034548984215887,0.07062675898033194,0.06148613415584342,0.09021267765132918,0.031843529847344766,0.08976128623193111,-0.069034739023641
HALLMARK_PROTEIN_SECRETION,0.002126387681160384,-0.001966226461428034,0.06901184276893,0.14559235704220133,0.10989820046786172,0.04861423233002255,0.13459204017075668,-0.0665363512483182
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.047156855917926926,0.011603729224612684,0.05078639183706224,0.09466815666093414,0.13087507898256384,0.016694595471277926,0.07338545205731302,-0.01928999088635057
HALLMARK_SPERMATOGENESIS,0.04948857288327821,0.03788174518794057,0.11388605648552971,0.11120941583054907,0.11400604872722424,0.03637523080893967,0.11533040375268709,-0.046854465574463613
HALLMARK_TGF_BETA_SIGNALING,-0.0041763978806362975,-0.007331964474208952,0.12349005238756247,0.044027367019702474,0.03949008945497578,0.04585210314936462,0.03660374138653695,-0.13107255907465773
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.09586798297959327,-0.025666594198383623,-0.020781838664862815,-0.05356009083693478,0.022046879759806084,0.023160223829800264,0.03670991508580888,-0.07083086022797017
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.1118261328330097,-0.019701508043192928,0.07543287432803375,0.1094862483930222,0.10905197632633692,0.05418219071196437,0.07762017206586592,-0.08318920098415686
HALLMARK_UV_RESPONSE_DN,-0.04156261671564915,0.06793128138495379,0.03170343139659143,0.06481945111386943,0.011844907913622934,0.011537264422861994,0.021083957056307674,-0.04689627789415586
HALLMARK_UV_RESPONSE_UP,0.10165823997057485,0.006700067234365289,0.033926451977262385,0.08390231057117617,0.1029536435763198,0.004484460964704696,0.08705025403273625,-0.057186077789249806
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.07693508253718202,-0.02931109851931126,-0.022296831412603,0.028241122475098104,0.03095125335719426,0.009448208544939161,0.03795038629618783,-0.038906739495962545
HALLMARK_XENOBIOTIC_METABOLISM,0.044420525250137725,0.07471915711901844,0.13063982579704167,0.08637315954988421,0.05118417738646506,0.02461460885262157,0.08843389789414935,-0.09844237292372267
