,MGH258,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_COMPLEMENT,0.041826463126914216,0.01564171425325899,-0.030813101148252964,-0.09670148456682878,-0.13840044424099116,-0.05216481268231084,-0.0834650840503133,-0.13731144470934484,-0.5598735154488241,-0.056477371167800126,-0.40236667507394686
HALLMARK_DNA_REPAIR,-0.26148947900684766,-0.13789617831608558,-0.04592340231463876,-0.19277200282121157,-0.18362676089726584,-0.020539663283834046,-0.20329767317147565,-0.19500383254103054,-0.6654657025353643,-0.09955225060007751,-0.5684602781646649
HALLMARK_E2F_TARGETS,-0.18752440747850918,-0.054536086794474165,-0.02056178727132066,-0.1604369876230962,-0.15024213525582744,-0.028154065183441268,-0.10962143274258165,0.012509186535601116,-0.5571151777548543,-0.07908049263931198,-0.2403130188207248
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.22544114016472394,0.008618872429481964,-0.03536338500445609,0.13300722644022656,0.03136502336820877,-0.09057842823923751,0.18648196626974062,-0.20734893492896178,-0.17689865042224392,0.027325582836440203,-0.3275976978147109
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.08603957118446967,0.08188634846351829,-0.00957886601024869,-0.1195551700514059,-0.08543015715748228,-0.05388769848259873,-0.13325574599567838,-0.05886603114958656,-0.499599946485142,-0.029559222795127835,-0.43821801323379544
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.025835726328864494,-0.050674739627819945,-0.06343308445058286,-0.18002900710093292,-0.18804266754387797,-0.010010530755301715,0.042383724575941036,-0.14929207150374726,-0.5062802212033787,-0.06410765090355551,-0.16038875388734075
HALLMARK_FATTY_ACID_METABOLISM,0.08370762673372385,-0.06991061566113181,-0.011731738370695046,0.0953620915081819,-0.038289860754775855,-0.04720304861337649,-0.07752247003096735,-0.0007219220684315665,-0.33215930920144043,0.015162468514276923,-0.17462196045685213
HALLMARK_G2M_CHECKPOINT,-0.1777579684410501,-0.020669325845732778,-0.0352121178313583,-0.09970168394003008,-0.0998819106602219,-0.05567569898295353,-0.07160537422996496,-0.0476932551235912,-0.5426059285413873,-0.06530572610642554,-0.3122165832143511
HALLMARK_GLYCOLYSIS,-0.25240209518081813,-0.07400514745546655,-0.024534505557514064,-0.13467144423224117,-0.12668575526280215,-0.0315627919204849,-0.0770871953909929,-0.10894611906228581,-0.6162898280712261,0.032389377918639356,-0.446980650798331
HALLMARK_HEDGEHOG_SIGNALING,0.01315984605257238,-0.0527243838716747,-0.057864374106466734,-0.15736837242504947,-0.13903493757321295,-0.03693478637508742,-0.1749614037641598,0.04782454920912475,-0.4688704117888434,0.04533724306559609,-0.4626150102175879
HALLMARK_HEME_METABOLISM,-0.0853221634108647,-0.07054641278858086,-0.012561089581090833,-0.19279069280235708,-0.1755623317459172,-0.0643606243513213,-0.19282988184137356,-0.15953714306156289,-0.6059546503048412,-0.01469132942573478,-0.36748111964687097
HALLMARK_HYPOXIA,-0.23698141056675814,0.02546932006151623,-0.014495848510587352,0.17782238877437803,0.06273214002925578,-0.051245877814279216,0.09717740829649053,-0.15432157986881953,-0.16873479284443316,-0.04680009413159194,-0.3004335599784082
HALLMARK_IL2_STAT5_SIGNALING,-0.07180001629831068,-0.017032545799479246,-0.08264144932548968,-0.17562803928328596,-0.1621315402180656,-0.04475169636752329,-0.0700184568525936,-0.23880246342563535,-0.5376148476684061,-0.060069584563692706,-0.24663753985094286
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.001783882256479105,0.0810215261487837,0.007288518585885285,-0.14885468517930778,-0.15057734041433998,-0.022292370145436682,0.02717316332115437,-0.03533813637545471,-0.48148099245496884,-0.05565078970604154,0.2250404264309372
HALLMARK_INFLAMMATORY_RESPONSE,-0.04426324189735408,-0.016584435420928925,0.012466421609507117,0.1607115608448535,0.0449187237315614,-0.048218139358415166,-0.01140940643401067,0.06633772192865296,-0.19135664242302752,-0.004717769511481108,-0.29885259865604313
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.23949439056420918,-0.07511209186211491,0.0414331758242424,-0.2050278214202448,-0.1786317222267284,0.01380987392123944,-0.09066707310982179,-0.1792934258494052,-0.5258000224255732,0.046142698500193896,0.17602884393926002
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.21850956217795595,-0.06437698148153172,-0.0451385090790276,0.010831547239975495,-0.02200677466414371,-0.06175188436694319,0.05108833112252106,-0.09696863476036895,-0.4337309533988406,-0.03972470411643953,-0.30267842343177714
HALLMARK_KRAS_SIGNALING_DN,-0.1497945169949213,-0.11014411470488836,0.05168314582493365,-0.2066650360710594,-0.15202589536001251,-0.06436070569236299,-0.16086385921199634,-0.17765933511039705,-0.6000422425967592,-0.014885590691989045,-0.5607496109950425
HALLMARK_KRAS_SIGNALING_UP,-0.07822182152490904,0.023175271366146374,0.008533643093494817,-0.17576831069312596,-0.18381671150414886,-0.032330404938556684,-0.15392734402830002,-0.00015881632380991502,-0.44867263080846265,0.04209996788655377,-0.4063190915436403
HALLMARK_MITOTIC_SPINDLE,-0.09190115529799513,-0.06453149935958859,0.013493699144387018,-0.18323624941179337,-0.15257544297980996,-0.05608453341280323,-0.14291329580380985,-0.2040404310431071,-0.5878111678153664,0.0016336839542441814,-0.40912042312333724
HALLMARK_MTORC1_SIGNALING,-0.20312255413912464,0.0038947080116681562,-0.01756200642079485,0.10979122312923449,-0.044947330834218424,-0.03614979029792917,0.04903002841209192,-0.13280937720824898,-0.3695410047250826,-0.0060333274891010355,-0.37674646445612636
HALLMARK_MYC_TARGETS_V1,-0.2593504641091417,-0.13931704315500382,-0.08090543926541792,-0.19035164441128025,-0.20954768527736886,-0.0038279094220651766,-0.1419157140790534,-0.3317574179156956,-0.6074523498321296,-0.10601990604068147,-0.5448651836160371
HALLMARK_MYC_TARGETS_V2,-0.15047613002081134,0.07249198570070733,-0.0691511330419853,-0.06403100254213652,-0.04591865292134142,0.00030977778775287455,-0.07801656282304198,0.06871748277129863,-0.42501843426114266,-0.01297311819592474,0.05427156610405312
HALLMARK_MYOGENESIS,-0.19215535592325725,-0.11332600128517824,0.00853481898520573,-0.21001546680979408,-0.133383947469663,-0.06661381666150104,-0.18554873981069886,-0.17993162485142863,-0.38215611464418403,0.042889368643696184,-0.3761364811721024
HALLMARK_NOTCH_SIGNALING,-0.25731807479035307,-0.12688413452705236,-0.00023110037289994885,-0.21834126727575906,-0.19008091806059466,-0.015082444948989648,-0.1543626072235234,-0.10210316233342946,-0.5940932064883494,-0.09268684998534288,-0.2708665406616006
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.2797519958151087,-0.14942810949356167,-0.0710512002697248,-0.2044158805801525,-0.20795331732208347,-0.002667427545959497,-0.20430485811530347,-0.2777003424814031,-0.6631131129001894,-0.09754511916090454,-0.6138130930373649
HALLMARK_P53_PATHWAY,-0.07030255064248092,-0.0616243918109288,-0.02762465050011024,-0.15126621256339523,-0.14454344507386527,0.012263118988627716,-0.12972663541075927,-0.18636707471827424,-0.6090798281526112,-0.06176350692979523,-0.37139336903280346
HALLMARK_PANCREAS_BETA_CELLS,-0.13498691311397326,-0.14383850417756994,-0.003427399953398783,-0.20512323941102498,-0.18414230267903417,-0.050224074040917305,-0.2011810644615555,-0.03462937851319346,-0.6101441891906509,0.05044467470154693,-0.526465763221668
HALLMARK_PEROXISOME,-0.041366735150861304,-0.02160978598426494,-0.039819614901495985,-0.20934364859115825,-0.154834767965389,-0.09516398640176708,-0.00904407038024364,-0.028779679609391807,-0.4992222385550005,-0.07485657572933455,-0.23571007462152432
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.193022478698406,-0.06429741885243839,0.0056405324196020625,-0.1825233081632588,-0.15470099138959612,-0.053530824231705694,-0.16266615500161763,-0.03143327093012272,-0.5920510611646312,-0.004381116615789587,-0.5511586205713846
HALLMARK_PROTEIN_SECRETION,-0.24739729323774934,-0.0656657040986716,-0.03579727166807394,-0.16135463995033988,-0.18709302823517804,-0.1228508142874232,-0.17919698094860598,-0.15728586572769623,-0.6278856620257488,-0.0009339380848996557,-0.49053573197899547
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.20449400262311054,0.005858987740340186,-0.01606593619544992,-0.19401741250409937,-0.19034358840322346,0.11790334710275814,-0.10070263195783631,-0.21255295601983315,-0.5626191341857,-0.023845539267683596,0.31836926424738227
HALLMARK_SPERMATOGENESIS,-0.11447343165205182,-0.011905896864678293,0.02113303894002547,-0.22536273936592552,-0.20331767410181084,-0.08078729460864181,-0.19345368050056994,-0.07894141343844056,-0.6176445214755192,0.05033264387594736,-0.39885154185739824
HALLMARK_TGF_BETA_SIGNALING,-0.1481364918355159,-0.025651119602471312,-0.046539702800268645,-0.16301293788295387,-0.17719651941969422,0.022659602221035864,-0.026588808281134437,-0.08782367112559636,-0.3969722591995323,-0.05215826578505152,-0.23413603744796585
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09287644465354547,0.030977165710667567,-0.04734712334062736,0.03492167191868147,-0.021862630556285706,0.025239424268900378,0.15334398790045717,0.010942940442707851,-0.1469062356170725,-0.07252422261605962,0.1646713355362471
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.26621857808599386,-0.15160821085257317,-0.04519508511026165,-0.15956589152784698,-0.16755865709064124,-0.038969016974372564,-0.1366994937590445,-0.11352811936628081,-0.5697191839422684,-0.004490682922084859,-0.4898009999303522
HALLMARK_UV_RESPONSE_DN,-0.09397172470403085,-0.10442699587771163,0.015056743064124098,-0.19073343633201337,-0.09926690325846219,-0.0046026278193671815,0.03956162600446584,-0.014222401702098963,-0.2961864779032404,0.004874810358394502,-0.43357041748943964
HALLMARK_UV_RESPONSE_UP,-0.16535607304311972,-0.04045450397674208,-0.024546635199103505,-0.1561978240943182,-0.13743802512062592,-0.042249238023651194,-0.107336319386555,-0.13804830298567197,-0.5652596337681219,-0.004983948628212574,-0.4775137775545093
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.09362116433933627,-0.061297417134957836,0.022353336492595667,-0.16805672245976458,-0.07256761327047659,-0.06703811904738208,-0.10713010428575823,-0.00233870500811124,-0.4454899594859308,0.004301673928170675,0.14170188039518017
HALLMARK_XENOBIOTIC_METABOLISM,-0.09161829867005021,-0.11296182628075187,0.008424088216999508,-0.11641022572716676,-0.12768946328996286,-0.050168983428047244,-0.16030673803003118,-0.1976892824184591,-0.6161729727577007,-0.0769202521109698,-0.2899761470409731
