,UKF243,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916bulk,ZH916inf
HALLMARK_COMPLEMENT,0.1237303637698565,0.16924444919752352,0.12558647118535557,0.03465160689868944,-0.08141152435425714,0.03372927998435572,0.014554464825818725,0.02506741285417691,0.017711331392489583,-0.02477629228867914,9.46906900756381e-05,-0.04033516876005153,0.13358386003335815
HALLMARK_DNA_REPAIR,0.08612931420277799,0.15250450645467495,0.07714893576889786,-0.026547688024144703,-0.06609177628336596,0.03973322590890992,0.006835698991831246,-0.021804110837063916,0.06892888557360327,-0.05261120364848936,-0.08208190669481676,-0.064280237989442,0.14110211485210694
HALLMARK_E2F_TARGETS,0.07815753649505434,0.16866887108314066,0.0613235697115564,-0.04221213524771857,-0.1207629375847429,0.044566903528959576,0.010845585442485489,-0.02004412225216551,0.06790871736167929,-0.1437497450600112,-0.10706550890399558,-0.08831080575055544,0.053316249956974794
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.14171130062111045,-0.10597301279713996,-0.07429257539572025,-0.0197790613028092,-0.09049803859878316,0.039204604855912074,0.028065897719320863,0.0413401246153936,0.10793332862881269,0.12791571895607834,0.1713714774758023,-0.041754837424509465,0.06237245114012052
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05029626593577866,0.06351621977472414,0.11489585267504578,0.010059750287007122,-0.06976137747548315,0.05507820008705172,-0.018326901501817844,-0.03316188889641591,0.04374158608714765,0.011023308727248899,0.011652829910314905,-0.04241526331474584,0.08360571961603382
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08792953761690973,0.16913396671888412,0.02875720788840987,-0.00724555666591179,0.1428498016058053,0.03162967054799765,0.04263897236797007,-0.029974985254285484,-0.0027216724805482696,-0.1270052455242979,-0.12716869700464467,-0.05750382736827921,0.0081205092734983
HALLMARK_FATTY_ACID_METABOLISM,-0.019287089085613166,-0.06214226257012775,-0.0038520234151819175,-0.00749365741693994,-0.14596679058862044,-0.018064511039623685,0.01781968326741071,0.06972618526949534,0.008447526255675677,0.11812345373927442,0.03297443657081943,-0.016934539437487347,0.11243040779645679
HALLMARK_G2M_CHECKPOINT,-0.005401697109122404,0.13186797929709007,-0.06653544758932749,-0.023821267426989028,-0.11930418416863207,0.0032899787727875022,0.046848479772289404,-0.00048243121387675503,0.037011253066778695,-0.05602143260613378,-0.04758826534504705,-0.10962765472202732,0.10982740070168057
HALLMARK_GLYCOLYSIS,0.02887998166622956,0.06317532070463246,-0.005288280067851791,0.020570748243477394,-0.07326423955549612,0.09791952036191467,0.011439815186672503,-0.0055551273976689785,0.12084705780893501,-0.034035156064977694,-0.05471729902210959,-0.019910638014232568,0.1365388260436235
HALLMARK_HEDGEHOG_SIGNALING,0.1919168723529895,0.10993103532520924,0.0837941003777024,0.04181600235753373,0.19567705594102108,0.08466234550581572,-0.019212541384530657,0.02114286048880112,0.09237397016136341,-0.11407229245752706,-0.06118601553948276,-0.008397640588178743,0.17986039445586532
HALLMARK_HEME_METABOLISM,0.05273250909953873,0.14917405599376496,0.08907414783552442,-0.011766605894995893,-0.07242858664456989,0.0710036567851513,0.03976867842443165,-0.029924727012069587,0.10046888578391576,-0.05995499407586924,-0.06791069339606029,-0.024027786349942723,0.05031797340419434
HALLMARK_HYPOXIA,-0.14231514274188742,-0.17699039224180213,-0.06723339988686296,-0.005086180212872283,0.17524530702017263,-0.052467294180965796,-0.020846133504885372,-0.027510207855194323,0.02069168569413337,0.19240717165568932,0.1601870097880402,0.0028904891298528676,0.0649477272082657
HALLMARK_IL2_STAT5_SIGNALING,0.06557972398646057,0.18496596465655285,0.03421804295262761,0.022382403730569184,-0.1139919761560187,0.0586926871043579,-0.010470895234806578,0.010129995756299692,0.06702390523013596,-0.09362683231592402,-0.07719713346696347,-0.0936632134837182,0.07836598818192439
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.11617179426746585,0.08441024043779163,-0.10041648569480505,-0.04410715044572068,-0.19818056449076837,0.009356219462707318,0.028461007387335563,-0.014567301564738561,0.02708681730791823,-0.16371725298998016,-0.08037849838706558,-0.06381124599360527,-0.11699014068916369
HALLMARK_INFLAMMATORY_RESPONSE,-0.04842431384184906,0.03239682387171714,0.03647955702018881,0.02480470792717874,-0.10463151118522583,0.023406179089977757,0.01689516349452899,-0.022222649362339166,0.10687718829097019,0.19974365919523454,0.10450814632644874,-0.04188533338725797,0.056425118048616954
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11468613312505706,0.17494486080494218,0.0001297604012838319,-0.07341952227358081,-0.1797371893869213,-0.024454717773989647,-0.0118484127700287,-0.0748713007462398,0.04280698481402957,-0.13137848071862301,-0.12923050595570423,-0.00875587098948124,-0.13298334516330504
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.10373608973403209,-0.1164756567328807,-0.08734638636369361,0.030711003447467914,-0.11641651668337263,0.011537779768057204,0.016271634350903834,0.02241784769765419,0.05884728792376572,0.08061081523641297,0.08855683914868691,-0.03456931477908388,0.11983530820653186
HALLMARK_KRAS_SIGNALING_DN,0.10634674454320688,0.07238450825461722,0.08780712095043548,-0.0038672035877573333,0.08451737310775403,0.08335865515334079,0.02289408765101569,0.006088446198368472,-0.019646100601827757,-0.09885244902075353,-0.1198812302974746,-0.0183778330330241,0.17416092660147278
HALLMARK_KRAS_SIGNALING_UP,0.15673032751469584,0.12771235932058403,0.0982482548901454,0.020102454695949894,0.06601698892098168,0.03152435343778477,-0.018475675170932793,0.02440885447671627,0.03520917263309564,-0.13051482552287272,-0.1012571346950771,0.014010733097138699,0.11241168167884245
HALLMARK_MITOTIC_SPINDLE,0.1222909709437719,0.17160650325735152,0.08546361378344688,-0.0006037175796647444,-0.08914451121103543,0.07549516653019142,0.005440054139317062,-0.012126894012939354,0.11004881859767192,-0.08463782562139481,-0.07710029116029864,-0.024984529225135627,0.1065108313137122
HALLMARK_MTORC1_SIGNALING,-0.12138452194908834,-0.1164281270205994,-0.08432821784041496,-0.017969526869177632,-0.09222113268805505,0.05342839694874048,-0.005633079077891332,0.03498209154918163,0.08395806618482825,0.12198562703035977,0.08378704328160744,-0.0005438227634479084,0.1405873768568637
HALLMARK_MYC_TARGETS_V1,0.05437795367037521,0.16069636036011353,0.05484557631949897,-0.009899107323273674,-0.0591516274605976,0.0573837674933761,0.05720291808918798,-0.0642753504238992,0.06209051072278184,-0.07818731253845311,-0.09390581387558482,-0.050906513461906104,0.1358493365327744
HALLMARK_MYC_TARGETS_V2,-0.08106189372370015,0.16720073135836477,-0.1243096709637227,-0.027362596491805304,-0.07846789340648427,-0.06354851686978516,-0.019380777238464295,-0.004273664029797136,0.02422848584283659,-0.022045267383377972,-0.05063694677643058,-0.03570918713086612,-0.03252266151308004
HALLMARK_MYOGENESIS,0.1101937468918939,0.1470825692865841,0.14343264266689734,0.02127258866399819,0.08363365080409618,0.05410085833703822,-0.019631770044324023,-0.01659064041544107,0.11658862668925979,-0.09208186432094996,-0.07641245426557193,-0.005742985548223609,0.08986466860734643
HALLMARK_NOTCH_SIGNALING,0.05395793922926213,0.14861138232456356,0.06712216006986128,0.011622288656646518,-0.08484993504787336,0.05156741378727264,0.015523356252808134,0.016163871686823466,0.053366043948922505,-0.11916928067174758,-0.11362481267123495,-0.06866496206134468,0.1284725508812487
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.13906547655330515,0.1677574784493641,0.09572020150885316,0.061087278570363265,0.13707823651584794,0.07030398632012397,0.02495516178992764,-0.042393139951270344,0.049671050409289916,-0.09163937217504882,-0.10431898988803179,-0.05674154438082506,0.17548342028479338
HALLMARK_P53_PATHWAY,-0.008260916686973914,0.06623156914387605,0.057200862794780594,-0.0027601346128218957,-0.06778345804096192,-0.013135372581997496,0.04619785247944298,0.0062066736581230806,-0.01760157422189391,-0.008343429382305615,-0.07267949588690929,-0.022382618614190705,0.12494761506162902
HALLMARK_PANCREAS_BETA_CELLS,0.17029023239547458,0.14825904114699728,0.11674694556006866,0.04439206186894025,0.13715585561504445,0.04972690753507789,0.0007989474647719674,0.03306264328206114,0.019625868279632235,-0.13043789005575407,-0.11638341287463173,0.004983745617980761,0.09381229792606673
HALLMARK_PEROXISOME,0.011046720854482939,0.15751965465487405,0.09033084054049857,0.02671300246884947,-0.047706904916708835,0.02962200635516884,0.012256664670559275,-0.10218164093516514,0.09269475434723162,-0.13044932088319539,-0.08310032969839873,-0.036847091449386464,0.0827229059647318
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.11407875813788665,0.16930190885545984,0.08331673964703552,0.021173616586490866,0.07121127955086023,0.025651397166412713,-0.04001029041369624,-0.007887900780547418,0.06525466470471038,-0.08501085077871247,-0.09380564634328212,-0.039004837998564496,0.19162221264874776
HALLMARK_PROTEIN_SECRETION,0.06751558277898106,0.15011135965733544,0.10744572777137491,0.010960123213694559,-0.037007890068666886,0.11697493475823872,0.049317418550272746,-0.027826658564664573,0.10249519774418389,-0.0665459449698911,-0.07805973751487845,-0.00890754606162472,0.13860540149870712
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0007920812495575166,0.06453427337769839,0.12361236395495481,0.031014410565562887,0.05229758292845153,-0.04391152414494034,0.047446000997143314,-0.01782998235782029,0.05353216381841981,-0.07713977900794364,-0.09935711753145002,0.02060463991702662,-0.051981400105884104
HALLMARK_SPERMATOGENESIS,0.1867553656734222,0.19119686604759392,0.10809006692881143,0.028755614996842826,0.05642578886127488,0.012996436665515369,0.022413497630575988,0.005497304839307642,0.1108096375473548,-0.09284029507500322,-0.12422543640321018,0.040472279817261265,0.07559296226520161
HALLMARK_TGF_BETA_SIGNALING,0.07098151748018554,0.19153674870578716,0.019888846618393217,-0.057672082209329976,-0.06538912847479329,0.05106642872601169,0.01928415719654961,0.010496339282085095,0.04572066305715368,-0.07233218250905478,-0.04714486606638984,-0.07748321287967905,0.14225568974498015
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.13985645308703343,0.018370740757051637,-0.08429218523429476,-0.04342975445297013,0.19136669892484878,-0.06532268557357068,0.018128194794618826,0.006259213782074748,-0.03357443953745405,0.1349827954949251,0.07920147888640146,-0.04440709214643998,-0.00811905109220866
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.02967700818731792,0.06485402709437307,-0.04150603307854965,-0.03295455080226703,-0.03056362672621923,0.0038269790085231053,0.023025978944483293,-0.03129113160042589,0.0740928342594756,-0.050398869646560644,-0.01573978510404623,-0.026645000410283955,0.13569210877477206
HALLMARK_UV_RESPONSE_DN,0.07319630589828616,0.09280993812043749,0.14829662704705518,0.05275748041070226,0.13159195638595983,0.08946145862179519,0.017241497557584844,0.013053082199530604,0.03760990103708356,-0.08453508841960816,-0.05602884066566853,-0.05649676882188775,0.17071680472385267
HALLMARK_UV_RESPONSE_UP,0.12020878920327989,0.10628729582624348,0.08111249216931166,0.04499326706689586,0.19291392749389208,-0.021593926084973458,0.0172598201977602,-0.011070642627697117,0.03903080042084164,-0.038841836745910414,-0.07612257422770781,0.0019096037194573513,0.09708051709232596
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.03280447352826689,0.08544729197492684,-0.10718752781914877,-0.05950728804784555,-0.1361765847367482,0.04127149795190236,0.014499085953681804,-0.026402967375934693,-0.015848782758902544,0.06461110042926645,-0.05455378454425212,-0.0242297998451144,-0.08519516280387023
HALLMARK_XENOBIOTIC_METABOLISM,0.1426355474033649,0.03786211050903625,0.03346219948946,-0.02900268579366031,0.017663760342606537,0.0955927399031401,0.034087614702564294,-0.004799788000539724,0.022185845353117524,0.034023539370423524,-0.038008832377993546,-0.0866981788191135,0.03175545349770585
