,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH916bulk,ZH916inf
HALLMARK_DNA_REPAIR,0.028778378706783223,0.08294535661430386,-0.00635690914196205,0.06102394208102855,0.04572483579142421,0.0940841189330429,0.09610375295924063,0.0366873972846609,-0.05091063819912999,0.08836673554940153
HALLMARK_E2F_TARGETS,-0.015289241434216293,-0.00810860765217183,-0.004923193615322763,0.04924616748303332,0.049913236106369725,0.0751487947762024,0.09514443563052213,0.008056464229741895,-0.015035269024929554,0.06675142822309645
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.013878445772683913,-0.034812523285583825,-0.02118806816987469,-0.023170508233811546,0.04276731139938406,0.051011826507171475,-0.009700427358372378,-0.002635611279332524,-0.03648361303910069,0.023508651041439444
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.021997051412417465,0.02999386332781473,-0.016216022073197636,-0.015606811628826014,-0.007666415178110517,0.025754078215070933,-0.004625829687061457,-0.043228059665057175,-0.058530795703098326,0.09608887916986678
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01460036658971876,0.00924318289145828,0.04502093099115247,0.04639086668461433,0.05574614939843285,0.03055961025056325,0.06799535285949054,0.028164051307117518,-0.02674519824293794,-0.0723289125549673
HALLMARK_FATTY_ACID_METABOLISM,0.03958955406685064,0.05876671881617352,-0.008326761799728992,0.003951147824556771,-0.044027621143364525,0.017773618635162323,0.032911979802500144,0.01924116605460702,-0.059121314118544176,0.041196697250595625
HALLMARK_G2M_CHECKPOINT,0.04193743238811994,-0.0067724148529959595,-0.009484739272299961,0.08751003888479958,0.01610633460178801,0.08762182560509531,0.01729390150920404,0.018396058745301525,-0.06773485289748452,0.0017761411625010967
HALLMARK_GLYCOLYSIS,0.030984266734165274,0.008665855302772836,-0.022316476980643686,-0.09951655678411368,-0.0084710771227678,0.039903055982151776,0.04259587440775853,0.0517621374329013,-0.04726106436013933,0.05138998059622657
HALLMARK_HEDGEHOG_SIGNALING,-0.03321043770893672,0.08466992186864573,0.040242065848829396,-0.008150651671099003,-0.017621338766175276,-0.031972303516299164,0.0287130730663838,-0.04270505375992493,-0.016172110565773612,0.0779527272336708
HALLMARK_HEME_METABOLISM,-0.007613097915311191,0.07110036574154648,0.002360743137693677,0.01092457788256759,0.01611769202173161,0.06146127344558883,0.039161421598823964,0.0285813335480767,-0.023956567341561784,0.016117280514856152
HALLMARK_HYPOXIA,0.02299170399081219,-0.014135300677648174,0.010805304915583083,-0.024751923139608733,0.13903389625191548,0.01719498151620801,-0.008135173932159954,0.026533737932122044,-0.08400810948209729,-0.051880145692875794
HALLMARK_IL2_STAT5_SIGNALING,0.0368558953147098,-0.01591850808581073,0.0034445590245781696,-0.02499348122136418,-0.028478052305774198,0.09197479497194483,0.033202622138820775,-0.034348362212251196,-0.06094602112444738,0.07073748573734882
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.029347577329154835,-0.08747948098855397,-0.07965902394426846,0.018013387860764576,0.04724462790540863,0.047593781279862316,-0.02713892679145387,0.024383279159548688,-0.03607674835276865,0.03820124629108233
HALLMARK_INFLAMMATORY_RESPONSE,0.0768418078087788,0.04178107721580924,-0.016437349759537402,-0.045064982423871566,-0.0675412434163406,0.06661271461216157,0.016435685581999017,-0.028230629240347384,-0.08787863518252864,-0.061240436719365854
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06855516061737083,0.026165526180564586,-0.027918939660175425,0.1043596174619944,0.02043640094234243,0.06583703504250636,-0.011879557289381478,0.0030240799339468975,0.03413757127333845,0.14890972385622347
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05812833085719659,-0.05075275181374675,-0.01870884576833778,0.11411835994098303,0.08150771220593893,0.07455990288238193,0.0010803792537851778,0.011790049948595142,0.0051321123585905465,0.024452298526810492
HALLMARK_KRAS_SIGNALING_DN,0.023917481231474438,0.0716079629154675,0.043167895736231046,-0.04239196737663486,-0.010302615553186562,0.08430129054524133,0.05795389035539832,0.0487771511021973,0.010820278859220987,0.028245728464269194
HALLMARK_KRAS_SIGNALING_UP,0.035550673950637386,0.08150628194638661,0.052307681482570687,0.09551793532385074,0.004196589185851718,0.021622289357514833,0.03141974858250931,0.07279361632263423,0.0700109764173323,-0.06430170842430916
HALLMARK_MITOTIC_SPINDLE,-0.017791957963510834,0.06863983046938446,-0.0006808852240292605,0.020273659872943793,-0.002097384918529108,0.09516571392747547,0.04533400595691916,0.047452836015955166,-0.025251733076414106,0.06685137342613741
HALLMARK_MTORC1_SIGNALING,0.01956232820354404,-0.03543202993892608,-0.020814893128183673,-0.03147541480515403,-0.044791210838674635,0.04919318211259223,0.0008637370314488829,-0.007258482533501626,-0.0624294294727616,0.06087770717661572
HALLMARK_MYC_TARGETS_V1,0.04346839635185884,0.08472391892150269,0.004453744888707453,0.06215325488131552,0.04238252093089377,0.11322457400374657,0.09389892748311135,0.020159725637620394,-0.04685706734232488,0.0585924308409663
HALLMARK_MYC_TARGETS_V2,0.016970109002086647,0.025016285911130576,-0.015251953657830263,0.052501293666864214,-0.09353815610297286,0.05042565831393629,0.05005869091360152,0.0754125228460058,-0.05143163486302234,0.06533938244885344
HALLMARK_MYOGENESIS,-0.019576017415884328,0.05668748953049931,0.0410764457479239,0.02785240261253234,0.00301809789885113,0.03584893644032601,0.021181426115198083,-0.00956572405269896,0.014627430007493463,-0.05960142210984394
HALLMARK_NOTCH_SIGNALING,0.005954628618037848,0.057399994947259655,-0.02224184280323598,0.0243828470752625,-0.035007277215832064,0.07576128842100786,0.07259311353779932,-0.011139016239520887,-0.06389637869469672,-0.13236590930131792
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07861059621494845,0.06719368380455222,0.04979800547825051,-0.0073059633486319015,0.004970115047443965,0.08814968974078627,0.1373334341964719,-0.0010454340615860867,0.007379758977242733,0.045207253263641126
HALLMARK_P53_PATHWAY,-0.018436378583392157,0.1317243357874032,0.008911588342100539,0.08597957600590407,0.08212556305621231,0.07065342309079589,0.04138972704779843,0.019467246062826883,-0.06001892817414732,0.01253943736677689
HALLMARK_PANCREAS_BETA_CELLS,0.0653645478825048,0.043275707899358536,0.05653224327573477,-0.008874862500663867,0.028882895240372675,0.03336248535453514,0.0922007804665569,0.028049237875203383,0.0524839585593897,-0.06851612229943581
HALLMARK_PEROXISOME,0.024533015439331417,0.04019249829417297,-0.0013519498882251062,-0.007007274027781434,0.01819601160597316,-0.04076941117027028,0.04486661188575107,0.050224498421101986,-0.07792172740468303,-0.06949755817719304
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02567985603289094,0.0736412953972429,0.026716244624145125,0.01356695353759927,0.041120231519265735,0.07124708609852086,0.07814076899607093,-0.0022653873198256727,-0.014271089152985842,0.04616646705178515
HALLMARK_PROTEIN_SECRETION,0.06323965706457416,0.07148545580611776,-0.003062862790621333,-0.07439497667168418,0.019819000425928827,0.05637281890911452,0.04896963272842194,0.034087543435751606,-0.04290413536040888,0.033631170581706914
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07333510091218287,0.08098629737587594,-0.025682294953823532,0.09794238205529315,-4.595026571628721e-05,0.05274802119635536,0.07584864997230742,0.027792915112855292,0.06106737913489607,0.03118476783629603
HALLMARK_SPERMATOGENESIS,-0.012123570879031558,0.018545859285203064,0.008769333040695517,0.04111688336028435,-0.0541802394945363,0.03323627429756888,0.06005523077984242,-0.014109578401152385,-0.010215926171537526,0.02667012811047283
HALLMARK_TGF_BETA_SIGNALING,0.02014401033853532,0.041139373309691564,0.0024576504071233533,0.05942771905173944,0.07129116806270398,0.026672138178758308,0.07835249621324548,-0.03700456827718009,-0.024343026399503368,0.06806608704461496
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.00141048509205655,-0.047315092396404496,0.03374035771947268,0.04923419078409385,0.11387326074823233,0.017611273431514918,0.0371169220630897,0.005943561293252362,-0.06218782302135496,0.050459644684536044
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.016466593753390345,0.014731295739917926,-0.01774740932532555,0.04731560792640014,0.028653064653031923,0.08587169956688061,0.03045527177168839,0.0061044382363379624,-0.05815949563886388,0.05823780965091405
HALLMARK_UV_RESPONSE_DN,-0.03490091636685249,0.037152396497425126,0.025146234683767022,-0.0207624146810398,-0.006937245400370944,-0.021586785119297215,0.005417868762384138,0.022651977053158055,-0.08646621776642324,-0.0028992997717721593
HALLMARK_UV_RESPONSE_UP,0.024511572342411192,0.06799617233156113,0.06327729355633545,0.07537314485251832,0.036757879843636126,0.049505861253281214,0.09808959330901869,0.01847257352140245,-0.04286143383981411,0.020932623053299314
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06557520991857928,-0.0792971321858258,-0.015402009319293341,-0.03543731800892347,0.022240447391289477,0.0696262371777455,-0.023982561409281723,-0.002206550350091427,-0.07666543963240201,0.16920614474396165
HALLMARK_XENOBIOTIC_METABOLISM,0.02447187328154716,0.04205127531721052,0.06815038102391376,-0.046135963844291486,-0.018548950861229093,0.07016922164631409,0.12239841428891747,0.023815284877063806,-0.048605868730103245,0.05508808318926639
