,MGH258,UKF248,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_MITOTIC_SPINDLE,0.08359264907381996,0.07465567174272027,0.12342700894319736,0.1022996660326317,0.0668786556858052,0.051238619706687014,0.08662878290847319,0.09408425753275851,0.05934188565474184,0.0813828105655943,0.06000739244567832
HALLMARK_MTORC1_SIGNALING,0.0491888890516042,-0.06901769201882105,0.11595371191536583,-0.027652256948742748,-0.016012083040714564,0.05290373919181538,0.05287171848557538,-0.022915393434138946,-0.014236830363802409,0.03510001377918913,0.027898818015497966
HALLMARK_MYC_TARGETS_V1,0.09610426565801519,0.031913416570631674,0.07845950068211051,0.1712489003340486,0.17635841258528012,0.07646975852117395,0.08238123429806075,0.08106789669665983,0.04777569184617778,0.027812665218986916,0.0499837056989878
HALLMARK_MYC_TARGETS_V2,0.11963899460284422,0.05780869469201741,0.0601477888852736,0.0844682801821348,0.08574759374557248,0.03618098352614463,0.07315190373594277,0.027300418947341108,0.051483603154220896,-0.02832396182915435,0.01703760046844369
HALLMARK_MYOGENESIS,0.07856534736689896,0.16383809812523298,0.10308903407600148,0.11377319777878847,0.09692841768588437,0.09490346543877348,0.08136949013923783,0.08334209127523602,0.07492969705388493,0.1409492270062719,0.03980126767327396
HALLMARK_NOTCH_SIGNALING,0.12453178924887447,0.1022490908452978,0.1230195372838409,0.08765657427642344,0.11328036584740757,0.09919319107843012,0.08005899145164963,0.11055125795268925,0.06972545041453694,0.06995967485665561,0.04159100421102292
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11410615553713663,0.026480744233326598,0.037913988893584216,0.2072719241703874,0.1983342575831054,0.10374596125518697,0.06511493636460026,0.11197157646156902,0.08586955608343393,0.014376405463516678,0.04496600507381042
HALLMARK_P53_PATHWAY,0.003623668920751867,0.0026889065836166654,0.09126764738697318,0.12154058117407207,0.03607964832318455,0.05758513027643701,0.053551363993384865,0.11774671559836351,0.03236616791496486,0.015213184323371634,0.04615138950025576
HALLMARK_PANCREAS_BETA_CELLS,0.1206179768930936,-0.019069340447212476,0.029826439738963005,0.18239463239447798,0.1509513093936081,0.11150164507049085,0.05130807384658486,0.10074886962140565,0.06016022957820368,-0.007932935428893333,0.031702806764870264
HALLMARK_PEROXISOME,-0.007044265661052992,0.008811504162763929,0.060185535312882364,0.11312280127987899,0.09903821043118581,0.10293014972362277,0.054136308567771574,0.08386450507983309,0.015694226777701988,-0.021980730505055366,-0.033014930750153056
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08230816336715906,0.07201524076939061,0.10255309994504386,0.07096203479245958,0.10258365810337018,0.09610220792066093,0.0871077765775859,0.07770167443758451,0.0804068163203186,0.07357665081397141,0.05600636105501742
HALLMARK_PROTEIN_SECRETION,0.11262515836266378,0.039499823477852775,0.14646256826406534,0.12669363340751857,0.06442582072877487,0.056468732911861275,0.09612201294458798,0.095599074598587,0.07184280295483732,0.011885597032491865,0.07246406628928927
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.06297970901414846,-0.00662057034805063,0.06763251392551567,0.10799885144502264,0.1544072782946122,0.01601420932422268,0.08424988225102556,0.11876051358238927,0.02287766428386055,0.021274424952040984,-0.09803724857253991
HALLMARK_SPERMATOGENESIS,0.08987077513385862,0.010191197063494369,0.07071755331544352,0.15861013100678573,0.0998998709318141,-0.02627120058870502,0.10152997283992143,0.09828445398722632,0.0713081652948669,-0.034225583368948105,0.05183491206306599
HALLMARK_TGF_BETA_SIGNALING,0.13634887235675666,0.1464634579369234,0.09400578924776272,0.20083518478626758,0.1860355621258497,0.060658273411376015,0.05918532269968074,0.07816169216530522,0.06450056917562362,0.15188798408899104,0.0802743928071819
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.001245652707431509,0.028992715129425608,0.038040596260320726,-0.015468458238667005,0.0521381336128656,-0.02589244832767067,-0.013630556119170828,-0.02562378237239835,-0.04909705673148047,-0.040301462651390424,0.02445901317370686
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08889227984716234,0.04525859488640162,0.1233544120341235,0.14221921095197146,0.13745189652225484,0.06938119910545877,0.11485923606369287,0.04634233212597309,0.05541745992353774,0.06695990744413181,0.06725187663686581
HALLMARK_UV_RESPONSE_DN,0.09212001211216858,0.14549106379998225,0.09365819074388547,0.11233784127880682,0.02209805152137965,0.03669063763897875,0.02318655245065423,0.06003600677748771,0.05956109946444216,0.1444158625249315,0.07798074309837537
HALLMARK_UV_RESPONSE_UP,0.08229754613628809,-0.014095705321220337,0.10999518589561044,0.07529804888259371,0.12160346153315064,0.07368181853334892,0.09204656818213866,0.08424724121541415,0.03983101913360378,0.015543505898301445,0.03223022603349158
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08098062211909803,0.06307629163431412,-0.025127997238803674,0.02070572963202063,-0.011518301598060594,0.02894894969565999,0.04331526455738582,0.05816224212370345,0.02234152067624924,0.1187721777269927,0.0639001216920981
HALLMARK_XENOBIOTIC_METABOLISM,0.08708733399670388,0.01635209020075039,0.1009731878501171,0.13444656853803588,0.105870767408886,0.021410575970930476,0.06108034290054998,0.11754794912869966,0.03479959885140541,-0.006272859752020093,0.055862250496504555
