,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_HEDGEHOG_SIGNALING,0.27852397199831475,0.15017910704714002,0.028764350230217593,0.03457293510609683,0.25479833639674093,0.36525216777842234,0.39582271167250405,0.31721051457842103,0.12303268834176588,0.47790430700274994,0.26419047101056564,0.04268981544655372,0.02758425093414455,0.04155529846820965,0.06042494978787404,0.15566028554125347,0.16247373705912893
HALLMARK_HEME_METABOLISM,0.09209228594678483,0.07690743034069018,-0.05863938198049996,0.05280274109253117,0.18169669773366132,0.06405162780983356,-0.20692651549453342,0.07767837012565415,0.07827362392576401,0.15821777825364322,-0.016874969012928166,0.06597460661081311,0.07397285536453858,0.01365285462185016,0.009192467098277445,0.06693915443159583,0.12213166213289486
HALLMARK_HYPOXIA,-0.26113893078625894,-0.06700032193387252,0.07231619460600859,-0.06067882012636229,-0.19198037543035656,0.021365136148699067,0.24458345804962506,-0.20742395264778551,0.010878364584469781,0.04027626551992166,-0.2200083871001636,0.008983822765955255,0.06937638043866043,0.005131236459366245,0.009638068783683021,-0.19130684055055472,0.18405817391006632
HALLMARK_IL2_STAT5_SIGNALING,0.07581031917397854,0.09110751697083062,0.033643009597795856,-0.021616665191306624,0.06640914737670484,0.004851278837243159,-0.323291583198994,-0.05246270807292857,0.04070397756135271,-0.17482067848237176,0.04348696521650343,0.10284599163629266,0.01983224468117949,0.016821695150718824,0.006164455167162616,-0.04676787945345146,0.07311730928309079
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.22055721187790614,-0.0070800697165262815,-0.044257462306001964,0.02621851849775438,-0.18695729323322982,-0.3165426353103473,-0.3557187933770905,-0.16442982446696275,-0.0925880115913885,-0.402033929083724,-0.3006557969387069,0.09485769916216276,0.036252715982509925,-0.00363754190351561,0.005734293805653042,-0.13305624356560553,-0.1258281127068952
HALLMARK_INFLAMMATORY_RESPONSE,0.010619456422717433,0.02299744899827774,-0.02428459584515764,-0.04794568689751817,0.035328477451188486,0.15255461276107976,-0.18006899699356882,-0.21479045704411434,0.03433202093907802,0.1772270532839329,-0.030929413451722766,0.058185194287293955,0.02562222734397912,-0.034887125492708865,0.049749963595137045,-0.11860453843455257,0.019961289205404246
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.22168848618600973,0.0996617265094415,0.06353802692993214,0.0520431968778359,0.12233214993944168,-0.24028748867382274,-0.36675468612917594,0.06803429776361583,-0.036799729801998166,-0.38869712936859596,-0.14912810096796544,0.07223801205376582,-0.0019164486239992909,-0.01471229764087415,-0.03905767248257846,0.12249008428325638,-0.06342415481285493
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.1530623658467365,0.0461701453373616,-0.007398833573280861,-0.009857938457516004,-0.2543449893103016,-0.0758273687759852,-0.3317623624651298,-0.08451439324351302,-0.09333841534363185,-0.40833662860948283,-0.3053476913645233,0.03351273311491571,0.11530085495076392,-0.002699467896467067,-0.011861245794667307,-0.18900509239253532,0.126018922001822
HALLMARK_KRAS_SIGNALING_DN,0.14360284684947508,0.009957169709376806,-0.07032773504919697,0.07530071301156786,0.2151741555823093,0.23681088916156484,0.15913561651365032,0.06736557181333509,0.10936626444048268,0.37837153246839084,0.06799807983573643,0.044125170063458646,0.09915603499415342,0.07446608637440437,0.042366264767084834,0.19066334273802393,0.1878445770058796
HALLMARK_KRAS_SIGNALING_UP,0.22669136135313514,0.056284474046997955,-0.009797863710583615,0.003360788169020672,0.23554410075089885,0.36509406169158043,0.20437554661695156,0.2071371476097947,0.12599720329559622,0.37591185364087787,0.27120971234359337,0.0831940524375823,0.046391601942771546,0.022653408421663922,0.0133168430632261,0.14987883429334076,0.18131847321926348
HALLMARK_MITOTIC_SPINDLE,0.20031313898812922,0.0874131952447445,-0.07782930037146431,0.05536411492720733,0.2318190285577357,-0.07393416526619394,-0.22915876336564722,-0.036022650321938576,0.05868146423891632,0.17595369998531285,0.034159738119321284,0.08737823679575311,0.031537485259863586,0.00920690172217515,0.0037804544612972425,0.06865300897203967,0.08921953562397096
HALLMARK_MTORC1_SIGNALING,-0.18000130296701525,0.011858116335492486,-0.06315921279482745,-0.04039431309151056,-0.1520347643494488,-0.10236820017595356,-0.1978542857386643,-0.17087713861997866,0.09292386363048306,0.21560212760562852,-0.2340159649777147,0.07682595230495828,0.014475503716318424,-0.017578959981448802,0.025159130601783146,-0.1572359196940059,0.13510001873213362
HALLMARK_MYC_TARGETS_V1,0.07009091209110373,0.10293365632199776,-0.08282677366274409,-0.00683451286790688,0.10643232230040862,-0.18433437236694977,-0.23758576970139808,0.027895071235758878,0.021117827160326837,0.21756039915389566,-0.20163409311394362,0.060754041061599644,0.09037489702271667,0.06770064292721206,0.00485725401571496,-0.11876045903689106,0.22522836782153272
HALLMARK_MYC_TARGETS_V2,-0.02911707327004536,0.08569037955546291,0.049909203385623914,-0.018635465517728527,-0.05767446059403144,-0.17438440371806083,-0.11240125924633658,-0.04465951571803849,-0.026689980885654836,0.0281432996504336,-0.14007459884003004,0.03298666624553932,0.031030373250234354,-0.024311108463672466,0.018037751946334123,-0.12908664101638,0.03592248521574569
HALLMARK_MYOGENESIS,0.2162508691764583,0.09274138243095612,-0.014108951203821187,0.06847877885742301,0.20491192351662643,0.20296797871616998,0.1403084035503476,0.133565203506552,0.04371667131632953,0.14062547171448236,0.23576623706488778,0.03391017714528109,0.008168045530847226,-1.2444383676222615e-05,-0.0046299753872303135,0.19004345280721402,0.12657854267731805
HALLMARK_NOTCH_SIGNALING,0.07878493902171899,0.09042206017061584,-0.016800245446562573,0.06310517911965662,0.1858168107230067,-0.017227666050833382,-0.2511881975652246,0.18894529530703752,0.012347243793421869,0.11822470675463374,-0.11796558565136239,0.0956468175388477,0.05814521268122426,0.018881827757861434,-0.027282069507665065,-0.09543871328334318,0.024172489913882166
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.24285890574684524,0.1387695015131781,-0.03637889009810255,0.019543086984384207,0.24257544937938852,0.18530045655929583,0.25431075439063205,0.2270822436421818,0.13247361065336627,0.41924090853588825,0.1788630817142889,0.04328254317608074,0.11731258240735974,0.06164438329780515,0.044695696190221984,0.051834661500731946,0.24261330866587355
HALLMARK_P53_PATHWAY,-0.04455760896905299,0.04545118307396718,-0.05636821746083854,-0.04350162558200721,0.11269848603815105,-0.08421760843718708,-0.2485057784566337,-0.06475318686699491,-0.035163627479304925,-0.0414900163936456,-0.09384353078417731,0.07717908452930988,0.06438755882829256,0.04703830397514736,0.03806590952460881,-0.09948560987411911,0.15679383035858632
HALLMARK_PANCREAS_BETA_CELLS,0.26650472893920957,0.126635635123204,-0.05783551238063778,0.023111491254843554,0.26131216784442274,0.35912540277930743,0.35632953458914807,0.24446654948297242,0.1463416500107506,0.4469593435291659,0.18853692999069943,0.037676438935155605,0.10991769275113655,0.04994632120989739,0.05432734451798394,0.2523314859917119,0.18339083977158013
HALLMARK_PEROXISOME,0.02713226206976865,0.11335293305454522,-0.01739357534567545,0.020294596787234175,0.1747721648797615,-0.03666758951226738,-0.029636481664853852,0.2117505933628176,0.0747179217922636,-0.019118561807660396,0.006838048128327427,0.04002619133299223,0.08929987088738142,0.020132228132399618,0.04851186271535483,-0.047706665510493386,0.14918794894486948
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.22111589263480536,0.09285378596143729,-0.05102756528687575,0.04088500051403559,0.20530798787806923,0.22140977161154118,0.06441892849467322,0.030131323935592747,0.09915056271890957,0.39885377858363913,0.25261522267438774,0.08862089887543866,0.07629541101181922,0.06876883551057113,0.07078534282568058,0.1167853653383009,0.21677222665747647
HALLMARK_PROTEIN_SECRETION,0.14964434355716022,0.1222594907564948,-0.00996179765688938,0.03698168664502956,0.18306112192035187,0.23105332419461755,-0.11337034305512865,0.08474026729655619,0.046488576587030074,0.3487651286328869,0.05229829799842557,0.09771493299842622,0.09418635380473966,0.022431273368075787,0.08573624243942587,0.03969856371849087,0.19574108239159863
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06557308878047506,0.04518291653240239,0.05489242520757401,-0.023186656033841423,0.14545567461534756,0.17044140446580638,0.12475525753940213,0.1343039537694686,0.0844595711917108,-0.398724947031564,0.21490729172967682,0.04430968248089334,-0.05850996681172379,0.020532861649372812,-0.09678237507336798,0.10162449148751349,-0.11346637682477134
HALLMARK_SPERMATOGENESIS,0.27215004694105444,0.1094699387143058,-0.051513432779867266,0.025722109060588284,0.1790431869640219,0.20173118158449493,0.03140707730413459,0.12626434332347639,0.11274516215230601,0.4078669023500304,0.2658855649621558,0.054513111181126235,0.029752085960305104,0.09078435852097141,0.06518663178090137,0.15980408649758773,0.13145908620215344
HALLMARK_TGF_BETA_SIGNALING,0.12483368661746314,0.0800107870360269,-0.09082221352568222,0.005582489623613059,0.03150100441645654,-0.18485953427068133,-0.25152989226674427,0.15299149922788882,-0.021016962744700152,0.03483110277498238,-0.18790162246435094,0.0071444456848785655,-0.02415238410542739,0.02132671099496129,0.03452448156464748,-0.09020169868360708,0.11422867762832799
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.24988586086112868,-0.004488995580602161,-0.07298246209605641,-0.021780138394238906,-0.25650927835442966,-0.1979984731020551,0.3672052293364035,-0.19528452646100863,-0.007793004807856329,-0.2921642662730387,-0.19198251331441146,-0.034716392220814477,-0.03695938085655387,-0.04054615625542552,0.058107302978394566,-0.23818043980166628,-0.07229820669401732
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.030874512290137747,0.10025815786325135,-0.06095708531943928,-0.02548211123776133,-0.07346222968704386,-0.12187705387142306,-0.1733032861521927,-0.10321157166399551,0.09966044118638637,0.29351088610728054,-0.1429397001524884,0.10865929621042086,0.09014936483033377,0.053660750175995815,0.016823018219432006,-0.10995072853230974,0.21786982563711904
HALLMARK_UV_RESPONSE_DN,0.03943703493676347,0.01486559235676282,0.04275952709900592,0.03060519905280444,0.21554569992399866,0.24202421252718168,0.1926737286677147,0.21610213522539598,-0.004081711488755245,0.431740233191921,0.2564245454228542,0.028434444269385552,-0.0012462064536402245,0.001993943110505641,0.06094012019022686,0.03296055486700424,0.15868611063318358
HALLMARK_UV_RESPONSE_UP,0.2398268185423407,0.10210520509595854,-0.06514716318670376,0.030076291421243642,0.21901854175582341,0.19573343224772177,0.36885311598911286,0.13468507758604326,0.1083906104397464,0.39051065888428454,0.21660320551540077,0.09590163470851053,0.03192959768050853,0.006022117370788312,0.08436138309296456,0.08798993074471316,0.17979918781223048
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.020867169730915687,0.04999872784154506,-0.07431449477636198,0.020554777824157426,-0.060418246372889596,-0.3129123573808367,-0.3409372269817207,-0.06683470166096407,0.006967190066480707,0.22161627043785395,-0.2378434012659875,0.0011912748428058511,0.08213170603947823,0.008928341360758643,-0.007963220752841312,-0.04244843066573732,-0.07978823421337106
HALLMARK_XENOBIOTIC_METABOLISM,0.20814987088477996,0.06895087695012896,-0.01143706472654648,0.025584761420679423,0.12731712017956373,-0.009103028301846373,-0.09451615527363193,-0.07973425448983998,0.04149830784171504,-0.17909492280828804,0.11222639477440974,0.08326363880315163,0.08409799962063258,-0.030266737463693853,-0.04242325894303647,-0.10092829130073165,0.11375393492002271
