,MGH258,UKF243,UKF260,UKF269,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
HALLMARK_NOTCH_SIGNALING,-0.020392913116389685,0.05569259977030767,0.05472340286350729,0.0023015062288105803,0.10357957180308965,0.08055832215196902,0.031857474987505005,-0.00840687789544138,0.054247521047360726,0.03963721965250527
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0004172877218869446,0.030288800255093735,0.10502760768507391,0.05421620462512398,0.3123688345956143,0.02227621935733988,0.02583814715038363,-0.03083292133296456,0.09922267309495161,0.043076413043039025
HALLMARK_P53_PATHWAY,0.12629903894287808,0.0039195710583411454,0.06878637216169582,0.0496938684372853,-0.06460881076813405,0.14356211924560938,0.09067470124026077,0.038448842935635344,0.039341719175813604,0.0183155650230117
HALLMARK_PANCREAS_BETA_CELLS,0.08339866503706118,0.05342225819369948,0.1038454288754151,0.08245788655679305,0.2991561964772374,0.11229074337285339,0.07017076617374618,0.07648018181233589,0.07845298135412705,0.00045407801759199005
HALLMARK_PEROXISOME,0.05383771958947917,0.06534158303088325,0.03330185428732152,0.08473832025359836,0.0542046230171684,0.03335072712973333,0.08095534367359261,0.004307039505515455,-0.006489345100982145,-0.025756872078136952
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.04833995160954015,0.05148236310962603,0.03560730509211222,0.019131026447769376,0.2905198805022619,0.0034325559417995076,0.05877789157362521,0.022138909101313088,0.027829132629865652,-0.05767838920375655
HALLMARK_PROTEIN_SECRETION,-0.04597127656398323,0.0650946117575935,0.0768521245764313,0.052977328967515065,0.255503920172538,0.07024295868292196,0.008924752938156762,-0.015556992055214392,0.051853064950147444,-0.004042884943593478
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11760505895990157,-0.011112536709290178,0.014563743880227215,-0.006116691838910958,-0.32317660031466383,0.08184196485672862,0.10431117722512437,-0.017172873079412017,0.0225100300625221,0.0023565891471088816
HALLMARK_SPERMATOGENESIS,-0.059419017452326875,0.11753896929158014,0.06969868486646065,0.006866490736780586,0.2910253908163169,0.042280888474871006,-0.025868592690666305,-0.018490024606861492,0.01078343758167483,0.011268877229934273
HALLMARK_TGF_BETA_SIGNALING,0.03995651777330975,0.06692393211034042,0.00601037872363264,-0.0036976614064470528,0.06482971911668867,0.028654474784056663,0.024984847355865855,0.0020671431454584166,-0.0054641557231120755,-0.006354043236957293
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.12133989205056821,-0.031212991548682213,-0.07936625752916948,0.06228822670682624,-0.17776796789266067,0.1741729034037372,0.02642303714394006,0.009255056550090929,0.09132201092428875,0.030917978120117606
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.01748198949626925,-0.00023844051214607376,-0.054269525803820565,0.03823821101699464,0.2016272604684749,0.07408765283391004,0.042595957459906145,-0.01101855326363632,0.07411095689651574,0.0286894627328831
HALLMARK_UV_RESPONSE_DN,-0.0726540328969028,0.03556765437807175,0.07273835068057546,0.06372191808099015,0.2571235568142578,0.021741997878511436,0.0729565762607702,0.02120388416197535,0.03933365544390612,-0.011523902886370866
HALLMARK_UV_RESPONSE_UP,-0.0753539629738588,0.05867673270198301,0.04424790695122026,0.05705932755268168,0.2781332627987682,0.07523549993143805,0.04691177341317968,-0.05440798157766263,0.036403232298152316,-0.011943418293154167
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.13073498552716847,0.08670984286709651,0.022614120745509322,-0.00020065636330513203,0.20173543458675589,-0.12980427431727892,-0.008610449481827572,0.019915089406879697,0.051096355427117865,-0.004644219046898618
HALLMARK_XENOBIOTIC_METABOLISM,-0.012131023853292127,0.05171577697596816,0.05754525323182087,0.004840183167882807,-0.2253290438756387,0.07202873611562778,0.036815629511290394,0.014805728394277226,0.04548396084937902,-0.006231753988736273
