,UKF243,UKF248,UKF255,UKF259,UKF260,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_NOTCH_SIGNALING,-0.22074375698286408,-0.308552938391349,-0.29681895983816353,-0.18754702452635535,-0.18962346118757092,-0.09188793271796701,-0.06397429692832322,-0.08346623493647153,-0.25247195139870166,-0.24683002441498852,-0.08298196580896092,-0.10166910882099778,-0.16828322892515837
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.14659617841035652,-0.26762253322111346,-0.24758320663610517,0.171858614317553,-0.18009290073059542,-0.11164516068577464,-0.024355568258547705,-0.1057698978444223,-0.18862681639978157,-0.22636098812365318,-0.08662658998469766,-0.022710868959522776,-0.27980560661066506
HALLMARK_P53_PATHWAY,0.2455832165994654,0.21549858324907697,0.05553576441075518,0.2867025934444468,-0.01991996339055144,0.027215931711658446,0.09591746601420618,0.13582601789824122,-0.039841398657986825,-0.0828985153556052,0.02093938544182035,0.11869566435470315,0.24035725602818378
HALLMARK_PANCREAS_BETA_CELLS,-0.2307748006867728,-0.27327537914977557,-0.25620368320144477,-0.11922911417882312,-0.18029206136783246,-0.14430882400277215,-0.02253288114424075,-0.16658848921538144,-0.23682544271573555,-0.2962449290805594,-0.07404450771238646,-0.02771840070158945,-0.3409646813502266
HALLMARK_PEROXISOME,-0.016758478663115507,-0.22986532962203024,-0.29285516683829804,-0.2011037449791087,-0.1476743377084823,-0.07692253558607204,-0.02061601580565096,-0.11940934714617833,-0.1741828588313601,-0.22524405954936985,-0.06931568170829189,-0.03433434878524358,-0.06025369706938145
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0404608971961047,-0.20359423919942796,-0.04545639828452724,-0.0030350215468286056,-0.12342508585597682,-0.0958331412188824,0.023635076255416252,-0.09105035758663438,-0.19287352362046595,-0.20396329122971946,-0.07560464835161472,-0.09597003143451055,-0.13859920007656099
HALLMARK_PROTEIN_SECRETION,-0.16958576787631027,-0.02738325005706964,-0.065978020967717,0.11965024584747638,-0.10927938234418835,-0.12114525517571458,0.02264404483894002,0.06567894528169232,-0.12823162623790604,-0.1697033232314848,-0.03750630199724936,-0.019966970340943413,-0.0393873319165905
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.2625802853291895,0.1074384939944756,-0.07336504645750945,0.2949523909793992,0.027767462721365314,-0.007799229648353294,0.017139945116751338,-0.2148291868899664,-0.12527569123183724,-0.1501099071138367,-0.06124615984214269,0.16460800719871047,0.08132041147500342
HALLMARK_SPERMATOGENESIS,-0.16616436025831308,-0.24346113802754474,-0.2831280805234217,-0.08494578966136762,-0.18544257412104312,-0.08011907478076048,-0.04670038568886843,-0.09883419396640085,-0.2256839528901172,-0.28390023897327915,-0.06318356374001266,-0.016196695307833863,-0.21954517672307242
HALLMARK_TGF_BETA_SIGNALING,-0.20891849644160032,-0.26504931085491024,-0.26685742111173977,-0.05404269686696714,-0.12783942342851792,-0.11280353449273442,0.013168076848167683,-0.19337057533656632,-0.20448428512810973,-0.18353114362769687,-0.10936177531685853,-0.12621488011721063,-0.12203363052174113
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.12979260379965707,0.1727874422533075,0.0996529240818949,0.22250451681195452,0.16284288939272315,0.014933521498576435,0.09652312599160995,0.19979485724781093,0.17073164003405777,0.20479269639287798,0.0436229603478666,0.21673406454251262,0.28322273192779374
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.22364714772396319,0.12560397060226494,0.23622668482918646,0.30207441498087106,0.20524615909235014,-0.0694512727550531,0.11792429270874681,0.19591477204793925,-0.08249544677297435,-0.13843302238456653,-0.013649186607662036,0.13414751858511298,0.28791652762136394
HALLMARK_UV_RESPONSE_DN,-0.2556614357320824,-0.16962406922914208,-0.19913470115997964,-0.11988976794486407,-0.20610264857145458,-0.06005389949278433,-0.044840410355576066,-0.08245884520637356,-0.20341199234733343,-0.17823013661965229,-0.09551531373291645,-0.06364046879345825,-0.19412025875637962
HALLMARK_UV_RESPONSE_UP,-0.03599064408778387,0.028373345965544177,-0.0625239838165733,0.09785351911701799,0.02338263659792495,-0.010283249477476547,0.007621791319152358,-0.06482838248182322,-0.02886415815321654,-0.09614589283174613,0.014414724841892632,0.11907220953303908,-0.05727760819974104
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.14958634003357366,-0.18090848561664155,-0.013890570396744,-0.14244516306061233,-0.12230478785767976,-0.004051065620454179,0.0012767804529534394,0.06610137402399974,-0.030870052195945734,-0.11850614760780571,0.008370501332491051,-0.013897437611709307,0.08650907562504125
HALLMARK_XENOBIOTIC_METABOLISM,-0.09249297646488985,-0.04296757953645674,0.1683304685667692,0.0989190320159502,0.011876783026184775,-0.02406796369336704,-0.04216045554893272,0.03916769546085327,-0.03488599555109896,-0.09475043118154844,-0.08808231299196746,-0.05695980782902869,-0.0503991583092407
