,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
HALLMARK_COMPLEMENT,0.06141708413458323,-0.08703871059854362,0.044383402503222,0.04998128370589415,-0.05536925661797018,0.015215069168548347,0.0723138441101798,-0.0041523288254681125,-0.047249142934901824,0.1203308961019179,0.14232293693393644,0.11782089969768995,0.07669600103534155,0.11967783600631555,0.03307411272538532,0.022937361105850984
HALLMARK_DNA_REPAIR,0.09889769975135662,-0.05517965916973673,0.027562948523739916,0.07977064477113767,0.11137187488968753,-0.024020886470573398,0.07386589612861111,-0.06418779449349958,-0.03741318449335585,0.13847425727229595,0.1380073965578464,0.02080436052117792,0.09641884856924975,0.10780842639164046,0.04203918605638515,0.03194533676662014
HALLMARK_E2F_TARGETS,0.022675502749603758,-0.06923271871137053,-0.03005445863190478,0.07529705099157796,-0.0025490780357380195,-0.0024105254458784164,0.0776898884896949,-0.0011867333114954368,-0.005772541677726418,0.10821109398794784,0.011533421627949776,-0.004284815557748767,0.003921795089965976,0.04691553827838819,-0.0015016774182840717,0.010980015483310481
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07234781524750737,-0.017508364694382814,0.07748715445462634,0.03191978395961456,0.0948013100977196,-0.0451898994457006,0.08110180335804104,0.023998896635122596,-0.005471572007619628,-0.027853442167072293,0.03367630678987445,-0.02209839186541827,-0.031160498921646948,-0.005710040752790623,0.037912152545253396,0.0677051197509378
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03850973119215315,0.03441726370841603,0.028013873699919603,0.02611619442458613,0.020487977606520776,-0.011804459722531113,0.06318888848846498,-0.021015627109794963,0.048113042415990265,-0.08646534610069599,0.028140704067566896,-0.07411475284927391,0.11676454585074626,0.02220380732284695,0.04093531078471175,0.05656536329398648
HALLMARK_ESTROGEN_RESPONSE_LATE,0.051224879009090805,-0.13820879415252943,-0.032187975519591794,-0.0039452404775874375,-0.11436389980808133,-0.07455845421055919,-0.037263666220097726,-0.07651511019402188,-0.0938002110269788,0.13927964053632305,0.0778363116439554,0.15373841070596575,0.03901285165357073,0.07990568115889105,-0.01675579073697107,0.005524716017650565
HALLMARK_FATTY_ACID_METABOLISM,0.05894723632269627,0.04674158985762492,0.07279618227738105,0.02267499340855002,0.07599733533850836,0.0007893157015649955,0.05277280394829551,-0.012624540471137353,-0.008973090717745644,-0.06769005270463475,0.04220569349167348,0.1153932453333157,-0.00048696688810746764,0.0803482623514303,-0.00622913238363787,0.0010414461798795031
HALLMARK_G2M_CHECKPOINT,0.053154313297473936,-0.04961137885516399,0.0055226591014269615,0.09418071294793715,-0.02224528569028387,0.012419410870541773,0.07298939971220308,0.026577038770303058,-0.04777374220398454,0.10624191721860013,0.09012765431995032,-0.03702081105726234,-0.021231194807380765,0.025726576580438847,-0.005437224580662308,0.04017468995398729
HALLMARK_GLYCOLYSIS,0.04079134840248534,-0.047421203879852755,0.05583134937160238,0.045372121017216244,0.011255097443872802,-0.0011034177922475694,0.045274987769965906,-0.05928498159615647,-0.027351692253721326,-0.023201831109808994,0.1562972404265177,0.004241911162626322,0.0120874018367651,0.08002665636145295,0.0475629574329341,0.04421935451273775
HALLMARK_HEDGEHOG_SIGNALING,0.023542601191636914,-0.13672486948334706,-0.014710875757297131,-0.005458195806375761,-0.04827988387161101,-0.04156223691062866,-0.0759468319209707,-0.08079753507865056,-0.018080488164537858,-0.04404559827017547,-0.04884154230054492,-0.06602526443306558,0.010840927150043431,0.0008054699179289872,0.01539092422789352,0.004552502752806397
HALLMARK_HEME_METABOLISM,0.060318164540729934,-0.08988014955781112,0.05857374338730315,0.05924698181967396,-0.0472700710724017,-0.0188299986883907,0.0764807006431312,-0.061446000813730126,-0.006507585294558867,0.08952297700148235,0.07813459588647785,0.031243096485989448,0.09668592204712582,0.09459936784857136,0.013664331686199502,0.06155065912703373
HALLMARK_HYPOXIA,0.012829537700160858,0.07819938638380804,0.0348306864297142,-0.021346295058024583,0.11776322347905469,-0.005642180559319915,-0.04899017099746586,0.00883145160481251,-0.05189258936946357,-0.1278078353625176,0.10515025023761784,0.12535840954223512,-0.001580676642746541,0.04122828315368283,0.030899345203459404,0.019577762231862257
HALLMARK_IL2_STAT5_SIGNALING,0.04813811574316647,-0.00330298318080035,0.04630334132212955,0.02841696328552626,0.07987926129243758,-0.0295463922966042,0.08240189004874604,0.045683176966488756,0.05973128950149225,0.011614004160170997,0.1001422218041713,0.12930058905443173,0.1062389128686845,0.09848436322202897,-0.028213948324193282,0.07267605802669262
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07046042441578806,-0.0797980486187434,0.06018418904864367,0.08785702915491365,-0.10521013747403894,-0.024235849582021376,0.05662974237141517,-0.004546026886192164,0.012283654671836598,0.08396897151374896,0.06145828596838251,0.05320040633141049,0.030954245772957224,0.01563517215610424,0.036145542778641376,0.03384228333750373
HALLMARK_INFLAMMATORY_RESPONSE,0.0743998316229459,0.015675064292995724,0.01920075325421534,0.05433573608183581,-0.01640534906203736,0.003022004853836202,0.04347369885003871,0.055776992483749996,0.01408281558203374,0.0072714354911485955,0.07696709460360977,0.10450745330184992,0.045783595615203086,0.012501099056649685,-0.0074657279631796455,0.013339857332041445
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.020172468987935704,-0.10604284695012599,0.00124375661941793,-0.016571604257061553,-0.10997575593416978,-0.03988927050522739,0.10045345227250753,-0.02769119082542749,-0.014715802471524193,0.13692735914035703,-0.00510022870936473,0.013098421936320962,0.08382581416486809,0.05480549568784118,-0.05915399840847671,-0.014992532877583141
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.009340118243559126,-0.027193456238477964,0.040709656857965244,0.04383690221960101,0.0984484449582463,-0.02709208380088634,0.08371741189646956,0.0010095209430813008,-0.050613506203762954,0.08322823524528036,0.1039176737487254,0.09684760795229344,0.003948566963009697,-0.003559119939771692,0.06782049317588948,0.05724666709548893
HALLMARK_KRAS_SIGNALING_DN,0.06523749713899375,-0.11970326079439499,-0.029376490462607093,0.0988131166410938,-0.14052945188628838,0.0036822805339850996,-0.0038935745870411612,-0.05590186327134492,0.016305960459594718,0.09146863077093619,0.08600396972963067,0.048907280462894755,0.08848459762800616,0.06729050643263117,0.006414068334235284,0.0008727569161541396
HALLMARK_KRAS_SIGNALING_UP,0.05296202751542086,-0.042131466190343005,0.05546509043445004,0.01864379773044314,-0.016523034755916245,0.005734411964462142,0.011161126726090457,-0.05471710911397263,-0.003546460843764669,0.10206281259745192,0.08473306867879622,0.12448254144000577,0.0927918006289637,0.04992147465084748,-0.020727196572740816,0.018527012968169033
HALLMARK_MITOTIC_SPINDLE,0.09441923602771066,-0.06764529385309728,0.03400310045101583,0.09761472492523657,-0.0524931723752754,0.0013754801319474986,0.07122401335006918,-0.0163388427537314,8.806731234711343e-05,0.11626787019894957,0.08829373333677398,0.029993631599024937,0.05922129893978134,0.059414491802855476,0.012898799428330528,0.018426957570770414
HALLMARK_MTORC1_SIGNALING,0.06957843321777119,0.0528074405586564,0.02433767507745705,0.025385881879521073,0.12446062806402776,0.04195919522254462,0.0353755889625728,0.01490369322747238,0.026249912026114722,-0.03643257725823843,0.11650819096861656,0.09546869548040544,-0.005440504164463099,0.0472604602384307,0.026608048907031213,0.0822563284528319
HALLMARK_MYC_TARGETS_V1,0.09619845175152775,0.11176817994517299,-0.013111614545002554,0.09582652065578423,0.15938601151403164,0.05640151993377465,0.053236839252715475,-0.03366177070198011,-0.008634583289832631,0.12720225233649815,0.13179576387273756,0.0010172013641800326,0.11078129321403204,0.09581157699818345,0.00925981406794938,0.06830494223077398
HALLMARK_MYC_TARGETS_V2,0.04339464227782779,-0.041064717855041906,0.05684272578870769,0.0163499272895324,0.06363726750354702,-0.022052100325994826,0.013520356738895305,-0.0012749167514286071,0.006993926093023803,0.06816493561218462,0.07126845024186383,0.016474166801380728,0.04334046507030847,0.04385841945355874,-0.024880948097928405,0.019693043450604138
HALLMARK_MYOGENESIS,0.07871583731796973,-0.11659819602669101,0.03894473285831625,0.005229185434323496,-0.10119437958376729,-0.03832342783355466,0.028109464097337417,-0.05267695286515699,-0.03521914503370587,0.058616778895809005,0.046821440162784576,-0.04056577704110234,0.06744831684943724,0.05075635120488874,0.026466326558211378,0.045477237347606565
HALLMARK_NOTCH_SIGNALING,0.037289818846309546,-0.13989863371845013,0.02332510437210597,0.023784682256109715,-0.028641797658878317,-0.03703267598809017,0.08693929965535267,-0.016660443238469897,-0.017676741054277512,0.12569176709254828,0.1391207392272363,-0.017462997151128437,0.11367491777378146,0.07989150055199494,0.05118700734191782,0.03857696999592627
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.057149920131759104,-0.09141656300876762,-0.028761905821291695,0.06939969163221892,0.10233928621832664,0.02121965531166169,-0.009660080302791113,-0.06035892216516767,-0.038545856748001046,0.1255780997084648,0.11776204316417115,0.0024834107517293334,0.10900260621865195,0.0946339291034953,0.020259424758191272,0.029340250438395835
HALLMARK_P53_PATHWAY,0.07037824100841049,0.08795043103394255,0.03780769627252276,0.0455984790217808,0.173953886756851,0.04717191138458901,0.05464812402647339,0.012971802675853523,-0.052287699305661184,0.06468279021528993,0.127911312414193,0.12058794328852604,0.13139585535443923,0.1507288743713182,-0.0018653794423775032,0.058660931952311146
HALLMARK_PANCREAS_BETA_CELLS,0.06851477204550316,-0.15471687370062104,0.017709423038975925,0.10160211360748725,0.008963892019650104,0.0056125754322142426,-0.024722764049366523,-0.07044654885859934,-0.042250749233872884,0.14130315192591764,0.0730822104752387,0.016505668677078738,0.10665016864216753,0.05443751466200195,0.016109489315580938,0.024556263497562996
HALLMARK_PEROXISOME,0.13680411196054418,-0.04902830736589827,0.0553445512725586,0.01933725925728251,-0.06521166639303064,0.0054466042188234046,0.07025562278149201,0.008150131289052268,-0.08030897928002416,0.03514586498052515,0.07493838899276042,0.04039400485017968,0.08654177437356701,0.06475302863464073,0.019044135639705816,0.041028692723219906
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.025032291284368513,-0.013520237445491006,0.016386539216963706,0.08925953427785316,-0.04866839404377221,0.016788407530049936,-0.0019466722077454528,0.04604128706856364,-0.027170531605472812,0.09867816179590823,0.040821383022847435,-0.03083716679447961,0.09281757075018275,0.05863450755143691,0.035979208871604294,0.04932956626459
HALLMARK_PROTEIN_SECRETION,0.059769772660803,-0.07552826848277307,0.05968687638298359,0.09003867548358037,-0.025204810678856403,0.006909751977797972,0.03801388463837035,-0.057417274543035246,-0.047993430641848835,0.12442142980700496,0.14385895642097532,0.0586315036384847,0.08074231432134954,0.09368502266476295,0.017405987063156932,0.06948849488793526
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.058765238977102785,0.06490922124012996,0.02641629610629792,0.01232090653389409,0.14755944060264106,0.03720492208685476,0.028610844998539258,-0.0469166063819685,-0.01850863709330744,0.11219758240356269,0.06490802073929759,0.178723630595089,0.14091916233700708,0.14164494801531177,0.033401322780331894,0.06596231590088265
HALLMARK_SPERMATOGENESIS,0.09592265987627052,-0.07940321018665766,0.038114221247169885,0.05056728990927744,-0.03396526679748577,-0.05298427158969624,0.019569506812289188,-0.07484193659902368,0.010453074476280834,0.13714351926338125,0.054413356159103345,-0.047499165945497746,0.08728470217995232,0.06838687592144337,-0.06866586690505957,0.03490126773805696
HALLMARK_TGF_BETA_SIGNALING,-0.012449240444145058,-0.053196279295314175,0.017957213412201675,0.027610335966345854,0.03630419970946179,-0.046569922307410576,0.0878493916589932,-0.09892757451943937,-0.015107149528200407,0.1318462203362423,0.05944384182066136,0.011484752848418395,0.10755511703441234,0.039137360933572514,0.06653168467162619,0.05468600486450236
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.087450310657978,0.06936882688743222,0.07884454038429903,0.06015666177760834,0.1447383247772046,-0.02887900846394333,-0.10069591750597467,0.03617087095326892,-0.021484809268961912,0.07775726215876304,0.09665200744275518,0.20869662170132527,0.0785076258972582,0.033100943656592205,0.03711477339311259,0.06140759880731416
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08928532471501892,0.08907093091739607,0.05267510199088279,0.039676015112660834,0.1461558805091739,0.0485972303012542,0.06501980332464151,0.00014956895530867273,-0.07963763908928283,0.1267682133612311,0.12994894600050128,0.02114722848237941,0.09466478667720488,0.07625051972043176,0.07317728647761587,0.09674275609869466
HALLMARK_UV_RESPONSE_DN,0.025141670273981172,-0.10678439250960708,0.03471644531267395,0.02794051467339081,-0.04206519562982635,-0.015245266125805687,0.011813305727105606,-0.07763356586202473,-0.02835325167504275,-0.03286062448288327,0.06396452593854031,-0.04549786917607676,0.015562938700633794,0.015002034130160642,0.028611682520615606,0.06540099299787161
HALLMARK_UV_RESPONSE_UP,0.10372014627284502,-0.05917897092083638,0.036075476335592244,0.03153282892511663,0.07487117110892577,0.05139661415768413,-0.050020643772901684,-0.05828052469784567,0.016276305024011752,0.08098090440590038,0.13451080863706258,0.01055877163963383,0.09090691461309358,0.08915843558876639,-0.022719164497990763,0.04941105293490546
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07890908145322652,-0.015908016697435034,0.0500216390365102,0.1109360976818097,-0.08901031943753526,-0.0204843633025814,0.06794772522844073,-0.02319277662389757,0.02780939420099013,-0.036896566746116084,-0.0011822536598379287,-0.14101404938567852,0.06625651093607396,0.03644507542139236,-0.0075575748737569115,0.044847252052139776
HALLMARK_XENOBIOTIC_METABOLISM,0.061905168405055125,-0.13087033620417485,0.07605111972766532,-0.010937018935999037,0.013346283949750811,0.021251510136226733,0.049203725002602276,-0.009073135648751831,-0.007561017072185874,0.09001920399257389,0.14394360161607647,0.08919773497565729,0.10240435681345388,0.07569980345153896,0.013511457352469083,0.03448808637149012
