,UKF259,ZH1007nec,ZH8811Abulk,ZH916T1
HALLMARK_MYC_TARGETS_V1,0.043174161673969466,-0.04108088985158634,0.02615830632702077,0.04486877243281085
HALLMARK_MYC_TARGETS_V2,0.01497611343024958,0.04824211368416088,0.05988849676917226,0.040102229442649066
HALLMARK_MYOGENESIS,-0.020585662875486636,0.02670133707613338,-0.028017953382676063,0.046652104933185654
HALLMARK_NOTCH_SIGNALING,0.0512844787796653,0.007220860197767769,-0.027411567211818345,0.05901277914157981
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03890181810742634,-0.01042421388534544,0.015449236086009697,0.05305064821052545
HALLMARK_P53_PATHWAY,0.034303014678058914,-0.08880968529422495,-0.0018024635022112576,0.013299297579476408
HALLMARK_PANCREAS_BETA_CELLS,0.062458934383079,0.019432079284881124,0.05009381678246811,0.060718267279440616
HALLMARK_PEROXISOME,0.01615785294046591,0.05691838469319095,0.014681068833075957,0.06267077106234502
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0325841343121908,0.05043756217487526,-0.018057959450740627,0.07384905979196349
HALLMARK_PROTEIN_SECRETION,-0.03862203211870077,0.009055898492316104,-0.01938564185613642,0.03829520435413881
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.005805968635292988,-0.06263420123382595,0.06146750257730703,0.04876419503960708
HALLMARK_SPERMATOGENESIS,0.017697191835447768,-0.0622965925817032,0.021650097818501562,0.056644378021245716
HALLMARK_TGF_BETA_SIGNALING,0.05292648083121146,-0.12076503676897923,-0.02447589275799014,0.04307225171245736
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.016204879457438193,0.07687044448246312,-0.0024919967643998136,-0.026699173138963077
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.011171385153475705,0.024169251935173778,-0.05391269791509919,0.0363232442279853
HALLMARK_UV_RESPONSE_DN,0.0059671271511374056,0.08174938765659882,0.015707169714394537,0.01669954794266915
HALLMARK_UV_RESPONSE_UP,0.03622512356553527,0.07553410390119612,-0.022484711686396288,0.0132649186403071
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.016805626103521314,0.11720708464646147,0.01626255985283724,-0.03771369152135159
HALLMARK_XENOBIOTIC_METABOLISM,-0.024312074083919596,-0.002359777558131368,-0.06386060468139666,0.03190935556931989
