,UKF243,UKF259,UKF269,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.002360331488319601,0.020709063066703313,0.05732486764415612,0.08950281314216894,0.15803095965094335,0.04571129674329817,0.061615822864461336,0.05728390183108249,0.047273678155465106,0.09541580730185928
HALLMARK_INFLAMMATORY_RESPONSE,-0.025300504705013258,0.006878961795768552,0.043166730886195374,0.01932578167975666,0.0964651418196079,0.07886378759932795,-0.03493302439554211,0.003526311492237176,-0.01979770245868474,-0.0030246659912694
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.08361717933439504,0.031298871480054516,0.030521508993189367,0.14757195202030274,0.059661317554957724,0.027513601833703816,-0.006894025652385219,0.11414003199126202,0.004701680015797319,0.1023777731119902
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.026426098532155697,-0.03956729526955507,0.05932393221374383,0.0736872817268981,0.15450554645172407,0.07708212051386677,-0.033891044850769984,0.03341773620393795,0.044096860818010904,0.03334567235553361
HALLMARK_KRAS_SIGNALING_DN,-0.10386272803882164,-0.011002813653236567,0.05231501559810387,0.08468705110184475,0.15006885432705888,0.01578808222028138,-0.013453382241226707,0.09134442568839911,0.03299029268051558,0.01873645375946041
HALLMARK_KRAS_SIGNALING_UP,-0.07298788936125629,-0.030633014369671897,0.015171951677087098,0.10126494749552023,0.16468103272061207,0.08268023266555562,0.00948162449549173,0.07769341358452488,0.03293178672573255,0.009722947683687613
HALLMARK_MITOTIC_SPINDLE,-0.05001096657016275,0.011655731920359859,0.06814506178382063,0.09989413559717475,0.15598392812602033,0.017277970165179072,-0.014965616987719801,0.09745484113078462,0.05387740813798273,0.0700076013979504
HALLMARK_MTORC1_SIGNALING,0.09639446191509965,0.01858459655613436,0.054929128505392145,-0.06724474430278173,0.09517613619648364,-0.08790079468464881,0.013146378463670977,0.03072864468146791,0.01839291787126188,0.031292581285628715
HALLMARK_MYC_TARGETS_V1,0.12390494511112192,-0.00182826566342495,0.04516390905472187,0.13806748832005306,-0.004650030263816839,0.10194367841954778,-0.05028379995813424,0.11488637873463789,0.06427610380077772,0.0631333205358183
HALLMARK_MYC_TARGETS_V2,0.003573499791450289,-0.020519412867897255,0.033490159230724015,0.018310594070647918,0.07166461462495544,-0.020965197454588604,0.006433753202371858,0.057434353939608225,0.032209443853221935,0.04529647806085173
HALLMARK_MYOGENESIS,-0.0912709627540691,0.05005880610255524,0.040366528430620885,-0.022388685260477298,0.09841339269505947,-0.058343479759759925,-0.03645894420282656,0.09837283501569417,0.06848067792816255,0.06926096681716733
HALLMARK_NOTCH_SIGNALING,-0.04981894003586926,0.001511978054687956,0.04458562106019276,0.16357134206257304,0.13766847379762162,-0.014060693275869177,-0.02191414602294518,0.1310056877853996,0.09735708126757053,0.06181257242438804
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.018281592200816286,0.007436697197213669,-0.017231337021093644,0.13974398626523402,0.018226154174697015,0.07126371010496346,-0.060542042088022024,0.12025825999747161,0.06736241933374516,0.06587700396453963
HALLMARK_P53_PATHWAY,0.11140578234870253,0.017581937681755592,0.08029670422822154,0.10711377036084682,0.04379541105669466,0.006298494346795208,-0.043840925811238156,0.14334992661024454,0.011893248891179188,0.043778064280080464
HALLMARK_PANCREAS_BETA_CELLS,-0.04095945031814964,-0.0027473538913708163,-0.02226698511210768,0.15428186515143283,0.10020981172175147,0.04288645172397043,-0.02799627642849365,0.10566385876736359,0.0072404138861722825,0.0001643931507132259
HALLMARK_PEROXISOME,0.0013841378917440604,-0.01102657733364907,0.06683971304532405,-0.0210326690795803,0.023435425751593048,-0.06853619559233508,-0.005132223935204529,0.07459070000825078,0.020299489219116174,-0.01141704468084244
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.006611880943556033,0.04037314343460637,0.04119772145047066,0.13485398142842744,0.0658408737994717,-0.00019353843585884532,-0.049345423119621985,0.0940616489070166,0.02982514166856871,0.04748910728615085
HALLMARK_PROTEIN_SECRETION,-0.022793847460324923,0.014403594684258678,0.09877550717462603,0.10469154453135276,0.130262767437041,0.010905507060487034,-0.03191611439093608,0.10181792876391857,0.027955834315075496,0.05021054496747277
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.09243347429091914,-0.01683677571371557,-0.025725084624297626,0.13281439258696287,0.07081338483590273,0.003539411133349914,-0.044830508208062246,0.13888429393320792,-0.02182124986156506,-0.031775626534698176
HALLMARK_SPERMATOGENESIS,-0.06414446857508802,0.05107767482613752,0.04669313410878296,0.11413646948813828,0.10181018057216606,0.020301253519627475,-0.01765203395851633,0.09794639189213826,0.0183866828903872,-0.0058120273349639255
HALLMARK_TGF_BETA_SIGNALING,-0.056392934490087525,0.01274105332222054,0.049950731707485374,0.0945219381130423,0.06582579855192898,0.08179822045849298,-0.029134215379030402,0.0457639913639158,0.010244031540744786,0.07932197403252648
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.12268792570880029,0.014402631752255177,0.03218469136828498,0.0784096821969998,0.12899628473745312,0.05593373054074616,-0.04526501025468953,0.0061432382039442604,0.024437796738346892,0.020883127572863557
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.12531020400009188,0.008191148496219752,0.07662648087489869,0.0792948128076443,0.025140475825696226,0.07439605035041275,-0.038706038108375924,0.1006439749484261,0.05058416492723742,0.07731350347169691
HALLMARK_UV_RESPONSE_DN,-0.05887598073370717,0.07369448840813615,0.09445409197399621,-0.09881728478663,0.0777849672421865,0.043716173055628964,-0.024839903064386458,0.04860474303243291,0.041566422946380556,0.07987091924746875
HALLMARK_UV_RESPONSE_UP,0.041061516456374014,-0.0038705022251966418,0.01745662161011475,0.12365061322182436,0.14996140271181704,0.03129303218104955,-0.03472552017461209,0.08134486424335673,0.024227985861005333,0.00273036862879249
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.015050247760559802,-0.004909995470860027,0.05371853225618621,-0.07348018212280966,0.014704536771696763,-0.011619936644808426,-0.003365231332896085,0.05834296569369524,-0.0015145872617162094,0.05713249265537344
HALLMARK_XENOBIOTIC_METABOLISM,-0.05896523656277255,0.0026176936156658203,0.05217446729619885,0.1158771945427898,0.07879052942821885,-0.014951458553749374,-0.06792679131823393,0.11437017636576267,-0.006154928814068216,0.09388010034214148
