,ZH1007inf,ZH8812bulk,ZH916T1,ZH916inf
HALLMARK_MYC_TARGETS_V1,0.050716204251324136,0.089296553180947,0.04244767733009352,0.05155573401260093
HALLMARK_MYC_TARGETS_V2,0.07972865471289574,0.08639682862288359,0.0218352912300287,-0.007958955418571247
HALLMARK_MYOGENESIS,0.05929623082715217,0.03881719908742622,0.05873580420516801,0.05347238466228418
HALLMARK_NOTCH_SIGNALING,0.027422755327025924,0.06447051372819415,0.04165572717970635,0.09414251662785313
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11349622057031243,0.10834398469657205,0.05784448884849664,0.07269216433962054
HALLMARK_P53_PATHWAY,0.011501822628151063,0.07293447364916984,0.03840835903193276,0.09052395388859893
HALLMARK_PANCREAS_BETA_CELLS,0.03155215052217603,0.05549539858840785,0.06496810624573271,0.09024089861029037
HALLMARK_PEROXISOME,0.08877996186938063,0.02742962258902969,0.039938213706232184,-0.07378133379316311
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03161468998502399,0.1184325818057845,0.045477957724550204,0.04280533258990461
HALLMARK_PROTEIN_SECRETION,0.039555292729632346,0.08176782679035921,0.06042298515969875,0.057366148855946125
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07988566191381512,0.0015677178810781563,0.015417260350861085,0.019604819168945548
HALLMARK_SPERMATOGENESIS,-0.07258566689939185,0.051610876564746,0.05237264175170774,0.07732234002139653
HALLMARK_TGF_BETA_SIGNALING,0.04444013385461264,0.05437588394879132,0.07428681570324235,0.06271870309048388
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.12959259229712447,0.08391783536586288,0.008316026794502843,-0.011737020081458679
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07688731939400958,0.1202666256857683,0.026732304534219632,0.09942701401336781
HALLMARK_UV_RESPONSE_DN,0.07297684931566997,0.11529841411205238,0.03351131712326954,0.028664724776910618
HALLMARK_UV_RESPONSE_UP,0.06910771210996038,0.07234172498454297,0.023909093597312976,0.05919955474715098
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0752790074482328,0.05110942882666119,0.03186272864971105,-0.0349883523629526
HALLMARK_XENOBIOTIC_METABOLISM,0.07578286744854414,0.07503473138595372,0.05836754854624303,0.04746940676160554
