,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_DNA_REPAIR,0.051183398869909365,0.01106673446560041,0.047327474922704935,0.016604798471188047,-0.028841077787153287,0.007841034933032776,0.02436549461314834,0.08691869216458724
HALLMARK_E2F_TARGETS,0.0331392195011746,0.05887175459021438,-0.008047501303042619,-0.03933690083957862,-0.014456754445520921,0.023458159536660615,0.0043987632875717025,-0.02569676241997176
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0003857294067536848,-0.0319158673488659,0.007535003060507714,0.0034016678932983413,-0.05167468156911691,0.01805878705978724,0.1479204612321007,0.038323987204665816
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06422624119535263,0.02282724178565156,0.0008716693312757593,0.05963510423688638,-0.02604606527939649,0.0012389631238347422,0.015331261348505439,0.10311201194339194
HALLMARK_ESTROGEN_RESPONSE_LATE,0.027242103039148865,0.025929840838305896,0.08631402490600272,0.06433724297775918,-0.03540584981418732,-0.008605599522535923,0.01444697019467548,0.05832469399860926
HALLMARK_FATTY_ACID_METABOLISM,-0.053015134222631675,-0.01473643408385951,-0.0010789578060087575,0.08080502612630881,0.01685810269676783,-0.003591178078445898,0.07976424860086849,-0.00820521337154774
HALLMARK_G2M_CHECKPOINT,0.07364276810313843,0.03917958180304938,-0.0034227385320457888,0.026055196383101865,0.012932024935081545,0.040754728347093455,0.057562011086378394,0.0982739393578757
HALLMARK_GLYCOLYSIS,0.051985331410460314,-0.04411026060665985,0.05295324705839623,0.037792704654466706,0.018404314593056748,0.00246602339743231,0.06970992344316165,0.05074499667879609
HALLMARK_HEDGEHOG_SIGNALING,0.07536515826177874,-0.038159259676836366,0.05503942515326283,0.023679309227934528,0.0347481397416305,0.03249596526316894,-0.033288832448497174,0.010583001016729656
HALLMARK_HEME_METABOLISM,-0.01369814365793658,0.018227552237754505,0.07004905309271879,0.027549034442341528,0.04924342137007085,0.014412914777517856,0.035833099023932516,0.08402033932589106
HALLMARK_HYPOXIA,0.019163456994341983,-0.10714830446399931,-0.024515448863805283,0.03096941369249531,-0.03811892475171593,-0.016337578396356703,0.07886935492174196,0.05993196696090178
HALLMARK_IL2_STAT5_SIGNALING,0.06204196636261379,0.008612537113943814,0.06311564414602196,0.02867025421668771,-0.009738762043498661,0.0016648726185360477,0.0789180908788412,0.03828851951176008
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.052278884329216596,0.02886604949580177,0.01295489246162985,-0.03403866808212035,-0.011276488675886763,0.04668391398208276,0.11964404894303975,0.0456527855063174
HALLMARK_INFLAMMATORY_RESPONSE,0.04096493942157261,0.010898638874855463,-0.02059541258742935,-0.094655774550969,0.06700422988812903,-0.006305969254735813,0.11615516843796823,0.01904453130598522
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.006147050409232044,0.06236653567690717,0.10010041416683763,0.018422703831572997,-0.04432796555101328,0.04760658488155792,0.003559097505705274,-0.035152114220836674
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08925870852120113,0.004004710113691015,-0.001964457710361457,-0.0363626813953696,0.005992081699338956,0.0018503190650334402,0.12698567123136342,0.09339414336039001
HALLMARK_KRAS_SIGNALING_DN,0.04063460886846249,-0.009637724443766872,0.062021694762851895,0.09303036512840725,-0.02722573976941421,0.05032589161832069,-0.018371465257854543,0.1173130527643147
HALLMARK_KRAS_SIGNALING_UP,0.059589354240359695,0.03691560441525349,0.056005326828897285,0.0700906066573424,-0.054331553237875814,0.04966323859173269,0.01693216695341016,0.08734754404825702
HALLMARK_MITOTIC_SPINDLE,-0.0010284955502867493,0.028923786554969903,0.07504505960418204,0.03572346533238945,0.017675770205879356,0.04245562594389289,0.02109593568468506,0.06491118420779254
HALLMARK_MTORC1_SIGNALING,-0.06197833175909716,-0.08187937800873525,0.030550977842031358,0.05404149011843307,0.03969438017238948,-0.019928449997802678,0.10882755340202324,0.040826889231121544
HALLMARK_MYC_TARGETS_V1,0.1301862457277417,0.025075658724101942,0.04575678562588102,0.000604180339157145,0.06209263607102194,0.010416229816079649,0.03458379865667902,0.10435617392681792
HALLMARK_MYC_TARGETS_V2,0.026317592909217202,0.06818987789461502,0.0009749419876435361,-0.010818500640376622,-0.024237218683157924,0.0562534513331221,0.059156585950539346,0.005262958790136738
HALLMARK_MYOGENESIS,-0.008517886038037464,0.03238089145310313,0.034750834010256346,0.010590054141196311,-0.008069597373574783,0.023856740835498873,-0.055916719466220365,0.03728319194544429
HALLMARK_NOTCH_SIGNALING,0.028036322734580583,0.02320871778157741,0.006277411793169432,-0.022666328704299764,-0.0174202282210503,0.060626539803222496,0.057680876117156624,0.010971637563561438
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0629607971659134,0.009688811240147721,0.02149686510574326,0.012558246728347622,0.004018951481668479,0.01644425428354334,-0.06547383479158463,0.09096011009826939
HALLMARK_P53_PATHWAY,0.1086433106510238,-0.01807821595693629,0.05295333361139994,-0.00024775573015492063,-0.03330412235849272,0.027399646796346894,0.04977925438111965,0.09255632384293146
HALLMARK_PANCREAS_BETA_CELLS,0.05899687410398814,0.04688590027722098,0.025885997770168805,0.052327934822592334,-0.01190933711088738,0.007940693690987467,-0.06597227804370948,0.13544609228993948
HALLMARK_PEROXISOME,0.04075490601211116,-0.014045195279558812,0.1104751168188257,0.037117299180921035,-0.0016872492367496778,0.04139550608028452,0.03946404750618112,0.06581111407881204
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02563149829677518,0.022261542070598224,0.015180402984965133,0.03478778332270058,0.0456677274488052,0.04352738397305668,0.014544310218441802,0.08807935146943985
HALLMARK_PROTEIN_SECRETION,0.037959515298579,0.01921633472104387,0.07503207366903794,-0.006480722611449795,-0.047286556122153364,0.042414892364448904,0.020438234735724696,0.10599444621125641
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.058964468534381746,0.026849878037754897,0.02667787120118883,0.012849076434616276,0.03571666670193261,-0.020960107302626214,-0.0237835402933109,0.0058902063355407205
HALLMARK_SPERMATOGENESIS,0.041938689749158105,0.06147214979941988,0.05733301409090216,0.08094105150159914,-0.016590603359745947,-0.019408328677281636,-0.05804825447352825,0.057486315934805715
HALLMARK_TGF_BETA_SIGNALING,0.013802913435422432,0.04320749336909369,0.018140345590714747,-0.030776973335934443,-0.024775726580127853,0.061067217907121274,0.06396822490874772,-0.013244362641254047
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07869773193396325,-0.03770468259366063,-0.0004326157892754541,-0.04218220179909486,0.01353446010472214,-0.03476939373758623,0.08332555649252019,0.05492029817136811
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03426912952344336,0.00331539882794567,0.050550135740603366,-0.04013446191016749,0.029568322462135806,-0.011338860913347024,0.096404700784906,0.07407218208485702
HALLMARK_UV_RESPONSE_DN,-0.024949935525533158,0.006620465034027426,0.048764335368262114,0.043819331357028014,0.0694461105925389,-0.0026686723581330367,0.009113067106844577,0.06196032801266898
HALLMARK_UV_RESPONSE_UP,0.062388623164149545,-0.0022549851791714773,0.03838549607961357,0.08253290486367304,-0.02692712160898366,0.00015861378812122976,0.0019060072531418182,0.057049532693037315
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08149610029956593,-0.0018083534440385778,0.05059781450730689,-0.0007218278451660514,0.022081367498205412,0.031558533714937866,-0.025177690548893933,0.026507939276775142
HALLMARK_XENOBIOTIC_METABOLISM,0.001017165947286754,0.010642820684325396,0.0632485656830428,-0.02145266677531569,-0.012927160298009308,6.355616538612557e-05,0.000979081295907814,-0.03714003651722787
