,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH916inf
HALLMARK_G2M_CHECKPOINT,0.03895810718699486,0.0156534533685044,-0.03853223567233194,-0.10267244803073064,-0.0212478436905573,0.004866822190860493,0.002486122398615331,0.03777563484842356
HALLMARK_GLYCOLYSIS,0.058662361821308094,0.04172419069669478,-0.021948703567688185,-0.06296266951139036,0.023638469073740554,0.028014924723159005,0.07009889030502811,-0.029136156973184526
HALLMARK_HEDGEHOG_SIGNALING,-0.01788307955815419,0.12708859797791672,0.09789776587282026,0.10862126866174178,0.03940549896149483,0.012713208117452997,0.01913446984773535,-0.09976721632545038
HALLMARK_HEME_METABOLISM,0.059398697403324166,0.12168852320226821,-0.0004305843893700046,-0.06926578073190488,0.003189285972027049,0.06671551398462289,0.05491090465719228,-0.016604678771304778
HALLMARK_HYPOXIA,-0.01993167464074952,-0.012114331443617742,-0.05254934917402707,0.0729096264940759,-0.0036425254674980877,-0.0037704127864456195,0.0023764885989402186,-0.04656172586330614
HALLMARK_IL2_STAT5_SIGNALING,0.028011726759005075,0.03585018990706537,-0.039484589646999656,-0.11996868754241391,-0.012074818644002606,0.13065606562450424,0.04593826780547499,0.1040601338846199
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.007848916188553991,-0.13511958040301922,-0.08519627652944664,-0.09440867847609269,-0.04985709513464602,0.07828818893267464,-0.033134211641930034,0.16657440477110344
HALLMARK_INFLAMMATORY_RESPONSE,-0.012307970748331962,0.05172712161755944,0.026685572574067253,-0.028438021358661927,-0.04547236074539647,-0.015814008450958452,-0.0361042073695543,-0.04964063298347014
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08747454030477253,0.024003853833685942,-0.07625102627802316,-0.11208328132341136,-0.035476295473202864,0.05686000869588835,-0.004483305067914667,0.11071855667865742
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.023991396260401712,-0.11168165953184819,-0.03174600213724951,-0.10773300975114604,0.011070367412691417,0.023606655895545902,-0.03952487821847328,-0.045845626246340476
HALLMARK_KRAS_SIGNALING_DN,0.10860591040126956,0.11957675909712172,0.041439714744408405,-0.003378960410348528,-0.0069868483425588965,0.03983795299730811,0.05505975624720622,0.007869330061931667
HALLMARK_KRAS_SIGNALING_UP,-0.007388824526444707,0.14011629687142302,0.06204576731064616,0.08151613741258315,-0.007339598619999019,0.017094278700188464,0.03144706199839,0.01372449935286568
HALLMARK_MITOTIC_SPINDLE,0.07019285337146552,0.12189040596203086,-0.04345184157881045,-0.08923306603371323,-0.020583504322776305,0.09358327402631039,0.05807567146610347,0.0716355199752184
HALLMARK_MTORC1_SIGNALING,0.011785609650091384,-0.011190254068360763,-0.033973679206408675,-0.06804175986309419,0.015186089778285294,0.03133417830891967,0.009950720500013192,-0.05327890618873877
HALLMARK_MYC_TARGETS_V1,0.07010735462099336,0.08560121818957782,-0.047891271447722365,-0.11362810671730147,-0.040824024241440285,0.07200640709485003,0.010161888278809159,0.053480955375120556
HALLMARK_MYC_TARGETS_V2,0.009910359011225141,-0.004628385688939822,-0.09342862942604817,-0.013079837999877005,-0.015096536350287773,0.027976838312301338,0.04656241051700836,-0.049508662445201315
HALLMARK_MYOGENESIS,0.08545279624858097,0.10361084059584151,0.0037974786909097695,0.07068791187208956,-0.0010177064640506512,0.09791870618470992,0.0476551462157587,0.057624343749431324
HALLMARK_NOTCH_SIGNALING,-0.007543010746993883,0.03424734783320643,-0.04211093406050217,-0.09777843964542275,-0.023102705845858086,0.009818369530583371,-0.007586794469521776,0.035825689447459105
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06576521032726813,0.12805417101173314,0.004117118408741023,0.05248818598738687,-0.0251547270032701,0.008388547067050967,0.04669734778516528,0.042620495832149934
HALLMARK_P53_PATHWAY,0.04535437751124943,0.10077557176664315,-0.059174283686860105,-0.09070692967684071,-0.039538758591472926,0.0006794063041442283,0.03205487042846878,-0.0843442375884137
HALLMARK_PANCREAS_BETA_CELLS,0.094216558238189,0.1245572064653619,0.07252722602009506,0.07518124301504726,-0.03331012969743272,0.007991548466550449,0.05398380868379225,-0.03309347983141074
HALLMARK_PEROXISOME,0.043909756273700806,0.07652539570918981,-0.0504069760423377,-0.00855801633432567,-0.021468073501079512,-0.05419633124680039,0.019704893736160856,-0.04049078482027175
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.040505532855791365,0.11970361057029846,0.032069159649161294,-0.0010127436287701882,-0.01709042743069323,-0.009863303833418382,0.07079294969746201,-0.007214171111816347
HALLMARK_PROTEIN_SECRETION,0.06073292812351524,0.13524168349013807,0.057744557862312196,-0.07040567653033088,-0.0027044676464385983,0.014869831179203331,0.0748110474032857,-0.03509496282294337
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04381277542872351,0.080478785837006,0.0006850758396125244,0.06512730456398971,-0.036265020690982634,0.06405169996788865,0.07656678783239776,0.08085377824728897
HALLMARK_SPERMATOGENESIS,0.05774213514326188,0.0885580932099574,0.022525983738057996,-0.024668987829088832,-0.02152488965202565,0.021705059611164687,0.03594100900359166,0.0858544839148696
HALLMARK_TGF_BETA_SIGNALING,0.07896983661104903,0.029293948571153042,-0.04339249350399324,-0.08625937336361306,-0.022420148657481882,-0.0006785053123999936,-0.011873160835743605,0.039506798889124346
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.01642555055215301,-0.09378240983275078,-0.03338669170553816,0.09100160217837909,-0.03956560040590987,0.04005936639763641,-0.05195286249565678,-0.013426719676771944
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06345696917093276,0.015826205906907368,-0.06728116174396805,-0.0741212077704106,0.015242852403630528,0.010491619649010592,0.04682845538255156,0.030514713450215874
HALLMARK_UV_RESPONSE_DN,0.03321903086612576,0.13490121645336345,0.00028695083612870946,0.034459138074350436,-0.011965283599418017,0.016940702174335544,0.03695779506394806,-0.056581459942466675
HALLMARK_UV_RESPONSE_UP,0.06643068741291533,0.15294430177117493,-0.0034592806397500805,0.10009289838074724,-0.006396638108780053,-0.009804687935475051,0.07161371457212626,0.019917867513464593
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.018550134056145546,-0.0784112769807849,0.002508046741678599,-0.12461388461663173,-0.02492083542032533,0.036594086525895284,0.0120018689816645,0.13553318142438417
HALLMARK_XENOBIOTIC_METABOLISM,0.032805844710613874,0.1342259457815621,0.00867213881226007,-0.01865459630229245,-0.03711384113997379,0.07560622206062102,0.033397172262724525,0.06276776410048543
