,MGH258,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06858025010642019,0.048579971226654854,0.11552698756912465,0.20831979177729928,-0.05452205475470644,0.09351277593736954,0.08041385191562406,0.18599226682221365,-0.023374760313263257,0.1824942439854243,-0.07239139261341686,-0.05573306646162057
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03796840787218591,-0.026147362068176753,0.037393057537581244,0.07238664442927062,0.0031248165283248204,0.01880388282358272,0.056465457686755136,0.1719966145806374,0.014392112383086948,0.10684199552433159,0.11544812830843323,0.03790711111568167
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04156817631079335,0.02497824646674151,0.06016119829272124,-0.015407051315970218,0.04167265738036312,0.02529857252667212,-0.029600591141297476,0.1434343865531612,0.06956271716929069,0.08176992815642034,0.11023655934346062,0.1409705552935778
HALLMARK_FATTY_ACID_METABOLISM,-0.030944044492592918,0.04602612768069467,0.09088387008645227,0.10125637981128037,-0.028438275921371877,-0.02875721982810422,0.0021990272614062557,0.1338042949809332,-0.04336667802632538,0.022618292110551177,0.12559400767825168,-0.02997850684645373
HALLMARK_G2M_CHECKPOINT,0.12196763638578063,0.05477732437336649,0.09542069207103711,0.17111337897920645,-0.024491593991418186,0.05637584259980783,-0.0996108657750513,0.18549186284664199,-0.013051152422537817,0.14128012212822413,0.10179554651062268,-0.01903184128631739
HALLMARK_GLYCOLYSIS,0.15488163871695257,0.029681757050471547,0.09400161836158066,0.1241432906777112,-0.03642527878017314,-0.00577064901028191,-0.014286308127167115,0.10928825807844983,0.04289118640535176,0.11869717553550113,0.13364230065540364,0.04477472741711983
HALLMARK_HEDGEHOG_SIGNALING,-0.002465729041089309,-0.011472967412436383,-0.009567279791261957,-0.10475412509026699,0.04407535922466493,-0.05896364281463992,-0.030006818462895792,0.1382887009878076,0.06368522247089906,0.14396181227937074,0.07149276137548193,-0.01173432667180093
HALLMARK_HEME_METABOLISM,0.004586151045039781,0.08112849685761607,0.09001665837511777,0.16024925066284615,0.012112802923328043,0.056341623383157874,0.003983907199035271,0.21052188971378064,0.07417249917731109,0.13504552111461202,0.15626486206110352,0.06839784322049962
HALLMARK_HYPOXIA,0.06884886145348877,0.0027401311353393016,-0.00772880813371601,-0.01733860682579302,-0.06593232362556381,0.017041744745110773,0.06963242173963893,0.09413691275679986,-0.06314185937581912,0.12502795781889958,0.054199667392282616,-0.01359202018358553
HALLMARK_IL2_STAT5_SIGNALING,-0.01836990605702162,0.05583093804271318,0.04432781534253353,0.1802213627530702,-0.0494890558824175,0.03395000058335743,0.0010836584072788386,0.1875679988870612,0.04312883592680833,-0.012021323688435124,0.08709869062854317,0.06556459873760108
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.030605594994223058,-0.014179513214602306,0.06405128691134938,0.17536583190794247,-0.021134501419956566,0.02680298837279063,-0.0421554626045702,0.20025846016817525,0.044037212297223384,0.09463884855034312,0.06303029633610799,-0.025117517079539832
HALLMARK_INFLAMMATORY_RESPONSE,0.043670043013239804,-0.03120650760824452,0.035093894254411624,0.11305294053203556,-0.07555859320500154,-0.009750673087449145,0.012447370065519025,0.15564984088754436,-0.005958072227084796,0.1536315402354188,0.03509504068230731,-0.07232684329128646
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10783396047805133,0.045688746473063875,0.0024304707721594155,0.2067829068988778,0.09696643203298892,0.03059800461952751,0.04907154210914074,0.07885814202031274,0.10228874440494262,-0.10783016810931019,0.14632592823186555,0.01727809091308797
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09864197125968062,0.038824447560751214,0.07217920424347987,0.2255856726386322,0.02485473318408584,0.08361627297186147,0.04044379246417693,0.199322964805533,0.0006058423834925372,0.1879877549297282,0.05102797011438476,-0.01808864060520645
HALLMARK_KRAS_SIGNALING_DN,0.07419613494310692,0.03136162409122499,-0.04015553250196731,-0.008883254387451304,0.00497691216334975,-0.013309418691361954,0.021426698408283932,0.14448091678295313,0.09606633420540114,0.09560380845184842,0.17506283381292922,0.11644517514314538
HALLMARK_KRAS_SIGNALING_UP,0.03934717263302813,0.02742245171071786,0.07208193745979335,0.031093990766403366,0.011452935573924008,-0.04298814827735414,-0.020790340539130075,0.14390131262707923,0.03507838668287032,0.06054335112026911,0.06237539624084838,-0.0247926102369459
HALLMARK_MITOTIC_SPINDLE,0.06522647645255296,0.05618882976521127,0.05926929400312625,0.15640300648242964,-0.0171620927726801,0.04544878238502674,-0.041542255979295235,0.2026240308165536,0.06130048327638223,0.01910941154370176,0.12534668157221446,0.05827781410871276
HALLMARK_MTORC1_SIGNALING,0.09490066455244242,0.005316216754987568,0.012187646765844593,0.14565319374488736,-0.08966974772009399,0.03463008189580687,0.017561323386363018,0.06187357564703636,-0.02438450444809339,0.05408860097898989,0.08689955974917317,-0.04436432807792439
HALLMARK_MYC_TARGETS_V1,0.08685802324370262,0.02510589013601154,0.04572619773010586,0.18796746502559836,0.014697096999958916,0.05106974485348531,0.040130176205720756,0.24754626838971822,0.06384259972037536,0.10776728749762932,0.17523138359044124,0.060187223273451065
HALLMARK_MYC_TARGETS_V2,0.04710971344317605,0.009633366229201254,0.06655591548790092,0.10539506729244907,0.07006324669496715,0.1065359658408759,0.0745218207788735,0.1989979930773655,0.05412623962324348,0.0564201523852672,0.0743543641681999,0.021442418890896202
HALLMARK_MYOGENESIS,0.052283393554137844,0.04308961268296938,0.04597898193922296,-0.018710312099462986,0.04629564865356966,0.0257463304252067,-0.07093594086843501,0.18854588503166683,0.10244752706451994,0.010131396170691557,0.03490534658176231,0.05806908505495345
HALLMARK_NOTCH_SIGNALING,0.0666813554551944,0.031140090213159482,0.011042869300898464,0.1867782107041816,0.050116527983349375,0.03844184269688402,0.020450023950499607,0.22719606529027145,0.0820854517834643,0.15054893535711522,0.17616698276924467,0.19070736045332426
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.12290973571435014,0.013649494691332973,0.010363469757954578,0.012274807384225437,0.004887769300968195,-0.005279226362152619,0.012924311257455813,0.26210757479480484,0.08077016821474632,0.15197757777761162,0.18489247497692213,0.1909326675404343
HALLMARK_P53_PATHWAY,-0.0334225409836945,0.0241267929246414,0.014504952488292798,0.20764620074932144,0.04870119635467318,0.037350251891070683,0.03079170833294397,0.23451700672249978,0.05320342604439994,0.1040406552248567,0.16690597652924,0.05100155596572515
HALLMARK_PANCREAS_BETA_CELLS,0.07983089465591993,0.036910629602644345,0.004920949269185349,-0.05374350073584834,0.039114798511183074,0.018198970875374827,0.041717500485616996,0.20096803082844955,0.05683113779462327,0.11148084912107072,0.16502309653348043,0.13478074313983676
HALLMARK_PEROXISOME,-0.0883531775258196,0.002936777093457611,0.02358384546527141,0.06602764648248102,0.02955095669342117,0.028792427910280218,-0.048080939161744295,0.1614856385378402,0.061432372614682304,-0.0042098866847650835,0.10106790520132872,0.029419747983750466
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1301414519806104,0.03654733545726045,0.06690208088043244,0.08497785047939706,-0.04309535677764718,0.014073897015373324,-0.010870382575553467,0.20912048748640397,0.06892262457286961,0.14210869223663644,0.08826718125866545,0.037400135739174584
HALLMARK_PROTEIN_SECRETION,0.0954451775426495,0.07598893161034471,0.08314255330022888,0.15915602352337463,0.013234999074685895,0.03057231411075238,-0.006201093850525864,0.2633177470324313,0.04308291425419239,0.13276467282780466,0.13552074473739179,0.06865911220388636
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.1566041170803588,0.007952370043461433,0.04105477205755969,-0.046253369757231724,0.06941682677899191,-0.025634841203423714,0.08407787260082708,-0.05136899912856895,0.07958756888100366,-0.15426511534116713,0.1481420413484904,0.00625856217276761
HALLMARK_SPERMATOGENESIS,0.14345058763539165,0.013584360346286439,0.03287478946110747,0.08347849395227668,0.05571624196265902,0.0010637873063542348,-0.04377130741498776,0.1652282613275214,0.06744477439055595,-0.02459899964791686,0.18338915854631904,0.08734245917920314
HALLMARK_TGF_BETA_SIGNALING,0.12598091441215742,0.06737080081938988,0.1021727554902125,0.19920167680481402,0.039717846538488456,0.051262654786843706,-0.03336033366682436,0.21094934743206786,0.0406094580348725,0.06529960551964151,0.0026711883045591623,0.040997155810174685
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.11182997703629052,0.06474148995651723,0.06968091228694852,-0.07679257935400678,-0.007479538212812111,0.06145566480201618,0.040039817564412744,-0.0016372867528212317,-0.009993787231593611,0.014716549870780853,-0.0024523020652732737,-0.008078877512394729
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09409239375474206,0.04103140994465855,0.04081902710641896,0.1703559730666559,-0.025652294135887824,0.033500495189187615,0.05452190376235166,0.21863927725574372,0.07917261437821556,0.15505815894991373,0.12276990788608216,-0.008634511934838456
HALLMARK_UV_RESPONSE_DN,0.10507548776737761,0.010837288753415024,0.038213977893183836,-0.008210378376001033,0.04491348421037084,0.05541399988990935,0.022538475562729903,0.16349987322049536,0.07201670866358162,0.0228724211658178,0.009808107253744173,0.07547780429307638
HALLMARK_UV_RESPONSE_UP,0.05758741794487904,0.03527744353880644,0.042648631054586,-0.10656076536354597,0.0686924541131382,-0.002036062062382103,-0.05868066585960764,0.14899346891010565,0.04354658895758186,0.04551076700413264,0.15190183099065682,0.05693077335739861
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.040660189353880154,0.0013898565891167088,0.007926139689149932,0.14450824810391227,-0.06044559399453097,0.08634192362860015,-0.00305237857995877,0.12394596295213776,0.03566558791984792,0.08008385199931231,0.04648269094150933,-0.03435851575759873
HALLMARK_XENOBIOTIC_METABOLISM,0.06137107050883273,0.014499779977261843,-0.011979594779207682,0.08985534496798857,-0.04107681685221033,-0.037136317906236706,-0.06520282113589547,0.21600239936274332,0.07289909723934428,0.10801488240343705,0.15288861854189773,0.110416836939791
