,MGH258,UKF269,UKF304,UKF334,ZH1007nec,ZH881T1
HALLMARK_GLYCOLYSIS,0.05866948729329666,0.057257059263854986,0.0514995574451737,0.04104124395471637,-0.07515911478811639,0.042912149783072756
HALLMARK_HEDGEHOG_SIGNALING,0.061847370908243125,-0.04523444171701488,0.03816459541282529,-0.009946697326602444,-0.03653815041316568,0.010137276164115196
HALLMARK_HEME_METABOLISM,0.07512859822596034,0.13475555086061558,0.018292572154435457,0.019722463949669623,-0.13665263075741949,0.05178237729296399
HALLMARK_HYPOXIA,0.025627945121118482,-0.022541655764420715,0.019197802201313625,0.08564521316332818,0.0706731923632956,-0.04272608247103814
HALLMARK_IL2_STAT5_SIGNALING,0.03956219216765183,0.11583403515903619,0.004974779156167515,-0.03601355128635656,-0.050939443494032434,0.06798250242049561
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.02097191334502521,0.07265475976645405,-0.05813055123267089,0.027319146259933605,0.0029464416948094298,-0.015647466172517294
HALLMARK_INFLAMMATORY_RESPONSE,0.049370854753510426,0.04958713407732394,0.016480523682526203,-0.04567185472240162,-0.00232182791818562,0.029275301304767732
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05091060092856725,0.1197412993017951,0.010165968773158963,0.0010147301712791295,-0.0684131806694196,0.0025625537676696947
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.01300080721958969,0.09048848926590393,-0.035811807242549815,0.00422767188810698,-0.09116703721326054,-0.0028728460079183718
HALLMARK_KRAS_SIGNALING_DN,0.07239521188029027,0.040329122472233844,0.007082714590411255,0.0070679304467180645,-0.1114626400431995,0.06198039551380666
HALLMARK_KRAS_SIGNALING_UP,0.04061900778315648,0.02813990506795616,0.010384352581649985,-0.053107999550773444,0.013562988714137443,0.01502830744918661
HALLMARK_MITOTIC_SPINDLE,0.11105482758673726,0.14028879363109362,0.0026918614370846122,-0.0006323398881280182,-0.06905227748049296,0.04278816759368407
HALLMARK_MTORC1_SIGNALING,0.041613049172495316,0.08964382894787343,0.009346638459291439,0.07589640442344245,0.02628661974994926,-0.015374759772038433
HALLMARK_MYC_TARGETS_V1,0.09522767330643706,0.13373272089318597,0.061717612290473324,0.006058933756935083,-0.0271122843775226,0.05051024446070509
HALLMARK_MYC_TARGETS_V2,0.05408692661709187,0.07103188209096323,-0.015527460415699279,0.01823545910892012,-0.06200696148453091,-0.025971068392250204
HALLMARK_MYOGENESIS,0.03696577019100001,-0.050809215724333945,0.019784932241764495,-0.0798158805264829,-0.038322855249197665,0.04345851486711467
HALLMARK_NOTCH_SIGNALING,0.08972241628164786,0.13240603971763634,0.04513549000002427,0.002291744822864037,-0.12664959385497065,0.039816109426404525
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07984772602213848,0.02499313805432622,0.06758841556899527,0.006502362633780437,-0.0590286132259493,0.08651886603919216
HALLMARK_P53_PATHWAY,0.014135139661289143,0.12304447549168084,0.04256250533015958,0.02834355496878422,-0.04885601510048288,0.058771490939444185
HALLMARK_PANCREAS_BETA_CELLS,0.09598913092816541,0.006459509249280671,0.028184021288923996,-0.019901433419642452,-0.0015526032369823088,0.058357498539024374
HALLMARK_PEROXISOME,-0.008584205654143097,0.055426758180278736,0.030097950275565683,-0.01423101564597313,0.0031790480056656826,0.02420299079767886
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07764510434726918,0.08662985193758577,0.049916871991049154,-0.024604046606427826,-0.06447309309141376,0.03215622704787384
HALLMARK_PROTEIN_SECRETION,0.08311144650053831,0.12455834258964944,0.050740494563436794,0.02742163081230913,-0.05991091529581698,0.04526395290111797
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04213257990661888,-0.04844956536825971,0.012497344150930133,-0.05942869864150467,0.011979071401155904,0.09459412522968522
HALLMARK_SPERMATOGENESIS,0.030986053554168873,0.06207846096287592,0.020580479320922395,-0.032740354269576964,-0.1057137970143788,0.02323333588271306
HALLMARK_TGF_BETA_SIGNALING,0.12814012729317414,0.1567817666029897,0.02448747732629843,0.0048753506116536935,-0.14346830288138998,0.027361808482764306
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05856534590402079,-0.07942551408241189,-0.020659861853496417,0.024570632553217023,0.04428227282131805,0.04841856266865351
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09145350334023591,0.11888127809932025,0.025010302301603993,0.03259450840520823,-0.059451715327800185,0.002977137010395249
HALLMARK_UV_RESPONSE_DN,0.07120327832708216,0.00017988681193066496,0.01011308548068583,-0.009391554753154325,-0.021295590526704957,-0.0015849004750345525
HALLMARK_UV_RESPONSE_UP,0.09581878876230301,-0.01476870433518448,0.025435914896443364,-0.039998637674160585,-0.027649604955600548,0.03228902385757545
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.007822581587284222,0.11976716669431736,-0.0032177297934312793,0.06648067047877713,-0.033745097219571835,0.01466608110387435
HALLMARK_XENOBIOTIC_METABOLISM,0.061133780686789506,0.11126203494151328,0.027775407977828143,-0.054947393952589296,-0.08865919007836469,0.05938488928372637
