,MGH258,UKF260,UKF304,ZH8812bulk,ZH881inf,ZH916inf
HALLMARK_INFLAMMATORY_RESPONSE,-0.010318215044041833,-0.06653824123650967,-0.011081338217397678,-0.027822056596737928,0.00787390426293112,0.12309278848112447
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02617318257113759,0.0608281859422818,0.10952612447701326,0.008161197618345885,0.022644749629697623,0.06707585870566146
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.021327095641411973,0.033117222711091965,0.08591276343798539,0.023438710476061934,0.05624500243945838,0.01877867442701403
HALLMARK_KRAS_SIGNALING_DN,0.05216732821826436,0.05222834296597231,-0.018401737377966104,0.004758159015765138,0.027799021683519595,0.04701367444041685
HALLMARK_KRAS_SIGNALING_UP,0.04966067732109976,-0.012329592038433236,-0.030183231977704714,0.007091936099065573,0.02524288703317046,0.04779569499356352
HALLMARK_MITOTIC_SPINDLE,-0.0046371215393733985,0.07523922480909173,0.013035968155175782,0.037013536300314086,0.04824740805155736,0.14457939692916874
HALLMARK_MTORC1_SIGNALING,-0.050267636941381325,-0.06208085885221522,-0.022044639236609195,0.0034028565237595124,0.01613268024399497,0.04844680215626339
HALLMARK_MYC_TARGETS_V1,0.01543527949310166,0.04202322349842838,-0.026904750584170554,0.005411433549180978,0.06631686655992833,0.032781559895527286
HALLMARK_MYC_TARGETS_V2,-0.04909027526729378,0.020755213420753135,-0.01398268010924689,-0.017123408525657875,0.03347261725074379,-0.04520728588909677
HALLMARK_MYOGENESIS,0.015469214969747059,0.07103781164865156,0.04169305022556012,0.018796353590602402,0.05103481882610552,0.031362199258868816
HALLMARK_NOTCH_SIGNALING,-0.04617666657241063,0.08747876636374641,0.043617268364830944,-0.026618653968277194,0.023853403413845578,-0.021842318059526713
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.024930646894155594,0.04280318196444071,-0.0312800928624838,0.036351951689497064,0.1211702054126117,0.009933271989464641
HALLMARK_P53_PATHWAY,0.050985250328509264,0.044815754301156106,0.011116780475769986,-0.008447838237322466,0.05819117605650679,0.07984264426440464
HALLMARK_PANCREAS_BETA_CELLS,-0.01478768437550413,0.04658958820557065,-0.06932116791039616,0.03283742015537995,0.002032067404960354,-0.03441139106218145
HALLMARK_PEROXISOME,0.06184891127762005,0.019349036343427304,-0.026234489085914695,0.056509089558483085,0.012922140857752585,-0.05708876176130837
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.017549532972664175,0.04280193435880787,-0.01800007596039779,0.006949244568439948,0.015528721797123828,0.03725989705277473
HALLMARK_PROTEIN_SECRETION,-0.003963801967228349,0.061378805288245665,-0.04993634545377102,0.003303778940113766,0.09377552163544152,0.04215519290810183
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.12806921075493968,0.00043238629633944944,0.15350701902381655,0.0601246966878443,0.028650575306698855,-0.04352206205042147
HALLMARK_SPERMATOGENESIS,0.021508876796176715,0.05352164119443892,-0.01613864821447975,0.06382999098911077,0.046588038321152575,0.14955028558187017
HALLMARK_TGF_BETA_SIGNALING,0.06115625994927383,0.11912939919251508,0.03012164981928192,-0.021981798290936584,0.0656266765837093,-0.021156739139645185
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04108157960956095,-0.013455078342917192,0.0634344014819614,0.0622088242854903,-0.046443085837602156,-0.17294080539872908
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.008750766779828396,-0.04807415693046337,-0.06076232794659194,-0.002842044043484538,0.014770476921563662,0.06457835917515262
HALLMARK_UV_RESPONSE_DN,-0.054973441080183795,0.026804981225348804,-0.06446343941224456,0.0016180956408356245,0.02751926431138028,0.08910664519611498
HALLMARK_UV_RESPONSE_UP,-0.008167051365336851,-0.003917069234348942,-0.07652279652670789,0.020733337223514173,0.11261306557666514,0.011362363284187979
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0027295186826571034,0.09634295058692482,-0.047456395981216336,0.02563555943035824,-0.016664054985906732,0.10648823138159678
HALLMARK_XENOBIOTIC_METABOLISM,-0.04282061223142334,0.056385006280017115,0.1329882649334822,-0.010219331643472346,0.0033446994957262994,0.053997205555939246
