,UKF259,UKF260,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH916bulk
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06486838444620159,-0.10471195958662778,-0.026972104016793355,-0.09497280386347029,0.06071851750360813,0.32672076065957634,0.028124398882635786,-0.11893124715822616
HALLMARK_INFLAMMATORY_RESPONSE,-0.008144902539681975,0.06637561250107568,-0.0029266359011256224,-0.13452281117951598,-0.011286474893126716,0.3570039100190461,0.2207495903215169,-0.06994255982383416
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.002471154461637191,0.019617813461637035,-0.0031641952510074772,0.05427560859255754,0.11756369657374591,0.23882112832281915,-0.20566669482398592,0.05333054135856045
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03386108599520642,-0.12033959023032102,0.10284215957874995,-0.054084512828468975,0.03477285324387862,0.5038710637863484,0.09382315394934707,-0.13111898945596395
HALLMARK_KRAS_SIGNALING_DN,0.011243047138789767,0.1300017853362549,0.08130631783079881,0.06904080473355834,0.05254667599032853,0.35746474225835856,0.10023980613235103,0.08317289326835557
HALLMARK_KRAS_SIGNALING_UP,0.014550502077791957,0.1374946301502322,0.07685587719939482,0.1495743476528834,0.061264672783499945,0.5223228895978898,0.16717442428990836,0.04749521402168633
HALLMARK_MITOTIC_SPINDLE,0.04441729791566227,0.12815830126023514,0.0385208196681383,-0.008989503046300142,0.11436021197264123,0.43628134186478673,0.10185745666925197,0.015712884101806008
HALLMARK_MTORC1_SIGNALING,-0.04804081431349999,-0.056287726306795384,0.017027905766394524,-0.09614547084898097,0.018884761301049602,0.3361473094611483,0.2952080101805115,-0.06381417942140753
HALLMARK_MYC_TARGETS_V1,-0.05270596419765042,0.06611655231777727,0.05379911722883225,0.043614244562001914,0.16532532145588474,0.29801109128960435,0.0341884917326569,-0.0562394684948477
HALLMARK_MYC_TARGETS_V2,0.007411144072010261,-0.06354868184339592,-0.10127897354723273,-0.04244090801612844,0.11527234536099273,0.07539515882249039,0.19043456418333662,-0.06312569729110253
HALLMARK_MYOGENESIS,0.055185933119235434,0.12294944940179904,0.09158705884018851,0.11974802969417402,0.08111001269622302,0.20004905714265828,0.011817698716354167,0.11082176243360077
HALLMARK_NOTCH_SIGNALING,-0.005544177505668483,0.07377919221187447,0.07671453169033693,0.10669994481576416,0.12535394304967587,0.4184969273422203,-0.055569172856746306,-0.0011122518892705143
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.046169182730756944,0.14019322236775497,0.12460178216680702,0.16939466789347368,0.17765071319926415,0.1620529409332701,0.015432443702043625,0.051229367113639276
HALLMARK_P53_PATHWAY,-0.06050840588298447,0.038433439688092465,0.09017353072027232,-0.031091107819353106,0.06394005975564421,0.45741541036255207,0.11524175582066033,-0.03350241932535938
HALLMARK_PANCREAS_BETA_CELLS,0.023779647446426896,0.14688689545859993,0.11749696593685766,0.20180537265161336,0.1720268776468425,0.2984054397736981,-0.04362319867674067,0.09797687676685195
HALLMARK_PEROXISOME,0.0017080825409011213,0.0996946842884431,0.049436828091857676,0.18847973016683112,0.062460071785907706,0.25581915512808145,-0.04367992333016175,0.01830383110947267
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.025355649630773216,0.11277533239487657,0.1261164443635943,0.04310735882282887,0.1609974510099522,0.3486404656457734,0.13384235173620992,0.05537529188414886
HALLMARK_PROTEIN_SECRETION,0.02770368391780466,0.1376240952996136,0.11079723465884439,0.0973951534589414,0.18383650848409577,0.5743812057304256,0.11985827473654122,0.04461306994088308
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.08789900244767929,0.09476589635109726,0.14756948655823296,0.13339599188470877,0.15817419922792406,0.21586111581526243,0.11014091114626978,0.05419384325049542
HALLMARK_SPERMATOGENESIS,0.07538363012563723,0.1091023276128502,0.05811344273080345,0.12270411554564298,0.1584935092152169,0.26736485834707585,0.016931665791260285,0.1255519343923753
HALLMARK_TGF_BETA_SIGNALING,-0.054611410551652986,-0.018197285074346585,-0.015979530341668862,0.14893491346072785,0.11462758568792784,0.39033201003336215,-0.08381770950917729,0.005740632007750153
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.017667043983935687,-0.10606032694271599,-0.019387212336364527,-0.12857401391788065,0.02359985637967733,0.5105599345450733,0.3025228757274759,-0.17807614100826324
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.06126019983875996,0.038265412915505344,0.0704073025943291,-0.03974603521595207,0.148023061365186,0.5122995983630555,0.05911854923361414,-0.06000529454297122
HALLMARK_UV_RESPONSE_DN,0.02343709747599949,0.1265155028755714,0.085869907251691,0.18053960374668251,0.026570017864198138,0.3842982797511707,-0.017383599317866646,-0.016336625419415544
HALLMARK_UV_RESPONSE_UP,0.0401384058054391,0.1314812421808564,0.10870973034035808,0.10770610344448003,0.09308825933883728,0.43179126911939597,0.2601127793483181,0.030632142553056765
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0457013944533281,-0.04567175306390396,-0.01025897780466643,0.0021609583094125986,-0.07025316415151094,-0.1183545086158596,0.07387287011431394,-0.13152606787603674
HALLMARK_XENOBIOTIC_METABOLISM,-0.012971213690205517,0.08016412193724591,0.07203794231189711,-0.004205800377364772,0.09350549455341668,0.4817818188900174,-0.001695439181398678,-0.040596257728379014
