,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_COMPLEMENT,0.04570013111173119,0.04581995705639683,-0.0330521036054719,0.010996973705623298,0.1290609101724736,-0.002943514028969851,-0.022619689250126782,0.12127361187238966,0.020797112602024326,0.06856533140704926,0.0013617767726839738
HALLMARK_DNA_REPAIR,0.01711925422223134,0.06066068502529625,-0.016747646297175522,0.11026105654782246,0.1830615413484154,0.017984852905415065,0.1117945052762764,0.03898064661925382,0.06990623322222922,0.04171895799870559,0.0871425264538227
HALLMARK_E2F_TARGETS,0.02500590340007253,0.01258778481079714,-0.01829453353639296,0.12069638344776326,0.19749536544219423,-0.014526995849597596,0.07965126867668601,0.025357228503089982,0.009548978226796661,0.034695720813888824,0.0861416331932693
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.01015391301290357,-0.018266701562716443,-0.011430979361077986,0.08491734974944105,0.15956233712383813,-0.016065412256099053,0.03570961549888879,0.021356996947545823,-0.029774497870105315,0.047695726634130936,0.0187207079779785
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.004397226499790294,0.06621348998876644,0.07100481384324002,-0.009856530488476714,0.10190932280939366,0.03087911011116301,0.013335111473938953,0.06606129537230758,0.030069867706863585,0.06328155849506707,0.05097788026931592
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.015923862227670442,0.015185148282938609,0.030978629923619758,0.015773677833423972,-0.009986855333423751,0.0327338552283292,0.06564756108693541,0.06513999646062027,0.06357603550262202,0.05293526026372128,0.016436607546678136
HALLMARK_FATTY_ACID_METABOLISM,0.01955170846958859,0.021442227452998952,0.13984084667809898,-0.04098337897956428,0.0695613227885258,-0.027226611409715516,0.004417753240994721,0.013208109817140731,0.008109361896158249,0.02974842555017249,0.01547147988092303
HALLMARK_G2M_CHECKPOINT,0.05503887971927452,0.007906871719819466,-0.024034446591993296,0.10828799117359582,0.17421804575416208,-0.007904207379985768,0.08218710338829163,0.013320078394687865,-0.009861242637928666,0.03703815403043868,0.05125384099295484
HALLMARK_GLYCOLYSIS,-0.0051572239579053955,0.06709846137507933,0.020885846806763718,0.034605993759369576,0.1315049211982576,-0.008209232955209622,0.08687730191618338,0.055249664598055956,0.057111567114434374,-0.0029418451044430317,0.03168384839726525
HALLMARK_HEDGEHOG_SIGNALING,0.005979914179702658,0.03155978067480331,0.06854074672436553,-0.07722551884195962,-0.02903180849324959,0.07118783612908056,0.07063837173459042,0.04159200275527139,0.09773493387659987,0.05155955932814768,0.06334729692259224
HALLMARK_HEME_METABOLISM,-0.023401227434231762,0.026531275477360162,0.007233694544797221,0.05337299710082406,0.1664835232936459,0.012356857755491626,0.10423437037818424,0.04214060176139874,0.06873352440580266,0.05763529216593306,0.019299714016018175
HALLMARK_HYPOXIA,-0.009763582949687306,-0.04846687152532282,0.019994909589035898,0.04008399673198634,-0.034488537260864205,-0.05203259012704415,0.011855812345389332,-0.0003955343700702333,0.006252454508126847,0.01879926073643003,-0.0199341355841647
HALLMARK_IL2_STAT5_SIGNALING,0.008361210960366686,-0.019491250910698973,-0.052181643623443165,0.04755301415331357,0.14296729653658463,0.047078806756252596,0.03384052839115302,0.03528331841976436,0.055983171520095874,-0.01441936705699911,0.027689622082975714
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0071267738406171136,0.020136467003101854,0.05035465969190389,0.10376360515823176,0.10753304345749888,-0.011194175604933456,0.06287393357142482,0.06551600397622273,0.024291461293523504,0.08317457871009182,0.035309845188962644
HALLMARK_INFLAMMATORY_RESPONSE,0.017589888559612632,-0.0486284491568197,0.03839364217715738,-0.00430244437321238,0.08853173839071257,-0.06050304214768091,0.06504623763119381,0.030958526632531798,-0.042045764570776495,0.004658789887180815,0.031383067075952335
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0003843125796164901,0.019360096467884655,-0.03863848165686648,0.12006828720864128,0.15354461305951697,0.032733068850766725,0.09720843753982923,0.02383074654311454,0.04607077191377802,0.010134122410590071,0.0227942493985852
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04341679299786,0.0032631776305939277,-0.006072998971201636,0.0025242990443897274,0.10933257151725403,0.017379566563890538,0.023455429718717277,0.03615260416726527,-0.02985226080013851,0.026774042341572556,0.04771976905764291
HALLMARK_KRAS_SIGNALING_DN,0.00804654178079485,0.023520026133093497,0.031827919854202344,-0.011190617718809012,0.00022599372567741466,0.026248182662676683,0.08033583047065068,-0.004258703347540006,0.11183019347521996,0.06280943930446252,0.06637623157789203
HALLMARK_KRAS_SIGNALING_UP,0.005428579374425913,0.004042802556998511,0.011582968023935566,-0.08477682809323724,0.033729096250207376,0.01542377054058625,0.05409490470000445,0.037594546802612296,0.03885534356796513,0.052799561143140855,0.049477703844001776
HALLMARK_MITOTIC_SPINDLE,-0.007156907869643089,0.04742930718775185,0.02735274710472843,0.12034426202309295,0.18798149013562604,0.00892122628601155,0.09992500841243349,0.011129723233531608,0.07428565760844755,0.058569092891433965,0.07474007092569256
HALLMARK_MTORC1_SIGNALING,-0.025544997217409906,-0.008754925589858223,0.027723410269859958,0.11329932043656588,0.1307456358755622,-0.0642152034259424,0.04526345388411877,-0.01658654057273745,0.014597554520340152,-0.04865537039379264,0.0017524317052745742
HALLMARK_MYC_TARGETS_V1,0.015926248712258426,0.07253529767796363,-0.02251882211268675,0.10131133846660298,0.20974702328118716,0.033635475311100796,0.08068041407839556,-0.0058549997898462445,0.07710137399411304,0.008698005905491172,0.10134077970361346
HALLMARK_MYC_TARGETS_V2,-0.01885479810444499,-0.02269878588587717,-0.09645555584075717,0.0568037121585184,0.07079994312605276,-0.04371148662741411,0.10026346501227267,-0.009892942084947249,0.003065692705334065,0.0011444059397740373,0.05053937388375961
HALLMARK_MYOGENESIS,-0.025178290554953034,0.01671995303239992,0.01417114557020109,-0.046237223398906686,-0.01226590523356421,0.07486143573022794,-0.010257864448801111,0.045739500666617444,0.04883790319373098,0.031676125890370124,0.05956440204139822
HALLMARK_NOTCH_SIGNALING,0.013889317928757926,-0.010505975960851139,-0.01746299241312445,0.06349897192472964,0.15997110948929616,0.0026666910653020833,0.034050460956561376,0.05444294647883488,0.07584291341681978,0.012291479965489318,0.06440955556509491
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.016014186940443365,0.07816012669614493,0.0074806273066843785,0.03308594877274745,0.0409913733364361,0.009815871783335012,0.08005681414262301,0.014743962674724534,0.07078065667301435,0.0033980247184634575,0.0796732054900943
HALLMARK_P53_PATHWAY,0.003602597048533197,0.07952592818548639,0.01143592807330834,0.05910280487797811,0.1645687228941906,0.01830435699756221,0.026757626740639466,0.007456865370748135,0.0773688167261875,0.04980703758960641,0.02972790817941205
HALLMARK_PANCREAS_BETA_CELLS,-0.011101234595646527,0.0876537082269016,0.04856768222502022,-0.028239139702107122,0.008848340409003369,0.00018637217698714456,0.08384766322258361,0.05194527449400698,0.06238307432396787,-0.0048835721440830615,0.057952535585900876
HALLMARK_PEROXISOME,0.004919805098002406,0.009564913820843558,-0.006351192393418763,0.07034545709733163,0.09159597425203353,0.0774597439028664,0.054238338003871865,0.05880875263059446,0.0716451814102773,0.00732451213585036,0.018744182944678594
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.009631066867395852,0.07016011454833888,0.024995706123292334,0.04606554473264046,0.11293674879764598,0.041859725160098483,0.05868249414354811,0.006311665169617621,0.05360650702334268,-0.016565749559267377,0.07997542020092288
HALLMARK_PROTEIN_SECRETION,0.0068820473038839714,0.06018594038599178,0.04991083453000574,-0.00682268149305391,0.14268894689557438,0.026234173749315436,0.11368369505303544,0.051264028369958366,0.06458410144523304,0.02637599436015569,0.06590509585734353
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.01577274088779816,0.07888379096190354,0.0838224131331071,-0.012000753426807145,-0.07238422090251963,0.04888907916566941,-0.04580821271179117,0.027871773284206983,0.04356072549178993,0.0008942508710184147,-0.021329066470191713
HALLMARK_SPERMATOGENESIS,0.02069633732674561,0.07007213447795207,0.020413238490022162,-0.01035624964679158,0.10331258316614371,-0.02079735101397342,0.06893776351905122,-0.004929751671469638,0.07395288590236919,-0.018052106279062334,0.04835762473276762
HALLMARK_TGF_BETA_SIGNALING,-0.01929170936371291,-0.005108427758684547,-0.03902448540999593,0.09212361142655677,0.17154791256013247,0.05642492423202022,0.0757786377850698,0.035696187854515164,0.05561419373407994,0.04253910567262425,0.06027782579904122
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.002227950230357557,0.0010186450913407794,0.013690747808243324,0.008918699140960797,-0.07873504033339196,-0.03444933162875684,0.09602218082178,0.02305216701968877,0.020032631351027844,0.0748427288376844,0.04253475861384518
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-1.273320038563908e-05,0.05878987264561387,0.025064120967596994,0.11787065129866144,0.1715325140476963,0.005609806348052091,0.08317280509975393,0.030168432242578553,0.048449904046571464,0.023525474744670535,0.06848330618788201
HALLMARK_UV_RESPONSE_DN,-0.004811104453902028,0.018612616914331574,0.007428138833454539,-0.047746983298617714,0.06002588178014882,0.07326819102381822,0.04511097889271544,0.03401791648163153,0.02680078939680124,0.08100017479685083,0.04157937037332737
HALLMARK_UV_RESPONSE_UP,-0.02776931085543242,0.049580767442996325,0.006789781200500403,0.01012355080807735,-0.0007884437317736316,0.022596434215440744,0.04257640308849475,0.047144688979769304,0.04203664896549539,0.06014403373612246,0.004870805611392768
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.00871439296719761,0.04715927738292929,-0.014269347169029311,0.14245074411863579,0.1783186564797508,-0.0037825427647830995,0.11730019603240344,-0.023430404183265658,0.0511228228980243,-0.037525653009166174,0.027495512598866272
HALLMARK_XENOBIOTIC_METABOLISM,0.02612257682761065,-0.028153050527353805,-0.019440170915624482,0.04046741991731974,0.08211510965853945,-0.004811856114360769,0.05397180421424939,0.04346090006355622,0.009354550478926815,0.06502391767394393,0.04321720626559104
